NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.21254936146043443,-0.11015118157234025,-0.1952379771690637,-0.17953763909932002,0.0,0.0,1.3824012807158754,0.0,2.3360917908025036,1.0549062094198047,0.0,0.0,0.10883710260912226,0.0,0.25,1.728
