NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.19458850423610954,-0.17050824378390755,-0.0870295011689273,-0.12035673560788658,0.0,0.0,0.1809609362486147,0.0,3.0910980081478554,0.0,0.0,1.8892548917381933,0.10955122793154257,0.0,0.27,1.618
