z1,max_up,min_up,max_do,min_do,max_st,min_st,max_sea,min_sea,ctr_up,ctr_do,ctr_st,ctr_sea
0.25,0.5415585490795471,0.2373870541932852,-0.3326507183404869,-1.08682150782952,-0.004730972325844278,-0.07036364481262647,-0.17430944990730834,-0.3935064023132443,0.37395252948418434,-0.65605671,-0.019147606841639107,-0.27265814030326263
0.26326530612244897,0.5040815697134832,0.2243924582050673,-0.3326507183404869,-1.08682150782952,-0.006426426896243085,-0.08190474818069532,-0.16722816097821191,-0.38039310326197207,0.3480358067454843,-0.65605671,-0.0240110254289163,-0.2604585526846471
0.27653061224489794,0.47393764357067236,0.20986271930609268,-0.3326507183404869,-1.08682150782952,-0.008425864993212918,-0.09367984096086944,-0.1604555639666667,-0.3677561580781286,0.3239887241092013,-0.65605671,-0.029332286871302893,-0.24884078598017684
0.28979591836734697,0.4491665604772567,0.1962781216932497,-0.3326507183404869,-1.08682150782952,-0.010742186698862928,-0.10566959601770909,-0.15323143040951112,-0.3555429706287483,0.30161024242931933,-0.65605671,-0.035098647666006684,-0.23774479669169052
0.30306122448979594,0.4256411346850316,0.1827039704935556,-0.3326507183404869,-1.08682150782952,-0.013388013772701901,-0.11786021711169421,-0.14379769838790257,-0.3444584208821651,0.2807343558442509,-0.65605671,-0.04130023793274576,-0.2271213494121206
0.3163265306122449,0.40325395477808607,0.16489950488269198,-0.3326507183404869,-1.08682150782952,-0.016375820637961207,-0.13024160258520384,-0.13326536753034401,-0.33688463557530113,0.26122227311469054,-0.65605671,-0.04792941516664854,-0.2169296736363233
0.3295918367346939,0.3822567138036137,0.14538328160200262,-0.3326507183404869,-1.08682150782952,-0.01971801244038819,-0.14280616740882654,-0.12344558649746787,-0.3311573070081238,0.24295660509016065,-0.65605671,-0.05498027545797478,-0.20713570388056707
0.34285714285714286,0.36817050866682655,0.12739190686951263,-0.3326507183404869,-1.08682150782952,-0.023426970972794343,-0.1555480696041491,-0.11400655247373517,-0.3268704422608104,0.22583698358199622,-0.65605671,-0.06244828153267379,-0.1977107405523661
0.35612244897959183,0.3544758040545565,0.11148574840390732,-0.3326507183404869,-1.08682150782952,-0.027515080947768215,-0.16846269214410717,-0.10455410065930788,-0.3225987843576966,0.20977671740633635,-0.65605671,-0.0703299776733022,-0.1886304187692123
0.3693877551020408,0.3411479490817169,0.09742232984705256,-0.3326507183404869,-1.08682150782952,-0.03199474422011274,-0.18154629012076925,-0.09354497548364123,-0.31833679600407844,0.19470021057582232,-0.65605671,-0.07862276959231801,-0.1798739055889951
0.38265306122448983,0.3281659206575718,0.0847935355551315,-0.3326507183404869,-1.08682150782952,-0.03687838664144765,-0.1947957469986369,-0.0832323769175097,-0.31407954752249007,0.18054094780714358,-0.65605671,-0.08732475318555884,-0.17142326874178163
0.39591836734693875,0.31628309663075943,0.07341089619911921,-0.3326507183404869,-1.08682150782952,-0.04217846045599715,-0.20820840413100195,-0.073939336908629,-0.3098226065798995,0.16723990735454736,-0.65605671,-0.09643458033709044,-0.16326297559022943
