z1,max_up,min_up,max_do,min_do,max_st,min_st,max_sea,min_sea,ctr_up,ctr_do,ctr_st,ctr_sea
0.25,0.019325182601418054,0.011519192229077472,-0.010815393883652219,-0.0257416635634635,-0.00012205827014565587,-0.001369211409871782,-0.006914197780536973,-0.012961686531840674,0.015369417359142525,-0.017906931970054857,-0.000490370713028861,-0.009821584554900578
0.27708333333333335,0.012797949045608381,0.008104082170687692,-0.007696811398881116,-0.01831914137134718,-0.00016683325393102117,-0.0012816616900111477,-0.004781335925439616,-0.008626096957829035,0.010317975728217594,-0.012743528306854856,-0.0005398659509615399,-0.006542149196450212
0.3041666666666667,0.009812932158957094,0.006252760994961356,-0.006303251446720303,-0.0150023364699314,-0.00022937857122256317,-0.0013101163256849003,-0.0036295582468268603,-0.00659260302861018,0.007821097420979925,-0.01043622599979271,-0.0006278286183777543,-0.004925848694832697
0.33125,0.007645826718491092,0.00439123792997585,-0.005517672539055014,-0.013132584137171758,-0.00032075737134617594,-0.001452369571189773,-0.002556119282627371,-0.005051871339012727,0.005938228390121367,-0.009135551405043506,-0.0007681219075259249,-0.00371822440759955
0.35833333333333334,0.005764986697614433,0.0028790362604592876,-0.00493156844135117,-0.011737600777475116,-0.000459720815668886,-0.0017106081740443102,-0.0016499512531216243,-0.0037694273697781657,0.004299501762262335,-0.008165145119534378,-0.0009831072269305145,-0.0026783233640304935
0.3854166666666667,0.004147085377215777,0.0017721823884198303,-0.004380889903156342,-0.010426933610442241,-0.0006674025069901424,-0.0021010875744616117,-0.000999722447731974,-0.0026690334087152625,0.002929367606013825,-0.007253392553987119,-0.0012922424066727012,-0.001816475698434616
0.4125,0.002833197277917191,0.0010236979039412377,-0.003812610897965992,-0.009074375662099645,-0.0009613280094064984,-0.002606932770855228,-0.0005660728263218327,-0.0018100808581639446,0.001878379875334503,-0.006312499083492663,-0.0017033910617137442,-0.0011599870481472175
0.4395833333333333,0.0018377570458085908,0.0005570854878710079,-0.003226553227585388,-0.007679502803837148,-0.0013492129311989494,-0.003235561531172938,-0.0003008385185486621,-0.0011632309697385494,0.001138623742645958,-0.005342169667206027,-0.002206501122262573,-0.0007005454387875578
0.4666666666666667,0.0011516121222453813,0.00028712207671396,-0.0026452906367471635,-0.006296042689823063,-0.0018231380084999004,-0.0039098162177784975,-0.00015136119497593362,-0.0007254289206334286,0.0006563321378350868,-0.004379779412828804,-0.002771011022469051,-0.00040245357904682193
0.49375,0.0006931535820950142,0.00014066886747506795,-0.0020965650538705143,-0.004990023741735873,-0.002334531997767272,-0.004611230734337878,-7.251717507391616e-05,-0.0004355131102849554,0.0003621327020357843,-0.0034712603345127455,-0.003347658477243719,-0.00022137540186918336
0.5208333333333334,0.000403837437421416,6.600549110211469e-05,-0.0016040237648334685,-0.0038177287435231227,-0.002813978615957376,-0.005233625867061866,-3.329649899998077e-05,-0.00025315922586390666,0.00019264067899549622,-0.0026557649905511126,-0.003874729590085498,-0.00011743612044868194
0.5479166666666666,0.00023062429438643214,2.9903020910171064e-05,-0.0011830391201720356,-0.0028157453479263103,-0.0031545242719354643,-0.005700469116108616,-1.475091906054265e-05,-0.0001436543598354288,9.955851387596608e-05,-0.0019587452173013627,-0.004287680900655781,-6.0539763592416596e-05
0.575,0.0001306037863166759,1.3164373913884592e-05,-0.0008398821327453289,-0.001998999160518199,-0.0033419477673024,-0.005972385188521991,-6.345154131385066e-06,-8.02075509201878e-05,5.0353321270188096e-05,-0.001390583863678617,-0.004530311174087221,-3.0550211612064125e-05
0.6020833333333333,7.325620003855417e-05,5.656804484667418e-06,-0.0005729089341148286,-0.0013635776184515907,-0.003317749623042391,-0.006020810237903017,-2.6615956348247904e-06,-4.4471363317047246e-05,2.5059009214954458e-05,-0.0009485591942922868,-0.0045648775702707214,-1.5173734770066338e-05
0.6291666666666667,4.0808501717189935e-05,2.3740226598623915e-06,-0.0003746535492760943,-0.0008917109928747219,-0.0031252056901178707,-0.005779470523113293,-1.0892014272497242e-06,-2.452500296149777e-05,1.229280957045869e-05,-0.0006203098741847309,-0.004379932925761629,-7.431048831758496e-06
0.65625,2.2529371121029392e-05,9.685199910988326e-07,-0.00023425205854233993,-0.0005575421242087399,-0.0027740296322127543,-0.005285149060536097,-4.327449381400656e-07,-1.3400630438269056e-05,5.924712964405532e-06,-0.0003878486277326851,-0.003992955353899952,-3.5766845769688036e-06
0.6833333333333333,1.2239670180646597e-05,3.802077577420872e-07,-0.00013958961773661766,-0.00033223653390560465,-0.0023298379925318774,-0.004584654316955897,-1.6519810323323235e-07,-7.203510109297848e-06,2.781862740357186e-06,-0.00023111703701460438,-0.0034479817553762135,-1.6777708436543614e-06
0.7104166666666667,6.472230603208593e-06,1.415088390638649e-07,-7.897592218531401e-05,-0.00018797018771378473,-0.001847827238704663,-0.003762496331930826,-5.968803673760182e-08,-3.7678653357478256e-06,1.2564450869560728e-06,-0.00013075958962367458,-0.002808021137465084,-7.57410364112883e-07
0.7375,3.2864801061621588e-06,4.9022487997658355e-08,-4.223726761665193e-05,-0.00010052870422696737,-0.0013752953326342872,-0.0029437144449570604,-2.0033508312304765e-08,-1.8919126682969867e-06,5.373577720391424e-07,-6.993179221661237e-05,-0.0021440573084978514,-3.2397053374469213e-07
0.7645833333333334,1.578005804737269e-06,1.5466817664365488e-08,-2.124260290669978e-05,-5.055941032929478e-05,-0.0009509382697477286,-0.0021397739355149574,-6.109609379446087e-09,-8.979895935067983e-07,2.1367957812794946e-07,-3.517115041849126e-05,-0.0015225375041197817,-1.2894569462468285e-07
0.7916666666666667,7.0388183976933e-07,4.329452411028614e-09,-9.98347606787412e-06,-2.376162023294916e-05,-0.0006054588659834102,-0.001429378264995115,-1.6485862064722855e-09,-3.9585684118798676e-07,7.732191221709107e-08,-1.652953454079133e-05,-0.000994517481336832,-4.6754578991099324e-08
0.81875,2.854349650202304e-07,1.0400002310124512e-09,-4.3478525815592325e-06,-1.0348301650595065e-05,-0.00034900356935670427,-0.0008642326815396972,-3.8051784142211185e-10,-1.586192608336922e-07,2.4786368061214035e-08,-7.198693013991033e-06,-0.0005884833997524616,-1.5041452999094546e-08
0.8458333333333333,1.0225428065328194e-07,2.0488792425654362e-10,-1.732750374893345e-06,-4.12411028852031e-06,-0.00017831910684516013,-0.00046657236000871013,-7.175422087373956e-11,-5.615542975342242e-08,6.788840747277316e-09,-2.868896261947729e-06,-0.0003087022002834318,-4.144160535673217e-09
0.8729166666666667,3.105169462832819e-08,3.097884984166012e-11,-6.184738606054499e-07,-1.4720264665132799e-06,-7.831600514799523e-05,-0.00021765629288852907,-1.0336765654216886e-11,-1.6864036572844507e-08,1.5074019135886476e-09,-1.0240005557133818e-06,-0.00013906738457531201,-9.290065456609545e-10
0.9,7.492884819160801e-09,3.236939886045778e-12,-1.9000163876571706e-07,-4.522219268413922e-07,-2.8152310444044357e-05,-8.293575701914058e-05,-1.0234652733087448e-12,-4.032378225910861e-09,2.49802969150476e-10,-3.1458368101779247e-07,-5.1232538607310065e-05,-1.5638844637677806e-10
