NUP,NDO,NST,NSEA,AST,BUP,BSEA,PP2,MSS2,PP1,MSS1,chi
0.14731425467670378,-0.1656002812508936,-0.13146070344346866,-0.07774737564358768,1.8990351071684473,3.437799211366293,2.1013185706860753,1.3637910039783094,0.14674825198900399,1.620630706668994,0.47899344059621846,185.05005539450616
0.14693055922520828,-0.15656657329635248,-0.12902846846976102,-0.08130335120311927,1.7265382376584586,3.4500195690584823,2.147176076914576,1.3735799516162028,0.1523181992499202,1.6265559783199157,0.4825527059605662,183.69701227183455
0.14788252966018725,-0.16621185752037843,-0.1294115978936105,-0.0811148656644969,1.8560139761283347,3.440861366932615,2.117329828670844,1.3460785024022297,0.14235579387228808,1.621745767721464,0.4802234775428086,184.40549505947413
0.14805407501587065,-0.167221757740093,-0.13927286515310566,-0.08266588746824169,1.7889126086187463,3.4365881631006574,2.1159131170759307,1.3629556277979065,0.15603325809064503,1.6272454140545556,0.4805898262119579,184.58122699408185
0.1489609205278348,-0.16680077184770759,-0.13597635808728087,-0.08151298773163738,1.9138835283578204,3.4351227004874776,2.074988498983819,1.3463849011097107,0.1609804087305539,1.6212626476432317,0.4791237882291885,188.09480791175588
0.1468006632697175,-0.16598808268030218,-0.13382862521154731,-0.08038462702913476,1.866428714192971,3.4367756206695037,2.1049401745515874,1.3521188550307484,0.15082329381107443,1.6195476550478356,0.47980458533381837,182.06401001406678
0.1507479781076703,-0.16319231494039857,-0.14289280688300784,-0.08116799648688997,1.9463798631149016,3.4384847846390065,2.09113849007943,1.3665042339849964,0.1532561764534581,1.6278802878964589,0.4799284890623754,182.87303426252856
0.14730471204025813,-0.16072348219767255,-0.14386744542800037,-0.07969368841110598,1.9079894152129728,3.4363668954496482,2.089858590869263,1.3278159379090837,0.14355962738742054,1.6230623960782946,0.4797106728791771,183.77935592813384
0.14383468743544686,-0.16288358550782753,-0.1352668525805617,-0.07812171732549743,1.7878856982790428,3.4396889627591647,2.1191794219230236,1.3673488060132746,0.14674136597926446,1.6255380016190235,0.48006265045481383,185.41754857792273
0.1477752325635486,-0.16979266311607985,-0.14174701694272993,-0.07999050084268687,1.9477734796583313,3.432070613803975,2.0924986292785865,1.3586971907683612,0.14294295975238142,1.6205436303489187,0.478492553854443,187.72796296685163
0.14787811014065358,-0.16679244651806943,-0.14429880897342548,-0.08335826307395848,1.8571744690468113,3.4353505324000984,2.0967033963590263,1.3449796524950177,0.153976385426398,1.625947049768235,0.4803530477177658,183.46664986262752
0.15206226181458576,-0.16343075397955395,-0.14034725254355201,-0.08226846616398052,1.912168827849579,3.438907208220645,2.0978802114318635,1.353217919830487,0.15355242161261332,1.6268484808354513,0.48041772240206493,183.19309822579817
0.14911546985112498,-0.1558459442086619,-0.13376300840480562,-0.08157029424848561,1.8648455658658452,3.4477891457883674,2.1168736514424755,1.3677041987818348,0.15614279535616796,1.6222713839320075,0.4818135066265356,184.7204124550484
0.14505332754986044,-0.1698355512250713,-0.13378494012636918,-0.08031244561472697,1.7892057949024995,3.435873244226051,2.108391351362576,1.3547908080205346,0.14840003082433614,1.6267889144287686,0.4791154151335103,184.9444020777278
0.1439343509452103,-0.15871511548369602,-0.13885222273763564,-0.07990790699441695,1.762826355773006,3.442789110838947,2.1224873157432973,1.3542812057182112,0.1504436110893163,1.6213800383007684,0.48141294222565895,183.4477480290002
0.14641939008071972,-0.1653034590493607,-0.13375957646297876,-0.08030356938213404,1.794187923538061,3.4376637467486,2.0984340476169128,1.3621391360678388,0.1597311063396426,1.6242329119472125,0.4795471488035087,182.49324844389304
0.14672441344387585,-0.17058856885829804,-0.13670013259691213,-0.08090645833334031,1.8030422911011967,3.432383395818755,2.1016880968170812,1.3560867582739318,0.15326571459287083,1.6192541178584594,0.4790774813289271,183.26557013267126
0.15289656046208933,-0.17361986302934032,-0.13943351249515235,-0.0831867018327508,1.9003847009121146,3.431017603557439,2.086244647427379,1.3670163862878766,0.15993450268915635,1.6210881939654904,0.4788516608919846,182.7257101479586
0.1470554134030587,-0.16103771880396606,-0.1367009571911132,-0.08285207982733189,1.8336866621486065,3.444847131610314,2.117848918441419,1.3555043315295914,0.14962257049302266,1.626948715026133,0.4814623641529891,182.81002716734656
0.14587765998144755,-0.15704641835120337,-0.14140950147358794,-0.07927980758435352,1.8952224153581936,3.441889379430749,2.090359211105531,1.3465544909123004,0.15159235062688045,1.6236081305913699,0.48052508957039236,185.31224530445513
0.1438740426046964,-0.1640056431619364,-0.13347629755790633,-0.07970938583558639,1.7013258313964323,3.439289534829556,2.119995434513035,1.3508143896198668,0.15140467964778298,1.6242180527203078,0.48053220065275565,183.82321783969232
0.14489908892589665,-0.17018760680637235,-0.12751113555763877,-0.08057830001431776,1.7611640782414075,3.437074959576143,2.1186391352667457,1.344677044438684,0.14540391534161315,1.6214987034728425,0.47963390533310046,184.43420751845323
0.15100538451695572,-0.17407287845016098,-0.15186761498821288,-0.0808667092321037,1.9787080235643195,3.422580612573371,2.058622861294908,1.344669678782048,0.15337521355690784,1.616846320585187,0.47723455750434485,183.32460362753383
0.1455338632808918,-0.164521020049627,-0.1413040839493212,-0.07890705025766628,1.890072209301622,3.43495948281243,2.098458919536963,1.3472952596897034,0.14406278819809867,1.6190946482570379,0.47938667571990595,182.73511893753144
0.14297064467857476,-0.15991794761981665,-0.13744887078337462,-0.08007508301335402,1.8535205569536397,3.442148887023339,2.107713244855954,1.3753802479926118,0.1569151800493143,1.621166030537287,0.48056565165996995,182.21068197387797
0.14466787541949833,-0.16330808142456382,-0.12560597146976504,-0.0801874402567367,1.8128735428369254,3.442105163181918,2.117118127474617,1.3531832988058299,0.15116107903354417,1.626323418487508,0.4803621641206796,183.20865274944808
0.14585388318469203,-0.1657869192003333,-0.13084934354704494,-0.07865860127504028,1.7963147828826533,3.4377157850757767,2.100151890439222,1.370691549846799,0.1592828684148602,1.6212225089455605,0.4791860776732037,182.8731463888303
0.14838811869483712,-0.16424738342099965,-0.13706885384562506,-0.08111206312591007,1.7737266964390126,3.4409094220903707,2.1193094314697856,1.3820698847292483,0.15880411256235402,1.6237117504164158,0.48082479846438475,185.20892407281244
0.14695594186685507,-0.15711415321454833,-0.14137186128088336,-0.07951671222391177,1.9151634761195893,3.4433350792229107,2.115281371211496,1.3490443956469218,0.14010464260275718,1.6193290819490462,0.48133848210628266,184.9687477796559
0.14811336607777298,-0.16631659424520562,-0.1299984615172026,-0.08093423746554441,1.850974552013402,3.441252402076788,2.1072940676248844,1.3565354965550265,0.1485689500696227,1.62092916519636,0.47999359534042935,182.97582193881755
0.14373066803990384,-0.16005914201291796,-0.13386552197797147,-0.08062069746647786,1.8742465504726957,3.4454339756410217,2.1247860491299053,1.3594182110516984,0.14202888764012003,1.6251001498324937,0.48126167279967713,186.05579094491694
0.14691112861304326,-0.16098104201091762,-0.13915483716008664,-0.08194251221981151,1.910726599755812,3.441918685420743,2.1084218347524732,1.3765291501621149,0.1589276851404176,1.6222006310587398,0.48108464506645826,181.96613952649275
0.14474487126384963,-0.1693599275915875,-0.13938472476342303,-0.07811227372072693,1.889322738077294,3.43036014113063,2.0816370712062437,1.345085522613904,0.14627034698224775,1.617614833673258,0.4779601038195495,182.50677672019577
0.14744917895909385,-0.16656482242409476,-0.14365339690407744,-0.08013692207090004,1.8973226457615828,3.4327770924542302,2.0795019757191247,1.3588514653984942,0.1569164662595357,1.623125944408749,0.47877035861639733,182.00717870351767
0.1509700909769209,-0.16480474676342693,-0.13624116337114633,-0.08236425353710303,1.8738771303035588,3.4416992580376164,2.1098294152985333,1.3730725149818557,0.15467625179966002,1.62692217514953,0.48066609100181407,183.3113366593856
0.15336262267830486,-0.16525601940761317,-0.14106507230454843,-0.08312579450871327,1.931458284233665,3.4374204117038207,2.0936636176366887,1.329958031840333,0.14525285114385852,1.6169845149613982,0.4802090060710316,183.67938785465415
0.14990908254022445,-0.1679982503465938,-0.1429214185170737,-0.08136155124554326,1.9255588370928134,3.432270019751018,2.0877522065308374,1.3664217107184857,0.15774144431465914,1.6220362636088972,0.47917483719576515,182.60579917768698
0.1447820936707695,-0.15896118722802582,-0.125359742777558,-0.07940584785279775,1.8007030881906059,3.446374171385452,2.128738479347588,1.3719140846390898,0.15322932739417253,1.6236679100696532,0.4811862004324333,183.58426719827156
0.14533601753620132,-0.16194375048819556,-0.1368161935558804,-0.08138249764049872,1.9476556286152567,3.4402056334970132,2.094867993497036,1.374767366321325,0.1613806439352009,1.6216703855403063,0.4804575861408469,183.78054489259728
0.14529674917324317,-0.1589698076024967,-0.1286971791556556,-0.07976627861907008,1.8277309963066775,3.4451474224733123,2.1132102817695224,1.3584293837787598,0.15381535455775902,1.6221931952089166,0.4807956744479197,183.77622372243889
0.14485332921744795,-0.16140288794383978,-0.13749855909137942,-0.0828429063716744,1.809258047967345,3.444316751926049,2.1343916140304318,1.3624976972347624,0.1457949692903929,1.6244735071251788,0.4819446875813329,189.48625937926
0.14748615390227418,-0.16596746424165792,-0.13901101453505846,-0.08124576300673804,1.8443663413212787,3.4376348850319336,2.1156987462684853,1.36246329405959,0.1480898191129099,1.621208445944168,0.4802779278410587,184.91000233378634
0.1533258896509205,-0.16930008291422485,-0.14827619261363925,-0.0837633739645227,1.8797840714896958,3.432581501902327,2.1042267707526814,1.3696740650497785,0.15664616842885282,1.6258676710206044,0.4802153777163204,186.59294490540643
0.1465327650263088,-0.15795031792192382,-0.1452026289750494,-0.08146329565811315,1.8938112586809208,3.44193425936539,2.113824638817971,1.361940751483441,0.14950555357013187,1.624004397393014,0.4816592632594001,182.7985454349603
0.1424700282833345,-0.16053044488060467,-0.12720249676647621,-0.07955359710685993,1.7863640902899598,3.4451439155262995,2.1317730857777004,1.3654901908014985,0.14680320299440494,1.625779632588739,0.4809764666517111,183.9067209359497
0.1468723089564218,-0.15679755689444771,-0.15279893936431657,-0.08133164007946111,1.9403010489846362,3.4394788810699595,2.105317247003834,1.3613358508337066,0.1487500841711225,1.624005808952306,0.4813910691558125,183.7026809133878
0.14696342067433846,-0.16618761689302008,-0.131391173422161,-0.08070963092165694,1.7590879035987883,3.4368337659960484,2.0920880034483105,1.3187412785348391,0.14947344577259505,1.619660736935842,0.47920186171959617,185.5515678479996
0.1504731364736637,-0.16964040567798758,-0.1437940604132212,-0.08130181746463365,1.8229459433927984,3.4335905177400856,2.0939667861603812,1.3398901326757917,0.14656882991320797,1.6255542230826492,0.4790880701866853,184.49740772138256
0.1502322789331795,-0.16180914259205684,-0.13247345231347643,-0.0811543421644815,1.8783240562405183,3.4426978005738778,2.1066668400220863,1.349149967647719,0.1485960349614517,1.6224168693595902,0.480563584270077,184.27756719730502
0.1504027624145861,-0.16692172473311057,-0.15211704289311623,-0.08018750416931979,2.084894524129337,3.4267564008351514,2.054839300254918,1.3438721486903475,0.1532268637196621,1.6194428487803392,0.47817241055209664,186.3837031142489
0.14992345545665844,-0.15912700655064363,-0.13742304840343594,-0.08049996198154084,1.9387625401986897,3.4429095985331464,2.0997416111850216,1.3387088341701732,0.14382280704495035,1.6222142088131946,0.4807628584770627,186.08265564280123
0.1479269756762319,-0.16352766074886538,-0.1336065492099594,-0.08109130830183531,1.7401578764166428,3.4408148563462624,2.1178233072317485,1.3604455693779187,0.15616145113604502,1.6213241042665076,0.48076539304488913,182.49172549946377
0.14764668760414665,-0.16537604858002633,-0.15109791634157918,-0.07969735068172158,1.9160221203457883,3.4307256363202123,2.0858052520514,1.3375139547891002,0.14429007896723206,1.620558644458344,0.4791888763309868,183.2490576190801
0.14805785654442633,-0.16926748316220214,-0.13735902445561726,-0.0829271376404649,1.7976609377400787,3.434415605733267,2.084776266413374,1.3162099323819292,0.15173766801730057,1.622473573007424,0.47936100129037146,186.2539197540377
0.14696656467817543,-0.16195306192846104,-0.13240551260384736,-0.08256984821107093,1.7006700645008677,3.4447779824473717,2.1393695362315017,1.3527825580115072,0.14976503021844687,1.6245379272533316,0.48208140690529394,184.58369083437753
0.14907487636728273,-0.16946865176832973,-0.13088293279851262,-0.08035910331035495,1.9026467379423675,3.4352416977000835,2.089756202492819,1.3568849835869339,0.15152104391611396,1.6224155013771886,0.47834943264941937,184.05437941575022
0.14832764870456297,-0.16568806339191572,-0.1301849645831637,-0.08325904837530372,1.7557159357253633,3.442632100366477,2.125968787210182,1.332093187107921,0.14389962383066154,1.6264216155078364,0.48111460985061016,182.9806889729913
0.150295102654886,-0.16474049305178318,-0.1278632264236918,-0.08256756832673894,1.7532710496556696,3.441790193062525,2.1112006455970764,1.346021601986376,0.15797165247787423,1.6220308368256906,0.48061643328321324,183.96973754962784
0.15136474876393294,-0.16609652918394396,-0.13758075711949588,-0.08201959160600947,1.8404456999204186,3.4386736439255725,2.108834373390191,1.3686282685569715,0.15756377151388604,1.621781727952963,0.4804021013736247,182.77989550075552
0.15043587290282512,-0.1636811266897303,-0.14411425091055358,-0.08046132631978176,1.8650278670426348,3.438059797941521,2.101415370698174,1.366698739749467,0.15204196804033968,1.6236133213560122,0.4800732823561767,184.68799630181203
0.14642537754096568,-0.16198800335978966,-0.14365618164133317,-0.08125941596867257,1.9713606117869,3.437521325984033,2.09791205850352,1.3640806857872085,0.15183892507550298,1.6241254961239715,0.48040155913952476,182.15825089347692
0.1468244125045054,-0.16400428129229747,-0.12610529734804618,-0.08184978993195757,1.8117321536863116,3.442180808813391,2.124664946364183,1.3505590302795851,0.15006471282103098,1.6244026480030456,0.4810257728520256,183.14137435976593
0.15083508287400824,-0.17223592873442828,-0.13529568590476332,-0.08256645074959247,1.8198185937989615,3.43386246222423,2.1002266770420195,1.3434749989596404,0.1480955144711754,1.6200505474073825,0.4790931399584515,183.19919686782123
0.14828142827857138,-0.16035935259697506,-0.1437333579070564,-0.08022618842733117,1.7826203963068312,3.4404179190538997,2.1123009472931398,1.3371132220192523,0.14428535495994177,1.6220752546874333,0.4809819257787112,185.1764832640806
0.14835753623096484,-0.16593984170480028,-0.1376700596124355,-0.07996355624926584,1.8512783281011398,3.4375100737830175,2.0963410242713856,1.3450183297446587,0.14615418491760113,1.6243927150885447,0.4794216267453314,182.51035007410331
0.1488019022907298,-0.17322718059472958,-0.14353222962314763,-0.08042000056704755,1.8727740153922048,3.4272249025542196,2.059565655864954,1.3402456417791833,0.1574738229690072,1.6178931089391904,0.47730137050611293,184.13029437170363
0.14488998827432314,-0.15758427806151634,-0.12784435751766013,-0.08042709118537539,1.8238960730430118,3.4486523964641598,2.1521489925366164,1.3675787662076604,0.14178273755824577,1.6251800278945987,0.482429117360934,187.3159447925352
0.14855556396047798,-0.1680345796665822,-0.12941317187062867,-0.08040885384291653,1.8354625575629226,3.4385845784994125,2.105016287176581,1.3706465485193593,0.15756102431509994,1.6216939568707551,0.47942217695169576,182.92507138225506
0.1471378279724029,-0.16693290337055408,-0.1421201301841458,-0.07839781908013092,1.8384127642995969,3.432611432899123,2.082117721985681,1.3392211060062698,0.14736408288824074,1.6205075384722025,0.4783644701104521,182.84761414586896
0.1496339821679859,-0.1675313355567687,-0.13669646211951064,-0.07969283199785093,1.8622101077234958,3.4335591959033027,2.095309972625612,1.32533505582817,0.14091295315333274,1.6218429735573816,0.47884409926379395,183.01425794657055
0.14677992110569124,-0.1571954458496039,-0.13127234881633496,-0.08181427139034456,1.761716008408996,3.447018570839976,2.113890566169507,1.3331599378651826,0.15249997342686036,1.6266136946762626,0.4816404819600979,185.95581406880797
0.1523251388927269,-0.16148104280535108,-0.14432212851914586,-0.08543864997567968,1.9345562270778263,3.4405515201046026,2.0989933903476206,1.3247454838633528,0.14893692736685646,1.6261504155571553,0.48176178926016666,183.80046737527996
0.14731786311144993,-0.15721335012070287,-0.13635188907591636,-0.07962741919180752,1.93485502794639,3.4430620070316875,2.1097705606318113,1.3446942214700697,0.1427648288723985,1.6200441394412441,0.481127270026901,185.8930166326508
0.14727174346392138,-0.1641437371294521,-0.13652550161636648,-0.0819222857343706,1.9498152174032921,3.4383780604497742,2.1049125118826404,1.341472774015891,0.14399486860700214,1.6250724574927402,0.48030110154025896,183.8198090571526
0.14752189893457812,-0.16373552913449704,-0.13513850056337456,-0.08254503667237258,1.7558596327229854,3.443298782253577,2.1400106237717202,1.3750705274791057,0.1511769243704385,1.6262436689330955,0.48172219379417924,189.22921158155356
0.14640446359741321,-0.16146400951174397,-0.14425950029366472,-0.07974960237968591,1.853307725746225,3.43829904691303,2.1007753987732363,1.32842431274246,0.14000033645561272,1.619672045448845,0.4802986584080953,182.8594583044089
0.14808892274512186,-0.16246159257320988,-0.13434392560874853,-0.08018575472459838,1.928752757467652,3.4405897368766936,2.1041607194476724,1.363672463147689,0.14868173365961507,1.62479316911337,0.4801050925318551,184.13246399428212
0.14949584536517518,-0.16706946933609282,-0.14341933146694252,-0.08165578477778138,1.937320375725936,3.434445848290189,2.0909124323627877,1.3572455642050274,0.15228065538243807,1.6188956372681502,0.4796674805987791,181.90350746510472
0.14578915749350127,-0.16717675985430905,-0.14615619175958197,-0.07710891510466956,1.8962257299014293,3.4278857275923547,2.0713237869715577,1.3369771472183059,0.14712308297810567,1.620844351526193,0.4776742142406258,183.38796453735102
0.14846079986451868,-0.16834653857044718,-0.1266245023422056,-0.08264468122624884,1.7826560932957545,3.440997531004533,2.121824474166621,1.3710710591796316,0.15652451569547582,1.6291447514320578,0.4805007999844483,183.50170159517174
0.1463959795064774,-0.15889155365788524,-0.13978777026002726,-0.07888758099729193,1.955563035096452,3.439408052350035,2.0899523760403493,1.364096663373639,0.15387518395894156,1.6234723565031302,0.4798330329738206,184.77321491331776
0.15127305206041577,-0.16628881734153686,-0.13613616462931447,-0.08256371256799735,2.0269735967713896,3.43693485896712,2.0820952980742655,1.3491985806164815,0.15107836197844016,1.6260383759813801,0.47938931365366905,186.363487584178
0.14968504003985833,-0.16232726754953042,-0.14223368863740926,-0.08254555373033849,1.8561765198984426,3.4413978930932716,2.1184467045296933,1.3586090356423393,0.15001256822930698,1.625719293474442,0.4815760582250138,183.05628326527312
0.14736239614849161,-0.17059982001113522,-0.13925008367353656,-0.0805644403992648,1.842077991208748,3.4313450250647803,2.0875899884118847,1.3238571773322494,0.1441505368752508,1.6222072743652833,0.4785886966973233,182.00840710384415
0.15097606808074898,-0.15591908293244636,-0.148904623694601,-0.0809077643379842,2.0456532260106917,3.4413706128927055,2.103080230993394,1.3927233550892058,0.15740163042397198,1.6223179930851743,0.4814007874114999,186.77728116155563
0.14755763202210795,-0.16925909000157843,-0.1492777896096704,-0.07930373024584986,1.7752995455306575,3.428283172006883,2.0752200015004547,1.3436415360523335,0.1544142798476894,1.6181781826320376,0.4780974672162223,188.43506200157802
0.14992756318605682,-0.16124667505957177,-0.1362146921858047,-0.08007069255369957,1.843167672383452,3.4405140439649844,2.1011278327649787,1.366318189767672,0.15873208732883393,1.6193402415589315,0.4801406770866803,184.80794123866184
0.14816079627455733,-0.16517493617582704,-0.12815863459313445,-0.08046831482182105,1.9531243417969775,3.440262922123457,2.0909717400891883,1.36857456165713,0.15861614205946128,1.6194541052302602,0.4795585413244195,188.42190270262853
0.14795980277398718,-0.15820646541465694,-0.13953019511436934,-0.08222439560454223,1.8461600809810872,3.4449779352739993,2.132373744394788,1.385512176169451,0.1566968878205275,1.6230168788632788,0.48228220657097115,183.70180433911068
0.14477415384569894,-0.16598682231046294,-0.13840394632790534,-0.07735699708859219,1.8575718439158353,3.434637354609553,2.0973168458566698,1.3552065518602163,0.14306575285527895,1.6187482532248645,0.4786305612613542,184.28241084038544
0.14558261784917914,-0.16050146395972312,-0.13874428119614338,-0.0838592957912061,1.8249807496569304,3.4456028999759485,2.1320424668990774,1.3531515570491002,0.14640179678536058,1.6248673696725158,0.4824942721336976,186.41685559145304
0.1462809365745513,-0.1612528926133618,-0.1370183606185535,-0.07764872670883777,1.8690878530407689,3.43658165856847,2.0970125809822266,1.3296980133902663,0.1399066474152973,1.620020794933357,0.47935658508289614,184.3678101584898
0.15038711249031939,-0.166388025977802,-0.1370827960019644,-0.08136422927588706,1.8916291763582196,3.4374722331207432,2.0887634633343675,1.3449127487263908,0.15279364391006447,1.6215068868713762,0.4796945738613414,183.54128595385745
0.15273827867894135,-0.16501691516580722,-0.13739820183860832,-0.08471679400586853,1.8856742034636735,3.4390380457070213,2.1082533975639817,1.3532492727864454,0.15808127791757812,1.6214850636897262,0.4813169673515568,182.5181426125756
0.15001642416811842,-0.16023836803796818,-0.1267010411485815,-0.08083791208907573,1.810769425413225,3.445454669996504,2.1050656466514797,1.3317557545934318,0.15005600719998868,1.622967130649551,0.4806952350135477,189.69678375047175
0.14191886513607715,-0.17222481780196494,-0.1279318721253278,-0.08062004420941547,1.804155066007696,3.434665098834279,2.1103515883217856,1.3594300013450118,0.14849298015415854,1.6257238728368966,0.4788043991262198,190.25834895917933
0.1509217220309201,-0.16324701932004185,-0.1373613494313459,-0.08263280679815432,1.8089779068899607,3.44225758829279,2.110578775808342,1.3526909056677232,0.15153576951643985,1.621939922761937,0.4806315608885492,182.77388063587568
0.15015027315131202,-0.16232793135687076,-0.13591409417488076,-0.08129363278599532,1.945314930910781,3.441765856854035,2.123042349362167,1.3615833031554363,0.14092618804364854,1.624741493198061,0.48110596081759016,188.97514936039587
0.15039173082174778,-0.1668539234343182,-0.14523387401227603,-0.08058723101669396,1.9575723334106103,3.4334366505249228,2.0703660276578173,1.3578007015477231,0.15575606591106508,1.6196740463858936,0.47865268386743587,183.10168464724404
0.14725049949062938,-0.16893982574831587,-0.137293380678723,-0.08062925091568256,1.7859555363977822,3.433651860238931,2.0864523670049437,1.3304877099818233,0.15069046323157645,1.6184393633722265,0.4786089295675783,182.86390472100484
0.1497542905566652,-0.16564796150188296,-0.14264006254198688,-0.08128142975070383,1.80543767702275,3.434507184973472,2.0956625033184597,1.35573198255746,0.15977202410985247,1.6205374736962603,0.4798527315903089,184.7051726952643
0.14671823638954093,-0.16730142182927174,-0.13818225154891295,-0.08098700879144854,1.8048420801706977,3.434186139929556,2.1192732452295253,1.35853922523396,0.14969651267654294,1.6193798148449412,0.4800274328641466,184.2044779825782
0.14927140182861823,-0.16435341825360067,-0.13626498080096444,-0.08030361920056532,1.797271612534871,3.4406200771353124,2.127800502365454,1.3707937428161032,0.14727737057523838,1.622074669425885,0.4806937102935014,188.11712255963613
0.14903033060347493,-0.17236476321042732,-0.13241472001081586,-0.08089699885721947,1.8295778743598108,3.4325899374240225,2.087814319477721,1.3569449309389077,0.15850972733601726,1.622209275933636,0.4782782756083652,182.49461155879487
0.14688741483759024,-0.1725158165926172,-0.14221035762921358,-0.08076478671121115,1.896489458069609,3.4289677788149966,2.0752367222893042,1.3448868893198669,0.1507655718250046,1.6198487530836532,0.47782600802737435,182.9949309187221
0.15148157812231924,-0.16223876253450642,-0.15136165672880775,-0.08248485461976955,1.9486629137307483,3.4346516382981642,2.095652085917995,1.3595240006827811,0.15567276440967626,1.6210737866697837,0.4808162407028604,183.37375542998
0.14767211377705858,-0.16142924154474453,-0.13075815076637098,-0.07998946547851706,1.8482830195006532,3.443000768003853,2.114723563037144,1.3798381159461217,0.15776866124891312,1.6281735324076865,0.48056069009171964,182.989475492353
0.14724680827757186,-0.16923687219030706,-0.14284701353690493,-0.08034099319718628,1.854959133133149,3.4313124603461636,2.0788686735923214,1.3233188021358604,0.145669915748647,1.6197958627981124,0.47858269537956577,182.3016868392648
0.15015186207703415,-0.16723502162403453,-0.1226764198760698,-0.08070265549223811,1.7840890333933646,3.4413345918814837,2.112388566507816,1.356357256941527,0.15475764491405425,1.6244841493627762,0.4800143028694958,184.4337784970544
0.14578100911160674,-0.16010489204859749,-0.14514603260847453,-0.08181849221010663,1.8438079888819288,3.439989751202389,2.109403879565666,1.3577876595511371,0.1542192247317702,1.6222101560515587,0.4813700958288343,183.11564834868022
0.1448966251736682,-0.16033846592483694,-0.1287965201684034,-0.07898874373053871,1.7189701162068796,3.4448279751220325,2.1101440352907974,1.3558713525168522,0.1557474183132244,1.6214726304337523,0.4803248852511175,183.19547954323428
0.15241318730556952,-0.16763134181451103,-0.1329110250009797,-0.08283568215932545,1.8970490605356272,3.4390652284019474,2.083262429025664,1.3700744892262386,0.1638886215340247,1.6195127308606223,0.4792878656205935,183.63422969068355
0.14406979345523038,-0.1650349212261336,-0.13769937046842687,-0.08056554171541282,1.8355449434637752,3.438064704557729,2.104044950979042,1.3569169056403692,0.15076371942398903,1.6256951021375614,0.4797988853666152,183.07428999093952
0.14486340929123268,-0.15461065565495932,-0.13551105644337655,-0.08193325486092781,1.790709020056923,3.4505582796193,2.1446069300177912,1.3588983581510026,0.1440743861586125,1.628939753102673,0.48311684494653273,185.37421034923702
0.14722152924364876,-0.16133868519617825,-0.13641884538979063,-0.0800845865071015,1.8280292653341665,3.4408206466627163,2.1071399168950196,1.3474824073867786,0.15031720152652162,1.6237767088276227,0.4805626799429842,182.8800339991811
0.1471554497659147,-0.17037596596940724,-0.11639838470733593,-0.0817335267009405,1.6936036495443316,3.440876386918434,2.117435760533618,1.3479035044398506,0.1559505862124748,1.6221471103008076,0.4797000200532767,184.81534258799326
0.14727059838481565,-0.16351904872686096,-0.13424066919202615,-0.08092600304781292,1.840883162256844,3.4401313253184274,2.094552436500038,1.3571345230990515,0.15927189957724297,1.6225980329085636,0.4800593887372534,183.44408252030593
0.15073567831758472,-0.16899227457793997,-0.13241276822708786,-0.08367030567584959,1.82408989078198,3.4394180760257687,2.1131128241193435,1.3662695824739965,0.15585621648240763,1.6226284297845324,0.48031539544314367,183.2559679663375
