,Unnamed: 0,Unnamed: 0.1,had1,had2,z1,z2,mins,maxx,fit_line,conv,valid_min,valid_max,reference
29,29,29,300.0,200.0,0.45,0.8,-0.05536156913049367,-0.02994907329667554,,-0.042844980533728885,True,True,-0.04897861343517798
30,30,30,300.0,200.0,0.6,0.15,-0.020012488058023737,-0.008598488763984013,,-0.016678038198158683,True,True,-0.0145053790581364
31,31,31,300.0,200.0,0.6,0.222,-0.038460623872187946,-0.016501109250873714,,-0.0322042286164426,True,True,-0.01947096734455649
32,32,32,300.0,200.0,0.6,0.294,-0.05291362980008257,-0.02269347195353271,,-0.04444084143925512,True,True,-0.024168754837821344
33,33,33,300.0,200.0,0.6,0.3670000000000001,-0.06253105545825531,-0.026806113959794788,,-0.05258381969294418,True,True,-0.02855388556061253
34,34,34,300.0,200.0,0.6,0.439,-0.06863209319079246,-0.029433879680444728,,-0.057792110584438186,True,True,-0.03259987537085718
35,35,35,300.0,200.0,0.6,0.511,-0.07304274407845224,-0.031327162596919554,,-0.06156742221672435,True,True,-0.03630040435657962
36,36,36,300.0,200.0,0.6,0.583,-0.07667214908126238,-0.032765079664560284,,-0.06446229831038908,True,True,-0.039670090499923774
37,37,37,300.0,200.0,0.6,0.6559999999999999,-0.07985955110295323,-0.03400145888879086,,-0.06697637030668177,True,True,-0.042731624249480925
38,38,38,300.0,200.0,0.6,0.728,-0.08251804219745187,-0.03500840118158404,,-0.06905305016687865,True,True,-0.04551008506382074
39,39,39,300.0,200.0,0.6,0.8,-0.0847394582119644,-0.035836979705908205,,-0.0707749344810757,True,True,-0.04802995959445133
40,40,40,300.0,205.0,0.25,0.15,-0.01519670833705063,0.014984458443449372,,-0.010988658748361314,True,True,-0.05031277487175795
41,41,41,300.0,205.0,0.25,0.222,-0.019609671524286932,0.0347247893764861,,-0.01164599470134082,True,True,-0.05238026191191182
42,42,42,300.0,205.0,0.25,0.294,-0.018233292512263,0.051085511650948434,,-0.004189694417840406,True,True,-0.05425127237302596
43,43,43,300.0,205.0,0.25,0.3670000000000001,-0.014807992420052112,0.0611819463906052,,0.005192686146643825,True,True,-0.055942662907857765
44,44,44,300.0,205.0,0.25,0.439,-0.011909301313221531,0.0688080659721706,,0.015202365521458644,True,True,-0.05747284245655952
45,45,45,300.0,205.0,0.25,0.511,-0.010054983466183175,0.07670489850261808,,0.02447622411137512,True,True,-0.0206389247233908
46,46,46,300.0,205.0,0.25,0.583,-0.009522496212586183,0.08308984992355704,,0.03235432768462684,True,True,-0.027950523130458173
47,47,47,300.0,205.0,0.25,0.6559999999999999,-0.008782360258304804,0.08848016450870617,,0.03874830469856165,True,True,-0.035059835867158703
48,48,48,300.0,205.0,0.25,0.728,-0.007844734459844528,0.09345202564871352,,0.04420202600400912,True,True,-0.04191415075082697
49,49,49,300.0,205.0,0.25,0.8,-0.0069307612269949945,0.09780394917769952,,0.048644195501970584,True,True,-0.04847498346563062
50,50,50,300.0,205.0,0.35,0.15,-0.010711851719070032,0.005778395370610892,,-0.007440646698243625,True,True,-0.05472020791368097
51,51,51,300.0,205.0,0.35,0.222,-0.017703509276213607,0.013269039628048387,,-0.011542583357651086,True,True,-0.060646192423773976
52,52,52,300.0,205.0,0.35,0.294,-0.02032250407921437,0.019581872316042467,,-0.01203467403609292,True,True,-0.0662558028743651
53,53,53,300.0,205.0,0.35,0.3670000000000001,-0.019433018977388482,0.023592284045005036,,-0.01026186918429473,True,True,-0.0715579009688437
54,54,54,300.0,205.0,0.35,0.439,-0.016803789826327506,0.02581619418904741,,-0.006342180304983772,True,True,-0.07655300872224441
55,55,55,300.0,205.0,0.35,0.511,-0.013879952174783123,0.027307213713582325,,-0.0029278420790872593,True,True,-0.08125509201923609
56,56,56,300.0,205.0,0.35,0.583,-0.010709687641314476,0.028668204845000576,,0.00014929543250220706,True,True,-0.08565844385161381
57,57,57,300.0,205.0,0.35,0.6559999999999999,-0.008667881995717488,0.030092367396776384,,0.002692435630716439,True,True,-0.08978260131145707
58,58,58,300.0,205.0,0.35,0.728,-0.006997936575684365,0.03164765715369397,,0.00484970965812181,True,True,-0.093635395112393
59,59,59,300.0,205.0,0.35,0.8,-0.005725493785906187,0.03317598385360747,,0.006565436789735982,True,True,-0.09723236087965166
60,60,60,300.0,205.0,0.45,0.15,-0.012938248624968493,0.005126780806946952,,-0.007908551801171722,True,True,-0.016188154254894227
61,61,61,300.0,205.0,0.45,0.222,-0.024712182837093942,0.011827858862494751,,-0.014372735342647831,True,True,-0.013931836448852744
62,62,62,300.0,205.0,0.45,0.294,-0.03311270781977916,0.017679222396210722,,-0.01864777932855605,True,True,-0.00909167786485162
63,63,63,300.0,205.0,0.45,0.3670000000000001,-0.03780233386973351,0.021657515916557873,,-0.020838422708061285,True,True,-0.003100969815712107
64,64,64,300.0,205.0,0.45,0.439,-0.03995338104289937,0.02413318703790441,,-0.02169186033391684,True,True,0.003256792733824644
65,65,65,300.0,205.0,0.45,0.511,-0.040870632076391765,0.02601197677440943,,-0.021873433238166186,True,True,0.00974383829861403
66,66,66,300.0,205.0,0.45,0.583,-0.041346807107998505,0.02772854085014082,,-0.02178512427732341,True,True,0.015755665087037574
67,67,67,300.0,205.0,0.45,0.6559999999999999,-0.041774633855135974,0.02946706921421471,,-0.021646486112743932,True,True,0.02116615926103774
68,68,68,300.0,205.0,0.45,0.728,-0.04224144468991602,0.03128243330221341,,-0.0214976091262906,True,True,0.025833964407389567
69,69,69,300.0,205.0,0.45,0.8,-0.04273714569359387,0.03301421026132276,,-0.021387982051834408,True,True,0.029755154128849926
70,70,70,300.0,205.0,0.6,0.15,-0.012002552490601845,0.0032870861032361655,,-0.005474652502404701,True,True,0.033017586162395585
71,71,71,300.0,205.0,0.6,0.222,-0.022493625208420603,0.00837205682478818,,-0.009348676368029359,True,True,0.03581828068785275
72,72,72,300.0,205.0,0.6,0.294,-0.030443785973601915,0.013085473664115874,,-0.01193719600161024,True,True,0.038292647342660635
73,73,73,300.0,205.0,0.6,0.3670000000000001,-0.03560530038931303,0.01645506000228241,,-0.013508823245384329,True,True,0.04056959054592646
74,74,74,300.0,205.0,0.6,0.439,-0.0387741705456817,0.018652422547171844,,-0.014451731829194337,True,True,0.042757468157055716
75,75,75,300.0,205.0,0.6,0.511,-0.04100981741154334,0.02046118155114869,,-0.015029583258835232,True,True,-0.01100845503708528
76,76,76,300.0,205.0,0.6,0.583,-0.04265734503522752,0.022177733091703084,,-0.015322521859922956,True,True,-0.01237602936202931
77,77,77,300.0,205.0,0.6,0.6559999999999999,-0.044020761842882575,0.023971968228327853,,-0.015431981775624697,True,True,-0.012530950073676196
78,78,78,300.0,205.0,0.6,0.728,-0.04505522568625087,0.02582458605654473,,-0.01533792905393972,True,True,-0.011804618070565234
79,79,79,300.0,205.0,0.6,0.8,-0.045859682145324585,0.027589291256431347,,-0.015152796703847143,True,True,-0.010440907945932444
80,80,80,310.0,200.0,0.25,0.15,-0.01519670833705063,0.014984458443449372,,-0.010988658748361314,True,True,-0.008555126674274756
81,81,81,310.0,200.0,0.25,0.222,-0.019609671524286932,0.0347247893764861,,-0.01164599470134082,True,True,-0.006482034504706851
82,82,82,310.0,200.0,0.25,0.294,-0.018233292512263,0.051085511650948434,,-0.004189694417840406,True,True,-0.004378129710218427
83,83,83,310.0,200.0,0.25,0.3670000000000001,-0.014807992420052112,0.0611819463906052,,0.005192686146643825,True,True,-0.0024043972433537572
84,84,84,310.0,200.0,0.25,0.439,-0.011909301313221531,0.0688080659721706,,0.015202365521458644,True,True,-0.0006470877026436183
85,85,85,310.0,200.0,0.25,0.511,-0.010054983466183175,0.07670489850261808,,0.02447622411137512,True,True,0.0008830020722331284
86,86,86,310.0,200.0,0.25,0.583,-0.009522496212586183,0.08308984992355704,,0.03235432768462684,True,True,0.0022403592973720358
87,87,87,310.0,200.0,0.25,0.6559999999999999,-0.008782360258304804,0.08848016450870617,,0.03874830469856165,True,True,0.003477566662803323
88,88,88,310.0,200.0,0.25,0.728,-0.007844734459844528,0.09345202564871352,,0.04420202600400912,True,True,0.004648314365500474
89,89,89,310.0,200.0,0.25,0.8,-0.0069307612269949945,0.09780394917769952,,0.048644195501970584,True,True,0.005803170977718443
90,90,90,310.0,200.0,0.35,0.15,-0.010711851719070032,0.005778395370610892,,-0.007440646698243625,True,True,-0.010707704581681856
91,91,91,310.0,200.0,0.35,0.222,-0.017703509276213607,0.013269039628048387,,-0.011542583357651086,True,True,-0.01355693854723568
92,92,92,310.0,200.0,0.35,0.294,-0.02032250407921437,0.019581872316042467,,-0.01203467403609292,True,True,-0.01597739879547533
93,93,93,310.0,200.0,0.35,0.3670000000000001,-0.019433018977388482,0.023592284045005036,,-0.01026186918429473,True,True,-0.01802255922237551
94,94,94,310.0,200.0,0.35,0.439,-0.016803789826327506,0.02581619418904741,,-0.006342180304983772,True,True,-0.0197239108023479
95,95,95,310.0,200.0,0.35,0.511,-0.013879952174783123,0.027307213713582325,,-0.0029278420790872593,True,True,-0.021080641681561967
96,96,96,310.0,200.0,0.35,0.583,-0.010709687641314476,0.028668204845000576,,0.00014929543250220706,True,True,-0.02216718157205286
97,97,97,310.0,200.0,0.35,0.6559999999999999,-0.008667881995717488,0.030092367396776384,,0.002692435630716439,True,True,-0.02302910896427604
98,98,98,310.0,200.0,0.35,0.728,-0.006997936575684365,0.03164765715369397,,0.00484970965812181,True,True,-0.02372824990280252
99,99,99,310.0,200.0,0.35,0.8,-0.005725493785906187,0.03317598385360747,,0.006565436789735982,True,True,-0.024322581555477937
100,100,100,310.0,200.0,0.45,0.15,-0.012938248624968493,0.005126780806946952,,-0.007908551801171722,True,True,-0.024832706733119145
101,101,101,310.0,200.0,0.45,0.222,-0.024712182837093942,0.011827858862494751,,-0.014372735342647831,True,True,-0.025275614160753832
102,102,102,310.0,200.0,0.45,0.294,-0.03311270781977916,0.017679222396210722,,-0.01864777932855605,True,True,-0.025639749388932345
103,103,103,310.0,200.0,0.45,0.3670000000000001,-0.03780233386973351,0.021657515916557873,,-0.020838422708061285,True,True,-0.025922745242965475
104,104,104,310.0,200.0,0.45,0.439,-0.03995338104289937,0.02413318703790441,,-0.02169186033391684,True,True,-0.026115765966702464
105,105,105,310.0,200.0,0.45,0.511,-0.040870632076391765,0.02601197677440943,,-0.021873433238166186,True,True,-0.0066477677870551855
106,106,106,310.0,200.0,0.45,0.583,-0.041346807107998505,0.02772854085014082,,-0.02178512427732341,True,True,-0.008174961771771504
107,107,107,310.0,200.0,0.45,0.6559999999999999,-0.041774633855135974,0.02946706921421471,,-0.021646486112743932,True,True,-0.00957877419768203
108,108,108,310.0,200.0,0.45,0.728,-0.04224144468991602,0.03128243330221341,,-0.0214976091262906,True,True,-0.010922077759937658
109,109,109,310.0,200.0,0.45,0.8,-0.04273714569359387,0.03301421026132276,,-0.021387982051834408,True,True,-0.01223259564200089
110,110,110,310.0,200.0,0.6,0.15,-0.012002552490601845,0.0032870861032361655,,-0.005474652502404701,True,True,-0.01349505629636807
111,111,111,310.0,200.0,0.6,0.222,-0.022493625208420603,0.00837205682478818,,-0.009348676368029359,True,True,-0.01466971675413362
112,112,112,310.0,200.0,0.6,0.294,-0.030443785973601915,0.013085473664115874,,-0.01193719600161024,True,True,-0.015715074365485672
113,113,113,310.0,200.0,0.6,0.3670000000000001,-0.03560530038931303,0.01645506000228241,,-0.013508823245384329,True,True,-0.016594677960324617
114,114,114,310.0,200.0,0.6,0.439,-0.0387741705456817,0.018652422547171844,,-0.014451731829194337,True,True,-0.017331934224627418
115,115,115,310.0,200.0,0.6,0.511,-0.04100981741154334,0.02046118155114869,,-0.015029583258835232,True,True,-0.017895885307472787
116,116,116,310.0,200.0,0.6,0.583,-0.04265734503522752,0.022177733091703084,,-0.015322521859922956,True,True,-0.01836160601547866
117,117,117,310.0,200.0,0.6,0.6559999999999999,-0.044020761842882575,0.023971968228327853,,-0.015431981775624697,True,True,-0.01869019782113733
118,118,118,310.0,200.0,0.6,0.728,-0.04505522568625087,0.02582458605654473,,-0.01533792905393972,True,True,-0.01890774117488497
119,119,119,310.0,200.0,0.6,0.8,-0.045859682145324585,0.027589291256431347,,-0.015152796703847143,True,True,-0.019010231652591497
120,120,120,310.0,205.0,0.25,0.15,-0.013253838518680823,0.0035326200357211498,,-0.010766465843826132,True,True,-0.016188154254894227
121,121,121,310.0,205.0,0.25,0.222,-0.027522103190715165,0.011188272790744429,,-0.023279191063894044,True,True,-0.013931836448852744
122,122,122,310.0,205.0,0.25,0.294,-0.04302968089036068,0.02115351836395624,,-0.035371548736102154,True,True,-0.00909167786485162
123,123,123,310.0,205.0,0.25,0.3670000000000001,-0.0560129365356397,0.031068113949577383,,-0.045260336044371005,True,True,-0.003100969815712107
124,124,124,310.0,205.0,0.25,0.439,-0.06629079976303419,0.03993143463971673,,-0.0529820917240666,True,True,0.003256792733824644
125,125,125,310.0,205.0,0.25,0.511,-0.07457272230045965,0.04759192369149906,,-0.05918996041329756,True,True,0.00974383829861403
126,126,126,310.0,205.0,0.25,0.583,-0.08132104032400181,0.053974893828326584,,-0.06423184074139954,True,True,0.015755665087037574
127,127,127,310.0,205.0,0.25,0.6559999999999999,-0.08709105755380528,0.059258438200177885,,-0.06842069405444452,True,True,0.02116615926103774
128,128,128,310.0,205.0,0.25,0.728,-0.09236494481914798,0.06381916270426219,,-0.07217095749360697,True,True,0.025833964407389567
129,129,129,310.0,205.0,0.25,0.8,-0.0968533493590338,0.06763228296198237,,-0.07545629601967087,True,True,0.029755154128849926
130,130,130,310.0,205.0,0.35,0.15,-0.009491166007506152,-0.002601393237728818,,-0.007437040928287167,True,True,0.033017586162395585
131,131,131,310.0,205.0,0.35,0.222,-0.019445649151596044,-0.005320695761217198,,-0.015650772608340833,True,True,0.03581828068785275
132,132,132,310.0,205.0,0.35,0.294,-0.028073624631526455,-0.0071080015614950285,,-0.02293149812148858,True,True,0.038292647342660635
133,133,133,310.0,205.0,0.35,0.3670000000000001,-0.0344915358362091,-0.006910384783535748,,-0.028432613585520364,True,True,0.04056959054592646
134,134,134,310.0,205.0,0.35,0.439,-0.03896106327890781,-0.005515516514491706,,-0.03242192780531078,True,True,0.042757468157055716
135,135,135,310.0,205.0,0.35,0.511,-0.04235599266025396,-0.004060904004364206,,-0.035459572714431835,True,True,-0.01100845503708528
136,136,136,310.0,205.0,0.35,0.583,-0.04572042663667226,-0.002708625286705689,,-0.037871042407754484,True,True,-0.01237602936202931
137,137,137,310.0,205.0,0.35,0.6559999999999999,-0.04849383975446507,-0.0016424023263302003,,-0.03985841215469873,True,True,-0.012530950073676196
138,138,138,310.0,205.0,0.35,0.728,-0.05092970762684387,-0.0008305892378392307,,-0.04161775326091372,True,True,-0.011804618070565234
139,139,139,310.0,205.0,0.35,0.8,-0.05298671796565427,-0.0002619351942111695,,-0.04312380519338533,True,True,-0.010440907945932444
140,140,140,310.0,205.0,0.45,0.15,-0.013128171011991367,-0.006737250385566541,,-0.009878543184652169,True,True,-0.008555126674274756
141,141,141,310.0,205.0,0.45,0.222,-0.025777405906674662,-0.013218358866663484,,-0.019408038634558544,True,True,-0.006482034504706851
142,142,142,310.0,205.0,0.45,0.294,-0.035720986559338336,-0.01845916982812991,,-0.02696999102052048,True,True,-0.004378129710218427
143,143,143,310.0,205.0,0.45,0.3670000000000001,-0.04227659775863514,-0.022134064037329666,,-0.03206185924562641,True,True,-0.0024043972433537572
144,144,144,310.0,205.0,0.45,0.439,-0.046352802639253336,-0.02465710330328279,,-0.03534039951628083,True,True,-0.0006470877026436183
145,145,145,310.0,205.0,0.45,0.511,-0.049053778569299336,-0.026503580885364725,,-0.03759770356947744,True,True,0.0008830020722331284
146,146,146,310.0,205.0,0.45,0.583,-0.05102776592925349,-0.0277762735574358,,-0.03928852956374925,True,True,0.0022403592973720358
147,147,147,310.0,205.0,0.45,0.6559999999999999,-0.052694916981810315,-0.02866440109076445,,-0.040693864218476566,True,True,0.003477566662803323
148,148,148,310.0,205.0,0.45,0.728,-0.05409853619302772,-0.02935449590622932,,-0.0418416324497101,True,True,0.004648314365500474
149,149,149,310.0,205.0,0.45,0.8,-0.05536156913049367,-0.02994907329667554,,-0.042844980533728885,True,True,0.005803170977718443
150,150,150,310.0,205.0,0.6,0.15,-0.020012488058023737,-0.008598488763984013,,-0.016678038198158683,True,True,-0.010707704581681856
151,151,151,310.0,205.0,0.6,0.222,-0.038460623872187946,-0.016501109250873714,,-0.0322042286164426,True,True,-0.01355693854723568
152,152,152,310.0,205.0,0.6,0.294,-0.05291362980008257,-0.02269347195353271,,-0.04444084143925512,True,True,-0.01597739879547533
153,153,153,310.0,205.0,0.6,0.3670000000000001,-0.06253105545825531,-0.026806113959794788,,-0.05258381969294418,True,True,-0.01802255922237551
154,154,154,310.0,205.0,0.6,0.439,-0.06863209319079246,-0.029433879680444728,,-0.057792110584438186,True,True,-0.0197239108023479
155,155,155,310.0,205.0,0.6,0.511,-0.07304274407845224,-0.031327162596919554,,-0.06156742221672435,True,True,-0.021080641681561967
156,156,156,310.0,205.0,0.6,0.583,-0.07667214908126238,-0.032765079664560284,,-0.06446229831038908,True,True,-0.02216718157205286
157,157,157,310.0,205.0,0.6,0.6559999999999999,-0.07985955110295323,-0.03400145888879086,,-0.06697637030668177,True,True,-0.02302910896427604
158,158,158,310.0,205.0,0.6,0.728,-0.08251804219745187,-0.03500840118158404,,-0.06905305016687865,True,True,-0.02372824990280252
159,159,159,310.0,205.0,0.6,0.8,-0.0847394582119644,-0.035836979705908205,,-0.0707749344810757,True,True,-0.024322581555477937
