,Unnamed: 0,Unnamed: 0.1,had1,had2,z1,z2,mins,maxx,fit_line,conv,valid_min,valid_max,reference
112,112,112,310.0,100.0,0.6,0.294,-0.03273218535006683,-0.0179764310222714,,-0.028577332404174663,True,True,-0.04248929329053234
113,113,113,310.0,100.0,0.6,0.3670000000000001,-0.03783411993905742,-0.02074736828194166,,-0.03304022670711209,True,True,-0.04409259115202562
114,114,114,310.0,100.0,0.6,0.439,-0.040624263214908425,-0.022199643657397454,,-0.0354865121330997,True,True,-0.04472115674384077
115,115,115,310.0,100.0,0.6,0.511,-0.04193405351964165,-0.02279988456967828,,-0.036642586283535804,True,True,-0.04419052803030598
116,116,116,310.0,100.0,0.6,0.583,-0.04184345264881656,-0.022444204977424078,,-0.036482898552261236,True,True,-0.042299339678509636
117,117,117,310.0,100.0,0.6,0.6559999999999999,-0.04029631044107538,-0.021133582504320264,,-0.034981142948114795,True,True,-0.0387836052946975
118,118,118,310.0,100.0,0.6,0.728,-0.037076605647642334,-0.018622552838817814,,-0.031943256267808015,True,True,-0.0332998766888293
119,119,119,310.0,100.0,0.6,0.8,-0.03261990091019936,-0.015199412438082077,,-0.027765130761846283,True,True,-0.025262545052170564
120,120,120,310.0,105.0,0.25,0.15,-0.017207295792622864,0.004076135472954892,,-0.013264811376060507,True,True,-0.002372964565989944
121,121,121,310.0,105.0,0.25,0.222,-0.0360878154436085,0.006314504051018036,,-0.028411882820320287,True,True,0.0020075232298218627
122,122,122,310.0,105.0,0.25,0.294,-0.05397395268739366,0.006420847474501803,,-0.04322263212115403,True,True,0.0072919379668291906
123,123,123,310.0,105.0,0.25,0.3670000000000001,-0.06897425297697111,0.00492047432357429,,-0.056038924285563535,True,True,0.012785143424857473
124,124,124,310.0,105.0,0.25,0.439,-0.08281670552779463,0.002326002495293484,,-0.06747864485608124,True,True,0.018327753320457413
125,125,125,310.0,105.0,0.25,0.511,-0.0970949107179392,-0.001349668949053637,,-0.07908649708466621,True,True,0.024208048764992243
126,126,126,310.0,105.0,0.25,0.583,-0.11253397767638486,-0.006042097206905453,,-0.09176388208534143,True,True,0.03054548743609193
127,127,127,310.0,105.0,0.25,0.6559999999999999,-0.12928909118862925,-0.01151353428602442,,-0.10557780142580038,True,True,0.03764018735987708
128,128,128,310.0,105.0,0.25,0.728,-0.1476110882013218,-0.01844415600689991,,-0.12072331654156016,True,True,0.04552796100586458
129,129,129,310.0,105.0,0.25,0.8,-0.16460649366723604,-0.023719997203441517,,-0.13479724927122194,True,True,0.0540557632869404
130,130,130,310.0,105.0,0.35,0.15,-0.010954845649266536,-0.0009419315423015554,,-0.00891994656238228,True,True,0.06298107831171589
131,131,131,310.0,105.0,0.35,0.222,-0.023426583770263756,-0.002873325414345249,,-0.01976239740048113,True,True,0.07198151062589403
132,132,132,310.0,105.0,0.35,0.294,-0.035688695463422945,-0.005290503127416998,,-0.030442029705512182,True,True,0.080796903181521
133,133,133,310.0,105.0,0.35,0.3670000000000001,-0.04622281987222301,-0.0077629351730390895,,-0.03963322030268246,True,True,0.08924812356815197
134,134,134,310.0,105.0,0.35,0.439,-0.05529905283834155,-0.010245213985402306,,-0.047599098279696064,True,True,0.09734431711984508
135,135,135,310.0,105.0,0.35,0.511,-0.0641182698928985,-0.01297682786222326,,-0.0554041303460357,True,True,-0.0060817021593063715
136,136,136,310.0,105.0,0.35,0.583,-0.07356750496345407,-0.016079043303756358,,-0.06377547181550873,True,True,-0.005978325063309704
137,137,137,310.0,105.0,0.35,0.6559999999999999,-0.08379880631565075,-0.01957986139188694,,-0.07277105481261101,True,True,-0.005064853762878098
138,138,138,310.0,105.0,0.35,0.728,-0.09495095183816259,-0.02349000007052273,,-0.08281407892687716,True,True,-0.003581934994692537
139,139,139,310.0,105.0,0.35,0.8,-0.10573654220778071,-0.027188078836302507,,-0.09229968628830193,True,True,-0.0016209754451922665
140,140,140,310.0,105.0,0.45,0.15,-0.01234783411083039,-0.00455054547682989,,-0.010660377338150749,True,True,0.0009169573936334672
141,141,141,310.0,105.0,0.45,0.222,-0.02542770652336505,-0.00991804540314426,,-0.021884997915905414,True,True,0.004058307985806839
142,142,142,310.0,105.0,0.45,0.294,-0.037474649370143776,-0.01515895882782363,,-0.03212107409412733,True,True,0.007938777353969051
143,143,143,310.0,105.0,0.45,0.3670000000000001,-0.047342946682284164,-0.019665564931600113,,-0.04045415507333172,True,True,0.01256335599431045
144,144,144,310.0,105.0,0.45,0.439,-0.05562518136367713,-0.02373437872406038,,-0.04744030992191662,True,True,0.01782016069611016
145,145,145,310.0,105.0,0.45,0.511,-0.06372212866242852,-0.027899461979991293,,-0.05415705642879263,True,True,0.023533164450475253
146,146,146,310.0,105.0,0.45,0.583,-0.07238842324770095,-0.03251967548706918,,-0.06129574601349778,True,True,0.02947614695209455
147,147,147,310.0,105.0,0.45,0.6559999999999999,-0.08207091577147296,-0.037792446766846025,,-0.06924496904242024,True,True,0.03544973505158671
148,148,148,310.0,105.0,0.45,0.728,-0.09298756599237994,-0.04367427059052102,,-0.07812624893845528,True,True,0.041305214452426894
149,149,149,310.0,105.0,0.45,0.8,-0.1037498372524503,-0.04901003833712345,,-0.08692149529051729,True,True,0.047005379166905815
150,150,150,310.0,105.0,0.6,0.15,-0.0144768505276473,-0.008294850617157899,,-0.012715643591705407,True,True,-0.011082853420528477
151,151,151,310.0,105.0,0.6,0.222,-0.027601239976012246,-0.016162363567372773,,-0.024205123673824654,True,True,-0.013792137966952066
152,152,152,310.0,105.0,0.6,0.294,-0.038587567677245777,-0.023027781285897355,,-0.03378100639173976,True,True,-0.01590941690236955
153,153,153,310.0,105.0,0.6,0.3670000000000001,-0.046835335102064335,-0.028353124427448095,,-0.04092249257119844,True,True,-0.017500873370813734
154,154,154,310.0,105.0,0.6,0.439,-0.05315890506060496,-0.03276931241432848,,-0.04634022762376156,True,True,-0.01856712633402499
155,155,155,310.0,105.0,0.6,0.511,-0.0590100681111523,-0.03693563627974154,,-0.05129618078097768,True,True,-0.019006969876985403
156,156,156,310.0,105.0,0.6,0.583,-0.06500327087018636,-0.040851425301827886,,-0.05628878576942326,True,True,-0.018758138344005453
157,157,157,310.0,105.0,0.6,0.6559999999999999,-0.07179527190883579,-0.04534759400647865,,-0.061883128255699416,True,True,-0.01767763619959429
158,158,158,310.0,105.0,0.6,0.728,-0.08070903797588634,-0.051182480360093444,,-0.06916316938059873,True,True,-0.015692722565288822
159,159,159,310.0,105.0,0.6,0.8,-0.09176322638197439,-0.05625377634786647,,-0.07739680654764018,True,True,-0.01281722911448816
