had1,z1,pt,conv
300.0,0.25,0.01,-0.0059650823162468005
300.0,0.25,0.07263157894736841,-0.04051516749667755
300.0,0.25,0.13526315789473686,-0.06375578712626752
300.0,0.25,0.19789473684210526,-0.071278699695807
300.0,0.25,0.2605263157894737,-0.06505691021243243
300.0,0.25,0.3231578947368421,-0.051052643735954646
300.0,0.25,0.3857894736842105,-0.03591348336994665
300.0,0.25,0.4484210526315789,-0.02317842682600526
300.0,0.25,0.5110526315789473,-0.014208921081129424
300.0,0.25,0.5736842105263157,-0.008699823379146399
300.0,0.25,0.6363157894736842,-0.005592410945587076
300.0,0.25,0.6989473684210525,-0.003879027441094057
300.0,0.25,0.7615789473684209,-0.0028872638019701974
300.0,0.25,0.8242105263157894,-0.002251767271747215
300.0,0.25,0.8868421052631578,-0.001798734844465733
300.0,0.25,0.9494736842105262,-0.001449237276213484
300.0,0.25,1.0121052631578946,-0.001165990858894361
300.0,0.25,1.0747368421052628,-0.0009290648164010776
300.0,0.25,1.1373684210526314,-0.0007263018819864791
300.0,0.25,1.2,-0.000548580948645808
300.0,0.35,0.01,-0.0165530638085055
300.0,0.35,0.07263157894736841,-0.11244074890944947
300.0,0.35,0.13526315789473686,-0.17709664771362538
300.0,0.35,0.19789473684210526,-0.19841093723186742
300.0,0.35,0.2605263157894737,-0.18185971448995544
300.0,0.35,0.3231578947368421,-0.14497317282391395
300.0,0.35,0.3857894736842105,-0.1030994476565979
300.0,0.35,0.4484210526315789,-0.06775913688676151
300.0,0.35,0.5110526315789473,-0.04302896512895699
300.0,0.35,0.5736842105263157,-0.027833309143915803
300.0,0.35,0.6363157894736842,-0.01922139711546539
300.0,0.35,0.6989473684210525,-0.014449491318151148
300.0,0.35,0.7615789473684209,-0.01169666109549636
300.0,0.35,0.8242105263157894,-0.009962841283907703
300.0,0.35,0.8868421052631578,-0.008755965809066093
300.0,0.35,0.9494736842105262,-0.007848585983807908
300.0,0.35,1.0121052631578946,-0.007130363489547229
300.0,0.35,1.0747368421052628,-0.00654253080673517
300.0,0.35,1.1373684210526314,-0.006049065360129388
300.0,0.35,1.2,-0.00562635170613145
300.0,0.45,0.01,-0.0429675885627641
300.0,0.45,0.07263157894736841,-0.2923952902334886
300.0,0.45,0.13526315789473686,-0.4624621388896594
300.0,0.45,0.19789473684210526,-0.5216608105950702
300.0,0.45,0.2605263157894737,-0.4842263410565275
300.0,0.45,0.3231578947368421,-0.381837457056272
300.0,0.45,0.3857894736842105,-0.2699111295578358
300.0,0.45,0.4484210526315789,-0.17812054802879745
300.0,0.45,0.5110526315789473,-0.11459559871378851
300.0,0.45,0.5736842105263157,-0.07546321545818437
300.0,0.45,0.6363157894736842,-0.052986691336582535
300.0,0.45,0.6989473684210525,-0.040260886195827565
300.0,0.45,0.7615789473684209,-0.03275609886695968
300.0,0.45,0.8242105263157894,-0.02801771846673826
300.0,0.45,0.8868421052631578,-0.024730596828049088
300.0,0.45,0.9494736842105262,-0.02229457050469742
300.0,0.45,1.0121052631578946,-0.020404972911145965
300.0,0.45,1.0747368421052628,-0.018892336459983342
300.0,0.45,1.1373684210526314,-0.017652398750275345
300.0,0.45,1.2,-0.01661657597934238
300.0,0.6,0.01,-0.09067471242794434
300.0,0.6,0.07263157894736841,-0.6191931445214598
300.0,0.6,0.13526315789473686,-0.9849973886552282
300.0,0.6,0.19789473684210526,-1.1259051335605792
300.0,0.6,0.2605263157894737,-1.0613590583765729
300.0,0.6,0.3231578947368421,-0.8241021013167223
300.0,0.6,0.3857894736842105,-0.5752645464342777
300.0,0.6,0.4484210526315789,-0.379544377889954
300.0,0.6,0.5110526315789473,-0.24629583774279282
300.0,0.6,0.5736842105263157,-0.16406781038852733
300.0,0.6,0.6363157894736842,-0.11626540435004219
300.0,0.6,0.6989473684210525,-0.08858850551622544
300.0,0.6,0.7615789473684209,-0.07178476641837885
300.0,0.6,0.8242105263157894,-0.06110549518907268
300.0,0.6,0.8868421052631578,-0.05369417113335446
300.0,0.6,0.9494736842105262,-0.04820482149273316
300.0,0.6,1.0121052631578946,-0.04397368206430504
300.0,0.6,1.0747368421052628,-0.040618315726056634
300.0,0.6,1.1373684210526314,-0.03789945912853154
300.0,0.6,1.2,-0.03565710930281403
310.0,0.25,0.01,-0.0059650823162468005
310.0,0.25,0.07263157894736841,-0.04051516749667755
310.0,0.25,0.13526315789473686,-0.06375578712626752
310.0,0.25,0.19789473684210526,-0.071278699695807
310.0,0.25,0.2605263157894737,-0.06505691021243243
310.0,0.25,0.3231578947368421,-0.051052643735954646
310.0,0.25,0.3857894736842105,-0.03591348336994665
310.0,0.25,0.4484210526315789,-0.02317842682600526
310.0,0.25,0.5110526315789473,-0.014208921081129424
310.0,0.25,0.5736842105263157,-0.008699823379146399
310.0,0.25,0.6363157894736842,-0.005592410945587076
310.0,0.25,0.6989473684210525,-0.003879027441094057
310.0,0.25,0.7615789473684209,-0.0028872638019701974
310.0,0.25,0.8242105263157894,-0.002251767271747215
310.0,0.25,0.8868421052631578,-0.001798734844465733
310.0,0.25,0.9494736842105262,-0.001449237276213484
310.0,0.25,1.0121052631578946,-0.001165990858894361
310.0,0.25,1.0747368421052628,-0.0009290648164010776
310.0,0.25,1.1373684210526314,-0.0007263018819864791
310.0,0.25,1.2,-0.000548580948645808
310.0,0.35,0.01,-0.0165530638085055
310.0,0.35,0.07263157894736841,-0.11244074890944947
310.0,0.35,0.13526315789473686,-0.17709664771362538
310.0,0.35,0.19789473684210526,-0.19841093723186742
310.0,0.35,0.2605263157894737,-0.18185971448995544
