had1,had2,z1,z2,fit_line,conv,ffs1,ffs2,ffs3,ffs4
300.0,200.0,0.25,0.15,-0.016370201421845296,-0.012547642843697693,0.004194722937211846,-0.0018401742171787945,-0.008564664556236449,-0.006334759970858439
300.0,200.0,0.25,0.20357142857142854,-0.023591955866295627,-0.021848485453416475,0.0052484977522703705,-0.002299674906605058,-0.01428162554639713,-0.010512936267834793
300.0,200.0,0.25,0.2571428571428571,-0.0303207181694304,-0.030722408398840693,0.0056351310060346795,-0.0024647132689142484,-0.019177450027292563,-0.014733389523420447
300.0,200.0,0.25,0.3107142857142857,-0.03625491958121728,-0.03855866600591421,0.00570480827233933,-0.0024941365614939096,-0.022976337464021678,-0.018799771265783374
300.0,200.0,0.25,0.3642857142857143,-0.04137736193843507,-0.04593456432012226,0.005782950643769293,-0.0025267250357183294,-0.02618191224304298,-0.023034176209953777
300.0,200.0,0.25,0.4178571428571428,-0.045882725935758886,-0.05380638001675155,0.0059680864247717,-0.0026049254126890944,-0.029288464149294723,-0.02788815939428174
300.0,200.0,0.25,0.4714285714285714,-0.04976365979265948,-0.06322004356190027,0.00628998607048392,-0.0027447413877104074,-0.03301103677390091,-0.033784687393271784
300.0,200.0,0.25,0.525,-0.05314133733961365,-0.07464203708898466,0.006662570441491874,-0.002905921271323025,-0.03758155583844451,-0.04086129077794348
300.0,200.0,0.25,0.5785714285714285,-0.056045800985529096,-0.08819273629995526,0.006971610971123574,-0.0030384097321182204,-0.04310344468553365,-0.04908066572934729
300.0,200.0,0.25,0.6321428571428571,-0.05854314514286243,-0.10340159296723479,0.007102178938068073,-0.0030934702603542946,-0.04938813582071726,-0.05807890389693164
300.0,200.0,0.25,0.6857142857142857,-0.0606710404951073,-0.11925233781867949,0.0069483287746407805,-0.0030218933623986865,-0.05600427391492277,-0.06724212568945416
300.0,200.0,0.25,0.7392857142857143,-0.06256815977614291,-0.13457655492532333,0.00645132713528652,-0.002798458150134841,-0.06242618436882364,-0.07586833481653092
300.0,200.0,0.25,0.7928571428571428,-0.0642736064072362,-0.14845478249960012,0.005558436328517494,-0.002417640695750508,-0.06818452966422159,-0.08346353864626478
300.0,200.0,0.25,0.8464285714285714,-0.06584849042847528,-0.16033956798172325,0.004386428613679328,-0.0018988525095246574,-0.07305617495678624,-0.08985926824890945
300.0,200.0,0.25,0.9,-0.06734641053866465,-0.17075918985496313,0.002960440183432071,-0.001277391451141859,-0.0772381970945555,-0.0951671381620176
300.0,200.0,0.35,0.15,-0.011634783177934623,-0.009038524493304006,0.0013185163746824249,-0.0009449130092102664,-0.007132607372953981,-0.002279414301475693
300.0,200.0,0.35,0.20357142857142854,-0.016093472098554443,-0.016391055337540116,0.0017933214317663172,-0.0012815875597921174,-0.012840143596579364,-0.0040660537688897835
300.0,200.0,0.35,0.2571428571428571,-0.020384516694294988,-0.023444768267221024,0.0020189535540645533,-0.001441943566969364,-0.018090029026198943,-0.005937281655692754
300.0,200.0,0.35,0.3107142857142857,-0.0243877768396603,-0.029614591169899368,0.0021105157477714397,-0.001506706613126876,-0.022428335855233447,-0.00780069641559551
300.0,200.0,0.35,0.3642857142857143,-0.028045917270782955,-0.03533188157093459,0.002189304962175347,-0.0015624732382275388,-0.02620353400696339,-0.009770466844510635
300.0,200.0,0.35,0.4178571428571428,-0.03137557380712793,-0.04126734453104297,0.0023029551371563936,-0.0016439945616494515,-0.029911428846176077,-0.012036962774041671
300.0,200.0,0.35,0.4714285714285714,-0.034362916746691126,-0.04832927154758779,0.0024688303893057053,-0.0017627136512517786,-0.03426511375310591,-0.014796280750865516
300.0,200.0,0.35,0.525,-0.037038603358837935,-0.05692471498767417,0.002656498266196391,-0.001895429404412223,-0.039588508285892964,-0.01813810861993561
300.0,200.0,0.35,0.5785714285714285,-0.03941144376077922,-0.06721042213632462,0.0028224199794165765,-0.002012830528624325,-0.04601231357018272,-0.022057226712549668
300.0,200.0,0.35,0.6321428571428571,-0.0415088078067074,-0.07886438398635158,0.002915221018053852,-0.002078388209237486,-0.05336736516107997,-0.026378421181181232
300.0,200.0,0.35,0.6857142857142857,-0.043346253057858684,-0.09113338185535241,0.002889914039239824,-0.0020576867328429916,-0.061181266880524776,-0.030813181792570622
300.0,200.0,0.35,0.7392857142857143,-0.04498652820709224,-0.10306915255875689,0.0027088612764902945,-0.0019278372073059861,-0.06883796585230942,-0.035010546504322414
300.0,200.0,0.35,0.7928571428571428,-0.04645039588378788,-0.11380301539309806,0.0023591600287580306,-0.0016824678918711535,-0.07576245436223154,-0.03869098902760175
300.0,200.0,0.35,0.8464285714285714,-0.047770667040616714,-0.12286170398629241,0.0018714826166750878,-0.0013324716078538911,-0.08164629580872522,-0.04172462320659006
300.0,200.0,0.35,0.9,-0.04897861343517798,-0.1305665871469055,0.0012694154288576873,-0.0009026657907626418,-0.08668553826559534,-0.0442477985194052
300.0,200.0,0.45,0.15,-0.0145053790581364,-0.011756066486969498,0.0002812661852460413,-0.0005367820471794377,-0.010713191735908994,-0.00078749682749284
300.0,200.0,0.45,0.20357142857142854,-0.01947096734455649,-0.020576533475386675,0.0003747491770802093,-0.0007149116924606317,-0.018964540990266517,-0.001271687288758914
300.0,200.0,0.45,0.2571428571428571,-0.024168754837821344,-0.028655885127179984,0.00041796371563640136,-0.0007973120098975237,-0.026546145300979533,-0.001730445017899398
300.0,200.0,0.45,0.3107142857142857,-0.02855388556061253,-0.03534097022190372,0.00043485295023754913,-0.0008295338322410771,-0.03278364459295783,-0.002163200993581124
300.0,200.0,0.45,0.3642857142857143,-0.03259987537085718,-0.04125329486135461,0.0004497936360104653,-0.0008576899240159258,-0.03822541019485236,-0.0026205079230898374
300.0,200.0,0.45,0.4178571428571428,-0.036300404356579614,-0.04708390170782262,0.0004716515044900179,-0.000899637259190605,-0.043507342733832936,-0.0031490757194415553
300.0,200.0,0.45,0.4714285714285714,-0.039670090499923774,-0.053851073261670254,0.0005035035855849935,-0.0009604665885403416,-0.04960826663732851,-0.0037859632879605467
300.0,200.0,0.45,0.525,-0.042731624249480925,-0.061802739334492374,0.0005371055656936246,-0.0010243652207886792,-0.05678519465095304,-0.004530328986889795
300.0,200.0,0.45,0.5785714285714285,-0.04551008506382074,-0.07110294276982386,0.0005641589589905922,-0.0010757335971803264,-0.06522294038371595,-0.005368413961466165
300.0,200.0,0.45,0.6321428571428571,-0.04802995959445133,-0.0812734652962644,0.000573933930700762,-0.0010947351614257015,-0.07451163565623224,-0.006241028409307228
300.0,200.0,0.45,0.6857142857142857,-0.05031277487175795,-0.09154313818818464,0.0005590486677188418,-0.0010655402576625354,-0.08395863522791491,-0.007078011370326084
300.0,200.0,0.45,0.7392857142857143,-0.05238026191191182,-0.10105712221263263,0.0005143459210952806,-0.0009806283626629672,-0.09279309845866779,-0.007797741312397117
300.0,200.0,0.45,0.7928571428571428,-0.05425127237302596,-0.10918700496733597,0.0004401160820829574,-0.0008412757597978682,-0.10042115672579717,-0.008364688563823861
300.0,200.0,0.45,0.8464285714285714,-0.055942662907857765,-0.11568732205568204,0.00034372592732533693,-0.0006558801319033365,-0.10660120398732421,-0.008773963863779778
300.0,200.0,0.45,0.9,-0.05747284245655952,-0.12089090116732094,0.0002299547912437653,-0.00043791536126875117,-0.1116192282406771,-0.009063712356618847
300.0,200.0,0.6,0.15,-0.0206389247233908,-0.016204767731217925,2.2655785170357804e-05,-0.00016762555273043195,-0.01578682338643114,-0.0002732255298167512
300.0,200.0,0.6,0.20357142857142854,-0.027950523130458173,-0.02774611280889123,2.909749328699227e-05,-0.00021662621560013574,-0.027182897946902183,-0.0003730849130360806
300.0,200.0,0.6,0.2571428571428571,-0.035059835867158703,-0.03802481104887621,3.176506317537245e-05,-0.00023691100039120377,-0.03738314999557543,-0.0004369048725847189
300.0,200.0,0.6,0.3107142857142857,-0.04191415075082697,-0.046258383866274254,3.262201103957308e-05,-0.00024297414413494578,-0.045568149234861695,-0.00048119922279811695
300.0,200.0,0.6,0.3642857142857143,-0.04847498346563062,-0.05308639588581505,3.322099928336116e-05,-0.0002473215644926944,-0.05234860758089121,-0.0005242048274784242
300.0,200.0,0.6,0.4178571428571428,-0.05472020791368097,-0.0592826534817352,3.4314491775931016e-05,-0.0002554370830499819,-0.058483168870804,-0.0005773238665325101
300.0,200.0,0.6,0.4714285714285714,-0.060646192423773976,-0.06587525005824513,3.574092600550511e-05,-0.0002662827740337024,-0.06500630959414172,-0.0006382431079211365
300.0,200.0,0.6,0.525,-0.0662558028743651,-0.07313557597132041,3.700821643142817e-05,-0.0002756750087376361,-0.07219509974949259,-0.0007018681575556727
300.0,200.0,0.6,0.5785714285714285,-0.0715579009688437,-0.08085240388008576,3.744696482407814e-05,-0.00027882057437839455,-0.07985200709728377,-0.000759079530237652
300.0,200.0,0.6,0.6321428571428571,-0.07655300872224441,-0.08867090413152112,3.662186180965332e-05,-0.00027258278714300366,-0.087632394332745,-0.0008025834824437573
300.0,200.0,0.6,0.6857142857142857,-0.08125509201923609,-0.09598038507615578,3.4331899954328847e-05,-0.00025508296258462747,-0.09493062361235481,-0.0008290104011706298
300.0,200.0,0.6,0.7392857142857143,-0.08565844385161381,-0.10232971470811475,3.049961511276043e-05,-0.00022667191973368964,-0.10130533007507139,-0.0008282123284223985
300.0,200.0,0.6,0.7928571428571428,-0.08978260131145707,-0.10749893256212303,2.5358022488035075e-05,-0.00018895080072016472,-0.10652885532161842,-0.0008064844622724882
300.0,200.0,0.6,0.8464285714285714,-0.093635395112393,-0.1114980363004186,1.936741384536557e-05,-0.00014407214520502408,-0.11060435398189167,-0.0007689775871673271
300.0,200.0,0.6,0.9,-0.09723236087965166,-0.11459685215678238,1.2728482855880384e-05,-9.450997531149595e-05,-0.11379472644439469,-0.0007203442199320813
300.0,205.0,0.25,0.15,-0.016188154254894227,-0.005221519889999243,0.008422784377722795,-0.0018665790808905802,-0.0005747178724204114,-0.011210953091616155
300.0,205.0,0.25,0.20357142857142854,-0.013931836448852744,-0.005721170694028949,0.014662272335445321,-0.0023281912825668925,-0.0007166787872160891,-0.01730770860505423
300.0,205.0,0.25,0.2571428571428571,-0.00909167786485162,-0.0036174205336750205,0.02116018245257038,-0.0024899466947863793,-0.0007654536428159333,-0.022097139871182624
300.0,205.0,0.25,0.3107142857142857,-0.0031009698157121067,-0.0009831318867066,0.027561702971237834,-0.002514341066078055,-0.0007730245846253709,-0.025609786755679386
300.0,205.0,0.25,0.3642857142857143,0.003256792733824644,0.0026073351808190977,0.03418179097745019,-0.0025418913387105094,-0.0007806760765255597,-0.028568576239435213
300.0,205.0,0.25,0.4178571428571428,0.00974383829861403,0.007060637835027001,0.041722708858541104,-0.002614770697963688,-0.0008050643583879878,-0.031513496772270194
300.0,205.0,0.25,0.4714285714285714,0.015755665087037574,0.012348389410429674,0.05077289235989672,-0.002748909650781129,-0.0008446946483021652,-0.035085963420458686
300.0,205.0,0.25,0.525,0.02116615926103774,0.018633082966563037,0.06163205006882485,-0.0029033405807191034,-0.0008903099433907842,-0.03946678294875259
300.0,205.0,0.25,0.5785714285714285,0.025833964407389574,0.025917608856629356,0.07425156794169527,-0.0030280183713244893,-0.0009259554739989949,-0.04464140237628047
300.0,205.0,0.25,0.6321428571428571,0.029755154128849926,0.03398626891489231,0.08807850474902679,-0.003074882539177725,-0.0009393620073228583,-0.050344551889307615
300.0,205.0,0.25,0.6857142857142857,0.033017586162395585,0.04241713159129687,0.10219057320487114,-0.002996148049673163,-0.0009222864087507933,-0.05610707808705454
300.0,205.0,0.25,0.7392857142857143,0.03581828068785275,0.05079404335463328,0.11557847928911005,-0.0027679387505688234,-0.0008461876690864468,-0.06141114245146977
300.0,205.0,0.25,0.7928571428571428,0.038292647342660635,0.058722279315454456,0.12745344448927567,-0.0023861263519912223,-0.000729527568526935,-0.06581377814985799
300.0,205.0,0.25,0.8464285714285714,0.04056959054592646,0.06604037202297137,0.13758808011206222,-0.0018705908235419043,-0.0005702363390177182,-0.0692029391207306
300.0,205.0,0.25,0.9,0.042757468157055716,0.07298954364675973,0.1461229941579842,-0.0012563197997113665,-0.000384130751194025,-0.07178687733496779
300.0,205.0,0.35,0.15,-0.01100845503708528,-0.004259354238165012,0.0027379543132126415,-0.0009902944874055969,-0.0004885106981758492,-0.005514315471920514
300.0,205.0,0.35,0.20357142857142854,-0.01237602936202931,-0.006218179696628334,0.0051873679284591976,-0.0013400447589836618,-0.0006562881654974149,-0.009389308644764987
300.0,205.0,0.35,0.2571428571428571,-0.012530950073676196,-0.007153289905048203,0.00788063757539759,-0.0015031943780603589,-0.0007350898558316403,-0.012741661130941795
300.0,205.0,0.35,0.3107142857142857,-0.011804618070565234,-0.007236588243622441,0.010617233739979451,-0.0015658717610452801,-0.0007655297110584018,-0.015403367008098903
300.0,205.0,0.35,0.3642857142857143,-0.010440907945932444,-0.006881688051065946,0.013510705746277626,-0.0016195590013614635,-0.0007913645296819468,-0.01770616825533969
300.0,205.0,0.35,0.4178571428571428,-0.008555126674274756,-0.0056236851304121704,0.01681502541708237,-0.0016999948019870105,-0.0008317076185228826,-0.01999189025366617
300.0,205.0,0.35,0.4714285714285714,-0.006482034504706851,-0.004521709719275602,0.02083172322317763,-0.001819900654936027,-0.0008889954402213875,-0.0227178154614993
300.0,205.0,0.35,0.525,-0.004378129710218427,-0.003184747357561066,0.025712217185428956,-0.001955115685510628,-0.0009538487036077004,-0.026051699452929275
300.0,205.0,0.35,0.5785714285714285,-0.0024043972433537572,-0.001607274252619481,0.03147710913986929,-0.0020756026883279794,-0.0010099307456376278,-0.03003826530352522
300.0,205.0,0.35,0.6321428571428571,-0.0006470877026436182,0.0001989100993989311,0.0378946864863917,-0.002143743298760639,-0.0010421136928658846,-0.03453526491509773
300.0,205.0,0.35,0.6857142857142857,0.0008830020722331284,0.002181165792025365,0.04456199954691518,-0.002123790481559272,-0.001042672693491232,-0.039221755863190134
300.0,205.0,0.35,0.7392857142857143,0.0022403592973720358,0.00432140194804744,0.05097235235611675,-0.0019908329809615135,-0.0009711609106866147,-0.04367887726644773
300.0,205.0,0.35,0.7928571428571428,0.003477566662803323,0.006543744633794672,0.056673972645463304,-0.0017374671814357153,-0.0008434459275814296,-0.047529711936689985
300.0,205.0,0.35,0.8464285714285714,0.004648314365500474,0.008782899310949697,0.061467512468653424,-0.0013757112660483922,-0.0006655762190887902,-0.05062308567218763
300.0,205.0,0.35,0.9,0.005803170977718443,0.011052075048005667,0.0655065718927991,-0.0009310878661543423,-0.00045209528582474865,-0.053070437439545384
