had1,had2,z1,z2,fit_line,conv,ffs1,ffs2,ffs3,ffs4
300.0,200.0,0.25,0.15,-0.016370201421845296,-0.01046157166158337,0.006589752333404149,-0.014358330062264368,-0.0020280977321858826,-0.000663059875537636
300.0,200.0,0.25,0.20357142857142854,-0.023591955866295627,-0.01897309951358166,0.007697075729322723,-0.022742173711600956,-0.0031589654746512845,-0.0007730095563792362
300.0,200.0,0.25,0.2571428571428571,-0.0303207181694304,-0.028003586707642435,0.007928162234164843,-0.03106353847704184,-0.004074147828552261,-0.0007946521564670489
300.0,200.0,0.25,0.3107142857142857,-0.03625491958121728,-0.03683348355420564,0.00784469770789654,-0.03912478340344936,-0.004770530568074897,-0.0007863052006048713
300.0,200.0,0.25,0.3642857142857143,-0.04137736193843507,-0.0459158368111633,0.007834191146690357,-0.047610130431064754,-0.005360843125980863,-0.0007852213685078807
300.0,200.0,0.25,0.4178571428571428,-0.045882725935758886,-0.05609220082086459,0.008011733931631486,-0.05737588071354693,-0.005943540710403072,-0.0008033600185132317
300.0,200.0,0.25,0.4714285714285714,-0.04976365979265948,-0.06836906584591222,0.008391639544168251,-0.06925927368689695,-0.006657539531814797,-0.0008397142613046043
300.0,200.0,0.25,0.525,-0.05314133733961365,-0.08323874793340966,0.008848659151682528,-0.08365699108134332,-0.0075469830087809405,-0.0008836992463811352
300.0,200.0,0.25,0.5785714285714285,-0.056045800985529096,-0.10075260282490994,0.009230768171528068,-0.10044155967746812,-0.008629549352413536,-0.0009174524154349763
300.0,200.0,0.25,0.6321428571428571,-0.05854314514286243,-0.12027973496671818,0.009381733733908536,-0.1188767102616636,-0.00986579635591265,-0.0009313580134982716
300.0,200.0,0.25,0.6857142857142857,-0.0606710404951073,-0.14059592368232382,0.009161986260586721,-0.1376864434290095,-0.011168243030373752,-0.0009139417381507442
300.0,200.0,0.25,0.7392857142857143,-0.06256815977614291,-0.160285269004069,0.008488818721396766,-0.15552525878776144,-0.012431475561205678,-0.0008402417927404578
300.0,200.0,0.25,0.7928571428571428,-0.0642736064072362,-0.17823592622745918,0.007307590999773173,-0.17128070168588913,-0.01356137868219041,-0.0007255110145965102
300.0,200.0,0.25,0.8464285714285714,-0.06584849042847528,-0.19395404645235734,0.005753858235975016,-0.18465220341932212,-0.014511895084097075,-0.0005679647346962122
300.0,200.0,0.25,0.9,-0.06734641053866465,-0.2079624650998019,0.0038761043601394144,-0.1961510550757224,-0.015334031591281902,-0.0003823148491591169
300.0,200.0,0.35,0.15,-0.011634783177934623,-0.007698531735525104,0.002352409624706591,-0.006161743438199091,-0.003539221442558317,-0.0003530386330356106
300.0,200.0,0.35,0.20357142857142854,-0.016093472098554443,-0.014671213688031247,0.003129052822040935,-0.011109502673227025,-0.00623526938321877,-0.0004653365346073598
300.0,200.0,0.35,0.2571428571428571,-0.020384516694294988,-0.02208191381310747,0.0034787216064627704,-0.016383913104996168,-0.008674461482194595,-0.0005155598077871995
300.0,200.0,0.35,0.3107142857142857,-0.0243877768396603,-0.029249931397042003,0.0036064904403746516,-0.021671598097647158,-0.010666414629069566,-0.0005342656552427183
300.0,200.0,0.35,0.3642857142857143,-0.028045917270782955,-0.03647067079232497,0.003720391919420862,-0.02726656735289164,-0.012392261054727892,-0.0005511612832747654
300.0,200.0,0.35,0.4178571428571428,-0.03137557380712793,-0.044434458281815026,0.0038978938211013557,-0.033695201480009214,-0.014088904376075989,-0.0005780012712352288
300.0,200.0,0.35,0.4714285714285714,-0.034362916746691126,-0.05403008720357629,0.004165424215205411,-0.041485984453837464,-0.0160917858500143,-0.0006167602907626345
300.0,200.0,0.35,0.525,-0.037038603358837935,-0.06564845398585294,0.004469152548364509,-0.050958434366045226,-0.018540305061156673,-0.0006606744176972458
300.0,200.0,0.35,0.5785714285714285,-0.03941144376077922,-0.07949360509223743,0.004737133477554512,-0.06208241480416668,-0.02150053400432397,-0.0006979427068845124
300.0,200.0,0.35,0.6321428571428571,-0.0415088078067074,-0.09507777583220986,0.004883493057858864,-0.0744051813733815,-0.024888493710994074,-0.0007183891435673701
300.0,200.0,0.35,0.6857142857142857,-0.043346253057858684,-0.11142158276319902,0.004827600551965776,-0.08710972049507348,-0.02848416754833695,-0.0007174354547473458
300.0,200.0,0.35,0.7392857142857143,-0.04498652820709224,-0.1273490725598739,0.004518810559558649,-0.09926541401014875,-0.03198698676770063,-0.0006658800536213964
300.0,200.0,0.35,0.7928571428571428,-0.04645039588378788,-0.1418301603650674,0.003931251047799107,-0.11007532385313586,-0.03515797710167399,-0.0005775194297932926
300.0,200.0,0.35,0.8464285714285714,-0.047770667040616714,-0.15433398640457513,0.003117711835215285,-0.11903055573091507,-0.037848408416799914,-0.0004555413726167434
300.0,200.0,0.35,0.9,-0.04897861343517798,-0.1651053209513908,0.0021164850112729413,-0.1266176610711301,-0.04015779450761172,-0.0003093147140537941
300.0,200.0,0.45,0.15,-0.0145053790581364,-0.009467458784735443,0.0005866040575591503,-0.001799173120149544,-0.007924121344589953,-0.00033117368228654327
300.0,200.0,0.45,0.20357142857142854,-0.01947096734455649,-0.01668708187445809,0.0007728550968259024,-0.003148417114274515,-0.013878110581192942,-0.00043396002849835255
300.0,200.0,0.45,0.2571428571428571,-0.024168754837821344,-0.023476881929589452,0.0008557334810355168,-0.00456024441657324,-0.019288605951824318,-0.0004800484491118301
300.0,200.0,0.45,0.3107142857142857,-0.02855388556061253,-0.029314528573606457,0.0008869810476514975,-0.005976294485607917,-0.023728895772388674,-0.000497325717104196
300.0,200.0,0.45,0.3642857142857143,-0.03259987537085718,-0.03462587334411719,0.0009142801721297634,-0.007467021618269436,-0.027561969096613133,-0.0005124856289887656
300.0,200.0,0.45,0.4178571428571428,-0.036300404356579614,-0.04005275249674059,0.0009565194300309315,-0.009175793561689375,-0.031298220374981346,-0.0005370275175998037
300.0,200.0,0.45,0.4714285714285714,-0.039670090499923774,-0.04636654373184158,0.00101793050748853,-0.01121750193276633,-0.035598744166589966,-0.0005710229420327307
300.0,200.0,0.45,0.525,-0.042731624249480925,-0.05375927487434248,0.0010826425958668704,-0.01360032939696438,-0.040636844654045656,-0.0006065964562932474
300.0,200.0,0.45,0.5785714285714285,-0.04551008506382074,-0.06233035940530627,0.001133715920837111,-0.016303560263126297,-0.04652751836832523,-0.0006340530799447122
300.0,200.0,0.45,0.6321428571428571,-0.04802995959445133,-0.07165464184285548,0.001150444414008357,-0.01916437932961201,-0.05299789641937399,-0.0006432131868351095
300.0,200.0,0.45,0.6857142857142857,-0.05031277487175795,-0.08103241721642877,0.001118046924356795,-0.021958416908028872,-0.05956052844041931,-0.0006312932090075191
300.0,200.0,0.45,0.7392857142857143,-0.05238026191191182,-0.08970370991711597,0.0010264998154413852,-0.02447468923744311,-0.06567784785981828,-0.000577457522112376
300.0,200.0,0.45,0.7928571428571428,-0.05425127237302596,-0.09712612553761618,0.0008774161396485349,-0.02657141562591941,-0.07094017063240966,-0.0004919554189356496
300.0,200.0,0.45,0.8464285714285714,-0.055942662907857765,-0.10310016697975742,0.0006839120436623227,-0.0282132902307478,-0.07518815321238471,-0.0003826355802872384
300.0,200.0,0.45,0.9,-0.05747284245655952,-0.10794796957610489,0.00045679297890277625,-0.02951365783998859,-0.0786349239308273,-0.00025618078419176887
300.0,200.0,0.6,0.15,-0.0206389247233908,-0.01792524378213111,5.953454349336171e-05,-0.00025158113681587565,-0.017514151869653282,-0.00021944557599499736
300.0,200.0,0.6,0.20357142857142854,-0.027950523130458173,-0.030617434200491726,7.622380371792458e-05,-0.0004130216392919696,-0.029996988731676298,-0.0002811257191938501
300.0,200.0,0.6,0.2571428571428571,-0.035059835867158703,-0.0419001772586772,8.296060221160729e-05,-0.0005731493966494524,-0.04110335113850075,-0.0003064584670274121
300.0,200.0,0.6,0.3107142857142857,-0.04191415075082697,-0.05092220430485542,8.50203405752428e-05,-0.0007294118685135265,-0.04996700119704208,-0.00031389027037842407
300.0,200.0,0.6,0.3642857142857143,-0.04847498346563062,-0.058450068572796846,8.641821457824468e-05,-0.0008878204605195259,-0.057330263993538216,-0.0003185238453589223
300.0,200.0,0.6,0.4178571428571428,-0.05472020791368097,-0.06530594037313071,8.903863504045864e-05,-0.001066365418607804,-0.0639966432492923,-0.00032897542608832506
300.0,200.0,0.6,0.4714285714285714,-0.060646192423773976,-0.07247789599947103,9.26192350612664e-05,-0.0012658131905116678,-0.07096187912830774,-0.000341866901390542
300.0,200.0,0.6,0.525,-0.0662558028743651,-0.08034513446033627,9.568971095211375e-05,-0.0014835785238803824,-0.07860445862145221,-0.0003528621184766841
300.0,200.0,0.6,0.5785714285714285,-0.0715579009688437,-0.08868005647180034,9.6603235742927e-05,-0.001706074352957082,-0.08671484805981268,-0.0003557811746076532
300.0,200.0,0.6,0.6321428571428571,-0.07655300872224441,-0.09710011143613548,9.424378892128977e-05,-0.001919152159505533,-0.09492815218710642,-0.00034705087844483587
300.0,200.0,0.6,0.6857142857142857,-0.08125509201923609,-0.10494509723585992,8.803715475741406e-05,-0.002105876896571073,-0.10259967180879016,-0.00032758568525611593
300.0,200.0,0.6,0.7392857142857143,-0.08565844385161381,-0.11173452218061602,7.806353268557077e-05,-0.0022573348262439176,-0.10926583624968093,-0.0002894146373767645
300.0,200.0,0.6,0.7928571428571428,-0.08978260131145707,-0.11724000673114182,6.486499462045194e-05,-0.0023715427860995773,-0.1146937995890353,-0.0002395293506274419
300.0,200.0,0.6,0.8464285714285714,-0.093635395112393,-0.12148397302862159,4.943180788700761e-05,-0.0024523236534107385,-0.11889886250366319,-0.00018221867943467665
300.0,200.0,0.6,0.9,-0.09723236087965166,-0.12477179623935482,3.242207209013636e-05,-0.002509448492181564,-0.12217492905384798,-0.00011984076541544449
300.0,205.0,0.25,0.15,-0.016188154254894227,-0.006174981257058933,0.01212568381253193,-0.008028634572173787,-0.00013643671658233867,-0.010141104862487415
300.0,205.0,0.25,0.20357142857142854,-0.013931836448852744,-0.006126545473351788,0.019168981536690916,-0.009359725623084505,-0.00015875526385576388,-0.015765437713840806
300.0,205.0,0.25,0.2571428571428571,-0.00909167786485162,-0.004045788205408099,0.026126992817343302,-0.009620138420582786,-0.0001628515031885092,-0.020289407790194718
300.0,205.0,0.25,0.3107142857142857,-0.0031009698157121067,-0.00022820541359108834,0.03283755100632381,-0.009498725091088348,-0.000160800045302797,-0.023707162916065793
300.0,205.0,0.25,0.3642857142857143,0.003256792733824644,0.0039026608469167542,0.039876150203059485,-0.009466257356197992,-0.00016024414352484883,-0.026585267694764696
300.0,205.0,0.25,0.4178571428571428,0.00974383829861403,0.008932784427793593,0.04794932921682765,-0.009659396218173487,-0.00016358353527217467,-0.02940982903623428
300.0,205.0,0.25,0.4714285714285714,0.015755665087037574,0.01485336483294471,0.057749977845465844,-0.010094643860175372,-0.00017060101975090394,-0.032868639650433504
300.0,205.0,0.25,0.525,0.02116615926103774,0.021849716311909597,0.06958750005644532,-0.01061883206888139,-0.0001791058139768353,-0.037170333171971465
300.0,205.0,0.25,0.5785714285714285,0.025833964407389574,0.02995113020568346,0.08333750023744751,-0.01104930996692339,-0.00018547559563620003,-0.0423944714757268
300.0,205.0,0.25,0.6321428571428571,0.029755154128849926,0.038871305304744676,0.09837714560197612,-0.011200846199042035,-0.00018779771316729555,-0.04834189526837855
300.0,205.0,0.25,0.6857142857142857,0.033017586162395585,0.048222670456471856,0.11365542512215028,-0.010910858329009347,-0.00018382039913681058,-0.05458558034304914
300.0,205.0,0.25,0.7392857142857143,0.03581828068785275,0.05737919811212163,0.1280717801195121,-0.010084864428161644,-0.00016859046053096426,-0.06061348866508135
300.0,205.0,0.25,0.7928571428571428,0.038292647342660635,0.06608155235103676,0.1407424047553941,-0.00866285524849314,-0.00014525689234455984,-0.0659803270644817
300.0,205.0,0.25,0.8464285714285714,0.04056959054592646,0.07406646581824165,0.151445688930979,-0.006808193176422118,-0.00011350108060137719,-0.07047265570041164
300.0,205.0,0.25,0.9,0.042757468157055716,0.08149824488823523,0.16061337261702252,-0.004578854109054475,-7.627609028888734e-05,-0.07434324162144054
300.0,205.0,0.35,0.15,-0.01100845503708528,-0.0050591904158938834,0.004433487609517995,-0.00359100596359065,-0.00024265161136017367,-0.005655771514488411
300.0,205.0,0.35,0.20357142857142854,-0.01237602936202931,-0.007071517710608903,0.00797507899849556,-0.004765566799526525,-0.0003190998398513036,-0.0099411775178077
300.0,205.0,0.35,0.2571428571428571,-0.012530950073676196,-0.007767733209840664,0.011726107450907566,-0.005282228682472674,-0.0003524798911063273,-0.01378862588503263
300.0,205.0,0.35,0.3107142857142857,-0.011804618070565234,-0.007465754878586895,0.01546278759547636,-0.005459375022969297,-0.00036414400803358807,-0.016902756919566685
300.0,205.0,0.35,0.3642857142857143,-0.010440907945932444,-0.006635014909623872,0.019403675734560977,-0.005616988368466244,-0.0003746720553984942,-0.019586026004724352
300.0,205.0,0.35,0.4178571428571428,-0.008555126674274756,-0.004434352264328359,0.0239212918128029,-0.005870943043229012,-0.0003919804652234968,-0.022214473514675034
300.0,205.0,0.35,0.4714285714285714,-0.006482034504706851,-0.0024738863563091578,0.029406048431971924,-0.006264058375157062,-0.0004176098478616022,-0.025332715407080094
300.0,205.0,0.35,0.525,-0.004378129710218427,-0.00011248116433867866,0.036086958253579667,-0.006714608110891127,-0.0004469312791041561,-0.029160388685449182
300.0,205.0,0.35,0.5785714285714285,-0.0024043972433537572,0.002657996820330594,0.04395162832559615,-0.007115137237033572,-0.0004720034801483953,-0.0338063160081238
300.0,205.0,0.35,0.6321428571428571,-0.0006470877026436182,0.005792800517553638,0.052688840826139165,-0.007336810973349478,-0.00048595301831902974,-0.039143198443443585
300.0,205.0,0.35,0.6857142857142857,0.0008830020722331284,0.00916933235414884,0.0617260359410468,-0.007257622690936863,-0.00048562793542949973,-0.04482781085122429
300.0,205.0,0.35,0.7392857142857143,0.0022403592973720358,0.012680737745801737,0.070377167190026,-0.0067970309793222525,-0.0004509712836006247,-0.05036738297745585
300.0,205.0,0.35,0.7928571428571428,0.003477566662803323,0.01618665277664976,0.07804213673485173,-0.005913318197636503,-0.0003911333419060727,-0.05536117390863027
