had1,z1,pt,conv
310.0,0.25,0.3231578947368421,-0.05117026645331898
310.0,0.25,0.3857894736842105,-0.03571352751468217
310.0,0.25,0.4484210526315789,-0.022872337770576373
310.0,0.25,0.5110526315789473,-0.013938478709302076
310.0,0.25,0.5736842105263157,-0.0085138461362702
310.0,0.25,0.6363157894736842,-0.005481846697690396
310.0,0.25,0.6989473684210525,-0.0038172418234298814
310.0,0.25,0.7615789473684209,-0.0028517786350041228
310.0,0.25,0.8242105263157894,-0.00222926787855137
310.0,0.25,0.8868421052631578,-0.0017827525270248785
310.0,0.25,0.9494736842105262,-0.0014369363576315999
310.0,0.25,1.0121052631578946,-0.0011561194890075878
310.0,0.25,1.0747368421052628,-0.0009209987699927492
310.0,0.25,1.1373684210526314,-0.0007196705350903085
310.0,0.25,1.2,-0.0005431354003709532
310.0,0.35,0.01,-0.016055830410572937
310.0,0.35,0.07263157894736841,-0.10894054968204968
310.0,0.35,0.13526315789473686,-0.1710590829674914
310.0,0.35,0.19789473684210526,-0.19072111851566734
310.0,0.35,0.2605263157894737,-0.17367067560442295
310.0,0.35,0.3231578947368421,-0.13780511123972156
310.0,0.35,0.3857894736842105,-0.09742043349630006
310.0,0.35,0.4484210526315789,-0.06365314421056287
310.0,0.35,0.5110526315789473,-0.040258532015891905
310.0,0.35,0.5736842105263157,-0.02602289984039759
310.0,0.35,0.6363157894736842,-0.018017855363498283
310.0,0.35,0.6989473684210525,-0.013598507973835425
310.0,0.35,0.7615789473684209,-0.011044768411116705
310.0,0.35,0.8242105263157894,-0.009427644436877974
310.0,0.35,0.8868421052631578,-0.008295550403968137
310.0,0.35,0.9494736842105262,-0.007440981716886257
310.0,0.35,1.0121052631578946,-0.006762972978168065
310.0,0.35,1.0747368421052628,-0.0062073052399430435
310.0,0.35,1.1373684210526314,-0.005740432004215842
310.0,0.35,1.2,-0.005340242029264232
310.0,0.45,0.01,-0.04348245841267376
310.0,0.45,0.07263157894736841,-0.2956443388479968
310.0,0.45,0.13526315789473686,-0.46626881707324636
310.0,0.45,0.19789473684210526,-0.5234670423658444
310.0,0.45,0.2605263157894737,-0.48343928397294483
310.0,0.45,0.3231578947368421,-0.37850384515029123
310.0,0.45,0.3857894736842105,-0.2658160619073846
310.0,0.45,0.4484210526315789,-0.17437380875121813
310.0,0.45,0.5110526315789473,-0.11174172030245075
310.0,0.45,0.5736842105263157,-0.07352576817428012
310.0,0.45,0.6363157894736842,-0.051734511681055355
310.0,0.45,0.6989473684210525,-0.039436509575559685
310.0,0.45,0.7615789473684209,-0.03217355934044992
310.0,0.45,0.8242105263157894,-0.02756831075900269
310.0,0.45,0.8868421052631578,-0.024358924946552906
310.0,0.45,0.9494736842105262,-0.02197277553398003
310.0,0.45,1.0121052631578946,-0.020118258203534287
310.0,0.45,1.0747368421052628,-0.018631990992631676
310.0,0.45,1.1373684210526314,-0.017412767516673346
310.0,0.45,1.2,-0.01639369503498352
310.0,0.6,0.01,-0.08977812831225608
310.0,0.6,0.07263157894736841,-0.6120697750743854
310.0,0.6,0.13526315789473686,-0.970978361780334
310.0,0.6,0.19789473684210526,-1.1054488142218937
310.0,0.6,0.2605263157894737,-1.0376566694680895
310.0,0.6,0.3231578947368421,-0.7979739045338016
310.0,0.6,0.3857894736842105,-0.5533038539798384
310.0,0.6,0.4484210526315789,-0.36289359044576186
310.0,0.6,0.5110526315789473,-0.2345927492325593
310.0,0.6,0.5736842105263157,-0.1561301424945809
310.0,0.6,0.6363157894736842,-0.11081203687031885
310.0,0.6,0.6989473684210525,-0.0846431284911373
310.0,0.6,0.7615789473684209,-0.06873373188842992
310.0,0.6,0.8242105263157894,-0.058589611396099354
310.0,0.6,0.8868421052631578,-0.051525158355715944
310.0,0.6,0.9494736842105262,-0.04627956539130768
310.0,0.6,1.0121052631578946,-0.042230143961895374
310.0,0.6,1.0747368421052628,-0.03901595787276767
310.0,0.6,1.1373684210526314,-0.03640997654686408
310.0,0.6,1.2,-0.0342598306150077
