Unnamed: 0,had1,had2,z1,z2,conv,mins,maxx
0,300.0,200.0,0.25,0.15,-0.004719024196532264,-0.005792542616008523,-0.00351569189124136
1,300.0,200.0,0.25,0.222,-0.017448391287686302,-0.01952071372936419,-0.015442239831608726
2,300.0,200.0,0.25,0.294,-0.029245905862217782,-0.03283455252752931,-0.026838458781653755
3,300.0,200.0,0.25,0.36700000000000005,-0.04066304162072708,-0.04570433871430367,-0.03754125759066211
4,300.0,200.0,0.25,0.439,-0.053526540551944606,-0.06017948892301879,-0.049577105109559996
5,300.0,200.0,0.25,0.511,-0.06989165817361566,-0.07858779845493553,-0.06480929024125305
6,300.0,200.0,0.25,0.583,-0.09018191198994435,-0.10142558766233735,-0.083713936848178
7,300.0,200.0,0.25,0.6559999999999999,-0.11333183635842671,-0.12751611924963124,-0.10524911997861272
8,300.0,200.0,0.25,0.728,-0.13586901639457494,-0.15306900103092674,-0.12623378810163008
9,300.0,200.0,0.25,0.8,-0.15501292256821467,-0.17482090805086697,-0.14400085372429092
10,300.0,200.0,0.35,0.15,-0.0027469783292382605,-0.0033578666377745287,-0.0021375823274096184
11,300.0,200.0,0.35,0.222,-0.012361272902140718,-0.014829475718785038,-0.010257311150333178
12,300.0,200.0,0.35,0.294,-0.019955739869529247,-0.023414475223174233,-0.016875114608704514
13,300.0,200.0,0.35,0.36700000000000005,-0.026920773138852876,-0.031215527243391664,-0.023007702486746308
14,300.0,200.0,0.35,0.439,-0.03460979809841644,-0.040025794493747935,-0.029756005575665233
15,300.0,200.0,0.35,0.511,-0.044398011026965195,-0.05144253833825217,-0.03827448920159968
16,300.0,200.0,0.35,0.583,-0.056573077360779975,-0.06572724595053894,-0.04889313478743164
17,300.0,200.0,0.35,0.6559999999999999,-0.07051868333672083,-0.08205474581538354,-0.06103128127655974
18,300.0,200.0,0.35,0.728,-0.08400402842648558,-0.09789536230784272,-0.07272206676552584
19,300.0,200.0,0.35,0.8,-0.09530616011930679,-0.1112124208142473,-0.0824625798397465
20,300.0,200.0,0.45,0.15,-0.0033267218321046043,-0.004064055177551812,-0.0025465087673366355
21,300.0,200.0,0.45,0.222,-0.014507440630349859,-0.018012016236481174,-0.011020610327658383
22,300.0,200.0,0.45,0.294,-0.021817912287729873,-0.02713205858958784,-0.016654847811669517
23,300.0,200.0,0.45,0.36700000000000005,-0.02741568384465923,-0.03397283896893352,-0.021095070259921092
24,300.0,200.0,0.45,0.439,-0.032732530367676725,-0.04033855596628778,-0.025416526640498992
25,300.0,200.0,0.45,0.511,-0.03909941378943356,-0.04795498016822736,-0.030602621491172433
26,300.0,200.0,0.45,0.583,-0.04666307767674133,-0.057026178682689596,-0.036737783045208756
27,300.0,200.0,0.45,0.6559999999999999,-0.05480541623804681,-0.06683161876326069,-0.04330641058887653
28,300.0,200.0,0.45,0.728,-0.0620516224524483,-0.07559213924336365,-0.04912613341303357
29,300.0,200.0,0.45,0.8,-0.06771114264959799,-0.08246069372418172,-0.05365216123051626
30,300.0,200.0,0.6,0.15,-0.006812701362056571,-0.008019345704691552,-0.005570775985899733
31,300.0,200.0,0.6,0.222,-0.029356168222475974,-0.03475852139232191,-0.024108027070730512
32,300.0,200.0,0.6,0.294,-0.0437097767415026,-0.051820124999333576,-0.03580647328024004
33,300.0,200.0,0.6,0.36700000000000005,-0.052945801321294325,-0.0627842340376711,-0.04334783709196375
34,300.0,200.0,0.6,0.439,-0.060425823447090986,-0.07166296711281103,-0.0494615072366181
35,300.0,200.0,0.6,0.511,-0.06820138194732599,-0.08088738028376585,-0.055822674258815895
36,300.0,200.0,0.6,0.583,-0.0763684546519598,-0.0905809457785797,-0.06249354660921101
37,300.0,200.0,0.6,0.6559999999999999,-0.0841843980849499,-0.09986558666078252,-0.06886243828550885
38,300.0,200.0,0.6,0.728,-0.09036252587005096,-0.10721689396360083,-0.07387358747595103
