Unnamed: 0,had1,had2,z1,z2,conv,mins,maxx
0,300.0,100.0,0.25,0.15,-0.007227205601422821,-0.009978248181207232,-0.003735053887018422
1,300.0,100.0,0.25,0.222,-0.023297810774614063,-0.026943885766493113,-0.01848364034328293
2,300.0,100.0,0.25,0.294,-0.03944028891318008,-0.0462209406680044,-0.033312741194262814
3,300.0,100.0,0.25,0.36700000000000005,-0.05454799872899964,-0.06439708392269596,-0.04537043869097075
4,300.0,100.0,0.25,0.439,-0.07006912680439421,-0.08280549472636778,-0.057417278791506376
5,300.0,100.0,0.25,0.511,-0.08797992357840731,-0.10386262278432755,-0.07147134232482767
6,300.0,100.0,0.25,0.583,-0.10914313254062859,-0.12842800790903514,-0.08819904863802308
7,300.0,100.0,0.25,0.6559999999999999,-0.1327727668074633,-0.1557193545104576,-0.1070116822755376
8,300.0,100.0,0.25,0.728,-0.15734438217135574,-0.18386117117310502,-0.1266902320256112
9,300.0,100.0,0.25,0.8,-0.1785651075236104,-0.20814015129015276,-0.14375044086637906
10,300.0,100.0,0.35,0.15,-0.0010983769020486691,-0.0022237567189588776,-0.00013960286035275948
11,300.0,100.0,0.35,0.222,-0.016103784814546024,-0.018628502777770378,-0.01314529183763459
12,300.0,100.0,0.35,0.294,-0.02973884696540539,-0.03329425539221235,-0.02452252920057693
13,300.0,100.0,0.35,0.36700000000000005,-0.04214252555184417,-0.04734475935956356,-0.034704284040394655
14,300.0,100.0,0.35,0.439,-0.05458491533571884,-0.061566764890011616,-0.04482559402894878
15,300.0,100.0,0.35,0.511,-0.06882315698764478,-0.0779192504773634,-0.056345378038569066
16,300.0,100.0,0.35,0.583,-0.08542462572500943,-0.09715614766798789,-0.06980977345825104
17,300.0,100.0,0.35,0.6559999999999999,-0.10431986422970076,-0.11912962263505665,-0.08508689216297377
18,300.0,100.0,0.35,0.728,-0.12376962380963821,-0.1423166865782263,-0.10078780148551125
19,300.0,100.0,0.35,0.8,-0.14118726822659722,-0.16227919034942778,-0.11484302574197927
20,300.0,100.0,0.45,0.15,-0.000509324490917686,-0.0011580456875764842,7.334842118643255e-05
21,300.0,100.0,0.45,0.222,-0.016791143457695633,-0.019328190174869694,-0.013770186379535518
22,300.0,100.0,0.45,0.294,-0.029922660202710737,-0.03482030553466199,-0.02391969335321677
23,300.0,100.0,0.45,0.36700000000000005,-0.041304823587006906,-0.048515129205132825,-0.03234637248753052
24,300.0,100.0,0.45,0.439,-0.05263222900887081,-0.06238166998082189,-0.040454840385214214
25,300.0,100.0,0.45,0.511,-0.06564813496453255,-0.0785513910031777,-0.04975451590719631
26,300.0,100.0,0.45,0.583,-0.08163207201046715,-0.09867023743973811,-0.0605656255788369
27,300.0,100.0,0.45,0.6559999999999999,-0.10055185843293198,-0.12278537650213538,-0.07324114898769785
28,300.0,100.0,0.45,0.728,-0.12118845532908605,-0.14967400352757743,-0.08662630828178655
29,300.0,100.0,0.45,0.8,-0.13999725325882748,-0.17493742824496564,-0.0980497193444863
30,300.0,100.0,0.6,0.15,-0.0003569003718334649,-0.0007209139699378623,-1.4250813843841488e-05
31,300.0,100.0,0.6,0.222,-0.017711971887308633,-0.020373072093711437,-0.014751126583677726
32,300.0,100.0,0.6,0.294,-0.030269238897638523,-0.034801605923751755,-0.024713387887200757
33,300.0,100.0,0.6,0.36700000000000005,-0.040359064707280394,-0.0463939503840232,-0.032367359968446925
34,300.0,100.0,0.6,0.439,-0.04966698468866435,-0.05710764117437798,-0.039141868046017644
35,300.0,100.0,0.6,0.511,-0.06040634175845101,-0.07015851839759067,-0.046605730312799076
36,300.0,100.0,0.6,0.583,-0.07365967812983547,-0.08684074074641361,-0.05528268580861449
37,300.0,100.0,0.6,0.6559999999999999,-0.09057718618021997,-0.10870146412401045,-0.06566961057417453
38,300.0,100.0,0.6,0.728,-0.11147444880081514,-0.1364064907181075,-0.07679718755719372
39,300.0,100.0,0.6,0.8,-0.1346594278591777,-0.16976580430693958,-0.08787182394468986
40,300.0,105.0,0.25,0.15,-0.0011178771015452357,-0.0025077395721769093,-2.844856270377925e-05
41,300.0,105.0,0.25,0.222,0.0018516736965427623,-0.002455768589617227,0.005047756758091955
42,300.0,105.0,0.25,0.294,0.008985463823132178,0.0018698410709794765,0.014204042658794781
43,300.0,105.0,0.25,0.36700000000000005,0.01795143260359415,0.008574906728640991,0.025391079735356717
44,300.0,105.0,0.25,0.439,0.028657675921595308,0.017153569435573057,0.03838964575289933
45,300.0,105.0,0.25,0.511,0.04228367744126418,0.028452285343544628,0.05462689879638009
46,300.0,105.0,0.25,0.583,0.05951379048879476,0.0431239542185036,0.07489316570117929
47,300.0,105.0,0.25,0.6559999999999999,0.07966610962142749,0.060328378716343785,0.0983859928354045
48,300.0,105.0,0.25,0.728,0.10152859467757709,0.07869296802292076,0.12365290504463415
49,300.0,105.0,0.25,0.8,0.1208756452157743,0.09445890523301383,0.14589463737286157
50,300.0,105.0,0.35,0.15,-0.0005925995527049945,-0.001199345053695625,-6.783831114942382e-05
51,300.0,105.0,0.35,0.222,-0.004821735332855879,-0.006932426986810479,-0.0021535240640468503
52,300.0,105.0,0.35,0.294,-0.004736905189917529,-0.008152116841999329,0.00010239620526158824
53,300.0,105.0,0.35,0.36700000000000005,-0.0022829495681028753,-0.006744123183695359,0.004493928953178004
54,300.0,105.0,0.35,0.439,0.001911306712203838,-0.0036521273336146097,0.01054190041413768
55,300.0,105.0,0.35,0.511,0.008242604635026187,0.0006246318518055504,0.018859985099235813
56,300.0,105.0,0.35,0.583,0.017206328655258483,0.007012639705292307,0.030095810983697326
57,300.0,105.0,0.35,0.6559999999999999,0.028573601129172368,0.015369917445467132,0.04390226025340879
58,300.0,105.0,0.35,0.728,0.04176367842023561,0.025312939546637003,0.059300010674380316
59,300.0,105.0,0.35,0.8,0.05398750091766981,0.03465935041962415,0.0734959044603991
60,300.0,105.0,0.45,0.15,-0.00039099255623495995,-0.000889669598378145,6.675905495180513e-05
61,300.0,105.0,0.45,0.222,-0.011351914118312044,-0.012999595956317,-0.009800016199393241
62,300.0,105.0,0.45,0.294,-0.0174787402811945,-0.019927044429394237,-0.014731654785550656
63,300.0,105.0,0.45,0.36700000000000005,-0.020844289351520287,-0.023834852079770198,-0.01699806404905958
64,300.0,105.0,0.45,0.439,-0.022516549572215546,-0.026010004505248492,-0.017575032005642678
65,300.0,105.0,0.45,0.511,-0.02273894298286258,-0.0270273049122401,-0.016524482645108033
66,300.0,105.0,0.45,0.583,-0.020795825054049102,-0.026136555135746694,-0.013126433677284268
67,300.0,105.0,0.45,0.6559999999999999,-0.016272591491892974,-0.022882382713320198,-0.006698066400833949
68,300.0,105.0,0.45,0.728,-0.008496217983864442,-0.017197324957078736,0.003314898979615114
69,300.0,105.0,0.45,0.8,0.000539812004602984,-0.010797355239531363,0.01438963163822652
70,300.0,105.0,0.6,0.15,-0.00032767031119911375,-0.0006645027863289891,-1.0868690079535512e-05
71,300.0,105.0,0.6,0.222,-0.015611328613657096,-0.017951201394847606,-0.01281413392881312
72,300.0,105.0,0.6,0.294,-0.02542647518382169,-0.029209783182042173,-0.020703312352147656
73,300.0,105.0,0.6,0.36700000000000005,-0.03226498695815066,-0.03704264841510776,-0.026160934622051983
74,300.0,105.0,0.6,0.439,-0.03754241350626272,-0.04308249458967409,-0.03041991609517591
75,300.0,105.0,0.6,0.511,-0.042389031230376774,-0.048616970704885284,-0.03435857018089483
76,300.0,105.0,0.6,0.583,-0.046598029023752444,-0.05347254063316279,-0.03777708373183293
77,300.0,105.0,0.6,0.6559999999999999,-0.049589929098626646,-0.05720688914127488,-0.040223675313622156
78,300.0,105.0,0.6,0.728,-0.049445092194815986,-0.0574445605584119,-0.04016508157347263
79,300.0,105.0,0.6,0.8,-0.045698407407056885,-0.053831614324477944,-0.03725150828841134
80,310.0,100.0,0.25,0.15,-0.0011178771015452357,-0.0025077395721769093,-2.844856270377925e-05
81,310.0,100.0,0.25,0.222,0.0018516736965427623,-0.002455768589617227,0.005047756758091955
82,310.0,100.0,0.25,0.294,0.008985463823132178,0.0018698410709794765,0.014204042658794781
83,310.0,100.0,0.25,0.36700000000000005,0.01795143260359415,0.008574906728640991,0.025391079735356717
84,310.0,100.0,0.25,0.439,0.028657675921595308,0.017153569435573057,0.03838964575289933
85,310.0,100.0,0.25,0.511,0.04228367744126418,0.028452285343544628,0.05462689879638009
86,310.0,100.0,0.25,0.583,0.05951379048879476,0.0431239542185036,0.07489316570117929
87,310.0,100.0,0.25,0.6559999999999999,0.07966610962142749,0.060328378716343785,0.0983859928354045
88,310.0,100.0,0.25,0.728,0.10152859467757709,0.07869296802292076,0.12365290504463415
89,310.0,100.0,0.25,0.8,0.1208756452157743,0.09445890523301383,0.14589463737286157
90,310.0,100.0,0.35,0.15,-0.0005925995527049945,-0.001199345053695625,-6.783831114942382e-05
91,310.0,100.0,0.35,0.222,-0.004821735332855879,-0.006932426986810479,-0.0021535240640468503
92,310.0,100.0,0.35,0.294,-0.004736905189917529,-0.008152116841999329,0.00010239620526158824
93,310.0,100.0,0.35,0.36700000000000005,-0.0022829495681028753,-0.006744123183695359,0.004493928953178004
94,310.0,100.0,0.35,0.439,0.001911306712203838,-0.0036521273336146097,0.01054190041413768
95,310.0,100.0,0.35,0.511,0.008242604635026187,0.0006246318518055504,0.018859985099235813
96,310.0,100.0,0.35,0.583,0.017206328655258483,0.007012639705292307,0.030095810983697326
97,310.0,100.0,0.35,0.6559999999999999,0.028573601129172368,0.015369917445467132,0.04390226025340879
98,310.0,100.0,0.35,0.728,0.04176367842023561,0.025312939546637003,0.059300010674380316
99,310.0,100.0,0.35,0.8,0.05398750091766981,0.03465935041962415,0.0734959044603991
100,310.0,100.0,0.45,0.15,-0.00039099255623495995,-0.000889669598378145,6.675905495180513e-05
101,310.0,100.0,0.45,0.222,-0.011351914118312044,-0.012999595956317,-0.009800016199393241
102,310.0,100.0,0.45,0.294,-0.0174787402811945,-0.019927044429394237,-0.014731654785550656
103,310.0,100.0,0.45,0.36700000000000005,-0.020844289351520287,-0.023834852079770198,-0.01699806404905958
104,310.0,100.0,0.45,0.439,-0.022516549572215546,-0.026010004505248492,-0.017575032005642678
105,310.0,100.0,0.45,0.511,-0.02273894298286258,-0.0270273049122401,-0.016524482645108033
106,310.0,100.0,0.45,0.583,-0.020795825054049102,-0.026136555135746694,-0.013126433677284268
107,310.0,100.0,0.45,0.6559999999999999,-0.016272591491892974,-0.022882382713320198,-0.006698066400833949
108,310.0,100.0,0.45,0.728,-0.008496217983864442,-0.017197324957078736,0.003314898979615114
109,310.0,100.0,0.45,0.8,0.000539812004602984,-0.010797355239531363,0.01438963163822652
110,310.0,100.0,0.6,0.15,-0.00032767031119911375,-0.0006645027863289891,-1.0868690079535512e-05
111,310.0,100.0,0.6,0.222,-0.015611328613657096,-0.017951201394847606,-0.01281413392881312
112,310.0,100.0,0.6,0.294,-0.02542647518382169,-0.029209783182042173,-0.020703312352147656
113,310.0,100.0,0.6,0.36700000000000005,-0.03226498695815066,-0.03704264841510776,-0.026160934622051983
114,310.0,100.0,0.6,0.439,-0.03754241350626272,-0.04308249458967409,-0.03041991609517591
115,310.0,100.0,0.6,0.511,-0.042389031230376774,-0.048616970704885284,-0.03435857018089483
116,310.0,100.0,0.6,0.583,-0.046598029023752444,-0.05347254063316279,-0.03777708373183293
117,310.0,100.0,0.6,0.6559999999999999,-0.049589929098626646,-0.05720688914127488,-0.040223675313622156
118,310.0,100.0,0.6,0.728,-0.049445092194815986,-0.0574445605584119,-0.04016508157347263
119,310.0,100.0,0.6,0.8,-0.045698407407056885,-0.053831614324477944,-0.03725150828841134
120,310.0,105.0,0.25,0.15,-0.007227205601422821,-0.009978248181207232,-0.003735053887018422
121,310.0,105.0,0.25,0.222,-0.023297810774614063,-0.026943885766493113,-0.01848364034328293
122,310.0,105.0,0.25,0.294,-0.03944028891318008,-0.0462209406680044,-0.033312741194262814
123,310.0,105.0,0.25,0.36700000000000005,-0.05454799872899964,-0.06439708392269596,-0.04537043869097075
124,310.0,105.0,0.25,0.439,-0.07006912680439421,-0.08280549472636778,-0.057417278791506376
125,310.0,105.0,0.25,0.511,-0.08797992357840731,-0.10386262278432755,-0.07147134232482767
126,310.0,105.0,0.25,0.583,-0.10914313254062859,-0.12842800790903514,-0.08819904863802308
127,310.0,105.0,0.25,0.6559999999999999,-0.1327727668074633,-0.1557193545104576,-0.1070116822755376
128,310.0,105.0,0.25,0.728,-0.15734438217135574,-0.18386117117310502,-0.1266902320256112
129,310.0,105.0,0.25,0.8,-0.1785651075236104,-0.20814015129015276,-0.14375044086637906
130,310.0,105.0,0.35,0.15,-0.0010983769020486691,-0.0022237567189588776,-0.00013960286035275948
131,310.0,105.0,0.35,0.222,-0.016103784814546024,-0.018628502777770378,-0.01314529183763459
132,310.0,105.0,0.35,0.294,-0.02973884696540539,-0.03329425539221235,-0.02452252920057693
133,310.0,105.0,0.35,0.36700000000000005,-0.04214252555184417,-0.04734475935956356,-0.034704284040394655
134,310.0,105.0,0.35,0.439,-0.05458491533571884,-0.061566764890011616,-0.04482559402894878
135,310.0,105.0,0.35,0.511,-0.06882315698764478,-0.0779192504773634,-0.056345378038569066
136,310.0,105.0,0.35,0.583,-0.08542462572500943,-0.09715614766798789,-0.06980977345825104
137,310.0,105.0,0.35,0.6559999999999999,-0.10431986422970076,-0.11912962263505665,-0.08508689216297377
138,310.0,105.0,0.35,0.728,-0.12376962380963821,-0.1423166865782263,-0.10078780148551125
139,310.0,105.0,0.35,0.8,-0.14118726822659722,-0.16227919034942778,-0.11484302574197927
140,310.0,105.0,0.45,0.15,-0.000509324490917686,-0.0011580456875764842,7.334842118643255e-05
141,310.0,105.0,0.45,0.222,-0.016791143457695633,-0.019328190174869694,-0.013770186379535518
142,310.0,105.0,0.45,0.294,-0.029922660202710737,-0.03482030553466199,-0.02391969335321677
143,310.0,105.0,0.45,0.36700000000000005,-0.041304823587006906,-0.048515129205132825,-0.03234637248753052
144,310.0,105.0,0.45,0.439,-0.05263222900887081,-0.06238166998082189,-0.040454840385214214
145,310.0,105.0,0.45,0.511,-0.06564813496453255,-0.0785513910031777,-0.04975451590719631
146,310.0,105.0,0.45,0.583,-0.08163207201046715,-0.09867023743973811,-0.0605656255788369
147,310.0,105.0,0.45,0.6559999999999999,-0.10055185843293198,-0.12278537650213538,-0.07324114898769785
148,310.0,105.0,0.45,0.728,-0.12118845532908605,-0.14967400352757743,-0.08662630828178655
149,310.0,105.0,0.45,0.8,-0.13999725325882748,-0.17493742824496564,-0.0980497193444863
150,310.0,105.0,0.6,0.15,-0.0003569003718334649,-0.0007209139699378623,-1.4250813843841488e-05
151,310.0,105.0,0.6,0.222,-0.017711971887308633,-0.020373072093711437,-0.014751126583677726
152,310.0,105.0,0.6,0.294,-0.030269238897638523,-0.034801605923751755,-0.024713387887200757
153,310.0,105.0,0.6,0.36700000000000005,-0.040359064707280394,-0.0463939503840232,-0.032367359968446925
154,310.0,105.0,0.6,0.439,-0.04966698468866435,-0.05710764117437798,-0.039141868046017644
155,310.0,105.0,0.6,0.511,-0.06040634175845101,-0.07015851839759067,-0.046605730312799076
