NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.23850686118480632,-0.14781584540973777,-0.27822270031777036,-0.18948944069542753,0.0,0.0,2.093920520171711,0.0,2.448109662560666,1.1844838874409143,0.0,0.0,0.11365097929405843,0.0,0.26,1.473
