Unnamed: 0,hads1,hads2,z1,xb,conv,mins,maxx
0,300.0,105.0,0.3,0.05,0.13604708762470769,0.10013261037157899,0.15111315051706145
1,300.0,105.0,0.35,0.05,0.013639314722653475,0.00667419445543431,0.008386752983300064
2,300.0,105.0,0.4,0.05,-0.043936247688817986,-0.04994250071621072,-0.03398700624869966
3,300.0,105.0,0.45,0.05,-0.07743715446903383,-0.08089573462451277,-0.05584609037456683
4,300.0,105.0,0.5,0.05,-0.09396883376652136,-0.09436749001670146,-0.06681579392892871
5,300.0,105.0,0.55,0.05,-0.09481909676388992,-0.09255717002017168,-0.0691330896092606
6,300.0,105.0,0.6000000000000001,0.05,-0.08534099883047236,-0.08111045416905605,-0.06593798505226056
7,300.0,105.0,0.65,0.05,-0.07316755079935625,-0.0675311900784365,-0.06119683074629464
8,300.0,105.0,0.7,0.05,-0.06288264246197911,-0.057258636632735956,-0.056130439108334165
9,300.0,105.0,0.75,0.05,-0.05559236928871228,-0.054669085606780334,-0.04784520576141177
0,300.0,105.0,0.3,0.15,0.07108361947364168,0.06362366246294562,0.06735318203367059
1,300.0,105.0,0.35,0.15,0.012569485633225226,0.009561882012187852,0.013642260894292295
2,300.0,105.0,0.4,0.15,-0.03743725799873683,-0.038006927819917206,-0.024320103895703566
3,300.0,105.0,0.45,0.15,-0.07879268635813841,-0.07640869222768551,-0.05267099013200439
4,300.0,105.0,0.5,0.15,-0.10763254133605471,-0.10246999981415512,-0.0714617075502429
5,300.0,105.0,0.55,0.15,-0.11953092899622372,-0.11224720130210247,-0.08005863037654315
6,300.0,105.0,0.6000000000000001,0.15,-0.11577119261720545,-0.10715116876089556,-0.08034454477631146
7,300.0,105.0,0.65,0.15,-0.1034863149168464,-0.09404568215568013,-0.07659268711626606
8,300.0,105.0,0.7,0.15,-0.0898661570690338,-0.07972035855370493,-0.0725221065022358
9,300.0,105.0,0.75,0.15,-0.07875463743903278,-0.06979599969798297,-0.06778083057351424
0,300.0,105.0,0.3,0.25,0.08478491735512914,0.0782086880443679,0.07835431014751891
1,300.0,105.0,0.35,0.25,0.018011486440569994,0.014425849613776317,0.020526895025402545
2,300.0,105.0,0.4,0.25,-0.04140755238349703,-0.04099439440878395,-0.024797258350195556
3,300.0,105.0,0.45,0.25,-0.0930135712167465,-0.08849198948976102,-0.05978159969643377
4,300.0,105.0,0.5,0.25,-0.13215773192458888,-0.12399066916045688,-0.0840815146712372
5,300.0,105.0,0.55,0.25,-0.15228648860951088,-0.14149645866116262,-0.09617826867511849
6,300.0,105.0,0.6000000000000001,0.25,-0.15183627731568075,-0.13970409593588917,-0.09698146424580205
7,300.0,105.0,0.65,0.25,-0.13697606087190398,-0.12449137511588475,-0.0908446813703834
8,300.0,105.0,0.7,0.25,-0.11668907682643952,-0.10426178828077722,-0.08274702659655714
9,300.0,105.0,0.75,0.25,-0.09763491766754684,-0.08521406352301142,-0.0757736665406694
0,300.0,105.0,0.3,0.35,0.0879270587496411,0.07950515610076928,0.08255373829627642
1,300.0,105.0,0.35,0.35,0.019974962755321138,0.016102600560255947,0.0231206849972134
2,300.0,105.0,0.4,0.35,-0.04106581009945249,-0.04000848809374967,-0.023607027171445957
3,300.0,105.0,0.45,0.35,-0.09540782498082453,-0.08962482822019685,-0.060220754823367265
4,300.0,105.0,0.5,0.35,-0.13855756439765204,-0.1287018876235748,-0.08632239567834943
5,300.0,105.0,0.55,0.35,-0.16324283387413946,-0.1505360156130936,-0.09989386978370907
6,300.0,105.0,0.6000000000000001,0.35,-0.16601410494049945,-0.15203256142277194,-0.10091997007828896
7,300.0,105.0,0.65,0.35,-0.151164182864189,-0.13728219870816094,-0.0930536370864844
8,300.0,105.0,0.7,0.35,-0.1273688834098087,-0.11435683212014845,-0.08145658266955062
9,300.0,105.0,0.75,0.35,-0.10260549918490017,-0.09062468943766176,-0.07013401318295073
0,300.0,105.0,0.3,0.45,0.08282501134259587,0.07362779685909836,0.0785782715635959
1,300.0,105.0,0.35,0.45,0.01956719191069576,0.01573846960184623,0.02277554538868912
2,300.0,105.0,0.4,0.45,-0.03775091576085863,-0.03633856058810652,-0.02124388793432445
3,300.0,105.0,0.45,0.45,-0.09002109655754421,-0.0837553655330142,-0.05636159045266431
4,300.0,105.0,0.5,0.45,-0.13320543142414998,-0.1227887674641286,-0.08215369561688704
