had1,had2,z1,z2,mins,maxx,fit_line
300.0,100.0,0.45,0.36428571428571427,-0.045366131741922215,-0.031162322286168515,-0.03874007073876387
300.0,100.0,0.45,0.4178571428571428,-0.052913918725490505,-0.03578956965790414,-0.04497778768105774
300.0,100.0,0.45,0.4714285714285714,-0.060842678235810244,-0.0404316742410208,-0.05140750826914235
300.0,100.0,0.45,0.525,-0.06935182807909032,-0.04521875030543938,-0.05821739959059766
300.0,100.0,0.45,0.5785714285714285,-0.07857038137267522,-0.05021286617830867,-0.06552239916199662
300.0,100.0,0.45,0.6321428571428571,-0.08875357998096976,-0.05548614038087017,-0.07338860079310851
300.0,100.0,0.45,0.6857142857142857,-0.09979622067513284,-0.06105703153209756,-0.081832301223117
300.0,100.0,0.45,0.7392857142857143,-0.11153591785921443,-0.0668584947917546,-0.0907384070506714
300.0,100.0,0.45,0.7928571428571428,-0.12383296924989613,-0.07283249421132598,-0.10000578540084056
300.0,100.0,0.45,0.8464285714285714,-0.13658888242055178,-0.07890427579537325,-0.10950555581267918
300.0,100.0,0.45,0.9,-0.14980283941635417,-0.08507492522058399,-0.11922656031212558
300.0,100.0,0.6,0.15,-0.018998085110706768,-0.013178663416006122,-0.016249417204488616
300.0,100.0,0.6,0.20357142857142857,-0.025863688593322134,-0.018031738524021637,-0.02215100856641325
300.0,100.0,0.6,0.2571428571428571,-0.03268011771090328,-0.02288823175136059,-0.028033113601810468
300.0,100.0,0.6,0.3107142857142857,-0.03939150564598477,-0.027738295144056825,-0.03385693072930972
300.0,100.0,0.6,0.36428571428571427,-0.04598186524669505,-0.03257727710449523,-0.03961095372402467
300.0,100.0,0.6,0.4178571428571428,-0.05249865525468285,-0.0374423874289253,-0.04533457754306126
300.0,100.0,0.6,0.4714285714285714,-0.058998981453798886,-0.042376017333405944,-0.051074732254275605
300.0,100.0,0.6,0.525,-0.06562061664376018,-0.04747735692363211,-0.05694487523018218
300.0,100.0,0.6,0.5785714285714285,-0.07276415607947946,-0.05260230845631835,-0.06307238058606048
300.0,100.0,0.6,0.6321428571428571,-0.08077539257808615,-0.05783508157064755,-0.0696135337821667
300.0,100.0,0.6,0.6857142857142857,-0.09005755525472076,-0.06337976880176067,-0.07676150535143995
300.0,100.0,0.6,0.7392857142857143,-0.10062898775628781,-0.06850603220097123,-0.084713706637551
300.0,100.0,0.6,0.7928571428571428,-0.11290905678681727,-0.07404487934904255,-0.09375424184575974
300.0,100.0,0.6,0.8464285714285714,-0.12769086298336665,-0.07986892564731252,-0.10425066924634452
300.0,100.0,0.6,0.9,-0.14582628120466612,-0.08581094452907768,-0.11685362972963755
300.0,105.0,0.25,0.15,-0.006531244678826978,0.0016350763775252186,-0.002372964565989944
300.0,105.0,0.25,0.20357142857142857,-0.0036109522303066277,0.0073297830170968555,0.002007523229821863
300.0,105.0,0.25,0.2571428571428571,0.0003202954806694719,0.013961008001001246,0.007291937966829191
300.0,105.0,0.25,0.3107142857142857,0.004583161447150696,0.02056828712786102,0.012785143424857473
300.0,105.0,0.25,0.36428571428571427,0.008974011161996117,0.0270503067704058,0.018327753320457413
300.0,105.0,0.25,0.4178571428571428,0.013764376992345232,0.033789714509159866,0.024208048764992243
300.0,105.0,0.25,0.4714285714285714,0.01896032371423882,0.04095542312868607,0.030545487436091933
300.0,105.0,0.25,0.525,0.024814578581171396,0.048975317422433995,0.03764018735987708
300.0,105.0,0.25,0.5785714285714285,0.031347957290037726,0.0580656129941585,0.04552796100586459
300.0,105.0,0.25,0.6321428571428571,0.03839339881163114,0.068050180177074,0.054055763286940395
300.0,105.0,0.25,0.6857142857142857,0.045786331205199454,0.07848602616844702,0.06298107831171589
300.0,105.0,0.25,0.7392857142857143,0.05316301018053047,0.08900067548067284,0.07198151062589403
300.0,105.0,0.25,0.7928571428571428,0.06029319156583839,0.09929458760143298,0.080796903181521
300.0,105.0,0.25,0.8464285714285714,0.06713127973304055,0.10916013180969726,0.089248123568152
300.0,105.0,0.25,0.9,0.07368225036058919,0.1186116233893862,0.09734431711984509
300.0,105.0,0.35,0.15,-0.0087178351029944,-0.003477443482743156,-0.006081702159306373
