had1,had2,z1,z2,mins,maxx,fit_line
300.0,100.0,0.45,0.3107142857142857,-0.035692648664953204,-0.024964518667527334,-0.030570133399021857
300.0,100.0,0.45,0.36428571428571427,-0.04195175742580512,-0.029007988319366476,-0.03574694463790178
300.0,100.0,0.45,0.4178571428571428,-0.04819493676017889,-0.03293972600386082,-0.04085590410210771
300.0,100.0,0.45,0.4714285714285714,-0.05453944173665662,-0.036825838586667395,-0.04598891558802255
300.0,100.0,0.45,0.525,-0.06125960609729051,-0.04074639279459837,-0.0513333774497037
300.0,100.0,0.45,0.5785714285714285,-0.06865041542402285,-0.044723545885482906,-0.057002561212026244
300.0,100.0,0.45,0.6321428571428571,-0.07672248127475494,-0.048903468827039984,-0.06306180182831993
300.0,100.0,0.45,0.6857142857142857,-0.08542038957625644,-0.05331008430195534,-0.06953060517460964
300.0,100.0,0.45,0.7392857142857143,-0.09460304231061695,-0.05788910546371251,-0.07631425493850416
300.0,100.0,0.45,0.7928571428571428,-0.10415254503381735,-0.06259363122514769,-0.08333284831021247
300.0,100.0,0.45,0.8464285714285714,-0.1139222441704008,-0.06723874590154576,-0.09048607688643921
300.0,100.0,0.45,0.9,-0.12390373968057873,-0.0719129112864933,-0.09777592517872737
300.0,100.0,0.6,0.15,-0.019976204675440857,-0.013813959854367487,-0.017083376111732336
300.0,100.0,0.6,0.20357142857142857,-0.026963874160245496,-0.018746152762945088,-0.02308969499098474
300.0,100.0,0.6,0.2571428571428571,-0.03375703784684662,-0.023577854574855863,-0.028929559272072837
300.0,100.0,0.6,0.3107142857142857,-0.04028314014493868,-0.02826447664239487,-0.03454890333537979
300.0,100.0,0.6,0.36428571428571427,-0.04651804452248036,-0.03279245284326716,-0.039927788958416165
300.0,100.0,0.6,0.4178571428571428,-0.05249526316771842,-0.03720047311789272,-0.045098453010760896
300.0,100.0,0.6,0.4714285714285714,-0.05826332795507833,-0.04149587041988174,-0.05010554678084252
300.0,100.0,0.6,0.525,-0.06393413227488612,-0.04568871047189099,-0.0550517777184075
300.0,100.0,0.6,0.5785714285714285,-0.06968301985646533,-0.04968652019064379,-0.06005029074850476
300.0,100.0,0.6,0.6321428571428571,-0.07603387334402464,-0.05378699989165952,-0.06523563026318746
