NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
1.1307261282402747,-0.36513899378298326,-0.0904222560168167,-5.420569851608808,0.0,0.0,0.07511311823004214,0.0,8.417030861685207,0.0,0.0,16.9226690963108,9.673071356127716,1.1999046654007368,0.25,1.592
