NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.2744805736500578,-0.18973597042947432,-0.15856359993400587,-0.17751511350563517,0.0,0.0,1.8350949341020117,0.0,4.699335562486846,0.0,0.0,3.723472696277035,2.5501730206379696,0.42820176271178423,0.25,1.216
