NUP,NDO,NST,NSEA,AST,BUP,BDO,PP2,chi
0.20800171227046352,-0.14833650019139447,-0.2562714702498904,-0.15451851230812805,1.9996813929366481,2.7214858857821915,1.5973281304473792,0.11750410726014246,138.29898667287534
0.1862037108312916,-0.12260433617890922,-0.20635593375615122,-0.151923805357843,1.5665527336113216,2.344726273431318,1.2797255540445645,0.11530325713553906,139.44346574245444
0.20755468068365718,-0.13625745823644156,-0.23222817400053228,-0.16235727577916476,2.077265285088301,2.514670309573733,1.292146361158593,0.12843101194054285,148.0026504448394
0.20127450523587054,-0.08247916568197902,-0.295287510582556,-0.1604991442018564,2.4650230011723706,2.5473337579748128,0.4314819734895068,0.11042240543423716,136.66999747082826
0.22042053143204923,-0.1360860979449238,-0.3014623353290715,-0.1731346951924309,2.579202491547457,2.5496657551482635,1.2851434834666149,0.12356211615893903,137.88706606961384
0.22828778542866848,-0.1334198417095116,-0.30103470637799795,-0.1772084320967546,2.447074486410435,2.4254349943991333,1.2740232723309688,0.12244482259160591,135.83029153366596
0.22598760931809656,-0.10235976520339611,-0.24877124966869174,-0.15378362384584096,2.2308230255289185,3.072678232515533,0.9947032160625701,0.10724557828001591,140.32897360795016
0.21011226896336704,-0.15343719664661004,-0.2369996203276873,-0.16324203006761598,2.0694789730879934,2.4442337362750304,1.6140939786095767,0.11655267552828644,136.70159162300263
0.21620632524475908,-0.12539088191184836,-0.31284547876494845,-0.1682691584818878,2.3572777259404543,2.5176169983835646,1.052323804881489,0.10967492076378489,128.12162250219365
0.19525685692826367,-0.14393011147361928,-0.23768953367455548,-0.15687748983761932,2.0058733871479943,2.5331279211106965,1.8574572982527309,0.10877855870482742,135.56429711380366
0.232043840674952,-0.12523134647708511,-0.27264108215060634,-0.1844865944421282,2.2395695773426807,2.5737318972747665,1.1038199733086727,0.13255486951773068,132.76507855858972
0.17484736202877108,-0.08287464451821175,-0.27597578774653364,-0.14148059178214686,2.1171850608525764,2.45458132599936,0.6364044609069809,0.09590880107104438,136.22800954647636
0.2183016251422354,-0.09839942314627055,-0.22714254412834137,-0.1716637371584064,1.8987736241937205,2.5462453116317674,0.8557135620181964,0.1255831753266666,135.95317838305536
0.19029151051316828,-0.13104338229885942,-0.16239549071819018,-0.14402819720156668,1.4794308560041487,2.582675340172651,1.2644479420328756,0.11211323001476589,147.11433531653654
0.2341694318930072,-0.11980857094048364,-0.3448111309649545,-0.17472216920418387,2.73410175782663,2.764938524280169,1.1832654629900434,0.12529894747799533,139.2351525757639
0.21727760978327165,-0.12588855906088148,-0.24477344819048763,-0.16829106201506996,2.0054205626465036,2.4830253913240066,1.3241663042058749,0.11985518529260455,134.1158518302617
0.19283135715395314,-0.09873243381394402,-0.19417889974758287,-0.14434422829190224,1.7280578412687326,2.550771596780082,0.744593304576475,0.0999956902443733,138.87458937823953
0.2304016842168979,-0.1616465039399184,-0.34063724020787256,-0.18155588427895894,2.5649543948648414,2.4849347279858103,1.9145966802446743,0.12227610198123873,132.37378365398737
0.18272209303824777,-0.13536461559006235,-0.11449470404372117,-0.16206991043336355,1.036583871706091,1.9958268624441193,0.9025639204691742,0.1329505769012414,158.3544539080801
0.17737053439470732,-0.12717571537905717,-0.14251373551381408,-0.13977270762118463,1.4215587394310258,2.519663475197393,1.5263529590724125,0.10108594548015619,151.41593925702324
0.2193960505000228,-0.11797310943091686,-0.3059942865705619,-0.1674405637614726,2.3369446066843973,2.7013596666200232,1.1506136651160752,0.11605706201395234,130.3550023289917
0.2041057026292494,-0.12492924822663304,-0.2637624690601086,-0.1702991132921737,2.0735526401727773,2.34843618330594,1.073213435348136,0.12114961323038431,129.6305044525293
0.21612625045498118,-0.1363753718264651,-0.27615543415409544,-0.17669869763279275,2.462045460640706,2.403506551724555,1.451462764253123,0.12431792489948433,140.06231929265243
0.21215263551469585,-0.15899723733524382,-0.2469766326471544,-0.16959394506268746,2.139792670073671,2.2003024845406003,1.5307745005282045,0.1191848345433963,142.3024036027681
0.20679259550425502,-0.12349332412680485,-0.2397506155751798,-0.16557006378801617,1.9625597161221697,2.474078872563289,1.296248246625494,0.12039622991347108,132.83412751013648
0.21811842674734844,-0.12307705547994555,-0.257832721201705,-0.18284192151332496,2.0459224359496933,2.2811128822486073,0.6748833545411621,0.1256378788459309,131.0036411007158
0.2747761695821079,-0.18189258253965002,-0.3089254547704712,-0.21162681601263766,2.5969973524863543,2.469401642461976,1.7203296732896876,0.15271728923953978,142.9355872704474
0.19442225055439072,-0.11554015893699679,-0.19746981244314368,-0.1419930490615042,1.8395083190007122,2.6989986043098004,1.1231311213450517,0.1030899891415265,143.86132589248172
0.19154892940433157,-0.08066063765656989,-0.1541967108373061,-0.14245192837045098,1.613965845415007,2.714446041085443,0.50517197746156,0.10874628490930179,158.92181981901015
0.20799626743242275,-0.12443669413525071,-0.234262488013807,-0.14609001320286635,1.8895711453615742,2.8909597840408674,1.3436628774027217,0.09869744053956342,131.94283369075987
0.18088087372857956,-0.1268945960911294,-0.2566491162925867,-0.16434581538688925,2.2032637525519436,2.1198546592240923,1.3841486797966573,0.11472780752397552,139.38651755059504
0.18875607076620973,-0.10946307800872082,-0.15408281738975965,-0.15125622325924415,1.2364193659765794,2.3526562030723324,0.7268102489013312,0.11690885609453348,141.72012232325687
0.22472755971692457,-0.15476393032649471,-0.210505474471408,-0.17492156857904065,1.9423876002624618,2.506542253579532,1.2751829075227812,0.12273094582024875,132.6363864934409
0.22147525075089464,-0.14779340296650978,-0.27424939038557306,-0.18138703192604722,2.174601332664623,2.105130456821536,1.3152348260211468,0.13528918262943038,146.78648025028946
0.19480430432660514,-0.10930830699158417,-0.2646950335211918,-0.14989331894219965,2.026498638196642,2.7078108171777977,1.1348590141875534,0.10985727577244168,135.29704389255147
0.17843628195041839,-0.09531867351543019,-0.13956587611038251,-0.14992869390667493,1.4611926949788536,2.1731002352417987,0.7142030763773657,0.09950284864990802,149.49754513307346
0.22942631231734098,-0.18886071777245989,-0.3361126414774869,-0.1836645513954595,2.7302140805567507,2.313787458589996,1.8133084018296743,0.13113969955621155,141.8191578879741
0.16976418501324106,-0.07898969847031886,-0.2973255666904405,-0.1429645129725537,2.1961101177024047,2.164668845755675,0.38582069177463785,0.10909813413733649,155.7150198733991
0.23181825789957633,-0.18220202391205984,-0.2729330340130249,-0.1850636471278844,2.212313361945182,2.1980392537657316,1.8815151128749927,0.1311174100999694,141.85565833709654
0.14422822718336115,-0.11755841399582764,-0.21657709264612365,-0.14773708588523224,1.752589279951048,1.7914151393893065,1.028260849077893,0.10416780853829005,150.9967556522742
0.17325849846761138,-0.08722841564392683,-0.2673767846890601,-0.13308278484057234,2.3427039197477946,2.7243701619715694,0.671345269863548,0.09638761470492295,148.0442060337266
0.20862495449139418,-0.13703749211406957,-0.22952849791885585,-0.18320659346977083,2.023469652581824,2.1814870039277063,1.4793912569980334,0.13773650308340674,141.6165586062362
0.21500639899246657,-0.1482982387666661,-0.4227355577784403,-0.18052191294334277,3.1036382687643815,2.2168628701369646,1.588246386878904,0.1260148880069364,144.72347533408026
0.22393631131893807,-0.11484676363624158,-0.25328323536396985,-0.1664470338000739,2.0308016055567144,2.5885849092639184,1.0695433689292002,0.11507352702101578,134.46898694670878
0.2097719126078856,-0.08109205876060774,-0.3068684620831675,-0.1587133063155325,2.519169693689869,2.8033935830188836,0.6626284118003058,0.12205634565352522,152.1086877687116
0.1967213961988555,-0.14342491651378786,-0.193075603640944,-0.16519959308507354,1.6336278994637476,2.103630309382929,0.9940568762010471,0.11890425335872772,135.3337418353227
0.2023262649553421,-0.13443362974918815,-0.25012367641689864,-0.16569715432897894,2.00736854654055,2.5211215733096872,1.3781134805748216,0.1222424520754757,134.5834048291431
0.189116071413085,-0.08420371759157069,-0.2933024875726435,-0.1554967721008653,2.401366770174007,2.413787627394271,0.8745240332822095,0.1007895875848486,141.31165197439245
0.20557875838753054,-0.158611861342147,-0.28205128090303644,-0.16533875088246996,2.352011162613303,2.469952936174669,1.9251008277081474,0.11365508131707286,135.99634571204007
0.2180013912209088,-0.16849239480719577,-0.20293335356795092,-0.16246731964678046,1.6359154451626154,2.551096047331152,2.0551736437759596,0.11461907291267112,136.7948324535699
0.23129069289223456,-0.17612428923860032,-0.19199120058061142,-0.18249997911948498,1.5903895760868818,2.4211230289979095,1.9633703140854868,0.12849699619092847,133.3748037721756
0.21600891403178568,-0.14133980061290638,-0.1865657464859889,-0.1926031296452264,1.865706541823005,1.9107186004448533,0.8010480717301747,0.14471980274228,148.5909520189158
0.22332624128452389,-0.14742900238096832,-0.3163046853509713,-0.18378087996791617,2.586265179838942,2.2204571850926396,1.383251329533968,0.13202514149998526,140.87629411694155
0.22703819415512555,-0.14948264188458862,-0.2671357655065982,-0.18076374350270283,2.2488628816569403,2.452578230072509,1.3347868753625274,0.12929575875574353,131.4925273367013
0.1743725375612018,-0.14670324660892442,-0.23694119324912707,-0.1372200625955267,2.0770423878388398,2.4181624673293682,1.5927061514822278,0.10021257757631832,149.99180028981237
0.1561322917392559,-0.10192469919353452,-0.2211890585801576,-0.15096942166067603,1.9236294391550375,1.9364350194769737,0.5590900291225581,0.1065687524726274,141.92329369335351
0.22365964586281012,-0.15196904778528264,-0.29150939258131153,-0.17236350014031515,2.196494048645898,2.4832601999564403,1.370851847763031,0.12166263393127463,130.4534996968448
0.20788520317756853,-0.1259706839599436,-0.2877347478448502,-0.17691331583312914,2.222653885250569,2.290070462330039,1.363325724427826,0.1263547761079144,133.222394627173
0.21355978929730604,-0.14356088828513547,-0.28579052542569205,-0.17745737218466026,2.361980316964643,2.15504425414869,1.4056626539438524,0.10583689385179545,138.8584760638738
0.20230905451358572,-0.11494084665686456,-0.2591844773938343,-0.16936496650803423,2.190744333086089,2.1595760020779564,0.7346966987164328,0.117421330840558,133.73499689497694
0.19893924958759648,-0.08692438910801487,-0.28023894192787135,-0.1557261457466994,2.1971985728981935,2.6737388776597433,0.7753502119363652,0.11337341516857459,137.7033035339672
0.231275263652258,-0.13300298500015967,-0.2339483989694032,-0.1760113027005685,1.9243714452512015,2.4709023601008377,1.1406716672693165,0.12324587832580469,132.47381587780933
0.2033849871828882,-0.13728603708859854,-0.3183523989301425,-0.1488956484092005,2.583522242631216,2.6505878417731386,1.044268203284967,0.09785285510627775,138.8824026549133
0.19053750209548914,-0.12809641897814,-0.24861443614886947,-0.17686743617640727,2.1588149221194515,1.8713692945077627,1.123320780682364,0.13114325719310205,143.18896377893273
0.2418688899511972,-0.15249826882793338,-0.285788478637322,-0.16734571616581834,2.494106384645401,2.8894633055904104,1.4075776961959803,0.11106008362697119,136.39805218111962
0.16880225766760076,-0.10367975338121352,-0.29813969588246575,-0.14652835950237594,2.3311825427809625,2.1418322536442798,0.9565785295614394,0.109001691906112,146.64106045536585
0.20142038478907628,-0.10057329175959373,-0.12575150260951684,-0.17161394368801303,1.522818414234886,2.088028891221971,0.26509040399632144,0.12239909675660354,159.8700273564396
0.18378859494351277,-0.07960706337827872,-0.20722853258888463,-0.14146193614391261,2.010638987654621,2.563598923837226,0.16289336141090582,0.08858722063215205,140.16351757220804
0.23892638549034795,-0.15646114239448683,-0.21567835276715086,-0.204929629984322,1.8120547799023312,2.000584431648601,1.4255820196274436,0.14973518106987677,142.09573915402257
0.18220076215381542,-0.10424272325356271,-0.18136905432546407,-0.1466835753940068,1.7005638315440474,2.2822410549624847,0.876461987673417,0.09948565089129423,141.26996927392972
0.20805309913788833,-0.14227023559157245,-0.17795301959086576,-0.16104720519698995,1.6956453742089548,2.5552814642833868,1.7344309396861033,0.11431384499245026,140.45301474966385
0.2128690647130511,-0.14856351659071332,-0.2699257094919828,-0.17558876576055324,2.2052046739051097,2.2214682996651574,1.6370954235085333,0.13637167752035256,149.61243688549672
0.22545051590901985,-0.10627201501709478,-0.2283952615898964,-0.18475273796215116,1.8851521369743724,2.332995347878749,1.0188923845119877,0.12943348902454094,135.80158212442416
0.20737950764372812,-0.15945254461338038,-0.33841607798330353,-0.17106061473538192,2.480464451481145,2.215112244600422,1.568085055132431,0.11998365219326002,134.38473974242459
0.1658838155126041,-0.13226589515201226,-0.2510899879107518,-0.1485547156000345,2.0478207971138787,2.0200930796618914,1.5593823731736376,0.10316941628199343,141.69816874360728
0.20708313797725658,-0.09562174664600462,-0.30352557806623814,-0.159062618002018,2.445859823073558,2.6028100098598177,0.6377633778784108,0.10070102849191634,132.01551451370352
0.20093452508790843,-0.14987009621271274,-0.26067027915201246,-0.16301353102441837,2.0476512189227205,2.338186919043864,1.2776828120476353,0.12177470048192192,135.4520657213861
0.24413726151369908,-0.18547933011661652,-0.21215877058535568,-0.20611380545377955,1.9884329324306012,2.01044384540736,1.6070469750111602,0.14329765535639905,143.40530100770508
0.19880146398807283,-0.15641344561279127,-0.2120158471881356,-0.170152198278828,1.8372856763045746,2.0098441341852427,1.377620363551031,0.11868178037832912,135.80123338059516
0.19541189586943758,-0.16915289673643796,-0.2161662457261258,-0.1799571074966055,1.8900637068713861,1.7463638874912346,1.602816962007144,0.1188971634947675,141.17682997229065
0.25220657843097133,-0.20481055655603825,-0.33513640138208045,-0.1965876263940315,2.4944218476155466,2.4516020021826437,2.6395140067399288,0.1375315536903427,140.823850400734
0.18907093062217642,-0.11612590923190498,-0.2592325691455291,-0.1671243028393565,2.014274770653422,2.1470068918813765,0.9687860486873644,0.12482110414712425,135.17467754385626
0.20977891941698915,-0.09697546794788695,-0.24199363835824822,-0.17088851646355932,2.239486728677426,2.516143992404993,0.4764925970623637,0.11527549404430121,135.2372051146295
0.20293996305560041,-0.11562024107281593,-0.27193685356672553,-0.14973637732756384,2.1114165865939096,2.699552909654066,1.0324524491865104,0.10978154529117626,136.47361243343374
0.1949005245692842,-0.13385221187610993,-0.2635862383461737,-0.15731363329976678,2.1590070943195085,2.411958716835867,1.468807019953177,0.11356851812421254,135.63847934968533
0.2212166018996524,-0.16372915469689872,-0.19091200884656484,-0.15933546051713945,1.8328148126714536,2.7105635380672375,1.917793910661701,0.11830156769418727,148.60300720708148
0.20086542808851449,-0.10958597162430364,-0.30407666403908834,-0.1741946553309122,2.5189155070947358,2.0644399164508855,0.6157698308854582,0.11945363376542342,136.9481007799919
0.16108898110613706,-0.060050267661622025,-0.17621511449222937,-0.14457452338518814,1.4914401224160305,2.204242244102187,0.1833994521351039,0.10965229748377078,149.24148838643623
0.22264765990058244,-0.1232162367261539,-0.22022282178488647,-0.18713292679485669,2.0246399373384687,2.2011350419828024,0.6659854666732655,0.13158349493165816,133.9411739660486
0.18880701147762813,-0.12332383415187742,-0.25950260884354565,-0.17663469608441484,2.187674621200083,1.8464042703136747,0.8379040513571906,0.1229666607991678,134.77528389251972
0.18368926261594512,-0.13188817456177063,-0.21239126117635698,-0.16881313376788923,1.7987396260228932,1.8895386893013248,0.9981906026940185,0.12078434733189805,134.32426419252184
0.20933931096685582,-0.15043310770424445,-0.29843597874095196,-0.14860769007322344,2.4782210721518125,2.7654572211678636,1.6663716811969889,0.09991015634004549,140.8128972276007
0.20383274990344458,-0.11800137891476303,-0.1865605397234163,-0.16832568176216006,1.6569277273732392,2.268623803104338,0.8750597492657456,0.12458416093912653,135.08828437328197
0.18966596655303458,-0.10189200915458797,-0.28358771415064804,-0.17355582308871276,2.26536028354727,1.9860211637160914,0.31369021395402086,0.12727082181035068,138.40507711052146
0.21782490204741714,-0.15048931897501142,-0.3159618916034351,-0.15954745243103483,2.54530658156072,2.6581888257103565,1.5580356971169413,0.11545429081824427,142.07214929221342
0.2129566333638911,-0.07959269959659712,-0.17222179171777807,-0.16214892433384612,1.5187166889964194,2.6553654851902313,0.20341616924976602,0.11827686901162765,138.09510644402567
0.2561047652911974,-0.16871028297199436,-0.25035735814363175,-0.1820408165358069,2.0654414826782324,2.9000910907660895,1.760751716410835,0.13238661639516147,134.7460785738897
0.2579628433479669,-0.17888735346910073,-0.165906469362398,-0.1979129267357754,1.5744753945793302,2.451429792225142,1.7070249382848526,0.14154726111015759,140.1791271509528
0.26460188494498815,-0.17789277610188986,-0.2856466184800561,-0.18998854549948835,2.4152428213048527,2.7069634485564156,2.049477111795347,0.13336142176265636,141.66957701564084
0.20486482652602703,-0.10265896883287995,-0.23965317211809653,-0.15793372185189125,2.0601527536836364,2.5651874362298055,0.8619296571491109,0.11507761488983179,137.1741255572882
0.19900154671717105,-0.12332038466833518,-0.2863294076153013,-0.15683327841245773,2.397298867726926,2.483178411480366,1.0555982024388924,0.1077181839272306,133.30717065681245
0.1947479678749633,-0.1347118294095198,-0.25044343194657287,-0.15941169803310093,2.144598517675102,2.4236968455323487,1.1786102287680615,0.1212347120235941,139.80030991770667
0.24204109871029622,-0.12123721854523424,-0.3704236142812412,-0.17143260134695434,2.9066124583378117,2.860367972855262,1.0500465697645123,0.11996232016958083,141.08171393723768
0.2118237842614042,-0.11794983894167763,-0.24072078833267052,-0.16836366320189783,2.10078991584148,2.553037062315316,1.0531844579983147,0.12806124491277043,139.07997983969057
0.20385991608611395,-0.14498367878234691,-0.32172408366121164,-0.155561455278205,2.5196452686955504,2.5652126916763685,2.227651442956712,0.10690909357659358,148.18693607949916
0.19717188099157051,-0.06870809755659615,-0.37926884082963974,-0.13281684943629438,2.9201522577472216,3.0948708557459463,0.5698255542284317,0.09263346406779999,166.83378903041773
0.18662522473067047,-0.12223227823897082,-0.32082895120762156,-0.13856406479839456,2.347667787305945,2.651040840714571,1.216648253028783,0.09955726633299344,141.89796897383837
0.2179565419269028,-0.17224940158329488,-0.18864098010277514,-0.17495721465508174,1.8502508179193191,2.3398210580711245,1.8013415547098244,0.12269634292549995,140.46384126687474
0.20171599427157733,-0.18243233586703955,-0.26259018949149404,-0.1772348984085492,2.1729679639623596,1.9044822362207356,1.5738816247440928,0.12562302699598574,139.7355796465007
0.231635853755616,-0.16847342813119306,-0.27697259080403586,-0.1944794628989563,2.145468245672837,2.134942634654924,1.5015354223883193,0.15325331473264497,145.66302291894846
0.1922605854868789,-0.09398313942593117,-0.19855834250043677,-0.1555687503098525,1.8217946216671106,2.533706055048333,0.7349622231027516,0.09484743173646626,138.35563818215317
0.23074118092431256,-0.1603654243006832,-0.2264399333228662,-0.18568846676684247,1.9552614537045496,2.232658554251378,1.451367514391546,0.13172178869261614,135.1839436885044
0.1849689200839595,-0.0884240405252888,-0.13562567059115765,-0.1550358487240939,1.559509794437016,2.2747464391657686,0.4025689221811609,0.11132409332144695,155.14059143439937
0.1813753075636514,-0.0909385584312581,-0.20099882841974206,-0.13661371861926414,1.6281837859168666,2.7441391873157976,0.5779541897844734,0.10167339328870653,138.10141582869588
0.18660413970774015,-0.13410265245586153,-0.3089367708279129,-0.17087501401255403,2.357100624893078,1.9208121967429341,1.090225907134958,0.12253189855045711,136.03982345037122
0.20328892722181263,-0.12849082429695902,-0.19119955553095846,-0.1735921973325327,1.8993684144924663,2.1269758303493194,0.7566995307217902,0.1180163889435908,136.93082284947258
0.16907541117475913,-0.09582742375329159,-0.2455702017814376,-0.14204974909848395,2.1781583180687716,2.250205187706383,0.6372889694887018,0.09258401836524485,138.0346804339472
0.21727245694060715,-0.14118151085577843,-0.21548590840224194,-0.1632074947085955,1.8709526597455721,2.610760152740691,1.295523462696036,0.11349867628355606,130.119342102887
0.18399656275875687,-0.08125104963308202,-0.1569385013078834,-0.14745680950848833,1.4760483129875315,2.611131416922126,0.8979343700482818,0.10508909480514227,146.56745546433706
0.19260816000805897,-0.0933366952361691,-0.22110762804919107,-0.16206335945251127,1.9353017666723,2.2511627495165274,0.6313858400545662,0.1200545062102335,139.70161380379488
0.1920141747470417,-0.11459508682500383,-0.21152966868976172,-0.15423595777700355,1.8354130130321757,2.3276878001525603,0.8893065516766606,0.1083031551458336,133.35070125856453
0.21184201408636405,-0.1723062960417855,-0.28028533863258887,-0.15508280475170014,2.1799703134144495,2.6185580412340363,1.9206037328630403,0.10207006952112127,134.10368903469617
0.1898851187639549,-0.11624747221641862,-0.3527540648730167,-0.16922882807388695,2.7238787396459054,2.1413561268238848,0.9635243621113164,0.11619127992499995,136.45621879367127
0.2077454050220699,-0.15531463871143125,-0.2195680399270732,-0.1975025971180887,1.839118540746918,1.633299353038053,1.084661051811182,0.14604667915308753,143.60285500011358
0.1953398516083302,-0.13675951918038276,-0.2791372085977094,-0.16865601066379693,2.2287407634762477,2.2564719928189976,1.2947371635825693,0.12049641380949917,132.5929620909149
0.2000973315215826,-0.1098471193239429,-0.22079324332944947,-0.12910106278748096,1.9157787509270134,3.0503190334893038,0.8999568805233726,0.0787986351841902,144.68482379003484
0.22238992537468613,-0.09788417677211214,-0.29446251217841946,-0.16881273475229194,2.532793474840734,2.7708340909588696,0.7614869079463611,0.1171715458760892,137.69404920913257
0.1445640503657519,-0.08375229703820668,-0.21060539298048964,-0.1528047315584283,1.7595150670310071,1.66665661978878,0.48837385425053015,0.10214895737284616,149.7021478785618
0.2138264079535061,-0.1490941468167975,-0.2027390219093267,-0.17153205432554652,1.5948029865538278,2.237801585942906,1.4819403357619734,0.12174389094074506,135.8062410377059
0.21749793889779173,-0.11380916824422216,-0.21090714247530162,-0.17206479522356904,1.8101534713904806,2.5115991919131617,0.9711801143302768,0.11986206022270837,129.93759355958736
0.21453520135319495,-0.11723651871365685,-0.28187103340089903,-0.16336451068650557,2.15880541973394,2.7318573533118884,1.0667734335896164,0.11554473786307803,130.82365169246037
0.2087536674625416,-0.13028921469140275,-0.2743092657056418,-0.18042018062998255,2.2328817799963905,2.113045131026118,1.0983700937033092,0.13144338605314893,134.87863355379912
0.23842538092840304,-0.1569214399646976,-0.3157232461094353,-0.17675907727896306,2.392653313713921,2.5825563808273313,1.6419998139139111,0.12553933322864033,135.3251807761188
0.18500098946072574,-0.09149816984367731,-0.2538216162985684,-0.14053654865055856,2.1973900911893596,2.582540168254645,0.7049660461584929,0.08790762489767355,137.59461245417606
0.21289277746137364,-0.12955522731590358,-0.22524867475538382,-0.1834143426767739,1.9867247972137139,2.1209528532816613,1.203933029444196,0.13517274973393556,139.06482771875025
0.22416717241627054,-0.15023352654620079,-0.32429147063771263,-0.16481457804726446,2.607448880004987,2.8277499257273866,1.7686615212126982,0.11611628989224883,137.50899346074988
0.21245834110159817,-0.12005688427568577,-0.29918240167521604,-0.1633307093893902,2.2622497523428926,2.4335073289914386,0.9516653761935394,0.11294693417161555,134.21974121283662
0.2227976659216897,-0.13536117588398,-0.34206307315669116,-0.16475742596499196,2.6011328328906225,2.7090805524101014,1.3971104352715549,0.116893630397304,135.10208709901212
0.21796031392980253,-0.12346313310812589,-0.2881657630379307,-0.1518505367784684,2.3035251934196643,2.8581253947186713,1.1213106823208985,0.10578966697518344,135.6854476550997
0.2208931395634552,-0.10399487908953206,-0.14911784889059093,-0.16973554724045628,1.4412583055550863,2.4791053338442803,0.9496884322803927,0.1174819476009197,144.18653129150744
0.2228510306288291,-0.15379679043030142,-0.20287217605120128,-0.15967353373726667,1.8040135663168386,2.6806398361310553,1.3122736743603587,0.11566112360882372,137.77685806613118
0.25475235274572217,-0.17645166640106427,-0.3060844531155897,-0.19639203349167972,2.4620837945416914,2.4757674432405414,2.102401051843764,0.14089683230384606,142.58862058681996
0.18734071613358264,-0.12214535635981995,-0.30585361317036985,-0.14646165063151087,2.402324283155765,2.456562353020553,0.9701432560200048,0.10451410013285899,138.819126050085
0.19623152442266995,-0.08959047041227863,-0.16210999376836316,-0.1575520144032518,1.584800974555408,2.39031548325239,0.5744898217468934,0.11075478688358081,141.03070273852862
0.19865925139297103,-0.08279040343277091,-0.28868871443105604,-0.14008510977735006,2.3662340989720123,3.058322085582275,0.9828533879391796,0.09674693702516696,144.4993378973329
0.2264211297705434,-0.1757070280077624,-0.23891680344241026,-0.18246235821639165,2.0297490195182997,2.3221548088544814,1.8297588172061345,0.12405320201828703,130.9226405677689
0.20785785440984808,-0.12848222752611377,-0.2008937447832025,-0.1556597120933706,1.8204693399663858,2.618623561579813,1.0318755517295277,0.1054785056463063,131.33950399992608
0.20613605261112442,-0.16128989730237572,-0.2654463091793504,-0.2065144130097825,2.1496694434880452,1.3624484357410014,1.0322597801410316,0.13996949860360802,152.1023450090425
0.20471709026438858,-0.1556297846059518,-0.21438318378512689,-0.18212365663071864,1.9563482826564111,1.9924976761989024,1.6853915350400668,0.1351455239264238,146.08571257334998
0.20759419768420928,-0.10129388554853223,-0.17542685644790934,-0.14953549865378749,1.620816802255032,2.743048144887286,0.6205657930947378,0.1132538293453184,144.0166484618768
0.16523676761049566,-0.0637145521669204,-0.19707442981321027,-0.12249018724620458,1.8684226132100366,2.615866907658167,0.20889014922224847,0.09221118569701355,173.08336083866783
0.2211940087311951,-0.13562789171727826,-0.1833312432130418,-0.16304793574332277,1.7284197226036224,2.810552980295613,1.526793958802945,0.11497745307196333,136.47019661731144
0.22045403221461646,-0.15455286928111425,-0.24073811964419087,-0.1689625322889685,2.1578882020800507,2.5415505727763232,1.327654694118066,0.12383140844608773,137.33245170395466
0.22036075019246876,-0.15826248173814594,-0.2514722402526619,-0.17310052717365698,2.2229865821400474,2.514580218074819,1.437991044637033,0.1267393598990394,136.48641420005254
0.20204493209612084,-0.11960416388292477,-0.20476973271260263,-0.18274359125102857,1.8230152452333412,2.0412983837223186,0.7833977158589639,0.13170383224807666,133.69292517228342
