NUP,NDO,NST,NSEA,AUP,AST,BUP,BDO,PP2,chi
0.1528624158058084,-0.155403503793191,-0.3729566934914914,-0.2086817888467041,3.2589041066722264,2.9175425650217788,11.054182719468718,1.473164434348081,0.1411552293717421,133.2003429194031
0.1302878181044359,-0.1570709161265586,-0.3312361664944416,-0.1765823208530854,2.722649494650415,2.650979672386633,10.184790644795177,1.7776255700289774,0.1127115366028211,122.46898216337264
0.1439708700506232,-0.1416236426568982,-0.2993156143307757,-0.1807372348525415,6.873995658942357,2.4334858251947438,22.65867347349148,1.401902856574555,0.1214583230566311,133.19943620427907
0.1259448285461945,-0.1236226062939678,-0.2653712846895044,-0.1649021013211536,3.0206362284779624,2.264351317662748,11.163991806300965,1.3299393286639682,0.1094701091465565,121.90640824216489
0.1351319118145403,-0.1625583551314906,-0.293508933921869,-0.1683820474217605,3.7296784855937575,2.437389748127542,13.554371039561786,1.5848392809782774,0.1063471837311086,123.1342559713746
0.118647169726854,-0.1711592342226525,-0.332026783333653,-0.1599458542615343,1.9644076426020571,2.6642478265101577,8.308111723257873,1.7286920637645098,0.096130745704422,132.71794843093548
0.130695762738536,-0.1569986150139892,-0.2983432884205356,-0.1755960188766074,3.337330785570085,2.596956109401275,12.139669303969535,1.393819140209494,0.1148099330337386,125.87831423523376
0.1333658000289679,-0.1419504783982599,-0.303412118117459,-0.1750755371492667,3.762944510182172,2.2051354907951763,13.056021755355914,1.494704084963919,0.1148398079702379,123.95620601581882
0.1348508975738812,-0.1561316374762545,-0.3410153948116397,-0.1733564744281548,3.963546377127976,2.674714119928371,14.313112610559871,1.8602343087846536,0.1080890026068773,121.93127016135536
0.129321189090666,-0.155628294757862,-0.175600914147405,-0.1686023398092941,3.153464936919875,1.7491979454171347,11.555654984350117,1.4819114500155148,0.1066943097257071,126.57937647785155
0.1222897772151725,-0.1607714733120177,-0.3634795171447691,-0.1724759169726782,2.2044400141434304,2.607584389760196,8.772934643229645,1.853696241088056,0.1149283065749116,125.54393925428184
0.1131954319962509,-0.1246962990798332,-0.2203602396028738,-0.1439664500407167,4.546219820548255,1.7684444233793462,15.772357937386836,1.5361898863814138,0.1109917008744501,132.22579914068564
0.1338938364719698,-0.1497004709808564,-0.187637194655563,-0.1764942629490848,1.7806648192165684,1.9197050148424069,7.807946163370195,1.302963772539958,0.1098090803396198,131.1008922509278
0.1315538313490882,-0.1538164392696125,-0.280136146347593,-0.1742786869800541,3.2561730761707635,2.1299379488108787,11.242207826696818,1.6829082095100316,0.1131525074715829,126.36123675971866
0.1443420992259215,-0.1830006382185328,-0.2948504391422725,-0.1938928994696973,2.151648602560643,2.0990615869105085,8.43667194544156,1.77333793516945,0.1348852065039469,126.8935394600898
0.1257937385105886,-0.1439799663437515,-0.2840997251831071,-0.1796397107057492,1.210571183450927,2.251802593111179,5.769480418041419,1.7770419013977938,0.120869242325135,129.85365646784646
0.1130720090184785,-0.1233212057375097,-0.2703147183762757,-0.1534366077827426,4.480917829690174,2.2285843354244794,15.165802478222489,1.096185969678507,0.1102201668685773,130.67414648865247
0.1181557112775226,-0.1496511741647482,-0.2642886905853729,-0.1590242509187119,4.498873083438004,2.217347449488505,15.045265808738922,1.449741641803796,0.1068685079898863,134.76219417721003
0.1393016608175512,-0.1439787288720009,-0.302986102488986,-0.1922719958648167,1.6762207173328187,2.4511648407203186,7.239622618965149,1.3698406824000662,0.1384258206084294,125.52471529042984
0.118922873542086,-0.1617032226115772,-0.433636296696283,-0.1584844655753659,3.11659698234586,3.026493091551444,11.523030586248,1.8678205706501252,0.0959109644292739,128.33756406436197
0.1152918215892822,-0.1585002213469765,-0.2130678978846354,-0.1462728303208779,4.375452428441502,1.968267474145128,14.9646970638972,1.832943515337008,0.0897334505339572,131.98095319573463
0.123780120048494,-0.1421123335601845,-0.2258420313764876,-0.1581949065716509,4.609388498925092,1.9900351310157824,16.091648154899953,1.2094225121475357,0.1100840923210735,124.03729392083456
0.1444422696694581,-0.1560143851848786,-0.2475882672277652,-0.1893468094852632,1.7921411166856918,2.0335234928078423,7.584051843295249,1.127794153281552,0.1200913347605017,127.79378845149576
