NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.20147387255484298,-0.23676140115476244,-0.12028249969926644,-0.12543308882015755,0.0,0.32660505599538164,0.7863550244749438,0.0,3.021740839280193,0.0,0.0,1.4966662928528003,0.09772575851936566,0.0,0.27,1.269
