,NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq,chi
0,0.24281068814872753,-0.2673301555733881,-0.2810469595234828,-0.08236056149296289,0.0,0.0,2.578670429131932,2.578670429131932,0.0,3.6558253832249337,0.0,0.0,1.6883611557996998,2.663940295026925,,,1535.9816643858496
1,0.3561814474956269,-0.228856794038616,-0.2999918826555349,-0.09876009930898469,0.0,0.0,2.6257870119866658,2.6257870119866658,0.0,3.3046152562687285,0.0,0.0,2.0367668149508282,2.565263028621692,,,1520.3889681983842
2,-0.12215308991682935,-0.2302399994255742,-0.4031165598173949,-0.13443167392309502,0.0,0.0,2.4353399675904983,2.4353399675904983,0.0,3.274683236117891,0.0,0.0,1.657397268110866,2.607056248686884,,,1444.3489366700062
3,0.21269051099521757,-0.2810001672310905,-0.3904957020610613,-0.12831461309444406,0.0,0.0,2.436105774390375,2.436105774390375,0.0,3.5838287483918188,0.0,0.0,2.8623062668879573,2.759793011264589,,,1376.7381844712486
4,0.11237439739203288,-0.20752314907163183,-0.4239858755042007,-0.09297201000796955,0.0,0.0,2.429340010217518,2.429340010217518,0.0,3.4239863422377743,0.0,0.0,1.8427922118781037,2.5939883219292743,,,1464.533238492115
5,0.32921046068467413,-0.2593766316294058,-0.36861720746451154,-0.10477582742298647,0.0,0.0,2.6696902415729453,2.6696902415729453,0.0,3.6975983936068113,0.0,0.0,3.3291140914837305,2.6659832271982555,,,1420.1651703400971
6,0.11161586765711486,-0.20872099600153754,-0.38608740067034525,-0.0969023965147581,0.0,0.0,2.4821147499978378,2.4821147499978378,0.0,3.4837063395602055,0.0,0.0,3.8649516773408865,2.6106088283972992,,,1274.1499725691242
7,0.11610375603997648,-0.2621465817242221,-0.434596422886696,-0.0914717251460586,0.0,0.0,2.5452287531539,2.5452287531539,0.0,3.261084873095795,0.0,0.0,1.6376422170458795,2.689656336381955,,,1502.8957088418167
8,0.1115361252780033,-0.15988323192267906,-0.351264472942319,-0.13727510092067063,0.0,0.0,2.294871602992381,2.294871602992381,0.0,3.1534415582770827,0.0,0.0,0.5509733022396726,2.65094965357254,,,1617.8471392290016
9,0.2772730307112441,-0.21140271363557023,-0.265423660786848,-0.0989839033936976,0.0,0.0,2.6076347199272174,2.6076347199272174,0.0,3.0941957089573564,0.0,0.0,2.128906159677613,2.5438423137112927,,,1496.202687180686
10,0.28635522109551187,-0.16990367540442836,-0.4565332511304931,-0.12297734616773551,0.0,0.0,2.3638051847183594,2.3638051847183594,0.0,3.3486938788258644,0.0,0.0,1.6343488755233553,2.79529214426602,,,1521.7419928864456
11,0.18259297993168008,-0.17348785590497676,-0.3294331290808437,-0.13045214535618874,0.0,0.0,2.331016628621524,2.331016628621524,0.0,3.2472767717700584,0.0,0.0,2.8681300007537973,2.5839824309539208,,,1364.9404752355595
12,0.21692990242283391,-0.1854909012194533,-0.3086443099056681,-0.10526977446384397,0.0,0.0,2.4155799746100075,2.4155799746100075,0.0,3.272398710129006,0.0,0.0,2.950655136531595,2.5998024510921014,,,1418.3247980124577
13,0.40518894514545467,-0.2819749932982421,-0.36466944448369554,-0.10353061359434693,0.0,0.0,2.69626114558863,2.69626114558863,0.0,3.4088830178028022,0.0,0.0,3.4569455996194507,2.6746021724355273,,,1485.6658049751527
14,0.10355344898150935,-0.253241374276191,-0.3820996627000891,-0.0866036972825148,0.0,0.0,2.5880842740988363,2.5880842740988363,0.0,3.3434697120872516,0.0,0.0,1.4706906524713141,2.5683126603302244,,,1524.4072532928158
15,0.38012702714056956,-0.26521939846635,-0.14107510518920854,-0.12012220417999873,0.0,0.0,2.4409086866729734,2.4409086866729734,0.0,3.248404292335253,0.0,0.0,0.8793898325704228,2.8239591648592888,,,1590.3656225194197
16,-0.054761086781076135,-0.18134020706357348,-0.346937787949514,-0.12061222362673815,0.0,0.0,2.406728243776245,2.406728243776245,0.0,3.4716918570519972,0.0,0.0,2.3090799092657464,2.7863220757918055,,,1369.7698952539163
17,0.050409565990150174,-0.15853595581522556,-0.3959497546382178,-0.1164444288400067,0.0,0.0,2.6081661390238273,2.6081661390238273,0.0,3.5762980973476926,0.0,0.0,1.5790118365114114,2.823076378969676,,,1518.104586680132
18,0.22860321169724318,-0.12805425112258084,-0.32010013061799525,-0.10486509339564315,0.0,0.0,2.576984062765747,2.576984062765747,0.0,3.5121797834479795,0.0,0.0,1.962775163137878,2.6235535332956816,,,1507.033318869578
19,0.07541468774241356,-0.26646486423457355,-0.2501674683506223,-0.10649409871301214,0.0,0.0,2.534935607542845,2.534935607542845,0.0,3.640343091098223,0.0,0.0,2.5917348200157635,2.695566017667379,,,1391.898435014481
20,0.44564510324637513,-0.23160457443890156,-0.2534227493466852,-0.12182861755736855,0.0,0.0,2.4672303749704483,2.4672303749704483,0.0,3.1886399430488512,0.0,0.0,1.6663414701191255,2.759808172576303,,,1561.0220521547176
21,0.319164270170497,-0.28147409146771407,-0.40742018312763817,-0.10428857015238195,0.0,0.0,2.6403784841110305,2.6403784841110305,0.0,3.0960885029359733,0.0,0.0,3.005111726332252,2.784278407882481,,,1399.5316153881417
22,0.3985308106468089,-0.19472432447077567,-0.39664759299748703,-0.11944270322729175,0.0,0.0,2.4292526698836214,2.4292526698836214,0.0,3.468953392980091,0.0,0.0,3.412527011880227,2.603053647739752,,,1446.5235155492394
23,0.3157382280421007,-0.2586696515669704,-0.32458655300607103,-0.12783011790282725,0.0,0.0,2.4026127137838036,2.4026127137838036,0.0,3.302052314810046,0.0,0.0,1.0343277580582284,2.5545779205250034,,,1584.2092920736877
24,0.1313044166082995,-0.2328570547916624,-0.3681023966033074,-0.11470355305784033,0.0,0.0,2.25865268530302,2.25865268530302,0.0,3.3469429995339057,0.0,0.0,2.674192429984278,2.728560845954407,,,1364.5753411945993
25,0.39402058696978604,-0.2848672544191834,-0.310443572291139,-0.09204005654639542,0.0,0.0,2.4548146952492806,2.4548146952492806,0.0,3.2191636695215102,0.0,0.0,1.6187125455874494,2.640869237519062,,,1551.7674555660128
26,0.3386979015299245,-0.2213751022990806,-0.36418043917363857,-0.11618007206531591,0.0,0.0,2.3019028668052974,2.3019028668052974,0.0,3.2021116349771703,0.0,0.0,2.1641550612436298,2.799153599578712,,,1483.4364249804307
27,0.34751001917656005,-0.1652924047645788,-0.3199127086681962,-0.09181294097474044,0.0,0.0,2.5259634348046722,2.5259634348046722,0.0,3.2383364396600713,0.0,0.0,2.3038518247708635,2.795084235846898,,,1525.8098692226315
28,0.16880864903856066,-0.25187126462609166,-0.3264181715264715,-0.11053911147330894,0.0,0.0,2.480677534561308,2.480677534561308,0.0,3.4652410737638104,0.0,0.0,2.436626029539262,2.7653421062270205,,,1424.6274455935409
29,0.18766333136504273,-0.247676713705877,-0.3197585116789933,-0.07222163765825014,0.0,0.0,2.5310803760147804,2.5310803760147804,0.0,3.478313931732229,0.0,0.0,3.553542267002459,2.6317830399203874,,,1371.611680590483
30,0.03739615661967924,-0.26726330786406355,-0.3101421637255975,-0.08215197395684608,0.0,0.0,2.721055303529032,2.721055303529032,0.0,3.543333181011709,0.0,0.0,2.4739421667561916,2.530905611814162,,,1369.7361212348824
31,0.071381587840764,-0.21451132856473396,-0.3497379432144248,-0.08633138621462613,0.0,0.0,2.272668377045348,2.272668377045348,0.0,3.33254895831946,0.0,0.0,0.7976062737314731,2.7924831926713254,,,1602.428059441494
32,0.09041956835526015,-0.30612065331491967,-0.35782400027957584,-0.11458127761626527,0.0,0.0,2.3817524332432796,2.3817524332432796,0.0,3.4567092997201483,0.0,0.0,1.3136572914775342,2.7262536734768665,,,1546.1903457440849
33,0.26578840000118265,-0.3278831499870727,-0.35215686787935035,-0.15045079913386608,0.0,0.0,2.5975687217766423,2.5975687217766423,0.0,3.4047374725705346,0.0,0.0,2.3086099034006407,2.5843056307725902,,,1397.8458698867673
34,0.19129177145574153,-0.28440805993307067,-0.3546656594835175,-0.13071220972941286,0.0,0.0,2.3822365982239657,2.3822365982239657,0.0,3.258121389776396,0.0,0.0,2.5770390502466523,2.7992455013219564,,,1394.4343435191713
35,0.4540918580857244,-0.15676646523652832,-0.3043668338426536,-0.11066938450828794,0.0,0.0,2.5623644233274603,2.5623644233274603,0.0,3.39550914417493,0.0,0.0,1.9719363786470256,2.56184367833301,,,1559.2554184217038
36,0.06175960463543137,-0.27247158423388385,-0.19290451418432383,-0.10300815216714466,0.0,0.0,2.6024244699408925,2.6024244699408925,0.0,3.159017587274132,0.0,0.0,0.44975336441853764,2.6551717256209515,,,1609.2296835482887
37,0.14130482085555335,-0.3100673379112915,-0.3432807028494453,-0.11042834469644976,0.0,0.0,2.398273606843574,2.398273606843574,0.0,3.3220293168473347,0.0,0.0,2.1283380642910106,2.7311358582285403,,,1424.6310723407732
38,0.19630443095243288,-0.2299000666023125,-0.3440930513261686,-0.09850350413028951,0.0,0.0,2.8280979170977125,2.8280979170977125,0.0,3.3130797783021118,0.0,0.0,2.708022707684166,2.708089602171693,,,1438.9096451070855
39,-0.03875339502100575,-0.18082248211094681,-0.2531637432144204,-0.09418779219541314,0.0,0.0,2.7097624805388825,2.7097624805388825,0.0,3.558614693625654,0.0,0.0,2.4174031517362953,2.581999603223295,,,1376.4941613117803
40,0.26566599734203344,-0.2153743102904415,-0.3120048928113528,-0.10591767367965313,0.0,0.0,2.463417752953967,2.463417752953967,0.0,3.37247501296955,0.0,0.0,1.6096451715324493,2.966189065460367,,,1548.6025507572108
41,0.21891663160316804,-0.2788404405838867,-0.2583755832728378,-0.10627941333850277,0.0,0.0,2.5301937392311085,2.5301937392311085,0.0,3.3365701872619353,0.0,0.0,0.5326719496425398,2.812296166454763,,,1603.1604177736845
42,0.5682222107080507,-0.3300573292838022,-0.28164838613395704,-0.13692578009756967,0.0,0.0,2.2647579113548004,2.2647579113548004,0.0,3.655811763355132,0.0,0.0,0.48283530252113005,2.600131753236089,,,1600.6082357551436
43,0.27222520020819796,-0.18963900545903106,-0.43353177924540276,-0.10688284673646253,0.0,0.0,2.738536155889266,2.738536155889266,0.0,3.1719266866274816,0.0,0.0,2.449193178418731,2.4491921691364533,,,1427.4302472177799
44,0.5758108475052196,-0.1679902407822958,-0.38907238161620405,-0.09602865558735721,0.0,0.0,2.5328017995033933,2.5328017995033933,0.0,3.537337528898319,0.0,0.0,2.4984343931303856,2.585227595480735,,,1609.455944633191
45,0.35387529050436406,-0.21526200008302626,-0.3693304809463244,-0.10084253012864432,0.0,0.0,2.5463210803003924,2.5463210803003924,0.0,3.2936273263463467,0.0,0.0,1.0251349910685523,2.6419260956328894,,,1585.7550928962296
46,0.08693607852716444,-0.27721412852197386,-0.2928453322580732,-0.08950590010496935,0.0,0.0,2.526226176187155,2.526226176187155,0.0,3.2246391189557095,0.0,0.0,1.1183598046248098,2.7689114269888546,,,1576.8903270947194
47,0.24942007581305087,-0.23785814081618706,-0.22522721536020565,-0.06820551837663433,0.0,0.0,2.6267349112525413,2.6267349112525413,0.0,3.1290495257933544,0.0,0.0,1.2912367300364773,2.79314798439168,,,1575.3441060632879
48,0.30925497731826196,-0.3449574170488168,-0.4471405325002643,-0.11210759631748007,0.0,0.0,2.6170396251064028,2.6170396251064028,0.0,3.1683820829385274,0.0,0.0,3.1223072446964393,2.745287376113539,,,1344.3104270577467
49,0.12345130307974223,-0.2063696393007729,-0.2792120476368949,-0.09436652021041902,0.0,0.0,2.73830165624858,2.73830165624858,0.0,3.6712358322393706,0.0,0.0,3.51902876451655,2.4919530050674847,,,1305.1270218867123
50,0.09957177254728754,-0.2746942369655286,-0.22443337410558256,-0.09862377695359775,0.0,0.0,2.416861391620316,2.416861391620316,0.0,3.477619238465001,0.0,0.0,1.9661463091158813,2.7863207898211693,,,1491.5237520162666
51,0.16758332650420446,-0.2801718111399486,-0.4038061011388309,-0.11074039766812116,0.0,0.0,2.3533424529087963,2.3533424529087963,0.0,3.4987973955631757,0.0,0.0,1.9497018325889415,2.56705729047327,,,1441.0652834756343
52,0.18820255072336473,-0.17322969743062738,-0.269372038630086,-0.1113499091543287,0.0,0.0,2.4358747265774636,2.4358747265774636,0.0,3.2611607942930823,0.0,0.0,2.0141017363959453,2.7530199941124556,,,1486.211814659478
53,0.13247465106070205,-0.18547510218289764,-0.36301776810421615,-0.11438155820130046,0.0,0.0,2.423271089798025,2.423271089798025,0.0,3.042923793081237,0.0,0.0,2.5721419633349862,2.581200479364819,,,1366.5274557512948
54,0.26157610772891354,-0.21288012503291942,-0.29133366764362045,-0.11926253228012149,0.0,0.0,2.460163141842275,2.460163141842275,0.0,3.49272091005023,0.0,0.0,2.529672984102452,2.652932484099575,,,1447.377835500834
55,-0.03981674039049335,-0.21875370023711335,-0.4062823388971218,-0.10219143002115184,0.0,0.0,2.5505432042554013,2.5505432042554013,0.0,3.3114850173502175,0.0,0.0,2.6421639937168395,2.747062414187872,,,1331.5298269741857
56,0.03821719886985539,-0.26359595475681535,-0.4201021988311727,-0.09949707929249782,0.0,0.0,2.36012641041939,2.36012641041939,0.0,3.247651730791172,0.0,0.0,1.131602827820453,2.5822049321788274,,,1567.0312607507365
57,0.08038654528429405,-0.2777636330885762,-0.4702265500890319,-0.1321259595990308,0.0,0.0,2.3607685750385006,2.3607685750385006,0.0,3.376297762260119,0.0,0.0,3.2085395120760207,2.7037992133392668,,,1163.3073804140786
58,0.3216100357029492,-0.2409659279893257,-0.3484238714657064,-0.12068497905915909,0.0,0.0,2.3530673114769445,2.3530673114769445,0.0,3.424073880213753,0.0,0.0,1.4345983498255384,2.671362188660227,,,1547.2748831239194
59,0.1890766894213463,-0.2964924815666281,-0.31677266488923994,-0.11065241771127851,0.0,0.0,2.294844452411507,2.294844452411507,0.0,3.284716996720614,0.0,0.0,0.9170645447487502,2.6629894824751803,,,1594.759451031679
60,0.18137945785932486,-0.15081454230045258,-0.32565867385909747,-0.08360677463932434,0.0,0.0,2.4218325544794523,2.4218325544794523,0.0,3.406092235798082,0.0,0.0,1.5311209919326907,2.8940096579498027,,,1550.2235664026416
61,0.08233450932918955,-0.17096431870941095,-0.307713534495287,-0.11218543886219465,0.0,0.0,2.255999558405056,2.255999558405056,0.0,2.9324984132691982,0.0,0.0,2.3504891779211565,2.7655361340552895,,,1409.6538816428324
62,-0.19441441122374917,-0.20094308174841102,-0.5080878599772981,-0.10661390967548375,0.0,0.0,2.5324276129844105,2.5324276129844105,0.0,2.8968954887548906,0.0,0.0,2.230483379184608,2.747911784418938,,,1316.8508920134077
63,0.5863456367408466,-0.11280574208181451,-0.5005695554947569,-0.10768068429432355,0.0,0.0,2.444863018896408,2.444863018896408,0.0,3.2206231876973406,0.0,0.0,1.2433911674151394,2.7251742969210393,,,1577.87089624789
64,0.17813390530454812,-0.3188317138449681,-0.39708185840091353,-0.0967001052960676,0.0,0.0,2.504155101230204,2.504155101230204,0.0,3.70271294816905,0.0,0.0,1.7467844032975781,2.686825592208998,,,1494.3375101287472
65,0.17029155241038263,-0.1797238969015899,-0.2763245252148843,-0.10217541108188663,0.0,0.0,2.421403594839277,2.421403594839277,0.0,3.468565795825281,0.0,0.0,2.8339155298570544,2.7813055030335367,,,1436.908878753376
66,0.16835109460699915,-0.16557425504176787,-0.4813609794500163,-0.1281618244708627,0.0,0.0,2.4604245961993363,2.4604245961993363,0.0,3.561747813002489,0.0,0.0,2.613702341919986,2.857913256755058,,,1389.3137835217385
67,0.012878424660065252,-0.2417785283291476,-0.39320458232076133,-0.12945401044702579,0.0,0.0,2.5588302707368173,2.5588302707368173,0.0,3.120326895628403,0.0,0.0,2.474158702006836,2.7125139768192033,,,1336.8318772609882
68,-0.10377585874909304,-0.20624479144461363,-0.4270918209529072,-0.12393895286717624,0.0,0.0,2.3981895988772854,2.3981895988772854,0.0,3.2068367762841206,0.0,0.0,2.3347305677962877,2.5401751439969664,,,1267.3049130909503
69,0.44196513880796084,-0.1224463101827014,-0.4082923653840996,-0.10717420232540786,0.0,0.0,2.3171499680613485,2.3171499680613485,0.0,3.247313539023284,0.0,0.0,3.1150356874209617,2.934723265020285,,,1502.0864146811318
70,0.41494294373188856,-0.2388121622699121,-0.3212844189257802,-0.1541390272911159,0.0,0.0,2.6708958531384077,2.6708958531384077,0.0,3.417936373775692,0.0,0.0,2.1988307384669725,2.6577054114398715,,,1492.6928296248502
71,0.15581305443226826,-0.25920423197360043,-0.40247433724499326,-0.10690546218434893,0.0,0.0,2.304859591632171,2.304859591632171,0.0,3.378224561716077,0.0,0.0,1.916989131007701,2.6430465447346534,,,1455.4315126035342
