NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.09965859131995733,-0.10666305200233078,-0.11508680324949867,-0.057670806861378814,0.0,0.0,2.1195149677712237,0.0,3.5003700526223405,0.0,0.0,2.271980309348738,3.0154447819528065,0.3487016119931926,0.25,1.21
