NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.1284797780171259,-0.13279258027537838,-0.11943204733945237,-0.08007637861693997,0.0,0.0,1.4292247528693347,0.0,3.27371558346224,0.0,0.0,2.2772628047134256,0.082350831667408,0.0,0.25,1.822
