NUP,NDO,NST,NSEA,ADO,AST,BUP,BSEA,PP2,chi
0.028153922621043548,-0.6093642988178805,-0.10882612033516206,-0.02520893756569617,1.6223158979240684,0.9673907445314703,1.2863541392301174,0.012454942259556123,0.03991053852357107,274.1947211403293
0.21743171154400445,0.016770687440211207,-0.12117542881088794,-0.1363961565647401,-0.2146983560745458,0.735740563638668,2.844777269755601,1.3144232263842213,0.11013972793202718,
0.08128683829436414,-0.3916366194139743,-0.1124969096411171,-0.06775348670566193,0.9379476040871274,0.8627054719517394,1.4489804396116512,0.5659793385189342,0.07260640436712815,133.1804650352604
0.25309512430339065,-0.2896614366958713,-0.13946992034398173,-0.18510949295307375,0.26829669267496825,0.9852116333619473,3.33279273420002,2.644463046039181,0.1262849658663264,118.56307940229786
0.12582899107859652,-0.42058652122205725,-0.18645627447173707,-0.1251658921723374,1.116927286674445,1.6403412198099194,1.9259417179317706,1.5347598634742463,0.06879464994335775,148.71887775192155
0.031782844874492955,-0.23431619804453593,-0.0903003806762736,0.007735282431042684,0.36783177413179374,0.6377228076193611,1.5738133868942221,-0.012443782392347336,0.04074784846343273,
0.15847252268239279,-0.1688299993052775,-0.1171722201797334,-0.09591447418562302,0.21140995024905773,0.7024453068098423,2.6047062627980084,1.3129183938274198,0.07891095032929538,126.50516986838608
0.09977427572016828,-0.14840082561171938,-0.1331542255488834,-0.0502641412838406,0.2818992495786544,0.8728152311286207,2.0054705009245275,0.593166927493598,0.059759375370565415,196.53858435447538
0.12550294388412497,-0.06988076211627714,-0.10600115732713612,-0.07375321106278213,0.22659854253199907,0.5870490711374095,2.1434223135475046,0.5840844266445169,0.07647749762924869,208.88845912298905
0.36669607003419874,-0.5175776420338295,-0.13659413934435655,-0.2794722252332711,1.1561695529165383,1.0501410896250123,4.866859791625626,3.655256957363605,0.1429980588609268,141.6443498686583
0.13462958878097303,-0.2664441912524935,-0.11217278409375495,-0.083688519481086,0.43957713990362424,0.7891266483678716,2.3227691246599225,1.170539491743614,0.08256639965895601,120.93598182335711
0.14996680699251833,-0.43068013474351685,-0.1240095864165471,-0.11663279124621109,0.9148979991888015,0.8724240687339994,2.8043025518754177,1.762992234263778,0.0839862773867276,115.7768262685615
0.293592342645597,-0.5314129090834724,-0.12415552722173798,-0.21997255261535048,1.0669299814368163,0.9326722553999705,3.9846977363756597,2.845662857421069,0.12737144312402982,118.43740765608308
0.14036865195613207,-0.23807776755257246,-0.1362445106445662,-0.09670562031300364,0.5246010665988636,0.9151559999426851,2.0944902791588094,0.9351669082950679,0.09243792080437262,121.21525852304592
0.15811831180789954,-0.5165897804033066,-0.08588697129338327,-0.1340816882614598,1.0842807658068359,0.4715799010839924,2.3468419075863762,1.7318495461323127,0.09728344732003344,116.3517823919877
0.08388598257838763,-0.36645038137973035,-0.08350382859399197,-0.058899262290152174,0.864379636878883,0.5248601405556195,1.7953456655348439,0.5368787800456423,0.06328662713430233,131.05806043792109
0.1412215535084592,-0.10485914540556318,-0.12192629815764819,-0.07798879328756606,0.31015352148263126,0.97191146528451,2.134734294931085,0.28040877768440087,0.08144758918459644,179.2181532080262
0.27947481031845456,-0.5071433663223338,-0.14699314515748585,-0.2175938790411618,1.012922647350572,1.0658783054380203,3.8136375496164883,2.9569097554101798,0.1289073027104963,125.77813081136398
0.21586198423853198,-0.5188639547929065,-0.0958873194453631,-0.16455986194506997,0.9972603434143935,0.5629977247303816,2.9719842993170897,2.366157528915581,0.11009920014180201,123.47825585400099
0.17177922797975084,-0.39595626342321266,-0.13080250129796425,-0.10247411887971047,0.8520403539675079,0.9259865139895542,2.8437587422983968,1.3193375742335691,0.08844303281127058,124.68967825868266
0.17745887877092797,-0.4927997291510808,-0.0937852594101968,-0.13084740719317423,0.9873401089929933,0.5826315426709382,2.508051699314816,1.4300879171674075,0.09870519006474401,113.0985894054028
0.15229737335923255,-0.5262795874724612,-0.1270556300507817,-0.12186404766161141,1.301483222958809,1.011665639686624,2.1524304463427715,1.1503766934070336,0.09415103583657848,115.15715947879409
0.21606558813998078,-0.7030754375845648,-0.15596857102721412,-0.1773893860043989,1.6312070793428006,1.2423678735030503,3.055280481332295,2.1380284998074277,0.10151155866818005,118.07114667351102
0.16698990601674202,-0.3049213925953118,-0.09556975006364649,-0.10740563759966618,0.5419906558561063,0.6166955401391054,2.6842802246724,1.4917822255711368,0.09033488745349917,115.49579807617984
0.20364541825192436,-0.5416710747454384,-0.15265846716248016,-0.1563741889297926,1.2607619129608256,1.186542606437411,2.8487773884256704,1.785789499328924,0.09389892079382026,114.10529062505421
0.16343359842431013,-0.4614056502102839,-0.1482177329177677,-0.12516359292158327,1.2544949290207787,1.2223646026773385,2.8472107591406797,1.5648959538301759,0.07429974466543361,117.54790921870304
0.3025656585811039,-0.6873072867726843,-0.08659215570550087,-0.23828201336775212,1.25197034384004,0.49324889270377925,4.094627635608058,3.679286172347656,0.13610939841784706,168.36628806585296
0.12016122073035984,-0.4725931203854581,-0.14056634245246508,-0.08520204786227446,1.112302928804958,0.9276020108188806,2.349170173827003,1.1190592305111142,0.06427810432905248,119.40523194085557
0.06329800500944152,-0.5399542056592865,-0.09405723883929445,-0.04367233758617965,1.3806828763490513,0.802920722351068,1.194399246305911,0.09675273034586973,0.059144515069056984,190.1743754663679
0.31125165788275166,-0.5535460881497212,-0.06461839803460577,-0.24704052123367976,0.8646807109625406,0.12858216966024116,3.996429921477688,3.7320351775011025,0.14333845625713595,147.87692874240463
0.09838082697526804,-0.2728656209158951,-0.12191301326572959,-0.05513028051881283,0.6627860016005103,0.8544083034337101,1.9957545409680777,0.3951225986631002,0.06573900414053954,138.15720610843385
0.19430893961120801,-0.47936176098943173,-0.10787674241296773,-0.1348457087150027,0.9437177271976852,0.7758082554357809,3.0569363659108144,1.7353991041482788,0.09912644055694932,112.07814756769028
0.07687438768921005,-0.22089378642217833,-0.13421240396927714,-0.04220698392678561,0.7816876883711517,1.1053832678416533,1.1512323010231968,-0.5855596526214688,0.0665297475953861,
0.16101286626213218,-0.4269242993286121,-0.1146500534831421,-0.10920194785352982,0.9435480892376368,0.5640755471506572,3.02168863364755,1.932126039541411,0.07350246444080918,131.5588424379023
0.18598191310112963,-0.6686354046836009,-0.14300053239364943,-0.18968828777319585,1.7928984981221345,1.1178253918004644,2.633462789521543,2.4967678509003606,0.10678255897427716,147.044481952589
0.28313207059718204,-0.15693449916252333,-0.11599568816466019,-0.18270359726838997,0.2391148314651681,0.7821738386682988,4.239808701035139,2.491693319490536,0.11044030329980364,122.30763144682297
0.18066272820829377,-0.2700868436856817,-0.15013422320743605,-0.1161356692154281,0.8528575342489526,1.1710747996193405,2.8694489451554532,1.2294749500955489,0.07884771304593352,121.49198867608965
0.2218298814320906,-0.4969250849233874,-0.11084647225584865,-0.16913608681026343,1.0412321393266313,0.7573977716901038,3.3679192155598976,2.4150978727520247,0.1034799339204242,112.08351622951972
0.10753572296060995,-0.2001968383751905,-0.1079388236692253,-0.05249714749650845,0.4153821138965692,0.8211332038848425,2.0461788120206883,0.5582516075759538,0.07111617468290062,211.11492689467616
0.24104820703555624,-0.739062730223156,-0.10596684737802983,-0.1940708744975818,1.654962263010658,0.7086063645846179,3.5573281084982584,2.857998662521646,0.11134400270689328,144.9610066677114
0.24980061280504295,-0.4904641713008111,-0.14000327544589,-0.1768121731402996,0.944238921609506,0.9022392334707258,3.6352019303592575,2.428225005758938,0.1083874250349409,114.12159080373647
0.27024764041150956,-0.5520207461965554,-0.11466797212914037,-0.21493046855573394,1.1288907459509068,0.7511280596611885,3.4335076368287294,2.6190217834370104,0.13694946395604496,124.6398838172091
0.25220355261590444,-0.8553268440725801,-0.1253328402416921,-0.23162834473948302,1.9962399841516187,1.02791960657723,3.480072518880333,3.306212223665279,0.11863834405024169,196.21713238219067
