had1,had2,z1,z2,fit_line,conv
300.0,105.0,0.6,0.7392857142857143,-0.042299339678509636,-0.03433037452596773
300.0,105.0,0.6,0.7928571428571428,-0.0387836052946975,-0.0305016771561268
300.0,105.0,0.6,0.8464285714285714,-0.0332998766888293,-0.025519088316935466
300.0,105.0,0.6,0.9,-0.025262545052170564,-0.019038852299721194
310.0,100.0,0.25,0.15,-0.002372964565989944,-0.0010658836037298342
310.0,100.0,0.25,0.20357142857142854,0.0020075232298218627,0.0010805426161404417
310.0,100.0,0.25,0.2571428571428571,0.0072919379668291906,0.005922908579948155
310.0,100.0,0.25,0.3107142857142857,0.012785143424857473,0.011793879042567118
310.0,100.0,0.25,0.3642857142857143,0.018327753320457413,0.017929618231046936
310.0,100.0,0.25,0.4178571428571428,0.024208048764992243,0.024405210406474167
310.0,100.0,0.25,0.4714285714285714,0.03054548743609193,0.03129092921446125
310.0,100.0,0.25,0.525,0.03764018735987708,0.038901816636291914
310.0,100.0,0.25,0.5785714285714285,0.045527961005864585,0.04728037588197076
310.0,100.0,0.25,0.6321428571428571,0.0540557632869404,0.05627383089875239
310.0,100.0,0.25,0.6857142857142857,0.06298107831171589,0.06563561219447664
310.0,100.0,0.25,0.7392857142857143,0.07198151062589403,0.07504467905934635
310.0,100.0,0.25,0.7928571428571428,0.080796903181521,0.0842610924593526
310.0,100.0,0.25,0.8464285714285714,0.08924812356815198,0.09316407150664799
310.0,100.0,0.25,0.9,0.09734431711984508,0.1018463418477275
310.0,100.0,0.35,0.15,-0.006081702159306372,-8.757169680350424e-06
310.0,100.0,0.35,0.20357142857142854,-0.005978325063309703,-0.003765104042038894
310.0,100.0,0.35,0.2571428571428571,-0.005064853762878098,-0.004970396332172045
310.0,100.0,0.35,0.3107142857142857,-0.003581934994692537,-0.00421333841642518
310.0,100.0,0.35,0.3642857142857143,-0.0016209754451922665,-0.0023773131867203734
310.0,100.0,0.35,0.4178571428571428,0.0009169573936334672,0.0002605071708123608
310.0,100.0,0.35,0.4714285714285714,0.004058307985806839,0.00352288460590822
310.0,100.0,0.35,0.525,0.007938777353969051,0.00748986279927669
310.0,100.0,0.35,0.5785714285714285,0.01256335599431045,0.012077253991532273
310.0,100.0,0.35,0.6321428571428571,0.01782016069611016,0.017164860548214683
310.0,100.0,0.35,0.6857142857142857,0.023533164450475253,0.0225981465917313
310.0,100.0,0.35,0.7392857142857143,0.02947614695209455,0.028170918048417246
310.0,100.0,0.35,0.7928571428571428,0.03544973505158671,0.03373401589965846
310.0,100.0,0.35,0.8464285714285714,0.041305214452426894,0.039234406690899865
310.0,100.0,0.35,0.9,0.047005379166905815,0.044527317006766126
310.0,100.0,0.45,0.15,-0.011082853420528477,0.0009500151553590853
310.0,100.0,0.45,0.20357142857142854,-0.013792137966952066,-0.008147557212389819
310.0,100.0,0.45,0.2571428571428571,-0.01590941690236955,-0.014554952850640025
310.0,100.0,0.45,0.3107142857142857,-0.017500873370813734,-0.018229019959241234
310.0,100.0,0.45,0.3642857142857143,-0.01856712633402499,-0.019993952874952342
310.0,100.0,0.45,0.4178571428571428,-0.019006969876985403,-0.02036271691693195
310.0,100.0,0.45,0.4714285714285714,-0.018758138344005453,-0.01969260699245284
310.0,100.0,0.45,0.525,-0.01767763619959429,-0.01814024226940095
310.0,100.0,0.45,0.5785714285714285,-0.015692722565288822,-0.01572631452974918
310.0,100.0,0.45,0.6321428571428571,-0.01281722911448816,-0.012688343212043962
310.0,100.0,0.45,0.6857142857142857,-0.009132356850495722,-0.00909023116802541
310.0,100.0,0.45,0.7392857142857143,-0.004781818315197975,-0.005070486350939784
310.0,100.0,0.45,0.7928571428571428,7.389487617446989e-05,-0.0008442353510412501
310.0,100.0,0.45,0.8464285714285714,0.0052823252707335025,0.003531334025824067
310.0,100.0,0.45,0.9,0.010760975036172007,0.008034411581020421
310.0,100.0,0.6,0.15,-0.015327227187344222,0.0018561958956095055
310.0,100.0,0.6,0.20357142857142854,-0.0203211309339953,-0.012212811112801425
310.0,100.0,0.6,0.2571428571428571,-0.02501559006181095,-0.023140706208435367
310.0,100.0,0.6,0.3107142857142857,-0.0293933606906966,-0.030637178137938252
310.0,100.0,0.6,0.3642857142857143,-0.033416682216860484,-0.035500125764732465
310.0,100.0,0.6,0.4178571428571428,-0.037003702214582115,-0.0384596019658903
310.0,100.0,0.6,0.4714285714285714,-0.04007524196876136,-0.040018451342487694
310.0,100.0,0.6,0.525,-0.04248929329053234,-0.04072801740309153
310.0,100.0,0.6,0.5785714285714285,-0.044092591152025615,-0.04027612861551286
310.0,100.0,0.6,0.6321428571428571,-0.044721156743840765,-0.03916188237659657
310.0,100.0,0.6,0.6857142857142857,-0.04419052803030598,-0.03720064434101903
310.0,100.0,0.6,0.7392857142857143,-0.042299339678509636,-0.03433037452596773
310.0,100.0,0.6,0.7928571428571428,-0.0387836052946975,-0.0305016771561268
310.0,100.0,0.6,0.8464285714285714,-0.0332998766888293,-0.025519088316935466
310.0,100.0,0.6,0.9,-0.025262545052170564,-0.019038852299721194
310.0,105.0,0.25,0.15,-0.019968527147016284,-0.00802563661679963
310.0,105.0,0.25,0.20357142857142854,-0.02935963866816464,-0.02140320733443866
310.0,105.0,0.25,0.2571428571428571,-0.03831414191305173,-0.03413596011957276
310.0,105.0,0.25,0.3107142857142857,-0.04650992977528313,-0.04544464490836429
310.0,105.0,0.25,0.3642857142857143,-0.05407423108234154,-0.055283577430079583
310.0,105.0,0.25,0.4178571428571428,-0.06151221520391836,-0.0642813154329098
310.0,105.0,0.25,0.4714285714285714,-0.06909412291195881,-0.07295249094732857
310.0,105.0,0.25,0.525,-0.07723234677733254,-0.08189164499399955
310.0,105.0,0.25,0.5785714285714285,-0.08602088791467223,-0.09130144201956215
310.0,105.0,0.25,0.6321428571428571,-0.09538932199559194,-0.10119892255226272
310.0,105.0,0.25,0.6857142857142857,-0.10517299614238787,-0.11143414777859624
310.0,105.0,0.25,0.7392857142857143,-0.11502301158409378,-0.1216412163909735
310.0,105.0,0.25,0.7928571428571428,-0.12469422697235448,-0.13177901815294688
310.0,105.0,0.25,0.8464285714285714,-0.13398890199461838,-0.14153571456665914
310.0,105.0,0.25,0.9,-0.14294565483522,-0.1510891444320679
310.0,105.0,0.35,0.15,-0.013058878803091098,-4.020665918226176e-05
310.0,105.0,0.35,0.20357142857142854,-0.019214445867661984,-0.011764535233386062
310.0,105.0,0.35,0.2571428571428571,-0.025627600491035782,-0.02371088594563074
310.0,105.0,0.35,0.3107142857142857,-0.03204985057885544,-0.033912201399392036
310.0,105.0,0.35,0.3642857142857143,-0.03840790517031666,-0.04246631490368963
310.0,105.0,0.35,0.4178571428571428,-0.044859663499602416,-0.04993634754729286
310.0,105.0,0.35,0.4714285714285714,-0.051501755869516434,-0.05680561695834354
310.0,105.0,0.35,0.525,-0.05856224765347806,-0.0635929136364553
310.0,105.0,0.35,0.5785714285714285,-0.06611596322031743,-0.07056480865789978
310.0,105.0,0.35,0.6321428571428571,-0.07414578282628348,-0.07781705676540392
310.0,105.0,0.35,0.6857142857142857,-0.08256743752863238,-0.08535768033086426
310.0,105.0,0.35,0.7392857142857143,-0.0911478805368676,-0.09302791907104803
310.0,105.0,0.35,0.7928571428571428,-0.09970772497965473,-0.10074796219154795
310.0,105.0,0.35,0.8464285714285714,-0.1080824539746632,-0.10849256090586981
310.0,105.0,0.35,0.9,-0.11627271292887313,-0.11656209916630478
310.0,105.0,0.45,0.15,-0.014521251632870475,0.001255031036448161
310.0,105.0,0.45,0.20357142857142854,-0.02043185322177803,-0.012345044824949499
310.0,105.0,0.45,0.2571428571428571,-0.026502182428578814,-0.024917040735463324
310.0,105.0,0.45,0.3107142857142857,-0.032615612984579434,-0.0350957220847717
310.0,105.0,0.45,0.3642857142857143,-0.03874007073876387,-0.04319502149650359
310.0,105.0,0.45,0.4178571428571428,-0.044977787681057736,-0.049921863692745164
310.0,105.0,0.45,0.4714285714285714,-0.05140750826914235,-0.05586422057312259
310.0,105.0,0.45,0.525,-0.058217399590597664,-0.061478839201700636
310.0,105.0,0.45,0.5785714285714285,-0.06552239916199662,-0.06738705025227798
310.0,105.0,0.45,0.6321428571428571,-0.07338860079310851,-0.07359489344384691
310.0,105.0,0.45,0.6857142857142857,-0.08183230122311701,-0.07980752551177589
310.0,105.0,0.45,0.7392857142857143,-0.0907384070506714,-0.08666512692314661
310.0,105.0,0.45,0.7928571428571428,-0.10000578540084057,-0.09387906342338091
310.0,105.0,0.45,0.8464285714285714,-0.10950555581267918,-0.10143113557130948
310.0,105.0,0.45,0.9,-0.11922656031212557,-0.10956332094860467
310.0,105.0,0.6,0.15,-0.016249417204488616,0.0019941497529177856
310.0,105.0,0.6,0.20357142857142854,-0.02215100856641325,-0.013599997529032383
310.0,105.0,0.6,0.2571428571428571,-0.028033113601810468,-0.026677332150270766
310.0,105.0,0.6,0.3107142857142857,-0.03385693072930972,-0.03651005024870912
310.0,105.0,0.6,0.3642857142857143,-0.03961095372402467,-0.04378212271675822
310.0,105.0,0.6,0.4178571428571428,-0.045334577543061264,-0.04934369878381122
310.0,105.0,0.6,0.4714285714285714,-0.051074732254275605,-0.05378095287846132
310.0,105.0,0.6,0.525,-0.05694487523018218,-0.05800122453403654
310.0,105.0,0.6,0.5785714285714285,-0.06307238058606048,-0.061811916617646324
310.0,105.0,0.6,0.6321428571428571,-0.0696135337821667,-0.06615117492806982
310.0,105.0,0.6,0.6857142857142857,-0.07676150535143995,-0.07106150747187011
310.0,105.0,0.6,0.7392857142857143,-0.084713706637551,-0.07675830848389716
310.0,105.0,0.6,0.7928571428571428,-0.09375424184575974,-0.0836566329427637
310.0,105.0,0.6,0.8464285714285714,-0.10425066924634452,-0.09219750946071845
310.0,105.0,0.6,0.9,-0.11685362972963755,-0.10313431390009718
