had1,had2,z1,z2,fit_line,conv
300.0,205.0,0.45,0.4178571428571428,-0.021080641681561974,-0.02142336439361257
300.0,205.0,0.45,0.4714285714285714,-0.02216718157205286,-0.021930451003194705
300.0,205.0,0.45,0.525,-0.02302910896427604,-0.022058922399770694
300.0,205.0,0.45,0.5785714285714285,-0.023728249902802517,-0.021973224701323988
300.0,205.0,0.45,0.6321428571428571,-0.024322581555477937,-0.021798609190375892
300.0,205.0,0.45,0.6857142857142857,-0.024832706733119145,-0.021617168115560866
300.0,205.0,0.45,0.7392857142857143,-0.025275614160753832,-0.021427227016715657
300.0,205.0,0.45,0.7928571428571428,-0.025639749388932345,-0.021240539497831088
300.0,205.0,0.45,0.8464285714285714,-0.025922745242965475,-0.02111857338224266
300.0,205.0,0.45,0.9,-0.026115765966702464,-0.0209896757989683
300.0,205.0,0.6,0.15,-0.0066477677870551855,0.0015076231301031596
300.0,205.0,0.6,0.20357142857142854,-0.008174961771771504,-0.003975870395399032
300.0,205.0,0.6,0.2571428571428571,-0.00957877419768203,-0.007588172509064576
300.0,205.0,0.6,0.3107142857142857,-0.010922077759937658,-0.009764241881625644
300.0,205.0,0.6,0.3642857142857143,-0.01223259564200089,-0.011065148393663089
300.0,205.0,0.6,0.4178571428571428,-0.01349505629636807,-0.011893968085728691
300.0,205.0,0.6,0.4714285714285714,-0.01466971675413362,-0.012370187423879145
300.0,205.0,0.6,0.525,-0.015715074365485672,-0.012606224043672032
300.0,205.0,0.6,0.5785714285714285,-0.016594677960324617,-0.012648164225983917
300.0,205.0,0.6,0.6321428571428571,-0.017331934224627418,-0.012513859573211314
300.0,205.0,0.6,0.6857142857142857,-0.017895885307472787,-0.012305594188341212
300.0,205.0,0.6,0.7392857142857143,-0.01836160601547866,-0.011985880006666267
300.0,205.0,0.6,0.7928571428571428,-0.01869019782113733,-0.011613276253911778
300.0,205.0,0.6,0.8464285714285714,-0.01890774117488497,-0.011258709875464689
300.0,205.0,0.6,0.9,-0.019010231652591497,-0.01087723166728093
310.0,200.0,0.25,0.15,-0.016188154254894227,-0.005426178473906215
310.0,200.0,0.25,0.20357142857142854,-0.013931836448852744,-0.010968483091419429
310.0,200.0,0.25,0.2571428571428571,-0.00909167786485162,-0.010515805139151829
310.0,200.0,0.25,0.3107142857142857,-0.0031009698157121067,-0.004239158917721017
310.0,200.0,0.25,0.3642857142857143,0.003256792733824644,0.0022855112209937754
310.0,200.0,0.25,0.4178571428571428,0.00974383829861403,0.009671622853421723
310.0,200.0,0.25,0.4714285714285714,0.015755665087037574,0.016845870079246258
310.0,200.0,0.25,0.525,0.02116615926103774,0.023484681234842892
310.0,200.0,0.25,0.5785714285714285,0.025833964407389574,0.02932843877301064
310.0,200.0,0.25,0.6321428571428571,0.029755154128849926,0.03435098879468347
310.0,200.0,0.25,0.6857142857142857,0.033017586162395585,0.03866475833024387
310.0,200.0,0.25,0.7392857142857143,0.03581828068785275,0.04255576820683866
310.0,200.0,0.25,0.7928571428571428,0.038292647342660635,0.04611441890531578
310.0,200.0,0.25,0.8464285714285714,0.04056959054592646,0.04978464448238592
310.0,200.0,0.25,0.9,0.042757468157055716,0.05371736276656133
310.0,200.0,0.35,0.15,-0.01100845503708528,0.0013237910480603794
310.0,200.0,0.35,0.20357142857142854,-0.01237602936202931,-0.006801781261973795
310.0,200.0,0.35,0.2571428571428571,-0.012530950073676196,-0.011343552093473293
310.0,200.0,0.35,0.3107142857142857,-0.011804618070565234,-0.012505785300419254
310.0,200.0,0.35,0.3642857142857143,-0.010440907945932444,-0.01172996601704611
310.0,200.0,0.35,0.4178571428571428,-0.008555126674274756,-0.008881646965147176
310.0,200.0,0.35,0.4714285714285714,-0.006482034504706851,-0.006242988970221596
310.0,200.0,0.35,0.525,-0.004378129710218427,-0.003575591741075975
310.0,200.0,0.35,0.5785714285714285,-0.0024043972433537572,-0.00111836903944122
310.0,200.0,0.35,0.6321428571428571,-0.0006470877026436182,0.0010284869468792698
310.0,200.0,0.35,0.6857142857142857,0.0008830020722331284,0.0028656405296594565
310.0,200.0,0.35,0.7392857142857143,0.0022403592973720358,0.004485337210475478
310.0,200.0,0.35,0.7928571428571428,0.003477566662803323,0.005973907074381576
310.0,200.0,0.35,0.8464285714285714,0.004648314365500474,0.007407971343847865
310.0,200.0,0.35,0.9,0.005803170977718443,0.008891769311127198
310.0,200.0,0.45,0.15,-0.010707704581681856,0.0021816093152339333
310.0,200.0,0.45,0.20357142857142854,-0.01355693854723568,-0.006882952795272096
310.0,200.0,0.45,0.2571428571428571,-0.01597739879547533,-0.013620392319672155
310.0,200.0,0.45,0.3107142857142857,-0.01802255922237551,-0.01782331763014836
310.0,200.0,0.45,0.3642857142857143,-0.0197239108023479,-0.020221187358306372
310.0,200.0,0.45,0.4178571428571428,-0.021080641681561974,-0.02142336439361257
310.0,200.0,0.45,0.4714285714285714,-0.02216718157205286,-0.021930451003194705
310.0,200.0,0.45,0.525,-0.02302910896427604,-0.022058922399770694
310.0,200.0,0.45,0.5785714285714285,-0.023728249902802517,-0.021973224701323988
310.0,200.0,0.45,0.6321428571428571,-0.024322581555477937,-0.021798609190375892
310.0,200.0,0.45,0.6857142857142857,-0.024832706733119145,-0.021617168115560866
310.0,200.0,0.45,0.7392857142857143,-0.025275614160753832,-0.021427227016715657
310.0,200.0,0.45,0.7928571428571428,-0.025639749388932345,-0.021240539497831088
310.0,200.0,0.45,0.8464285714285714,-0.025922745242965475,-0.02111857338224266
310.0,200.0,0.45,0.9,-0.026115765966702464,-0.0209896757989683
310.0,200.0,0.6,0.15,-0.0066477677870551855,0.0015076231301031596
310.0,200.0,0.6,0.20357142857142854,-0.008174961771771504,-0.003975870395399032
310.0,200.0,0.6,0.2571428571428571,-0.00957877419768203,-0.007588172509064576
310.0,200.0,0.6,0.3107142857142857,-0.010922077759937658,-0.009764241881625644
310.0,200.0,0.6,0.3642857142857143,-0.01223259564200089,-0.011065148393663089
310.0,200.0,0.6,0.4178571428571428,-0.01349505629636807,-0.011893968085728691
310.0,200.0,0.6,0.4714285714285714,-0.01466971675413362,-0.012370187423879145
310.0,200.0,0.6,0.525,-0.015715074365485672,-0.012606224043672032
310.0,200.0,0.6,0.5785714285714285,-0.016594677960324617,-0.012648164225983917
310.0,200.0,0.6,0.6321428571428571,-0.017331934224627418,-0.012513859573211314
310.0,200.0,0.6,0.6857142857142857,-0.017895885307472787,-0.012305594188341212
310.0,200.0,0.6,0.7392857142857143,-0.01836160601547866,-0.011985880006666267
310.0,200.0,0.6,0.7928571428571428,-0.01869019782113733,-0.011613276253911778
310.0,200.0,0.6,0.8464285714285714,-0.01890774117488497,-0.011258709875464689
310.0,200.0,0.6,0.9,-0.019010231652591497,-0.01087723166728093
310.0,205.0,0.25,0.15,-0.016370201421845296,-0.004965955534861414
310.0,205.0,0.25,0.20357142857142854,-0.023591955866295627,-0.016657466071604666
310.0,205.0,0.25,0.2571428571428571,-0.0303207181694304,-0.028106296208348768
310.0,205.0,0.25,0.3107142857142857,-0.03625491958121728,-0.03798324664915795
310.0,205.0,0.25,0.3642857142857143,-0.04137736193843507,-0.04614136161700342
310.0,205.0,0.25,0.4178571428571428,-0.045882725935758886,-0.05296306056172875
310.0,205.0,0.25,0.4714285714285714,-0.04976365979265948,-0.058601422836137874
310.0,205.0,0.25,0.525,-0.05314133733961365,-0.06343333410841831
310.0,205.0,0.25,0.5785714285714285,-0.056045800985529096,-0.0675966833034826
310.0,205.0,0.25,0.6321428571428571,-0.05854314514286243,-0.0712472436996192
310.0,205.0,0.25,0.6857142857142857,-0.0606710404951073,-0.07451342844528588
310.0,205.0,0.25,0.7392857142857143,-0.06256815977614291,-0.07753928643965226
310.0,205.0,0.25,0.7928571428571428,-0.0642736064072362,-0.08056587208970083
310.0,205.0,0.25,0.8464285714285714,-0.06584849042847528,-0.08376880066961263
310.0,205.0,0.25,0.9,-0.06734641053866465,-0.08749654650128674
310.0,205.0,0.35,0.15,-0.011634783177934623,0.0013206581895754525
310.0,205.0,0.35,0.20357142857142854,-0.016093472098554443,-0.008622985513406902
310.0,205.0,0.35,0.2571428571428571,-0.020384516694294988,-0.018068838654510463
310.0,205.0,0.35,0.3107142857142857,-0.0243877768396603,-0.025472394824666646
310.0,205.0,0.35,0.3642857142857143,-0.028045917270782955,-0.031059255441898345
310.0,205.0,0.35,0.4178571428571428,-0.03137557380712793,-0.03530694663591067
310.0,205.0,0.35,0.4714285714285714,-0.034362916746691126,-0.03858586945663942
310.0,205.0,0.35,0.525,-0.037038603358837935,-0.041217095202916255
310.0,205.0,0.35,0.5785714285714285,-0.03941144376077922,-0.04335550301837816
310.0,205.0,0.35,0.6321428571428571,-0.0415088078067074,-0.04522836968694467
310.0,205.0,0.35,0.6857142857142857,-0.043346253057858684,-0.04677333457531522
310.0,205.0,0.35,0.7392857142857143,-0.04498652820709224,-0.04827053524539611
310.0,205.0,0.35,0.7928571428571428,-0.04645039588378788,-0.0497599249533641
310.0,205.0,0.35,0.8464285714285714,-0.047770667040616714,-0.051299058190105495
310.0,205.0,0.35,0.9,-0.04897861343517798,-0.05313219122757512
310.0,205.0,0.45,0.15,-0.0145053790581364,0.0030104703999158473
310.0,205.0,0.45,0.20357142857142854,-0.01947096734455649,-0.010215377289688975
310.0,205.0,0.45,0.2571428571428571,-0.024168754837821344,-0.021398052226220658
310.0,205.0,0.45,0.3107142857142857,-0.02855388556061253,-0.029471576423580795
310.0,205.0,0.45,0.3642857142857143,-0.03259987537085718,-0.035005161754150145
310.0,205.0,0.45,0.4178571428571428,-0.036300404356579614,-0.03875808107214867
310.0,205.0,0.45,0.4714285714285714,-0.039670090499923774,-0.041324402979779136
310.0,205.0,0.45,0.525,-0.042731624249480925,-0.04320510933557526
310.0,205.0,0.45,0.5785714285714285,-0.04551008506382074,-0.044599060452964925
310.0,205.0,0.45,0.6321428571428571,-0.04802995959445133,-0.04570849226866758
310.0,205.0,0.45,0.6857142857142857,-0.05031277487175795,-0.04664608692343351
310.0,205.0,0.45,0.7392857142857143,-0.05238026191191182,-0.047491129491381526
310.0,205.0,0.45,0.7928571428571428,-0.05425127237302596,-0.04826036579304531
310.0,205.0,0.45,0.8464285714285714,-0.055942662907857765,-0.04905226869654222
310.0,205.0,0.45,0.9,-0.05747284245655952,-0.04993858899544322
310.0,205.0,0.6,0.15,-0.0206389247233908,0.005313840035755887
310.0,205.0,0.6,0.20357142857142854,-0.027950523130458173,-0.016417678529303044
310.0,205.0,0.6,0.2571428571428571,-0.035059835867158703,-0.03407903790233896
310.0,205.0,0.6,0.3107142857142857,-0.04191415075082697,-0.0467813975235432
310.0,205.0,0.6,0.3642857142857143,-0.04847498346563062,-0.055392019443335876
310.0,205.0,0.6,0.4178571428571428,-0.05472020791368097,-0.061147576844790656
310.0,205.0,0.6,0.4714285714285714,-0.060646192423773976,-0.06508871943467037
310.0,205.0,0.6,0.525,-0.0662558028743651,-0.0678945247958376
310.0,205.0,0.6,0.5785714285714285,-0.0715579009688437,-0.06976638588508736
310.0,205.0,0.6,0.6321428571428571,-0.07655300872224441,-0.0711681077011497
310.0,205.0,0.6,0.6857142857142857,-0.08125509201923609,-0.07226003599533559
310.0,205.0,0.6,0.7392857142857143,-0.08565844385161381,-0.0731949228606145
310.0,205.0,0.6,0.7928571428571428,-0.08978260131145707,-0.07402681915636357
310.0,205.0,0.6,0.8464285714285714,-0.093635395112393,-0.07493825743055432
310.0,205.0,0.6,0.9,-0.09723236087965166,-0.07573064231066637
