Unnamed: 0,had1,had2,z1,z2,conv,mins,maxx
0,300.0,100.0,0.25,0.15,,,
1,300.0,100.0,0.25,0.222,,,
2,300.0,100.0,0.25,0.294,,,
3,300.0,100.0,0.25,0.36700000000000005,,,
4,300.0,100.0,0.25,0.439,,,
5,300.0,100.0,0.25,0.511,,,
6,300.0,100.0,0.25,0.583,,,
7,300.0,100.0,0.25,0.6559999999999999,,,
8,300.0,100.0,0.25,0.728,,,
9,300.0,100.0,0.25,0.8,,,
10,300.0,100.0,0.35,0.15,-0.00024010725497602606,-0.0018029942947095105,0.001354740262391261
11,300.0,100.0,0.35,0.222,-0.013457221741405932,-0.016612316794211483,-0.011307939262644428
12,300.0,100.0,0.35,0.294,-0.028592452689475144,-0.03274835169398748,-0.025933882534130672
13,300.0,100.0,0.35,0.36700000000000005,-0.04163013736875281,-0.046890746103908656,-0.03846928351554886
14,300.0,100.0,0.35,0.439,-0.052704096583870826,-0.05918940257569229,-0.04875926905061063
15,300.0,100.0,0.35,0.511,-0.06303693345986087,-0.07066337282833314,-0.05823661649336861
16,300.0,100.0,0.35,0.583,-0.07381073622572858,-0.08249719206197245,-0.06813386817265567
17,300.0,100.0,0.35,0.6559999999999999,-0.08504843503306163,-0.0953549116784977,-0.07842182555577017
18,300.0,100.0,0.35,0.728,-0.09710681163831537,-0.10917563229452343,-0.0894751496885393
19,300.0,100.0,0.35,0.8,-0.10823163526810813,-0.12168211102637558,-0.09961635731082646
20,300.0,100.0,0.45,0.15,0.0028719691456179823,0.001889552909325149,0.0036644047417100263
21,300.0,100.0,0.45,0.222,-0.012501924259895008,-0.015555802771223365,-0.01076538223590295
22,300.0,100.0,0.45,0.294,-0.028826857897062675,-0.034540683780909,-0.025393621503952152
23,300.0,100.0,0.45,0.36700000000000005,-0.04203353369624829,-0.04996778871115841,-0.037106015344624745
24,300.0,100.0,0.45,0.439,-0.05233222444256089,-0.06216683127870233,-0.046089183534239755
25,300.0,100.0,0.45,0.511,-0.06136945596659017,-0.07312165232971124,-0.05382699217699218
26,300.0,100.0,0.45,0.583,-0.0702710022190932,-0.08407426270057283,-0.06129395421547396
27,300.0,100.0,0.45,0.6559999999999999,-0.07958397762412085,-0.09572100597983477,-0.06901400078636445
28,300.0,100.0,0.45,0.728,-0.08973176783797775,-0.10845523287920579,-0.07736450051131115
29,300.0,100.0,0.45,0.8,-0.09936831036549482,-0.12057119023416811,-0.08527809907026596
30,300.0,100.0,0.6,0.15,0.0047379338604197066,0.004074847895897601,0.005416290329436195
31,300.0,100.0,0.6,0.222,-0.013543015712384919,-0.015242834991488487,-0.012070185103592028
32,300.0,100.0,0.6,0.294,-0.030689297197018173,-0.034631225404280055,-0.02781122380128066
33,300.0,100.0,0.6,0.36700000000000005,-0.04326763068306563,-0.0488230891038905,-0.03917959656998417
34,300.0,100.0,0.6,0.439,-0.052405780843095814,-0.05911984741515474,-0.047305447729416514
35,300.0,100.0,0.6,0.511,-0.05964337259126174,-0.06724860931499557,-0.05363497666738102
36,300.0,100.0,0.6,0.583,-0.0664730970144886,-0.07518604672661888,-0.05922295413723527
37,300.0,100.0,0.6,0.6559999999999999,-0.07389697384030647,-0.08514540549185345,-0.06509864483173981
38,300.0,100.0,0.6,0.728,-0.08293915932482497,-0.09766260554914341,-0.0720849887715871
39,300.0,100.0,0.6,0.8,-0.09325180017801533,-0.11212133731917384,-0.07997182531285192
40,300.0,105.0,0.25,0.15,,,
41,300.0,105.0,0.25,0.222,,,
42,300.0,105.0,0.25,0.294,,,
43,300.0,105.0,0.25,0.36700000000000005,,,
44,300.0,105.0,0.25,0.439,,,
45,300.0,105.0,0.25,0.511,,,
46,300.0,105.0,0.25,0.583,,,
47,300.0,105.0,0.25,0.6559999999999999,,,
48,300.0,105.0,0.25,0.728,,,
49,300.0,105.0,0.25,0.8,,,
50,300.0,105.0,0.35,0.15,-0.00019392569975416996,-0.0007798931056581702,0.00025150047629990066
51,300.0,105.0,0.35,0.222,-0.0018096584053790836,-0.004426410605037347,0.00033262525873359083
52,300.0,105.0,0.35,0.294,-9.994528220557169e-05,-0.004160624952276011,0.0047172516034923746
53,300.0,105.0,0.35,0.36700000000000005,0.003814439601061231,-0.0017582130242873016,0.010888941006498176
54,300.0,105.0,0.35,0.439,0.008881968096391664,0.0022008493367150724,0.017780225248582172
55,300.0,105.0,0.35,0.511,0.015061252592695662,0.007491730916454301,0.02565828949577809
56,300.0,105.0,0.35,0.583,0.022492472290763316,0.014136640852415169,0.03481140846182888
57,300.0,105.0,0.35,0.6559999999999999,0.030817171470375843,0.02164907243023524,0.044976120146264925
58,300.0,105.0,0.35,0.728,0.040032829984603856,0.03008633186883779,0.05590488616244186
59,300.0,105.0,0.35,0.8,0.04829194098638327,0.03765351376335567,0.06581618508844542
60,300.0,105.0,0.45,0.15,0.0020237080650559367,0.0013135067170355048,0.0026420901009049443
61,300.0,105.0,0.45,0.222,-0.0070529360206636575,-0.008715571467185617,-0.006052236486674613
62,300.0,105.0,0.45,0.294,-0.013268362509570135,-0.015981710667612926,-0.010945979249452457
63,300.0,105.0,0.45,0.36700000000000005,-0.015816219084848045,-0.01938978530958079,-0.01207564623021001
64,300.0,105.0,0.45,0.439,-0.015692840107731663,-0.02006148330581333,-0.010794380001407877
65,300.0,105.0,0.45,0.511,-0.013662517894772274,-0.018685443623066067,-0.0076181496157959215
66,300.0,105.0,0.45,0.583,-0.010010427065649394,-0.015622241816870906,-0.002799678008382932
67,300.0,105.0,0.45,0.6559999999999999,-0.005110137324796574,-0.011326572259700017,0.0033497966496341667
68,300.0,105.0,0.45,0.728,0.0008585688404140867,-0.005972076728445749,0.010720861929724492
69,300.0,105.0,0.45,0.8,0.0066573303061226476,-0.0007625958056485741,0.017780120121847626
70,300.0,105.0,0.6,0.15,0.004336510985511727,0.003672442406976163,0.004998458568756476
71,300.0,105.0,0.6,0.222,-0.011712968185083175,-0.013204410159245126,-0.010358869938832553
72,300.0,105.0,0.6,0.294,-0.02515429783992078,-0.028453409600680865,-0.02240337274700793
73,300.0,105.0,0.6,0.36700000000000005,-0.033517116214977875,-0.03792696581444653,-0.02991946100997326
