Unnamed: 0,had1,had2,z1,z2,conv,mins,maxx
0,300.0,100.0,0.25,0.15,-0.0058974333950189296,-0.0077723725138336315,-0.004535485096028625
1,300.0,100.0,0.25,0.222,-0.02043763641166235,-0.02391114030482006,-0.017904460629098284
2,300.0,100.0,0.25,0.294,-0.03285941758968669,-0.037380538554702775,-0.029541916791466498
3,300.0,100.0,0.25,0.36700000000000005,-0.042934017667884426,-0.04821842301659352,-0.03898941784337653
4,300.0,100.0,0.25,0.439,-0.051678203601385836,-0.057664280712538256,-0.04718335209877574
5,300.0,100.0,0.25,0.511,-0.06046880074807435,-0.06717547750267387,-0.055349084873700084
6,300.0,100.0,0.25,0.583,-0.0699715406863896,-0.07752419163936751,-0.06412764385888989
7,300.0,100.0,0.25,0.6559999999999999,-0.08011946471170135,-0.08893876119647642,-0.07339348530915993
8,300.0,100.0,0.25,0.728,-0.09097262936271289,-0.10145120024020624,-0.0829745164360203
9,300.0,100.0,0.25,0.8,-0.10064895182206446,-0.11265682776177262,-0.09152785913194444
10,300.0,100.0,0.35,0.15,-0.004372631454604416,-0.005663609817889755,-0.003575649552288585
11,300.0,100.0,0.35,0.222,-0.017496967142840703,-0.0212566661353724,-0.015124265933572726
12,300.0,100.0,0.35,0.294,-0.027272933438527713,-0.033010632496402466,-0.02373210573478167
13,300.0,100.0,0.35,0.36700000000000005,-0.03465275900347074,-0.04191535886104901,-0.03017654393039616
14,300.0,100.0,0.35,0.439,-0.04069711820933815,-0.04931974406644504,-0.03539792070662139
15,300.0,100.0,0.35,0.511,-0.046470755660956375,-0.05649417318921917,-0.040351981052191094
16,300.0,100.0,0.35,0.583,-0.052602244468105415,-0.0641696043527151,-0.0455572833967034
17,300.0,100.0,0.35,0.6559999999999999,-0.05920515670347619,-0.07247512559208161,-0.051060174856578926
18,300.0,100.0,0.35,0.728,-0.06627749452656906,-0.08151084745067805,-0.05697812717507288
19,300.0,100.0,0.35,0.8,-0.07275103726344592,-0.08986176565565071,-0.062405045007807074
20,300.0,100.0,0.45,0.15,-0.0049718784700527345,-0.006174699838351027,-0.00428915247224566
21,300.0,100.0,0.45,0.222,-0.01945496401686293,-0.023502199593818236,-0.01705978228456429
22,300.0,100.0,0.45,0.294,-0.029327170875933423,-0.03548873826877286,-0.025597162406818922
23,300.0,100.0,0.45,0.36700000000000005,-0.036329690443033386,-0.044143169260029626,-0.03151878629539943
24,300.0,100.0,0.45,0.439,-0.04176604384168558,-0.05103139641906196,-0.035983432403474465
25,300.0,100.0,0.45,0.511,-0.046667506329111874,-0.05747971785360066,-0.03987605897639713
26,300.0,100.0,0.45,0.583,-0.05183483944273716,-0.06432935127282587,-0.0439088233393785
27,300.0,100.0,0.45,0.6559999999999999,-0.05756784337435405,-0.07200863204862731,-0.04832677850042935
28,300.0,100.0,0.45,0.728,-0.06412244546981717,-0.08084093063846391,-0.05334238496738386
29,300.0,100.0,0.45,0.8,-0.07049235558273709,-0.08944912914547794,-0.058200594581710584
30,300.0,100.0,0.6,0.15,-0.005843727436936179,-0.006594608660997629,-0.005105101771638911
31,300.0,100.0,0.6,0.222,-0.02166813679987909,-0.024362072093319944,-0.019193703779892872
32,300.0,100.0,0.6,0.294,-0.03147098187384219,-0.03540807149122898,-0.028046000440397383
33,300.0,100.0,0.6,0.36700000000000005,-0.037710522025787535,-0.04242239849022063,-0.03379557924453286
34,300.0,100.0,0.6,0.439,-0.041807431175634346,-0.0470131829572938,-0.03761461560719188
35,300.0,100.0,0.6,0.511,-0.045102542511293565,-0.05069812830823614,-0.04057564800089788
36,300.0,100.0,0.6,0.583,-0.04839628212956773,-0.054511288674788015,-0.04340694483072043
37,300.0,100.0,0.6,0.6559999999999999,-0.05220891413395164,-0.05971868313399044,-0.04643183022309684
38,300.0,100.0,0.6,0.728,-0.057176766269559795,-0.06703671201910039,-0.050164118299417956
39,300.0,100.0,0.6,0.8,-0.06310780868173382,-0.07586369157233293,-0.05455623539876
40,300.0,105.0,0.25,0.15,-0.0006816350890394378,-0.0017072743816617581,0.000142711192442316
41,300.0,105.0,0.25,0.222,0.002310393791415935,-0.0005800207651844151,0.0054738245888986395
42,300.0,105.0,0.25,0.294,0.008044763543942231,0.0036731827955744215,0.013042643508375473
43,300.0,105.0,0.25,0.36700000000000005,0.014264515597496714,0.008636376253222415,0.020668112773163584
44,300.0,105.0,0.25,0.439,0.020685395264583593,0.01401387867982741,0.0282882634605667
45,300.0,105.0,0.25,0.511,0.02783688397071053,0.02015411493034594,0.03663233521230683
46,300.0,105.0,0.25,0.583,0.03600678238062394,0.027260357317327105,0.04619158161298553
47,300.0,105.0,0.25,0.6559999999999999,0.0449241674297641,0.035063161842760544,0.05674707406734539
48,300.0,105.0,0.25,0.728,0.054429039818963625,0.043415307420772584,0.0679893817003879
49,300.0,105.0,0.25,0.8,0.06286642468681959,0.050850142818859294,0.07795708481236488
50,300.0,105.0,0.35,0.15,-0.002260453484906896,-0.003090997567705843,-0.0017518708896248983
51,300.0,105.0,0.35,0.222,-0.005893472774281149,-0.008293946899478814,-0.0036833214906006754
52,300.0,105.0,0.35,0.294,-0.0058107022701812715,-0.00931402450471724,-0.0020274883426824025
53,300.0,105.0,0.35,0.36700000000000005,-0.0040350634777280335,-0.008268704122895005,0.0009796733083274984
54,300.0,105.0,0.35,0.439,-0.0014268576794806184,-0.006141549981233836,0.004676818704858951
55,300.0,105.0,0.35,0.511,0.0019821938978899626,-0.0031206067175682654,0.009177345819681874
56,300.0,105.0,0.35,0.583,0.006211533364655276,0.0007278551048210133,0.014587459380798553
57,300.0,105.0,0.35,0.6559999999999999,0.011034035435420583,0.005177524711130261,0.020674622126777602
58,300.0,105.0,0.35,0.728,0.01633508046731121,0.010106581272109724,0.027317864431904024
59,300.0,105.0,0.35,0.8,0.02113273429032936,0.01446344357625182,0.03331937423083963
60,300.0,105.0,0.45,0.15,-0.0038168207949564985,-0.004590630961624674,-0.003271371703369721
61,300.0,105.0,0.45,0.222,-0.012857791603992608,-0.014972091259248303,-0.011365976682328504
62,300.0,105.0,0.45,0.294,-0.016730148864532616,-0.019472006763611677,-0.014867120980728147
63,300.0,105.0,0.45,0.36700000000000005,-0.017934544360305553,-0.020958311131447874,-0.015931993298337797
64,300.0,105.0,0.45,0.439,-0.017575106736058835,-0.020685193630604674,-0.015246165215373673
65,300.0,105.0,0.45,0.511,-0.016074187463369808,-0.019159607040737502,-0.0132083357915866
66,300.0,105.0,0.45,0.583,-0.013533166259364255,-0.01674765323608516,-0.010045153582726288
67,300.0,105.0,0.45,0.6559999999999999,-0.010168691802901303,-0.013683048155992038,-0.005955353643644769
68,300.0,105.0,0.45,0.728,-0.006018447335726614,-0.009861363299352657,-0.000970448236802143
69,300.0,105.0,0.45,0.8,-0.0019064296005285176,-0.00605681683824437,0.003942683359577406
70,300.0,105.0,0.6,0.15,-0.005462033679386326,-0.006225660789474886,-0.004730277703311643
71,300.0,105.0,0.6,0.222,-0.019439814223786586,-0.0218893417034393,-0.016980395778708034
72,300.0,105.0,0.6,0.294,-0.027049547822239995,-0.03047040136138156,-0.02366715469238064
73,300.0,105.0,0.6,0.36700000000000005,-0.03103489418370589,-0.034967350035894684,-0.027163805398418183
74,300.0,105.0,0.6,0.439,-0.03273768413586207,-0.03688699420021788,-0.028647518228361805
75,300.0,105.0,0.6,0.511,-0.03304924290817054,-0.037241696066046166,-0.028915810813508674
76,300.0,105.0,0.6,0.583,-0.03229059670381705,-0.036390768518727946,-0.028237566448797553
77,300.0,105.0,0.6,0.6559999999999999,-0.030542396814076053,-0.034425958587905495,-0.02668070808886104
78,300.0,105.0,0.6,0.728,-0.02757829846879697,-0.031093481855233647,-0.023901180819878687
79,300.0,105.0,0.6,0.8,-0.023728359747045704,-0.02676494649243643,-0.02004999595313783
80,310.0,100.0,0.25,0.15,-0.0006816350890394378,-0.0017072743816617581,0.000142711192442316
81,310.0,100.0,0.25,0.222,0.002310393791415935,-0.0005800207651844151,0.0054738245888986395
82,310.0,100.0,0.25,0.294,0.008044763543942231,0.0036731827955744215,0.013042643508375473
83,310.0,100.0,0.25,0.36700000000000005,0.014264515597496714,0.008636376253222415,0.020668112773163584
84,310.0,100.0,0.25,0.439,0.020685395264583593,0.01401387867982741,0.0282882634605667
85,310.0,100.0,0.25,0.511,0.02783688397071053,0.02015411493034594,0.03663233521230683
86,310.0,100.0,0.25,0.583,0.03600678238062394,0.027260357317327105,0.04619158161298553
87,310.0,100.0,0.25,0.6559999999999999,0.0449241674297641,0.035063161842760544,0.05674707406734539
88,310.0,100.0,0.25,0.728,0.054429039818963625,0.043415307420772584,0.0679893817003879
89,310.0,100.0,0.25,0.8,0.06286642468681959,0.050850142818859294,0.07795708481236488
90,310.0,100.0,0.35,0.15,-0.002260453484906896,-0.003090997567705843,-0.0017518708896248983
91,310.0,100.0,0.35,0.222,-0.005893472774281149,-0.008293946899478814,-0.0036833214906006754
92,310.0,100.0,0.35,0.294,-0.0058107022701812715,-0.00931402450471724,-0.0020274883426824025
93,310.0,100.0,0.35,0.36700000000000005,-0.0040350634777280335,-0.008268704122895005,0.0009796733083274984
94,310.0,100.0,0.35,0.439,-0.0014268576794806184,-0.006141549981233836,0.004676818704858951
95,310.0,100.0,0.35,0.511,0.0019821938978899626,-0.0031206067175682654,0.009177345819681874
96,310.0,100.0,0.35,0.583,0.006211533364655276,0.0007278551048210133,0.014587459380798553
97,310.0,100.0,0.35,0.6559999999999999,0.011034035435420583,0.005177524711130261,0.020674622126777602
98,310.0,100.0,0.35,0.728,0.01633508046731121,0.010106581272109724,0.027317864431904024
99,310.0,100.0,0.35,0.8,0.02113273429032936,0.01446344357625182,0.03331937423083963
100,310.0,100.0,0.45,0.15,-0.0038168207949564985,-0.004590630961624674,-0.003271371703369721
101,310.0,100.0,0.45,0.222,-0.012857791603992608,-0.014972091259248303,-0.011365976682328504
102,310.0,100.0,0.45,0.294,-0.016730148864532616,-0.019472006763611677,-0.014867120980728147
103,310.0,100.0,0.45,0.36700000000000005,-0.017934544360305553,-0.020958311131447874,-0.015931993298337797
104,310.0,100.0,0.45,0.439,-0.017575106736058835,-0.020685193630604674,-0.015246165215373673
105,310.0,100.0,0.45,0.511,-0.016074187463369808,-0.019159607040737502,-0.0132083357915866
106,310.0,100.0,0.45,0.583,-0.013533166259364255,-0.01674765323608516,-0.010045153582726288
107,310.0,100.0,0.45,0.6559999999999999,-0.010168691802901303,-0.013683048155992038,-0.005955353643644769
108,310.0,100.0,0.45,0.728,-0.006018447335726614,-0.009861363299352657,-0.000970448236802143
109,310.0,100.0,0.45,0.8,-0.0019064296005285176,-0.00605681683824437,0.003942683359577406
110,310.0,100.0,0.6,0.15,-0.005462033679386326,-0.006225660789474886,-0.004730277703311643
111,310.0,100.0,0.6,0.222,-0.019439814223786586,-0.0218893417034393,-0.016980395778708034
112,310.0,100.0,0.6,0.294,-0.027049547822239995,-0.03047040136138156,-0.02366715469238064
113,310.0,100.0,0.6,0.36700000000000005,-0.03103489418370589,-0.034967350035894684,-0.027163805398418183
114,310.0,100.0,0.6,0.439,-0.03273768413586207,-0.03688699420021788,-0.028647518228361805
115,310.0,100.0,0.6,0.511,-0.03304924290817054,-0.037241696066046166,-0.028915810813508674
116,310.0,100.0,0.6,0.583,-0.03229059670381705,-0.036390768518727946,-0.028237566448797553
117,310.0,100.0,0.6,0.6559999999999999,-0.030542396814076053,-0.034425958587905495,-0.02668070808886104
118,310.0,100.0,0.6,0.728,-0.02757829846879697,-0.031093481855233647,-0.023901180819878687
119,310.0,100.0,0.6,0.8,-0.023728359747045704,-0.02676494649243643,-0.02004999595313783
120,310.0,105.0,0.25,0.15,-0.0058974333950189296,-0.0077723725138336315,-0.004535485096028625
121,310.0,105.0,0.25,0.222,-0.02043763641166235,-0.02391114030482006,-0.017904460629098284
122,310.0,105.0,0.25,0.294,-0.03285941758968669,-0.037380538554702775,-0.029541916791466498
123,310.0,105.0,0.25,0.36700000000000005,-0.042934017667884426,-0.04821842301659352,-0.03898941784337653
124,310.0,105.0,0.25,0.439,-0.051678203601385836,-0.057664280712538256,-0.04718335209877574
125,310.0,105.0,0.25,0.511,-0.06046880074807435,-0.06717547750267387,-0.055349084873700084
126,310.0,105.0,0.25,0.583,-0.0699715406863896,-0.07752419163936751,-0.06412764385888989
127,310.0,105.0,0.25,0.6559999999999999,-0.08011946471170135,-0.08893876119647642,-0.07339348530915993
128,310.0,105.0,0.25,0.728,-0.09097262936271289,-0.10145120024020624,-0.0829745164360203
129,310.0,105.0,0.25,0.8,-0.10064895182206446,-0.11265682776177262,-0.09152785913194444
130,310.0,105.0,0.35,0.15,-0.004372631454604416,-0.005663609817889755,-0.003575649552288585
131,310.0,105.0,0.35,0.222,-0.017496967142840703,-0.0212566661353724,-0.015124265933572726
132,310.0,105.0,0.35,0.294,-0.027272933438527713,-0.033010632496402466,-0.02373210573478167
133,310.0,105.0,0.35,0.36700000000000005,-0.03465275900347074,-0.04191535886104901,-0.03017654393039616
134,310.0,105.0,0.35,0.439,-0.04069711820933815,-0.04931974406644504,-0.03539792070662139
135,310.0,105.0,0.35,0.511,-0.046470755660956375,-0.05649417318921917,-0.040351981052191094
136,310.0,105.0,0.35,0.583,-0.052602244468105415,-0.0641696043527151,-0.0455572833967034
137,310.0,105.0,0.35,0.6559999999999999,-0.05920515670347619,-0.07247512559208161,-0.051060174856578926
138,310.0,105.0,0.35,0.728,-0.06627749452656906,-0.08151084745067805,-0.05697812717507288
139,310.0,105.0,0.35,0.8,-0.07275103726344592,-0.08986176565565071,-0.062405045007807074
140,310.0,105.0,0.45,0.15,-0.0049718784700527345,-0.006174699838351027,-0.00428915247224566
141,310.0,105.0,0.45,0.222,-0.01945496401686293,-0.023502199593818236,-0.01705978228456429
142,310.0,105.0,0.45,0.294,-0.029327170875933423,-0.03548873826877286,-0.025597162406818922
143,310.0,105.0,0.45,0.36700000000000005,-0.036329690443033386,-0.044143169260029626,-0.03151878629539943
144,310.0,105.0,0.45,0.439,-0.04176604384168558,-0.05103139641906196,-0.035983432403474465
145,310.0,105.0,0.45,0.511,-0.046667506329111874,-0.05747971785360066,-0.03987605897639713
146,310.0,105.0,0.45,0.583,-0.05183483944273716,-0.06432935127282587,-0.0439088233393785
147,310.0,105.0,0.45,0.6559999999999999,-0.05756784337435405,-0.07200863204862731,-0.04832677850042935
148,310.0,105.0,0.45,0.728,-0.06412244546981717,-0.08084093063846391,-0.05334238496738386
149,310.0,105.0,0.45,0.8,-0.07049235558273709,-0.08944912914547794,-0.058200594581710584
150,310.0,105.0,0.6,0.15,-0.005843727436936179,-0.006594608660997629,-0.005105101771638911
151,310.0,105.0,0.6,0.222,-0.02166813679987909,-0.024362072093319944,-0.019193703779892872
152,310.0,105.0,0.6,0.294,-0.03147098187384219,-0.03540807149122898,-0.028046000440397383
153,310.0,105.0,0.6,0.36700000000000005,-0.037710522025787535,-0.04242239849022063,-0.03379557924453286
154,310.0,105.0,0.6,0.439,-0.041807431175634346,-0.0470131829572938,-0.03761461560719188
155,310.0,105.0,0.6,0.511,-0.045102542511293565,-0.05069812830823614,-0.04057564800089788
156,310.0,105.0,0.6,0.583,-0.04839628212956773,-0.054511288674788015,-0.04340694483072043
157,310.0,105.0,0.6,0.6559999999999999,-0.05220891413395164,-0.05971868313399044,-0.04643183022309684
158,310.0,105.0,0.6,0.728,-0.057176766269559795,-0.06703671201910039,-0.050164118299417956
159,310.0,105.0,0.6,0.8,-0.06310780868173382,-0.07586369157233293,-0.05455623539876
