Unnamed: 0,had1,had2,z1,z2,conv,mins,maxx
0,300.0,200.0,0.25,0.15,-0.004689705846610671,-0.005926632589398818,-0.003382788464946648
1,300.0,200.0,0.25,0.222,-0.017826183738158998,-0.01986161730065214,-0.014465869430856164
2,300.0,200.0,0.25,0.294,-0.03022987380630982,-0.03313517282954825,-0.025313192685457512
3,300.0,200.0,0.25,0.367,-0.04228612197390911,-0.04639904871901965,-0.03588826154659079
4,300.0,200.0,0.25,0.439,-0.05586795418964151,-0.06132798340491833,-0.04778534554735096
5,300.0,200.0,0.25,0.511,-0.0731198778051372,-0.08045253607452542,-0.06282221749290959
6,300.0,200.0,0.25,0.583,-0.09453076871459894,-0.10416548334142685,-0.08150005210678572
7,300.0,200.0,0.25,0.656,-0.11898820353979246,-0.13122383509229635,-0.1028323272182165
8,300.0,200.0,0.25,0.728,-0.14285120902385498,-0.15765260975503723,-0.12365716947466507
9,300.0,200.0,0.25,0.8,-0.16318353368189162,-0.18012856875489833,-0.14162614574987523
10,300.0,200.0,0.35,0.15,-0.0027867950155988,-0.0036671222803333335,-0.002122464885454733
11,300.0,200.0,0.35,0.222,-0.012638823380671562,-0.015391546576213755,-0.010093317722077813
12,300.0,200.0,0.35,0.294,-0.020490557170373742,-0.024488016854490088,-0.016790166326378093
13,300.0,200.0,0.35,0.367,-0.027735096083845643,-0.03272726213187065,-0.02313326989598334
14,300.0,200.0,0.35,0.439,-0.03574610919330857,-0.04181980927482579,-0.0298014260382105
15,300.0,200.0,0.35,0.511,-0.045939037955967175,-0.05342757416649902,-0.03822666923705775
16,300.0,200.0,0.35,0.583,-0.058618643719933576,-0.06797024797712894,-0.04872947732657497
17,300.0,200.0,0.35,0.656,-0.07313960065076601,-0.08457592817745488,-0.06073936370825967
18,300.0,200.0,0.35,0.728,-0.08718695089597586,-0.10064639887576715,-0.07232888864804848
19,300.0,200.0,0.35,0.8,-0.09896467968029832,-0.11412231579709439,-0.08202298281799054
20,300.0,200.0,0.45,0.15,-0.0034140506148580174,-0.0042245462421678336,-0.0024331523972181478
21,300.0,200.0,0.45,0.222,-0.014817952737651359,-0.01830558545106484,-0.010648543481024633
22,300.0,200.0,0.45,0.294,-0.022224997640627964,-0.027392799377549595,-0.01603772889576096
23,300.0,200.0,0.45,0.367,-0.027901616510000504,-0.03425915179828617,-0.020271012833759358
24,300.0,200.0,0.45,0.439,-0.033311684642739106,-0.0407264575223965,-0.02438503157734962
25,300.0,200.0,0.45,0.511,-0.039792654955124594,-0.04845939339877727,-0.02933172431057101
26,300.0,200.0,0.45,0.583,-0.04747775210120159,-0.05765723297348355,-0.03516364791211836
27,300.0,200.0,0.45,0.656,-0.05572623340945344,-0.06756544301194807,-0.041377358163829585
28,300.0,200.0,0.45,0.728,-0.06303350350990455,-0.0763764738214715,-0.04683752891417609
29,300.0,200.0,0.45,0.8,-0.06871436569225602,-0.0832505291046624,-0.05104909590720432
30,300.0,200.0,0.6,0.15,-0.0068850466458195,-0.008274438656284874,-0.005346345603022207
31,300.0,200.0,0.6,0.222,-0.029694570008375585,-0.03612306424814819,-0.022876550456990913
32,300.0,200.0,0.6,0.294,-0.04422177226809342,-0.05392281436714106,-0.03401442071688818
33,300.0,200.0,0.6,0.367,-0.05357107692262133,-0.0653467557968478,-0.04120152894016876
34,300.0,200.0,0.6,0.439,-0.06114578148935274,-0.07460654002863698,-0.04702853513740612
35,300.0,200.0,0.6,0.511,-0.06901960120063537,-0.084221822471996,-0.053091312113724386
36,300.0,200.0,0.6,0.583,-0.07728984523614087,-0.09432548257774095,-0.059455392881334786
