Unnamed: 0,had1,had2,z1,z2,conv,mins,maxx
0,300.0,100.0,0.25,0.15,-0.006237897704548255,-0.007790687591154417,-0.004635679846829743
1,300.0,100.0,0.25,0.222,-0.020935547898224105,-0.023720044909424805,-0.01781472732102433
2,300.0,100.0,0.25,0.294,-0.03421459044704169,-0.03832825261041276,-0.029696291838983212
3,300.0,100.0,0.25,0.36700000000000005,-0.046473809990192745,-0.05165254498143009,-0.04065658025482342
4,300.0,100.0,0.25,0.439,-0.05916914571084395,-0.06566374570289127,-0.0519624406367895
5,300.0,100.0,0.25,0.511,-0.07402553333487862,-0.08262376317183526,-0.0651560339967219
6,300.0,100.0,0.25,0.583,-0.09179129852847927,-0.10290098024791584,-0.08090104027664098
7,300.0,100.0,0.25,0.6559999999999999,-0.11183451488927593,-0.125853667266612,-0.0986708967825353
8,300.0,100.0,0.25,0.728,-0.1329063910762014,-0.15005837672056221,-0.11735962299469249
9,300.0,100.0,0.25,0.8,-0.15130548174388767,-0.17125489894205456,-0.13371816545901405
10,300.0,100.0,0.35,0.15,-0.004117901569696677,-0.005075321332416296,-0.0033209423947083666
11,300.0,100.0,0.35,0.222,-0.01614489885894372,-0.018784693170414327,-0.013854502670393253
12,300.0,100.0,0.35,0.294,-0.025777754461641215,-0.02973710888807786,-0.022286564102211415
13,300.0,100.0,0.35,0.36700000000000005,-0.03437532182581752,-0.039536476785893844,-0.029772759615926694
14,300.0,100.0,0.35,0.439,-0.043180393968991634,-0.04962438171164477,-0.037399134993099256
15,300.0,100.0,0.35,0.511,-0.053552672159230284,-0.0616829720758742,-0.04631017311763327
16,300.0,100.0,0.35,0.583,-0.06609928690976895,-0.07656596584291567,-0.056939596536816364
17,300.0,100.0,0.35,0.6559999999999999,-0.08049014855510976,-0.09395076709853467,-0.06875027931709533
18,300.0,100.0,0.35,0.728,-0.095662701878742,-0.112699340387737,-0.08100896967035173
19,300.0,100.0,0.35,0.8,-0.10907706271720485,-0.129273302479755,-0.09175755065498518
20,300.0,100.0,0.45,0.15,-0.0035725959106202797,-0.004113910586691777,-0.003107547273260684
21,300.0,100.0,0.45,0.222,-0.013363591432119227,-0.014918564388188232,-0.011804830272823507
22,300.0,100.0,0.45,0.294,-0.019841183024463648,-0.022083925534628634,-0.017594788501138287
23,300.0,100.0,0.45,0.36700000000000005,-0.025060038408697288,-0.02799281256503454,-0.022217519130450666
24,300.0,100.0,0.45,0.439,-0.030155704413503435,-0.033863828622980846,-0.026706237026850203
25,300.0,100.0,0.45,0.511,-0.03596083653474988,-0.04071468517198489,-0.03177932100245993
26,300.0,100.0,0.45,0.583,-0.042843226291741886,-0.048924124012614374,-0.037787317244998946
27,300.0,100.0,0.45,0.6559999999999999,-0.050816008875912554,-0.058592716278953405,-0.04427987554160749
28,300.0,100.0,0.45,0.728,-0.05913686424364579,-0.06890481758439604,-0.050775837994635316
29,300.0,100.0,0.45,0.8,-0.06642788137883025,-0.0781232242112392,-0.05627466150406703
30,300.0,100.0,0.6,0.15,-0.005049243006030658,-0.00590113980452786,-0.004199523249904666
31,300.0,100.0,0.6,0.222,-0.017913767032041387,-0.02087065369379129,-0.015002907150172195
32,300.0,100.0,0.6,0.294,-0.02552262719170691,-0.029693177579480003,-0.0214337488122839
33,300.0,100.0,0.6,0.36700000000000005,-0.0308819068444904,-0.03587910764454251,-0.025996606345695027
34,300.0,100.0,0.6,0.439,-0.03542780648563433,-0.04109409107001419,-0.029899621454758406
35,300.0,100.0,0.6,0.511,-0.03995837079655765,-0.04625127928833942,-0.033839357346558734
36,300.0,100.0,0.6,0.583,-0.04473779078425452,-0.05162563569812507,-0.03807072250833226
37,300.0,100.0,0.6,0.6559999999999999,-0.049564658653660054,-0.05694056957516855,-0.042471604895027444
38,300.0,100.0,0.6,0.728,-0.05335176220595184,-0.06087130373725563,-0.04619487673535065
39,300.0,100.0,0.6,0.8,-0.05550522992672616,-0.06274215667512562,-0.04872311087428215
40,300.0,105.0,0.25,0.15,-0.0014146318836779598,-0.0022557220379167187,-0.0005482805045213257
41,300.0,105.0,0.25,0.222,0.0011283637726264408,-0.0019145829504523945,0.003885876224443114
42,300.0,105.0,0.25,0.294,0.006990556656584619,0.002308052517662985,0.011508729572491045
43,300.0,105.0,0.25,0.36700000000000005,0.014206171152892248,0.008200406918100811,0.020291899583307463
44,300.0,105.0,0.25,0.439,0.02277918035344054,0.015525473971696577,0.030460918554444442
45,300.0,105.0,0.25,0.511,0.03368644216594325,0.025089843411824908,0.043206866961176114
46,300.0,105.0,0.25,0.583,0.04747707175858299,0.03740519751483752,0.05918069414894265
47,300.0,105.0,0.25,0.6559999999999999,0.06361654284111336,0.051994678474485134,0.0776755097664769
48,300.0,105.0,0.25,0.728,0.08110371060497844,0.06800254973635013,0.09759205475593692
49,300.0,105.0,0.25,0.8,0.096541765851916,0.08224334780454937,0.11508696754385411
50,300.0,105.0,0.35,0.15,-0.0024986317375770457,-0.003263902344054563,-0.0019616617909899987
51,300.0,105.0,0.35,0.222,-0.006637583918070507,-0.008955292976012963,-0.004541040772980319
52,300.0,105.0,0.35,0.294,-0.006966871051430518,-0.010624328810786721,-0.003493859449807493
53,300.0,105.0,0.35,0.36700000000000005,-0.005564845974366181,-0.010362842488154842,-0.0007978452496536318
54,300.0,105.0,0.35,0.439,-0.0028806627232132605,-0.00882679381873363,0.003157361696100345
55,300.0,105.0,0.35,0.511,0.0013061695493088404,-0.005829293743075539,0.00890469880460334
56,300.0,105.0,0.35,0.583,0.007483769295760077,-0.0010420533402719166,0.017194163862918097
57,300.0,105.0,0.35,0.6559999999999999,0.015591745508058781,0.005569284019684601,0.028048069889004063
58,300.0,105.0,0.35,0.728,0.025255717474181056,0.01378397861703226,0.040659567745421295
59,300.0,105.0,0.35,0.8,0.03431954798960043,0.021662737855824794,0.05231936703003921
60,300.0,105.0,0.45,0.15,-0.0032662784947659067,-0.0037370336774754345,-0.002802047654974967
61,300.0,105.0,0.45,0.222,-0.011234485138601102,-0.012748916333529267,-0.009494124207341215
62,300.0,105.0,0.45,0.294,-0.015395360648303326,-0.01762908125419372,-0.012820140113505527
63,300.0,105.0,0.45,0.36700000000000005,-0.01793234875690428,-0.020758702202652628,-0.014693857503842379
64,300.0,105.0,0.45,0.439,-0.01970024592836312,-0.02312006568465475,-0.015825865125327264
65,300.0,105.0,0.45,0.511,-0.020898263404642386,-0.025006176724934433,-0.01613960944239489
66,300.0,105.0,0.45,0.583,-0.02116682141679837,-0.026075416648372332,-0.015067035652252677
67,300.0,105.0,0.45,0.6559999999999999,-0.02011086823385057,-0.026165519275879363,-0.012347070110666535
68,300.0,105.0,0.45,0.728,-0.017120433880781407,-0.024833678641236555,-0.00747626113092038
69,300.0,105.0,0.45,0.8,-0.013041077625402627,-0.02231411376304278,-0.0016551981744879812
70,300.0,105.0,0.6,0.15,-0.005060903031435482,-0.005913625592316336,-0.004210491579064499
71,300.0,105.0,0.6,0.222,-0.01791121045079222,-0.0208728259311347,-0.014998247378099223
72,300.0,105.0,0.6,0.294,-0.02543777049872016,-0.029611626515790048,-0.02135436205266525
73,300.0,105.0,0.6,0.36700000000000005,-0.030699608011746687,-0.035704085813828945,-0.02582567005138642
74,300.0,105.0,0.6,0.439,-0.03507305301755418,-0.04075509077716186,-0.029565816017991103
75,300.0,105.0,0.6,0.511,-0.03935540072811989,-0.045672792012608474,-0.0332728395639388
76,300.0,105.0,0.6,0.583,-0.04371804582168554,-0.050646214205883965,-0.03711259135084546
77,300.0,105.0,0.6,0.6559999999999999,-0.04782375933648435,-0.05526459623065124,-0.04083631377996902
78,300.0,105.0,0.6,0.728,-0.05042267304571743,-0.05804911736382371,-0.043440845363278226
79,300.0,105.0,0.6,0.8,-0.0509704830201887,-0.058379083459071446,-0.044272288456259225
80,310.0,100.0,0.25,0.15,-0.0014146318836779598,-0.0022557220379167187,-0.0005482805045213257
81,310.0,100.0,0.25,0.222,0.0011283637726264408,-0.0019145829504523945,0.003885876224443114
82,310.0,100.0,0.25,0.294,0.006990556656584619,0.002308052517662985,0.011508729572491045
83,310.0,100.0,0.25,0.36700000000000005,0.014206171152892248,0.008200406918100811,0.020291899583307463
84,310.0,100.0,0.25,0.439,0.02277918035344054,0.015525473971696577,0.030460918554444442
85,310.0,100.0,0.25,0.511,0.03368644216594325,0.025089843411824908,0.043206866961176114
86,310.0,100.0,0.25,0.583,0.04747707175858299,0.03740519751483752,0.05918069414894265
87,310.0,100.0,0.25,0.6559999999999999,0.06361654284111336,0.051994678474485134,0.0776755097664769
88,310.0,100.0,0.25,0.728,0.08110371060497844,0.06800254973635013,0.09759205475593692
89,310.0,100.0,0.25,0.8,0.096541765851916,0.08224334780454937,0.11508696754385411
90,310.0,100.0,0.35,0.15,-0.0024986317375770457,-0.003263902344054563,-0.0019616617909899987
91,310.0,100.0,0.35,0.222,-0.006637583918070507,-0.008955292976012963,-0.004541040772980319
92,310.0,100.0,0.35,0.294,-0.006966871051430518,-0.010624328810786721,-0.003493859449807493
93,310.0,100.0,0.35,0.36700000000000005,-0.005564845974366181,-0.010362842488154842,-0.0007978452496536318
94,310.0,100.0,0.35,0.439,-0.0028806627232132605,-0.00882679381873363,0.003157361696100345
95,310.0,100.0,0.35,0.511,0.0013061695493088404,-0.005829293743075539,0.00890469880460334
96,310.0,100.0,0.35,0.583,0.007483769295760077,-0.0010420533402719166,0.017194163862918097
97,310.0,100.0,0.35,0.6559999999999999,0.015591745508058781,0.005569284019684601,0.028048069889004063
98,310.0,100.0,0.35,0.728,0.025255717474181056,0.01378397861703226,0.040659567745421295
99,310.0,100.0,0.35,0.8,0.03431954798960043,0.021662737855824794,0.05231936703003921
100,310.0,100.0,0.45,0.15,-0.0032662784947659067,-0.0037370336774754345,-0.002802047654974967
101,310.0,100.0,0.45,0.222,-0.011234485138601102,-0.012748916333529267,-0.009494124207341215
102,310.0,100.0,0.45,0.294,-0.015395360648303326,-0.01762908125419372,-0.012820140113505527
103,310.0,100.0,0.45,0.36700000000000005,-0.01793234875690428,-0.020758702202652628,-0.014693857503842379
104,310.0,100.0,0.45,0.439,-0.01970024592836312,-0.02312006568465475,-0.015825865125327264
105,310.0,100.0,0.45,0.511,-0.020898263404642386,-0.025006176724934433,-0.01613960944239489
106,310.0,100.0,0.45,0.583,-0.02116682141679837,-0.026075416648372332,-0.015067035652252677
107,310.0,100.0,0.45,0.6559999999999999,-0.02011086823385057,-0.026165519275879363,-0.012347070110666535
108,310.0,100.0,0.45,0.728,-0.017120433880781407,-0.024833678641236555,-0.00747626113092038
109,310.0,100.0,0.45,0.8,-0.013041077625402627,-0.02231411376304278,-0.0016551981744879812
110,310.0,100.0,0.6,0.15,-0.005060903031435482,-0.005913625592316336,-0.004210491579064499
111,310.0,100.0,0.6,0.222,-0.01791121045079222,-0.0208728259311347,-0.014998247378099223
112,310.0,100.0,0.6,0.294,-0.02543777049872016,-0.029611626515790048,-0.02135436205266525
113,310.0,100.0,0.6,0.36700000000000005,-0.030699608011746687,-0.035704085813828945,-0.02582567005138642
114,310.0,100.0,0.6,0.439,-0.03507305301755418,-0.04075509077716186,-0.029565816017991103
115,310.0,100.0,0.6,0.511,-0.03935540072811989,-0.045672792012608474,-0.0332728395639388
