Unnamed: 0,had1,had2,z1,z2,conv,mins,maxx
0,300.0,100.0,0.25,0.15,-0.007227205601422819,-0.01022880559650673,-0.00365162614070948
1,300.0,100.0,0.25,0.222,-0.02329781077461416,-0.026947574090219206,-0.018501068272398738
2,300.0,100.0,0.25,0.294,-0.03944028891318026,-0.04440729581894934,-0.033056357277757485
3,300.0,100.0,0.25,0.367,-0.054547998728999667,-0.062456734924464095,-0.04579436273133944
4,300.0,100.0,0.25,0.439,-0.07006912680439432,-0.08095573972746442,-0.05858722161523408
5,300.0,100.0,0.25,0.511,-0.08797992357840743,-0.10192119957782675,-0.07348390180974276
6,300.0,100.0,0.25,0.583,-0.10914313254062871,-0.1262907199206898,-0.0907585480681055
7,300.0,100.0,0.25,0.656,-0.13277276680746336,-0.15324996761076803,-0.11021681947838458
8,300.0,100.0,0.25,0.728,-0.1573443821713559,-0.18105650254269384,-0.1306007437594495
9,300.0,100.0,0.25,0.8,-0.17856510752361054,-0.20502969368385082,-0.148293185344257
10,300.0,100.0,0.35,0.15,-0.001098376902048667,-0.0023214154285303612,-0.0001442719851491029
11,300.0,100.0,0.35,0.222,-0.016103784814546034,-0.018672003079829712,-0.013300019962747633
12,300.0,100.0,0.35,0.294,-0.029738846965405415,-0.033866772474738085,-0.024860783076130176
13,300.0,100.0,0.35,0.367,-0.04214252555184398,-0.04763875278296514,-0.03520636856760497
14,300.0,100.0,0.35,0.439,-0.05458491533571887,-0.06151295919923018,-0.045572178166356545
15,300.0,100.0,0.35,0.511,-0.0688231569876448,-0.0773806538255551,-0.05742602578704839
16,300.0,100.0,0.35,0.583,-0.08542462572500947,-0.09613953657834805,-0.07127075553729426
17,300.0,100.0,0.35,0.656,-0.10431986422970084,-0.11713592965107383,-0.08682278801032865
18,300.0,100.0,0.35,0.728,-0.12376962380963819,-0.1393838072579869,-0.1027882242957278
19,300.0,100.0,0.35,0.8,-0.1411872682265972,-0.15903180300922742,-0.11707570957044897
20,300.0,100.0,0.45,0.15,-0.0005093244909177136,-0.001188085544845832,6.47522187413563e-05
21,300.0,100.0,0.45,0.222,-0.016791143457695633,-0.01959080633197398,-0.013941560342499826
22,300.0,100.0,0.45,0.294,-0.029922660202710727,-0.034589194166870944,-0.024578153649821643
23,300.0,100.0,0.45,0.367,-0.041304823587006934,-0.04768019232321505,-0.033472733593084426
24,300.0,100.0,0.45,0.439,-0.052632229008870796,-0.06078236133862839,-0.041906503028320476
25,300.0,100.0,0.45,0.511,-0.06564813496453253,-0.07633493973783395,-0.05124021407115568
26,300.0,100.0,0.45,0.583,-0.08163207201046709,-0.0950585666995224,-0.062345246432186884
