Unnamed: 0,had1,had2,z1,z2,conv,mins,maxx
0,300.0,100.0,0.25,0.15,,,
1,300.0,100.0,0.25,0.222,,,
2,300.0,100.0,0.25,0.294,,,
3,300.0,100.0,0.25,0.36700000000000005,,,
4,300.0,100.0,0.25,0.439,,,
5,300.0,100.0,0.25,0.511,,,
6,300.0,100.0,0.25,0.583,,,
7,300.0,100.0,0.25,0.6559999999999999,,,
8,300.0,100.0,0.25,0.728,,,
9,300.0,100.0,0.25,0.8,,,
10,300.0,100.0,0.35,0.15,-0.0009419786918204658,-0.0028482155631520314,0.0008701384268134938
11,300.0,100.0,0.35,0.222,-0.016338020369977797,-0.01911308435875093,-0.013796383772396052
12,300.0,100.0,0.35,0.294,-0.03438510359703238,-0.038811945183278816,-0.030839661728700375
13,300.0,100.0,0.35,0.36700000000000005,-0.0517436186443393,-0.05813696276650432,-0.04709313788324617
14,300.0,100.0,0.35,0.439,-0.06905085099689605,-0.07740910655396843,-0.06312611929372906
15,300.0,100.0,0.35,0.511,-0.08827342369493867,-0.09886245748112495,-0.08086292834767138
16,300.0,100.0,0.35,0.583,-0.11062677751248211,-0.12397898073339984,-0.10121003217790925
17,300.0,100.0,0.35,0.6559999999999999,-0.1357717666422495,-0.15211350730526293,-0.12392276931336622
18,300.0,100.0,0.35,0.728,-0.16196784396761985,-0.18229937850874106,-0.14748874777715568
19,300.0,100.0,0.35,0.8,-0.18649641207098286,-0.20995968925948894,-0.16842770903946602
20,300.0,100.0,0.45,0.15,0.002069928775425404,0.0014259817557291034,0.002635088935238222
21,300.0,100.0,0.45,0.222,-0.009979432227841652,-0.011652951732725157,-0.008571930539109427
22,300.0,100.0,0.45,0.294,-0.022822633066335526,-0.025714310304891137,-0.020199730124676372
23,300.0,100.0,0.45,0.36700000000000005,-0.034306964269535875,-0.038374823716017734,-0.030665135306608037
24,300.0,100.0,0.45,0.439,-0.04544534249437035,-0.05070937607933481,-0.04067205583004184
25,300.0,100.0,0.45,0.511,-0.05755570249476125,-0.06444626072982712,-0.05165780981573917
26,300.0,100.0,0.45,0.583,-0.07191401793506202,-0.08072096414129123,-0.06408892178408634
27,300.0,100.0,0.45,0.6559999999999999,-0.08832750141949965,-0.09972170477672862,-0.07820631593540253
28,300.0,100.0,0.45,0.728,-0.10583558893679747,-0.12016625843507683,-0.09307820369839104
29,300.0,100.0,0.45,0.8,-0.12165638070900922,-0.1387616748414109,-0.10639558351289256
30,300.0,100.0,0.6,0.15,0.0037772854006899287,0.0030743931660689484,0.004491963788324949
31,300.0,100.0,0.6,0.222,-0.01061138475490129,-0.012355086342571825,-0.009009035383914676
32,300.0,100.0,0.6,0.294,-0.02333963294229429,-0.027074589769160336,-0.019970578153076693
33,300.0,100.0,0.6,0.36700000000000005,-0.03306535351660925,-0.03826108110153678,-0.02840150502698299
34,300.0,100.0,0.6,0.439,-0.04111459717013103,-0.04745286618356289,-0.035430092830522245
35,300.0,100.0,0.6,0.511,-0.048782222526980466,-0.056139784592588594,-0.042263570317717915
36,300.0,100.0,0.6,0.583,-0.056543850395010975,-0.06479372138953131,-0.04928405921132475
37,300.0,100.0,0.6,0.6559999999999999,-0.06433187970106363,-0.07327024945896339,-0.05653981467192024
38,300.0,100.0,0.6,0.728,-0.07081667105809432,-0.0799330442184532,-0.06293843628671154
39,300.0,100.0,0.6,0.8,-0.07525728010639884,-0.08397244118848826,-0.06718857815394044
40,300.0,105.0,0.25,0.15,,,
41,300.0,105.0,0.25,0.222,,,
42,300.0,105.0,0.25,0.294,,,
43,300.0,105.0,0.25,0.36700000000000005,,,
44,300.0,105.0,0.25,0.439,,,
45,300.0,105.0,0.25,0.511,,,
46,300.0,105.0,0.25,0.583,,,
47,300.0,105.0,0.25,0.6559999999999999,,,
48,300.0,105.0,0.25,0.728,,,
49,300.0,105.0,0.25,0.8,,,
50,300.0,105.0,0.35,0.15,-0.00044180661803291347,-0.0010584357705502574,0.00044721397024247855
51,300.0,105.0,0.35,0.222,-0.00413206051791441,-0.006260207604345966,-0.002074363563192235
52,300.0,105.0,0.35,0.294,-0.003441257545139493,-0.008058229092468054,0.0007009376377966449
53,300.0,105.0,0.35,0.36700000000000005,0.00027070133549103706,-0.006189077140407258,0.006507925816074934
54,300.0,105.0,0.35,0.439,0.006376143721128791,-0.0017266511012018063,0.014778501277583286
55,300.0,105.0,0.35,0.511,0.015302565388161705,0.005602899528687836,0.0260775822084292
56,300.0,105.0,0.35,0.583,0.02763983186776996,0.016367252564355204,0.04107008208476109
57,300.0,105.0,0.35,0.6559999999999999,0.042920603979396975,0.030211136407390527,0.059397555327753926
58,300.0,105.0,0.35,0.728,0.0603998352918731,0.04627760166240497,0.07987746574587402
59,300.0,105.0,0.35,0.8,0.0769374688794309,0.06086494991367906,0.09892511542383407
60,300.0,105.0,0.45,0.15,0.0017148200302947558,0.0011183728236410142,0.0022513679608438214
61,300.0,105.0,0.45,0.222,-0.006993652083495491,-0.008303940607988941,-0.0057944951626041135
62,300.0,105.0,0.45,0.294,-0.01370901798265891,-0.016389144317778635,-0.010739136849151384
63,300.0,105.0,0.45,0.36700000000000005,-0.01772330499630022,-0.02193033556039374,-0.013048793606464682
64,300.0,105.0,0.45,0.439,-0.019770070522807305,-0.025537534576209824,-0.013334156307933017
65,300.0,105.0,0.45,0.511,-0.020091770880064863,-0.02764918749425157,-0.011651870445837688
66,300.0,105.0,0.45,0.583,-0.01832380049408317,-0.027944188079732805,-0.007346923666505869
67,300.0,105.0,0.45,0.6559999999999999,-0.014002150422370489,-0.025984033705269267,-0.00017113222162906536
68,300.0,105.0,0.45,0.728,-0.006835215503604341,-0.02129891741514938,0.01003092641112838
69,300.0,105.0,0.45,0.8,0.001190570648947762,-0.015413436902369562,0.020925895350967158
70,300.0,105.0,0.6,0.15,0.0037807847385072915,0.0030777854576407044,0.004495494678670543
71,300.0,105.0,0.6,0.222,-0.010578144463641918,-0.01232338556896459,-0.008977781802208276
72,300.0,105.0,0.6,0.294,-0.02317213880656823,-0.02691482056737614,-0.019780647803963325
73,300.0,105.0,0.6,0.36700000000000005,-0.03259120331592186,-0.03779751926495985,-0.027965196551538042
