Unnamed: 0,had1,had2,z1,z2,conv,mins,maxx
0,300.0,200.0,0.25,0.15,,,
1,300.0,200.0,0.25,0.222,,,
2,300.0,200.0,0.25,0.294,,,
3,300.0,200.0,0.25,0.36700000000000005,,,
4,300.0,200.0,0.25,0.439,,,
5,300.0,200.0,0.25,0.511,,,
6,300.0,200.0,0.25,0.583,,,
7,300.0,200.0,0.25,0.6559999999999999,,,
8,300.0,200.0,0.25,0.728,,,
9,300.0,200.0,0.25,0.8,,,
10,300.0,200.0,0.35,0.15,0.0018496301784805924,-0.0005041187644464735,0.004125238803754495
11,300.0,200.0,0.35,0.222,-0.010351356651165263,-0.012739624947907926,-0.007289183676847667
12,300.0,200.0,0.35,0.294,-0.024287476841380853,-0.02864591441627156,-0.0189998829628477
13,300.0,200.0,0.35,0.36700000000000005,-0.037099356621617195,-0.04379334791180025,-0.029136348427199695
14,300.0,200.0,0.35,0.439,-0.05010632444950167,-0.059190217908000727,-0.039754110458587094
15,300.0,200.0,0.35,0.511,-0.06571727619594805,-0.07746021781145414,-0.05171840685338089
16,300.0,200.0,0.35,0.583,-0.08499882551952766,-0.1001385578671078,-0.06625904830445
17,300.0,200.0,0.35,0.6559999999999999,-0.1071450664918641,-0.12620780350224853,-0.08312410038853633
18,300.0,200.0,0.35,0.728,-0.1292919103324305,-0.1523320530785087,-0.09980081016705425
19,300.0,200.0,0.35,0.8,-0.14867706984712067,-0.17523001582742953,-0.11433658036355054
20,300.0,200.0,0.45,0.15,0.005709233548711026,0.0038382361425241835,0.007386644122504954
21,300.0,200.0,0.45,0.222,-0.009873467181540954,-0.012014100734244557,-0.007513274336770528
22,300.0,200.0,0.45,0.294,-0.025610076456700305,-0.02994678709740428,-0.01989328060442209
23,300.0,200.0,0.45,0.36700000000000005,-0.03836683620398133,-0.04436710744677108,-0.029997982220207185
24,300.0,200.0,0.45,0.439,-0.04980255912379585,-0.05724845095798897,-0.03913812006303429
25,300.0,200.0,0.45,0.511,-0.06249833776183509,-0.0714273850452542,-0.04914346176464439
26,300.0,200.0,0.45,0.583,-0.07748292741929032,-0.08812518377094992,-0.06081384177974621
27,300.0,200.0,0.45,0.6559999999999999,-0.09393500178561115,-0.1069032660891721,-0.07385374217201347
28,300.0,200.0,0.45,0.728,-0.10977633547975597,-0.12481305736281777,-0.08584671338716028
29,300.0,200.0,0.45,0.8,-0.12307872253759967,-0.1400097841557284,-0.09611671126232475
30,300.0,200.0,0.6,0.15,0.011015449061149922,0.008212531930450302,0.012980006602428514
31,300.0,200.0,0.6,0.222,-0.014987253791771054,-0.018434878131465347,-0.011521379841041282
32,300.0,200.0,0.6,0.294,-0.03974690232135438,-0.04711197983994162,-0.030168497511369487
33,300.0,200.0,0.6,0.36700000000000005,-0.05850482979692768,-0.06849076050892795,-0.044209302976079126
34,300.0,200.0,0.6,0.439,-0.07330438368001095,-0.08581533068378004,-0.05528946750662022
35,300.0,200.0,0.6,0.511,-0.08714475415086846,-0.10208505246648839,-0.06593148273710667
36,300.0,200.0,0.6,0.583,-0.10175063069289987,-0.11834347952689188,-0.0765227947095145
37,300.0,200.0,0.6,0.6559999999999999,-0.1151123826693885,-0.13466125962925174,-0.08651177047578648
38,300.0,200.0,0.6,0.728,-0.1269047486309008,-0.1475391624049229,-0.0952930588170959
