Unnamed: 0,had1,had2,z1,z2,conv,mins,maxx
0,300.0,200.0,0.25,0.15,,,
1,300.0,200.0,0.25,0.222,,,
2,300.0,200.0,0.25,0.294,,,
3,300.0,200.0,0.25,0.36700000000000005,,,
4,300.0,200.0,0.25,0.439,,,
5,300.0,200.0,0.25,0.511,,,
6,300.0,200.0,0.25,0.583,,,
7,300.0,200.0,0.25,0.6559999999999999,,,
8,300.0,200.0,0.25,0.728,,,
9,300.0,200.0,0.25,0.8,,,
10,300.0,200.0,0.35,0.15,0.0007538137398439184,-0.000776739239325372,0.002269153296108174
11,300.0,200.0,0.35,0.222,-0.01179819203890567,-0.01410492475464903,-0.009301953583993008
12,300.0,200.0,0.35,0.294,-0.0279474806227102,-0.031208947783606937,-0.023580002893315626
13,300.0,200.0,0.35,0.36700000000000005,-0.04451852064578478,-0.04921673798372437,-0.03844692799755174
14,300.0,200.0,0.35,0.439,-0.06273445743141294,-0.0687766784196347,-0.05466764294248454
15,300.0,200.0,0.35,0.511,-0.08511694854796935,-0.09336463886150513,-0.07467546388548042
16,300.0,200.0,0.35,0.583,-0.11287802244645925,-0.12388246174440486,-0.09922620784063704
17,300.0,200.0,0.35,0.6559999999999999,-0.14486099601139021,-0.15907746142119888,-0.12787764353955508
18,300.0,200.0,0.35,0.728,-0.17695323781993538,-0.19443942393522262,-0.15650103334100765
19,300.0,200.0,0.35,0.8,-0.2051266339467343,-0.22553178717159764,-0.18175403592322278
20,300.0,200.0,0.45,0.15,0.004101621764500775,0.0029281448921110514,0.0054982548814209555
21,300.0,200.0,0.45,0.222,-0.008632398705567573,-0.010475515340723145,-0.006366760812317981
22,300.0,200.0,0.45,0.294,-0.022143052243615898,-0.026534158348436886,-0.016710273195133782
23,300.0,200.0,0.45,0.36700000000000005,-0.033875804576013205,-0.04027160632905651,-0.026034202821004257
24,300.0,200.0,0.45,0.439,-0.04533625967673559,-0.05341802260255775,-0.035278853868153624
25,300.0,200.0,0.45,0.511,-0.05845389763069512,-0.06839857275138089,-0.04602909974772654
26,300.0,200.0,0.45,0.583,-0.07399801014645141,-0.08621172361790955,-0.05875453760385947
27,300.0,200.0,0.45,0.6559999999999999,-0.09124910349483428,-0.10585225265386673,-0.07285909679421085
28,300.0,200.0,0.45,0.728,-0.10770177873502565,-0.12478085165358582,-0.08584941352458242
29,300.0,200.0,0.45,0.8,-0.12090997806568995,-0.14074588287029877,-0.0969456656752427
30,300.0,200.0,0.6,0.15,0.01071824607274862,0.008194063576557623,0.013374004567797328
31,300.0,200.0,0.6,0.222,-0.015718430835967117,-0.018956617453645713,-0.012460011015341606
32,300.0,200.0,0.6,0.294,-0.04078973715733224,-0.04991413979337862,-0.03203250058915868
33,300.0,200.0,0.6,0.36700000000000005,-0.05994343222669243,-0.07341639195353417,-0.046660352779869824
34,300.0,200.0,0.6,0.439,-0.07508943430037204,-0.09206586552829034,-0.0586238041468845
35,300.0,200.0,0.6,0.511,-0.08960852687198916,-0.1100464999462919,-0.06992581233088824
36,300.0,200.0,0.6,0.583,-0.10424491927695027,-0.12801936668325636,-0.08121841498519751
37,300.0,200.0,0.6,0.6559999999999999,-0.11880917468072993,-0.14504951755044446,-0.092530749329253
38,300.0,200.0,0.6,0.728,-0.1303148391693979,-0.16011921532821533,-0.10143482677634895
