Unnamed: 0,had1,had2,z1,z2,conv,mins,maxx
0,300.0,200.0,0.25,0.15,,,
1,300.0,200.0,0.25,0.222,,,
2,300.0,200.0,0.25,0.294,,,
3,300.0,200.0,0.25,0.36700000000000005,,,
4,300.0,200.0,0.25,0.439,,,
5,300.0,200.0,0.25,0.511,,,
6,300.0,200.0,0.25,0.583,,,
7,300.0,200.0,0.25,0.6559999999999999,,,
8,300.0,200.0,0.25,0.728,,,
9,300.0,200.0,0.25,0.8,,,
10,300.0,200.0,0.35,0.15,0.0017222982006884697,-0.00027709740773062706,0.0037593378629471163
11,300.0,200.0,0.35,0.222,-0.011190758282831942,-0.013549500589663971,-0.008596564337246652
12,300.0,200.0,0.35,0.294,-0.025583995436289957,-0.029915481249825047,-0.02057213049763613
13,300.0,200.0,0.35,0.36700000000000005,-0.03704865843930099,-0.04315010141441698,-0.02866920957854406
14,300.0,200.0,0.35,0.439,-0.04534202757034208,-0.05271906115439594,-0.034532043793340045
15,300.0,200.0,0.35,0.511,-0.05149440434637457,-0.060091365123363334,-0.038848483931058164
16,300.0,200.0,0.35,0.583,-0.05626134130203116,-0.06572220608508751,-0.04211346436721546
17,300.0,200.0,0.35,0.6559999999999999,-0.05995348779185858,-0.07027012258847871,-0.044700348941957305
18,300.0,200.0,0.35,0.728,-0.06317365378998123,-0.07411662887245689,-0.046875563982003605
19,300.0,200.0,0.35,0.8,-0.06585006028586815,-0.07737993732952807,-0.04872395874236412
20,300.0,200.0,0.45,0.15,0.005760348981329862,0.003945664854868476,0.00788355652095557
21,300.0,200.0,0.45,0.222,-0.01025435002225649,-0.0123917137761352,-0.008332825403015083
22,300.0,200.0,0.45,0.294,-0.025776156402212435,-0.03101658097509265,-0.020124260448677638
23,300.0,200.0,0.45,0.36700000000000005,-0.03658138305907083,-0.044280246606352415,-0.028217296169406676
24,300.0,200.0,0.45,0.439,-0.043427023792434696,-0.05246626430600702,-0.03331967231223117
25,300.0,200.0,0.45,0.511,-0.04774424606819795,-0.05760003274601166,-0.03646136450656443
26,300.0,200.0,0.45,0.583,-0.05065301705477352,-0.061176974991794454,-0.038478205427380084
27,300.0,200.0,0.45,0.6559999999999999,-0.05267585311430548,-0.06365563165086932,-0.03988802979524139
28,300.0,200.0,0.45,0.728,-0.054431146598785535,-0.06586933045254485,-0.04096244375597326
29,300.0,200.0,0.45,0.8,-0.05590443294448983,-0.06776054748555407,-0.041858364006205025
30,300.0,200.0,0.6,0.15,0.011357235887870035,0.008774342966894538,0.014062637973025142
31,300.0,200.0,0.6,0.222,-0.015753254565874644,-0.018974355308012922,-0.012521248196224336
32,300.0,200.0,0.6,0.294,-0.041133634048897715,-0.050062299702587805,-0.03268362256820587
33,300.0,200.0,0.6,0.36700000000000005,-0.058716887377920884,-0.07170936227863463,-0.04663948300458678
34,300.0,200.0,0.6,0.439,-0.06957060850886874,-0.08508031746435842,-0.055161027241969474
35,300.0,200.0,0.6,0.511,-0.07617434078218778,-0.0933081791365879,-0.060483894265656264
36,300.0,200.0,0.6,0.583,-0.08109114175317966,-0.09937209978308051,-0.06407237421328114
37,300.0,200.0,0.6,0.6559999999999999,-0.08403254502819289,-0.10301314355757707,-0.06668536429917085
38,300.0,200.0,0.6,0.728,-0.0867167673747179,-0.1063537982217734,-0.06845506310054358
