,Unnamed: 0,Unnamed: 0.1,had1,had2,z1,z2,mins,maxx,fit_line,conv,valid_min,valid_max,reference
122,122,122,310.0,205.0,0.25,0.294,-0.04199893709079442,-0.028292365320570865,,-0.035371548736102154,True,True,-0.00909167786485162
123,123,123,310.0,205.0,0.25,0.3670000000000001,-0.053962389740554326,-0.03595200619368622,,-0.045260336044371005,True,True,-0.003100969815712107
124,124,124,310.0,205.0,0.25,0.439,-0.06349014938654958,-0.04186652664911761,,-0.0529820917240666,True,True,0.003256792733824644
125,125,125,310.0,205.0,0.25,0.511,-0.0711853873649723,-0.04652538315631535,,-0.05918996041329756,True,True,0.00974383829861403
126,126,126,310.0,205.0,0.25,0.583,-0.0774709889198819,-0.05028211713084788,,-0.06423184074139954,True,True,0.015755665087037574
127,127,127,310.0,205.0,0.25,0.6559999999999999,-0.0827176844151657,-0.05329327980102011,,-0.06842069405444452,True,True,0.02116615926103774
128,128,128,310.0,205.0,0.25,0.728,-0.08746975952274025,-0.05596936424600943,,-0.07217095749360697,True,True,0.025833964407389567
129,129,129,310.0,205.0,0.25,0.8,-0.09159775734738168,-0.058302376542527866,,-0.07545629601967087,True,True,0.029755154128849926
130,130,130,310.0,205.0,0.35,0.15,-0.009198077732666437,-0.005656516280925184,,-0.007437040928287167,True,True,0.033017586162395585
131,131,131,310.0,205.0,0.35,0.222,-0.019296451381885446,-0.012017476377046046,,-0.015650772608340833,True,True,0.03581828068785275
132,132,132,310.0,205.0,0.35,0.294,-0.028073624631526465,-0.017825122231902912,,-0.02293149812148858,True,True,0.038292647342660635
133,133,133,310.0,205.0,0.35,0.3670000000000001,-0.03467133687827038,-0.021952878623376464,,-0.028432613585520364,True,True,0.04056959054592646
134,134,134,310.0,205.0,0.35,0.439,-0.03943001005159832,-0.024972426533824442,,-0.03242192780531078,True,True,0.042757468157055716
135,135,135,310.0,205.0,0.35,0.511,-0.04300794860285274,-0.027258616655949554,,-0.035459572714431835,True,True,-0.01100845503708528
136,136,136,310.0,205.0,0.35,0.583,-0.04586803116976256,-0.028931123914357225,,-0.037871042407754484,True,True,-0.01237602936202931
137,137,137,310.0,205.0,0.35,0.6559999999999999,-0.04826139219881008,-0.030272584395136616,,-0.03985841215469873,True,True,-0.012530950073676196
138,138,138,310.0,205.0,0.35,0.728,-0.05043640483459992,-0.03143366947172723,,-0.04161775326091372,True,True,-0.011804618070565234
139,139,139,310.0,205.0,0.35,0.8,-0.05235480655749118,-0.03243643391627129,,-0.04312380519338533,True,True,-0.010440907945932444
140,140,140,310.0,205.0,0.45,0.15,-0.012219603714819642,-0.007286318534889246,,-0.009878543184652169,True,True,-0.008555126674274756
141,141,141,310.0,205.0,0.45,0.222,-0.02390146676378704,-0.014125285939381492,,-0.019408038634558544,True,True,-0.006482034504706851
142,142,142,310.0,205.0,0.45,0.294,-0.03308675558179381,-0.019539746952977485,,-0.02696999102052048,True,True,-0.004378129710218427
143,143,143,310.0,205.0,0.45,0.3670000000000001,-0.03916573627725964,-0.023232407955361228,,-0.03206185924562641,True,True,-0.0024043972433537572
144,144,144,310.0,205.0,0.45,0.439,-0.04304322898391872,-0.025675211958369356,,-0.03534039951628083,True,True,-0.0006470877026436183
145,145,145,310.0,205.0,0.45,0.511,-0.0457428501075881,-0.027383641247161517,,-0.03759770356947744,True,True,0.0008830020722331284
146,146,146,310.0,205.0,0.45,0.583,-0.04776682471384893,-0.028644219864225037,,-0.03928852956374925,True,True,0.0022403592973720358
147,147,147,310.0,205.0,0.45,0.6559999999999999,-0.04946796477141735,-0.029654557452752688,,-0.040693864218476566,True,True,0.003477566662803323
148,148,148,310.0,205.0,0.45,0.728,-0.05088946433820828,-0.03043967188234892,,-0.0418416324497101,True,True,0.004648314365500474
149,149,149,310.0,205.0,0.45,0.8,-0.05217297736138302,-0.031102511273762092,,-0.042844980533728885,True,True,0.005803170977718443
150,150,150,310.0,205.0,0.6,0.15,-0.019568850890955603,-0.012633909589038865,,-0.016678038198158683,True,True,-0.010707704581681856
151,151,151,310.0,205.0,0.6,0.222,-0.037883008751670576,-0.024336358975065954,,-0.0322042286164426,True,True,-0.01355693854723568
152,152,152,310.0,205.0,0.6,0.294,-0.052456193936442894,-0.03353523623522322,,-0.04444084143925512,True,True,-0.01597739879547533
153,153,153,310.0,205.0,0.6,0.3670000000000001,-0.0621510308078742,-0.03965376625721253,,-0.05258381969294418,True,True,-0.01802255922237551
154,154,154,310.0,205.0,0.6,0.439,-0.06839726595622433,-0.0435619134495027,,-0.057792110584438186,True,True,-0.0197239108023479
155,155,155,310.0,205.0,0.6,0.511,-0.07304274407845235,-0.04637825222057895,,-0.06156742221672435,True,True,-0.021080641681561967
156,156,156,310.0,205.0,0.6,0.583,-0.07667214908126224,-0.048525930589441574,,-0.06446229831038908,True,True,-0.02216718157205286
157,157,157,310.0,205.0,0.6,0.6559999999999999,-0.07985955110295323,-0.05038307367500548,,-0.06697637030668177,True,True,-0.02302910896427604
158,158,158,310.0,205.0,0.6,0.728,-0.08251804219745183,-0.051909375315776295,,-0.06905305016687865,True,True,-0.02372824990280252
159,159,159,310.0,205.0,0.6,0.8,-0.08473945821196431,-0.0531710794447171,,-0.0707749344810757,True,True,-0.024322581555477937
