,Unnamed: 0,Unnamed: 0.1,had1,had2,z1,z2,mins,maxx,fit_line,conv,valid_min,valid_max,reference
24,24,24,300.0,100.0,0.45,0.439,-0.054703550967485866,-0.03805251314775633,,-0.04744030992191662,True,True,-0.07414578282628348
25,25,25,300.0,100.0,0.45,0.511,-0.06267424948666278,-0.043154431085870214,,-0.05415705642879263,True,True,-0.08256743752863238
26,26,26,300.0,100.0,0.45,0.583,-0.07121102626154113,-0.04841042120319626,,-0.06129574601349778,True,True,-0.0911478805368676
27,27,27,300.0,100.0,0.45,0.6559999999999999,-0.08074272435372418,-0.05404574905136387,,-0.06924496904242024,True,True,-0.09970772497965473
28,28,28,300.0,100.0,0.45,0.728,-0.0915795293619681,-0.06025600509608278,,-0.07812624893845528,True,True,-0.1080824539746632
29,29,29,300.0,100.0,0.45,0.8,-0.10245674072961068,-0.06641622205568085,,-0.08692149529051729,True,True,-0.11627271292887313
30,30,30,300.0,100.0,0.6,0.15,-0.01450021049237756,-0.010440130303718632,,-0.012715643591705407,True,True,-0.014521251632870475
31,31,31,300.0,100.0,0.6,0.222,-0.027596731921122386,-0.020097041265002637,,-0.024205123673824654,True,True,-0.02043185322177803
32,32,32,300.0,100.0,0.6,0.294,-0.038518230566470926,-0.02834410438816723,,-0.03378100639173976,True,True,-0.026502182428578814
33,33,33,300.0,100.0,0.6,0.3670000000000001,-0.04667816476797558,-0.03430916195577753,,-0.04092249257119844,True,True,-0.03261561298457944
34,34,34,300.0,100.0,0.6,0.439,-0.05289285934848837,-0.03881405682191467,,-0.04634022762376156,True,True,-0.03874007073876387
35,35,35,300.0,100.0,0.6,0.511,-0.05859642654940136,-0.04291519715672735,,-0.05129618078097768,True,True,-0.044977787681057736
36,36,36,300.0,100.0,0.6,0.583,-0.06438699104473791,-0.04701448841004391,,-0.05628878576942326,True,True,-0.05140750826914235
37,37,37,300.0,100.0,0.6,0.6559999999999999,-0.07089519669910269,-0.05158290259870816,,-0.061883128255699416,True,True,-0.058217399590597664
38,38,38,300.0,100.0,0.6,0.728,-0.08006879521281053,-0.056628368198339774,,-0.06916316938059873,True,True,-0.06552239916199662
39,39,39,300.0,100.0,0.6,0.8,-0.09133568695456275,-0.061291051128986036,,-0.07739680654764018,True,True,-0.07338860079310851
40,40,40,300.0,105.0,0.25,0.15,-0.0044753871282669925,0.00035864066735033734,,-0.0016960171968606838,True,True,-0.08183230122311701
41,41,41,300.0,105.0,0.25,0.222,-0.002375529769861343,0.0065665358938921765,,0.0025180521930663192,True,True,-0.0907384070506714
42,42,42,300.0,105.0,0.25,0.294,0.0021817051589996072,0.015355087858237266,,0.009593273050436715,True,True,-0.10000578540084057
43,43,43,300.0,105.0,0.25,0.3670000000000001,0.008204297491616209,0.02481350344741618,,0.017438673690240446,True,True,-0.10950555581267918
44,44,44,300.0,105.0,0.25,0.439,0.01507121479324847,0.03483740486410496,,0.0257307712016771,True,True,-0.11922656031212556
45,45,45,300.0,105.0,0.25,0.511,0.02314324645891661,0.04597049146819116,,0.03510080724391309,True,True,-0.016249417204488616
46,46,46,300.0,105.0,0.25,0.583,0.032349724323023216,0.058855502236459384,,0.04605329972007845,True,True,-0.02215100856641325
47,47,47,300.0,105.0,0.25,0.6559999999999999,0.042694381076366486,0.0731633637302471,,0.058269606130980325,True,True,-0.028033113601810468
48,48,48,300.0,105.0,0.25,0.728,0.0541664228512491,0.08905612629906295,,0.07178542190901525,True,True,-0.03385693072930972
49,49,49,300.0,105.0,0.25,0.8,0.06469322845625691,0.10378618439382563,,0.0842228975382931,True,True,-0.03961095372402467
50,50,50,300.0,105.0,0.35,0.15,-0.005908975519145227,-0.002587906960515492,,-0.004175393792699647,True,True,-0.045334577543061264
51,51,51,300.0,105.0,0.35,0.222,-0.008822680836313764,-0.0016662499179385792,,-0.005362827117178961,True,True,-0.051074732254275605
52,52,52,300.0,105.0,0.35,0.294,-0.009345713862883036,0.001112011236325904,,-0.004437016268379358,True,True,-0.05694487523018218
53,53,53,300.0,105.0,0.35,0.3670000000000001,-0.008178046504006655,0.005065801152673651,,-0.0017095640479111494,True,True,-0.06307238058606048
54,54,54,300.0,105.0,0.35,0.439,-0.005859449550679245,0.00979042497345928,,0.0016098885332830894,True,True,-0.0696135337821667
55,55,55,300.0,105.0,0.35,0.511,-0.002692928175533259,0.01545660875194654,,0.005909281235345156,True,True,-0.07676150535143995
56,56,56,300.0,105.0,0.35,0.583,0.0012942827207379514,0.02227215177489455,,0.01130517686886075,True,True,-0.084713706637551
57,57,57,300.0,105.0,0.35,0.6559999999999999,0.005997733465807368,0.029963847447333214,,0.01756545798969853,True,True,-0.09375424184575974
58,58,58,300.0,105.0,0.35,0.728,0.01136665246743781,0.03862744813839965,,0.02463798289622905,True,True,-0.10425066924634452
59,59,59,300.0,105.0,0.35,0.8,0.016359671657552494,0.046661239356016855,,0.03121170147383685,True,True,-0.11685362972963755
60,60,60,300.0,105.0,0.45,0.15,-0.009297264200466834,-0.006702459033381984,,-0.007924527045432223,True,True,-0.002372964565989944
61,61,61,300.0,105.0,0.45,0.222,-0.015867303757923085,-0.011482078927117705,,-0.013622717199281124,True,True,0.0020075232298218627
62,62,62,300.0,105.0,0.45,0.294,-0.019795701618658436,-0.013727755127242676,,-0.016970148843020557,True,True,0.0072919379668291906
63,63,63,300.0,105.0,0.45,0.3670000000000001,-0.021531182045404038,-0.014005480203052893,,-0.01823840445883633,True,True,0.012785143424857473
64,64,64,300.0,105.0,0.45,0.439,-0.02178382612081415,-0.01283846054734463,,-0.017943823252969792,True,True,0.018327753320457413
65,65,65,300.0,105.0,0.45,0.511,-0.020722200225179843,-0.01040677514810877,,-0.01636122135959129,True,True,0.024208048764992243
66,66,66,300.0,105.0,0.45,0.583,-0.018479712565681428,-0.006633369603238333,,-0.01355529047355442,True,True,0.03054548743609193
67,67,67,300.0,105.0,0.45,0.6559999999999999,-0.015250437464778525,-0.0012578770313765668,,-0.009674278717755157,True,True,0.03764018735987708
68,68,68,300.0,105.0,0.45,0.728,-0.011057655676174743,0.005380775330125299,,-0.004724835505043439,True,True,0.04552796100586458
69,69,69,300.0,105.0,0.45,0.8,-0.007020205625124504,0.012015391447360428,,0.00023706592433559042,True,True,0.0540557632869404
70,70,70,300.0,105.0,0.6,0.15,-0.013544351122717832,-0.009488965720162154,,-0.011802476081244209,True,True,0.06298107831171589
71,71,71,300.0,105.0,0.6,0.222,-0.024641552189682923,-0.01723361250792305,,-0.02144246512247544,True,True,0.07198151062589403
72,72,72,300.0,105.0,0.6,0.294,-0.03288049490693006,-0.022964300051639984,,-0.028577332404174663,True,True,0.080796903181521
73,73,73,300.0,105.0,0.6,0.3670000000000001,-0.0380554318368941,-0.026552664509905056,,-0.03304022670711209,True,True,0.08924812356815197
74,74,74,300.0,105.0,0.6,0.439,-0.04091543897249942,-0.028528183750476235,,-0.0354865121330997,True,True,0.09734431711984508
75,75,75,300.0,105.0,0.6,0.511,-0.04230869393288541,-0.02946977345623005,,-0.036642586283535804,True,True,-0.0060817021593063715
76,76,76,300.0,105.0,0.6,0.583,-0.04220774698910974,-0.029359070875411553,,-0.036482898552261236,True,True,-0.005978325063309704
77,77,77,300.0,105.0,0.6,0.6559999999999999,-0.04060235058117831,-0.028166957805252406,,-0.034981142948114795,True,True,-0.005064853762878098
78,78,78,300.0,105.0,0.6,0.728,-0.03728182291883941,-0.025737316154313638,,-0.031943256267808015,True,True,-0.003581934994692537
79,79,79,300.0,105.0,0.6,0.8,-0.03269022706258622,-0.02159109697403082,,-0.027765130761846283,True,True,-0.0016209754451922665
80,80,80,310.0,100.0,0.25,0.15,-0.0044753871282669925,0.00035864066735033734,,-0.0016960171968606838,True,True,0.0009169573936334672
81,81,81,310.0,100.0,0.25,0.222,-0.002375529769861343,0.0065665358938921765,,0.0025180521930663192,True,True,0.004058307985806839
82,82,82,310.0,100.0,0.25,0.294,0.0021817051589996072,0.015355087858237266,,0.009593273050436715,True,True,0.007938777353969051
83,83,83,310.0,100.0,0.25,0.3670000000000001,0.008204297491616209,0.02481350344741618,,0.017438673690240446,True,True,0.01256335599431045
84,84,84,310.0,100.0,0.25,0.439,0.01507121479324847,0.03483740486410496,,0.0257307712016771,True,True,0.01782016069611016
85,85,85,310.0,100.0,0.25,0.511,0.02314324645891661,0.04597049146819116,,0.03510080724391309,True,True,0.023533164450475253
86,86,86,310.0,100.0,0.25,0.583,0.032349724323023216,0.058855502236459384,,0.04605329972007845,True,True,0.02947614695209455
87,87,87,310.0,100.0,0.25,0.6559999999999999,0.042694381076366486,0.0731633637302471,,0.058269606130980325,True,True,0.03544973505158671
88,88,88,310.0,100.0,0.25,0.728,0.0541664228512491,0.08905612629906295,,0.07178542190901525,True,True,0.041305214452426894
89,89,89,310.0,100.0,0.25,0.8,0.06469322845625691,0.10378618439382563,,0.0842228975382931,True,True,0.047005379166905815
90,90,90,310.0,100.0,0.35,0.15,-0.005908975519145227,-0.002587906960515492,,-0.004175393792699647,True,True,-0.011082853420528477
91,91,91,310.0,100.0,0.35,0.222,-0.008822680836313764,-0.0016662499179385792,,-0.005362827117178961,True,True,-0.013792137966952066
92,92,92,310.0,100.0,0.35,0.294,-0.009345713862883036,0.001112011236325904,,-0.004437016268379358,True,True,-0.01590941690236955
93,93,93,310.0,100.0,0.35,0.3670000000000001,-0.008178046504006655,0.005065801152673651,,-0.0017095640479111494,True,True,-0.017500873370813734
94,94,94,310.0,100.0,0.35,0.439,-0.005859449550679245,0.00979042497345928,,0.0016098885332830894,True,True,-0.01856712633402499
95,95,95,310.0,100.0,0.35,0.511,-0.002692928175533259,0.01545660875194654,,0.005909281235345156,True,True,-0.019006969876985403
96,96,96,310.0,100.0,0.35,0.583,0.0012942827207379514,0.02227215177489455,,0.01130517686886075,True,True,-0.018758138344005453
97,97,97,310.0,100.0,0.35,0.6559999999999999,0.005997733465807368,0.029963847447333214,,0.01756545798969853,True,True,-0.01767763619959429
98,98,98,310.0,100.0,0.35,0.728,0.01136665246743781,0.03862744813839965,,0.02463798289622905,True,True,-0.015692722565288822
99,99,99,310.0,100.0,0.35,0.8,0.016359671657552494,0.046661239356016855,,0.03121170147383685,True,True,-0.01281722911448816
100,100,100,310.0,100.0,0.45,0.15,-0.009297264200466834,-0.006702459033381984,,-0.007924527045432223,True,True,-0.009132356850495722
101,101,101,310.0,100.0,0.45,0.222,-0.015867303757923085,-0.011482078927117705,,-0.013622717199281124,True,True,-0.004781818315197975
102,102,102,310.0,100.0,0.45,0.294,-0.019795701618658436,-0.013727755127242676,,-0.016970148843020557,True,True,7.389487617446989e-05
103,103,103,310.0,100.0,0.45,0.3670000000000001,-0.021531182045404038,-0.014005480203052893,,-0.01823840445883633,True,True,0.005282325270733503
104,104,104,310.0,100.0,0.45,0.439,-0.02178382612081415,-0.01283846054734463,,-0.017943823252969792,True,True,0.010760975036172007
105,105,105,310.0,100.0,0.45,0.511,-0.020722200225179843,-0.01040677514810877,,-0.01636122135959129,True,True,-0.015327227187344222
106,106,106,310.0,100.0,0.45,0.583,-0.018479712565681428,-0.006633369603238333,,-0.01355529047355442,True,True,-0.0203211309339953
107,107,107,310.0,100.0,0.45,0.6559999999999999,-0.015250437464778525,-0.0012578770313765668,,-0.009674278717755157,True,True,-0.02501559006181095
108,108,108,310.0,100.0,0.45,0.728,-0.011057655676174743,0.005380775330125299,,-0.004724835505043439,True,True,-0.0293933606906966
109,109,109,310.0,100.0,0.45,0.8,-0.007020205625124504,0.012015391447360428,,0.00023706592433559042,True,True,-0.033416682216860484
110,110,110,310.0,100.0,0.6,0.15,-0.013544351122717832,-0.009488965720162154,,-0.011802476081244209,True,True,-0.037003702214582115
111,111,111,310.0,100.0,0.6,0.222,-0.024641552189682923,-0.01723361250792305,,-0.02144246512247544,True,True,-0.04007524196876136
112,112,112,310.0,100.0,0.6,0.294,-0.03288049490693006,-0.022964300051639984,,-0.028577332404174663,True,True,-0.04248929329053234
113,113,113,310.0,100.0,0.6,0.3670000000000001,-0.0380554318368941,-0.026552664509905056,,-0.03304022670711209,True,True,-0.04409259115202562
