Unnamed: 0,hads1,hads2,z1,xb,conv,mins,maxx
0,300.0,100.0,0.3,0.15,0.16723896138659283,0.1327893734686774,0.19813408855619732
1,300.0,100.0,0.35,0.15,0.09717014402694651,0.05672919847872721,0.13217290893826095
2,300.0,100.0,0.4,0.15,0.04144988332686948,0.00625766050022718,0.07994186767168554
3,300.0,100.0,0.45,0.15,0.002689627461707634,-0.01969358553307506,0.040932204380817794
4,300.0,100.0,0.5,0.15,-0.023801584821869247,-0.0337813327539836,0.004739686078105291
5,300.0,100.0,0.55,0.15,-0.04408855393016147,-0.05178238419312066,-0.02796835465089288
6,300.0,100.0,0.6000000000000001,0.15,-0.062199346022555016,-0.07259299132287204,-0.04739868899234146
7,300.0,100.0,0.65,0.15,-0.0798548948003538,-0.09537145461553835,-0.0610966976488683
8,300.0,100.0,0.7,0.15,-0.09765793951219091,-0.12001832676223302,-0.0718171196135182
9,300.0,100.0,0.75,0.15,-0.11569748149816397,-0.14988881328831857,-0.08089615546669382
0,300.0,100.0,0.3,0.25,0.20553183623400267,0.16291404901811657,0.2433067675402294
1,300.0,100.0,0.35,0.25,0.12724929221171108,0.0784423999086177,0.1696604360219953
2,300.0,100.0,0.4,0.25,0.06547718351007854,0.022614752851885557,0.11134176032195955
3,300.0,100.0,0.45,0.25,0.02260544774033107,-0.004594584936788299,0.07033200016248245
4,300.0,100.0,0.5,0.25,-0.006725277740294708,-0.02000172257527776,0.032050523193790884
5,300.0,100.0,0.55,0.25,-0.029654358462003802,-0.03779366097973125,-0.004543187952215397
6,300.0,100.0,0.6000000000000001,0.25,-0.05104666093179101,-0.0598919248229272,-0.03411263499039961
7,300.0,100.0,0.65,0.25,-0.07256198970465269,-0.08703624628342058,-0.053190330800620175
8,300.0,100.0,0.7,0.25,-0.09433507778361304,-0.11596223023623646,-0.06829398484905816
9,300.0,100.0,0.75,0.25,-0.1160862006528858,-0.15039428280065345,-0.08072040481962547
0,300.0,100.0,0.3,0.35,0.21618988741460768,0.1699490223820191,0.25684859720880016
1,300.0,100.0,0.35,0.35,0.13706992340176838,0.08527418978603148,0.18224724168052603
2,300.0,100.0,0.4,0.35,0.0754780114969582,0.030049537585208286,0.12371916988427262
3,300.0,100.0,0.45,0.35,0.0334413214988558,0.004041742544581298,0.08476745890022162
4,300.0,100.0,0.5,0.35,0.0057982300247989135,-0.00920343114042317,0.04976721122179085
5,300.0,100.0,0.55,0.35,-0.014703029815122752,-0.022000693752040248,0.01643743827112703
6,300.0,100.0,0.6000000000000001,0.35,-0.03374261937411549,-0.04054525354576302,-0.015855995022002214
7,300.0,100.0,0.65,0.35,-0.053660182562605824,-0.06440767350222008,-0.036487906434773495
8,300.0,100.0,0.7,0.35,-0.07456031804860948,-0.09168197168037148,-0.05273475963960297
9,300.0,100.0,0.75,0.35,-0.09579474062354006,-0.12403901788255037,-0.06615048870203874
0,300.0,100.0,0.3,0.45,0.2109990085854771,0.16436943470071183,0.25186642124615294
1,300.0,100.0,0.35,0.45,0.13437852239377315,0.08306230844504932,0.17933443244432837
2,300.0,100.0,0.4,0.45,0.07502218218414108,0.030362354794797,0.1226424442628983
3,300.0,100.0,0.45,0.45,0.03447962757674869,0.005482258343757178,0.08503746238951997
4,300.0,100.0,0.5,0.45,0.007866300608137216,-0.007053112139905132,0.05162802472196991
5,300.0,100.0,0.55,0.45,-0.011692228132592715,-0.018323515226697045,0.01974313668828035
6,300.0,100.0,0.6000000000000001,0.45,-0.029681840620575904,-0.03556523501670464,-0.011235298280627182
7,300.0,100.0,0.65,0.45,-0.04838113490746793,-0.05769823049139331,-0.03244683501710604
8,300.0,100.0,0.7,0.45,-0.06795456815909912,-0.0833346735633625,-0.04806046489295684
9,300.0,100.0,0.75,0.45,-0.08796222817586558,-0.11350446751026887,-0.06091851015207778
0,300.0,100.0,0.3,0.6,0.19445744711317361,0.14990960932399328,0.23366875719030672
1,300.0,100.0,0.35,0.6,0.12311870275464908,0.07492493590568261,0.16559935764343478
2,300.0,100.0,0.4,0.6,0.06761337314622648,0.026196735898892803,0.11212245881009858
3,300.0,100.0,0.45,0.6,0.02860365965163163,0.0020976860325559437,0.07505351005389939
4,300.0,100.0,0.5,0.6,0.0010266257480234715,-0.012246912926791668,0.04002407813158941
5,300.0,100.0,0.55,0.6,-0.021865341342158746,-0.029043666720168393,0.004202682777129788
6,300.0,100.0,0.6000000000000001,0.6,-0.04433953099573343,-0.051773543626494174,-0.02820445792562075
7,300.0,100.0,0.65,0.6,-0.06684379336347308,-0.0797912106964674,-0.04879159826625422
8,300.0,100.0,0.7,0.6,-0.08898960189297352,-0.10884212012567832,-0.06466319943570045
9,300.0,100.0,0.75,0.6,-0.11099614037898464,-0.14294051262593957,-0.07760566140484434
0,310.0,100.0,0.3,0.15,-0.2919456714959523,-0.3186702596084508,-0.2471617161737923
1,310.0,100.0,0.35,0.15,-0.26126762934748776,-0.28689967039673614,-0.22224666936811674
2,310.0,100.0,0.4,0.15,-0.2287137137490897,-0.2531721279622033,-0.1955441452163648
3,310.0,100.0,0.45,0.15,-0.19303102456321755,-0.21497937423266367,-0.165919196471479
4,310.0,100.0,0.5,0.15,-0.1566094003757263,-0.17558702855904737,-0.134294588130789
5,310.0,100.0,0.55,0.15,-0.1263824307713985,-0.1423483678888446,-0.10776188574666834
6,310.0,100.0,0.6000000000000001,0.15,-0.10774037664651158,-0.12190685298061874,-0.09177536899642397
7,310.0,100.0,0.65,0.15,-0.1004815160128392,-0.11537423129441594,-0.0816819126090347
8,310.0,100.0,0.7,0.15,-0.10182025653453308,-0.11920541187407632,-0.07916373685459735
9,310.0,100.0,0.75,0.15,-0.10934318370060499,-0.13425803949979395,-0.08114419029271634
0,310.0,100.0,0.3,0.25,-0.35779326057628164,-0.39195181667757384,-0.3019983766362507
1,310.0,100.0,0.35,0.25,-0.32294716276451124,-0.358477022495361,-0.27227001077305596
2,310.0,100.0,0.4,0.25,-0.2889982415666974,-0.32570812319712317,-0.24369534514204944
3,310.0,100.0,0.45,0.25,-0.2534280571442009,-0.28802939947538253,-0.21394609830842534
4,310.0,100.0,0.5,0.25,-0.2146327809879179,-0.24416229900237704,-0.18106256194897097
5,310.0,100.0,0.55,0.25,-0.17608006642251,-0.20109601638494112,-0.14745446082208213
6,310.0,100.0,0.6000000000000001,0.25,-0.14519844853184405,-0.16754246227167388,-0.1212965563914269
7,310.0,100.0,0.65,0.25,-0.12632369274844107,-0.14749356113535708,-0.10570702095417844
8,310.0,100.0,0.7,0.25,-0.11883538465835233,-0.14084415465006037,-0.09592924196992293
9,310.0,100.0,0.75,0.25,-0.12052839350766718,-0.1455897052831894,-0.09289000092856131
0,310.0,100.0,0.3,0.35,-0.3770510370611894,-0.41614889230403646,-0.3173838603613118
1,310.0,100.0,0.35,0.35,-0.341866538614381,-0.3847666068038587,-0.2868450279853627
2,310.0,100.0,0.4,0.35,-0.3104275244512844,-0.35424744429423394,-0.26004519719950914
3,310.0,100.0,0.45,0.35,-0.2799677011320109,-0.3221798563547699,-0.23441220558105072
4,310.0,100.0,0.5,0.35,-0.24718770598837841,-0.2854270591132525,-0.20602361033236058
5,310.0,100.0,0.55,0.35,-0.21154153305388643,-0.2440722341994305,-0.17532712358307823
6,310.0,100.0,0.6000000000000001,0.35,-0.1777364037076009,-0.20680627442096333,-0.14682755602980202
7,310.0,100.0,0.65,0.35,-0.15189059563034768,-0.17841764323378326,-0.12546566788787833
8,310.0,100.0,0.7,0.35,-0.136396916155803,-0.1621285233009382,-0.1129064632824343
9,310.0,100.0,0.75,0.35,-0.13064139003933792,-0.1577097343554194,-0.10532589460519347
0,310.0,100.0,0.3,0.45,-0.36844386342402025,-0.4103152506945779,-0.30946523882659377
1,310.0,100.0,0.35,0.45,-0.3342718011657253,-0.3796089014004265,-0.27984939172127526
2,310.0,100.0,0.4,0.45,-0.30489874299709485,-0.35044988155196716,-0.25487764217859926
3,310.0,100.0,0.45,0.45,-0.2769110194925476,-0.3204501239411601,-0.23078861843893497
4,310.0,100.0,0.5,0.45,-0.24651474791576392,-0.2857465980223014,-0.20441904055167487
5,310.0,100.0,0.55,0.45,-0.21278523536989905,-0.24605325160273867,-0.1760072560969438
6,310.0,100.0,0.6000000000000001,0.45,-0.18088641498756686,-0.21025776937210025,-0.14958576523755635
7,310.0,100.0,0.65,0.45,-0.15783529463771107,-0.18473408282240972,-0.13087116766153795
8,310.0,100.0,0.7,0.45,-0.1460791428135703,-0.1728712520308357,-0.12154550394251909
9,310.0,100.0,0.75,0.45,-0.14451863835644388,-0.17388211911110382,-0.11460069531338136
0,310.0,100.0,0.3,0.6,-0.3401650890901736,-0.38246341475919615,-0.2851097017677506
1,310.0,100.0,0.35,0.6,-0.30830331423631047,-0.35269648836571543,-0.25781605091395937
2,310.0,100.0,0.4,0.6,-0.2811376476375633,-0.32480748433794054,-0.2347913500244575
3,310.0,100.0,0.45,0.6,-0.2537209278705886,-0.2943610281585866,-0.21069236025010923
4,310.0,100.0,0.5,0.6,-0.22151196954093905,-0.25632204443903717,-0.18340147599150664
5,310.0,100.0,0.55,0.6,-0.18546333607206966,-0.2149495478817195,-0.15330316965885893
