Unnamed: 0,hads1,hads2,z1,xb,conv,mins,maxx
0,300.0,105.0,0.3,0.05,0.13760068536553993,0.08258148030437044,0.21221706275137936
1,300.0,105.0,0.35,0.05,0.0595318743336795,0.029964798060754163,0.09584295305346863
2,300.0,105.0,0.4,0.05,0.02164377856239602,-0.0017381822547119484,0.04949869492327905
3,300.0,105.0,0.45,0.05,-0.0016337836712337782,-0.01802115834739077,0.018796558910906175
4,300.0,105.0,0.5,0.05,-0.018430066392495992,-0.02869324890286308,-0.004228116837394238
5,300.0,105.0,0.55,0.05,-0.03147214379351615,-0.04129692041632816,-0.021048231947591575
6,300.0,105.0,0.6000000000000001,0.05,-0.04156427668698527,-0.05120336253795301,-0.031848180005265
7,300.0,105.0,0.65,0.05,-0.049453674871723814,-0.059960867575030025,-0.03806379179574853
8,300.0,105.0,0.7,0.05,-0.05601350696121408,-0.07012643606949806,-0.04178340385401984
9,300.0,105.0,0.75,0.05,-0.06185508731264343,-0.08203067511138556,-0.04476297295081005
0,300.0,105.0,0.3,0.15,0.13586166038839886,0.11298977560972374,0.17215877432868876
1,300.0,105.0,0.35,0.15,0.09628389506481323,0.07585406816682248,0.12644118831180928
2,300.0,105.0,0.4,0.15,0.06339753216133097,0.04413601483956222,0.09127577574938774
3,300.0,105.0,0.45,0.15,0.036125985305407025,0.01982058837057676,0.06013829730497265
4,300.0,105.0,0.5,0.15,0.01291130056922936,0.0005487449682586594,0.03235879750618113
5,300.0,105.0,0.55,0.15,-0.0072905705956137,-0.01631745072236564,0.00780001169796453
6,300.0,105.0,0.6000000000000001,0.15,-0.025076426043191203,-0.033527388715399176,-0.013176114984748365
7,300.0,105.0,0.65,0.15,-0.040971011406009554,-0.050516369432682146,-0.029304934208006093
8,300.0,105.0,0.7,0.15,-0.055443150926396984,-0.0689203867461174,-0.041117092092773436
9,300.0,105.0,0.75,0.15,-0.06867243134443785,-0.08997750732352292,-0.050445355275452144
0,300.0,105.0,0.3,0.25,0.17941700853103232,0.153673114937657,0.22062387359543256
1,300.0,105.0,0.35,0.25,0.13321391556511625,0.10797562644604003,0.1707531755285701
2,300.0,105.0,0.4,0.25,0.09456300712473646,0.070623258826689,0.12996140467765288
3,300.0,105.0,0.45,0.25,0.0628205765346797,0.041733724098732154,0.09430789909633963
4,300.0,105.0,0.5,0.25,0.03637243364144679,0.019370910613855832,0.06314505458699447
5,300.0,105.0,0.55,0.25,0.013723429139155084,0.0009530637097346416,0.0352531790236604
6,300.0,105.0,0.6000000000000001,0.25,-0.0063315820457574,-0.015613957212995959,0.010594391241884153
7,300.0,105.0,0.65,0.25,-0.024722188788333942,-0.03345900323247966,-0.011109799133241486
8,300.0,105.0,0.7,0.25,-0.04196109047409092,-0.05341171606650984,-0.02858258641613079
9,300.0,105.0,0.75,0.25,-0.05788270361701471,-0.07633450402934841,-0.04121444904670668
0,300.0,105.0,0.3,0.35,0.19674478216191532,0.16568730383210478,0.241653954533447
1,300.0,105.0,0.35,0.35,0.14742090113921708,0.1180389490184482,0.19191355335296495
2,300.0,105.0,0.4,0.35,0.1073137709184503,0.08033794107636834,0.1473185527130144
3,300.0,105.0,0.45,0.35,0.07514815500591915,0.0521114447944133,0.11022419305981583
4,300.0,105.0,0.5,0.35,0.04910911026910559,0.030004592109427717,0.07949156690511833
5,300.0,105.0,0.55,0.35,0.027569431635692934,0.012705785192765858,0.05253686769373086
6,300.0,105.0,0.6000000000000001,0.35,0.009148854577497227,-0.0018583979283414791,0.028709031813245783
7,300.0,105.0,0.65,0.35,-0.007282589849696087,-0.015390277446581196,0.007909287331139702
8,300.0,105.0,0.7,0.35,-0.02243514893184887,-0.030487291128779796,-0.010200304359899305
9,300.0,105.0,0.75,0.35,-0.03627388477586867,-0.04879450561429906,-0.024024655455404154
0,300.0,105.0,0.3,0.45,0.19256372657774662,0.15958093056742836,0.2421405590937727
1,300.0,105.0,0.35,0.45,0.1445590605454787,0.11316464986335986,0.19148947415363482
2,300.0,105.0,0.4,0.45,0.10665267744959597,0.07874400776753557,0.1480975146289522
3,300.0,105.0,0.45,0.45,0.0767887581559166,0.05342079407374701,0.11200794999557215
4,300.0,105.0,0.5,0.45,0.05303875477964674,0.03381751963786722,0.08386764368770566
5,300.0,105.0,0.55,0.45,0.033866413054413846,0.018552456894674343,0.059671552811330957
6,300.0,105.0,0.6000000000000001,0.45,0.018031622975007825,0.006483645718921119,0.038558861257048056
7,300.0,105.0,0.65,0.45,0.004523007596268348,-0.003839640915454026,0.020194795815495756
8,300.0,105.0,0.7,0.45,-0.007367825589194025,-0.013517107577435752,0.004402753639320737
9,300.0,105.0,0.75,0.45,-0.017813673252172382,-0.02530321119651415,-0.008557374136093029
0,300.0,105.0,0.3,0.6,0.16868298991406588,0.1361529423591055,0.21793788632330877
1,300.0,105.0,0.35,0.6,0.12766750034587315,0.09760373013165835,0.17246180359576047
2,300.0,105.0,0.4,0.6,0.09603973234059308,0.06981254047141862,0.1351761486813246
3,300.0,105.0,0.45,0.6,0.07127835168264117,0.04925304859768409,0.10449965486726534
4,300.0,105.0,0.5,0.6,0.05164533625730977,0.033666280309725655,0.08073563160422348
5,300.0,105.0,0.55,0.6,0.03594174478873044,0.021171301349053855,0.060943384522875566
6,300.0,105.0,0.6000000000000001,0.6,0.023291393307380084,0.011819772941043184,0.0438498112467463
7,300.0,105.0,0.65,0.6,0.01302336340611507,0.004645577536513191,0.028990801077739478
8,300.0,105.0,0.7,0.6,0.004641730634653469,-0.0011359763389215676,0.01629004708794301
9,300.0,105.0,0.75,0.6,-0.0021205796408057644,-0.006046293221550779,0.006029314351098788
0,310.0,105.0,0.3,0.05,-0.4473597302273985,-0.742198161031552,-0.30295611249158005
1,310.0,105.0,0.35,0.05,-0.2748237741509445,-0.3666867932776067,-0.22072811322486138
2,310.0,105.0,0.4,0.05,-0.18885436826578286,-0.22537933190089376,-0.16464022996379565
3,310.0,105.0,0.45,0.05,-0.1348797802715983,-0.15300462964458997,-0.12191652536126558
4,310.0,105.0,0.5,0.05,-0.09924808320999404,-0.10882200185858878,-0.09192695738812154
5,310.0,105.0,0.55,0.05,-0.07790070099853248,-0.08573878338587324,-0.07191005140307755
6,310.0,105.0,0.6000000000000001,0.05,-0.06757626354478169,-0.07624920141562765,-0.05942754193677478
7,310.0,105.0,0.65,0.05,-0.06428851885235537,-0.07423976137102146,-0.05316437443062232
8,310.0,105.0,0.7,0.05,-0.06489632481517264,-0.07953339581796347,-0.050452286576806574
9,310.0,105.0,0.75,0.05,-0.06755503368585392,-0.0884941593127522,-0.050020030206578456
0,310.0,105.0,0.3,0.15,-0.26941139242536977,-0.31502895750412524,-0.24476814257639398
1,310.0,105.0,0.35,0.15,-0.23553828865689164,-0.26894722739703986,-0.21569034611776258
2,310.0,105.0,0.4,0.15,-0.2005041086404339,-0.22476484733745145,-0.1795286558850397
3,310.0,105.0,0.45,0.15,-0.1662845714967084,-0.18750721363829637,-0.14785073274082391
4,310.0,105.0,0.5,0.15,-0.13511433270262102,-0.15388942915324524,-0.12116222033589895
5,310.0,105.0,0.55,0.15,-0.11037348507432256,-0.12643257753072437,-0.09995705222016041
6,310.0,105.0,0.6000000000000001,0.15,-0.094496640632471,-0.10778202167492244,-0.08609372348238337
7,310.0,105.0,0.65,0.15,-0.0872931364128384,-0.09832701717478655,-0.07598974824947771
8,310.0,105.0,0.7,0.15,-0.08683752277783487,-0.10142742284134194,-0.0721546806733871
9,310.0,105.0,0.75,0.15,-0.09083113928817758,-0.11448084647673303,-0.07150522098401352
0,310.0,105.0,0.3,0.25,-0.34024739205331506,-0.3912220551073616,-0.30992876340851055
1,310.0,105.0,0.35,0.25,-0.3041619531220385,-0.34351288557752796,-0.2683768317353155
2,310.0,105.0,0.4,0.25,-0.265587974363569,-0.3064996623285541,-0.22977500368625672
3,310.0,105.0,0.45,0.25,-0.22657891911233974,-0.26549979632475385,-0.19419136445197632
4,310.0,105.0,0.5,0.25,-0.18859483371847627,-0.22204936130613506,-0.16176204689727638
5,310.0,105.0,0.55,0.25,-0.15443376623696353,-0.18180424487988492,-0.1338554088298025
6,310.0,105.0,0.6000000000000001,0.25,-0.1274563743767916,-0.14962551498962579,-0.11161755005413633
7,310.0,105.0,0.65,0.25,-0.10971987978614066,-0.12714856191866825,-0.09751293263101243
8,310.0,105.0,0.7,0.25,-0.10111085382446568,-0.11717906854471291,-0.08691406345772934
9,310.0,105.0,0.75,0.25,-0.09966388848805117,-0.12091213166645004,-0.08087302332458138
0,310.0,105.0,0.3,0.35,-0.3685338328004476,-0.4181384905833041,-0.3252844451747705
1,310.0,105.0,0.35,0.35,-0.32948486936905624,-0.3822507993295156,-0.2831285367770559
2,310.0,105.0,0.4,0.35,-0.2899557821990563,-0.34377858947096523,-0.24498941056738607
3,310.0,105.0,0.45,0.35,-0.2507464343489851,-0.30141737934577373,-0.20986508361331438
4,310.0,105.0,0.5,0.35,-0.2120428146524048,-0.2566073008946872,-0.17697683461872815
5,310.0,105.0,0.55,0.35,-0.17510593606458427,-0.211715735107773,-0.14670985393786304
6,310.0,105.0,0.6000000000000001,0.35,-0.14230425290801155,-0.1704870417897768,-0.12037961936400833
7,310.0,105.0,0.65,0.35,-0.11621059278660077,-0.13801930069929239,-0.09944964016742924
8,310.0,105.0,0.7,0.35,-0.09843961743837176,-0.11471344749924027,-0.08469193083779816
9,310.0,105.0,0.75,0.35,-0.08866252619780937,-0.10626882110366012,-0.0743078403262873
0,310.0,105.0,0.3,0.45,-0.3590901908046997,-0.41619934238422596,-0.3085450001590462
1,310.0,105.0,0.35,0.45,-0.3203801118872599,-0.38149977065101986,-0.26934684296909833
2,310.0,105.0,0.4,0.45,-0.2837039382934889,-0.3438450417787909,-0.23527954666113243
3,310.0,105.0,0.45,0.45,-0.24833444801274707,-0.3044386282955264,-0.20426375648173753
4,310.0,105.0,0.5,0.45,-0.21334209179063518,-0.26326144927739425,-0.17480854753248512
5,310.0,105.0,0.55,0.45,-0.17864511713650771,-0.22084758554960027,-0.14642205690627866
6,310.0,105.0,0.6000000000000001,0.45,-0.1452583452417188,-0.17891830292532018,-0.11957979032430795
7,310.0,105.0,0.65,0.45,-0.11519578013935255,-0.14045197771911358,-0.09554424130263223
8,310.0,105.0,0.7,0.45,-0.09087755840344157,-0.10901172058495381,-0.07589351443562549
9,310.0,105.0,0.75,0.45,-0.07376780953365089,-0.08790819555234468,-0.06153226471225646
0,310.0,105.0,0.3,0.6,-0.31452800030666633,-0.3774600490890068,-0.262717691388976
1,310.0,105.0,0.35,0.6,-0.2826267515737779,-0.34579949547654293,-0.23249835139247552
2,310.0,105.0,0.4,0.6,-0.2547114363504113,-0.3155041305311184,-0.20754196602302627
3,310.0,105.0,0.45,0.6,-0.22863148871614464,-0.28552003635427925,-0.1851468289820259
4,310.0,105.0,0.5,0.6,-0.2026187167597262,-0.254391950057178,-0.16345753754967518
5,310.0,105.0,0.55,0.6,-0.17543184530002243,-0.22093417076977137,-0.1412599558905068
6,310.0,105.0,0.6000000000000001,0.6,-0.14650510844301046,-0.18464227074794887,-0.11796271915029874
7,310.0,105.0,0.65,0.6,-0.11642258089935503,-0.14641968544970282,-0.0939047078747727
8,310.0,105.0,0.7,0.6,-0.08741301325870719,-0.10929222938528389,-0.07071596491619979
9,310.0,105.0,0.75,0.6,-0.06276253200798872,-0.07768996558349564,-0.05086932426166449
