had1,had2,z1,z2,mins,maxx,fit_line
310.0,200.0,0.25,0.7928571428571428,0.03275375109272069,0.053326708480982234,0.0431721203290833
310.0,200.0,0.25,0.8464285714285714,0.03451260392087562,0.05572896942548983,0.04526368057768878
310.0,200.0,0.25,0.9,0.036197806321233816,0.05803291625708643,0.047268951575596053
310.0,200.0,0.35,0.15,-0.01513238852344638,-0.006584109831260541,-0.010951827013702982
310.0,200.0,0.35,0.20357142857142857,-0.017287983965809304,-0.006190334610151386,-0.011810821650936007
310.0,200.0,0.35,0.2571428571428571,-0.017729666054195396,-0.004757839377916893,-0.011276184760476432
310.0,200.0,0.35,0.3107142857142857,-0.01699184039255003,-0.0027060903598902035,-0.009813356725571933
310.0,200.0,0.35,0.36428571428571427,-0.015543768058548197,-0.00023961862655084464,-0.00775520342969752
310.0,200.0,0.35,0.4178571428571428,-0.01359485465999064,0.00276047116613325,-0.005264268425143041
310.0,200.0,0.35,0.4714285714285714,-0.011468363599530861,0.00576020802399964,-0.0027176577506704065
310.0,200.0,0.35,0.525,-0.00936759437209683,0.008582913259091711,-0.00027261625411901646
310.0,200.0,0.35,0.5785714285714285,-0.0074763373158396864,0.011111278582517183,0.0019224789311805492
310.0,200.0,0.35,0.6321428571428571,-0.0058742347095575515,0.013297292535908806,0.0038049289708669133
310.0,200.0,0.35,0.6857142857142857,-0.004558626394496605,0.015166096842835092,0.005388446858070617
310.0,200.0,0.35,0.7392857142857143,-0.003451091742890235,0.01679161980159645,0.006749006641394202
310.0,200.0,0.35,0.7928571428571428,-0.0025234287278823033,0.01824653987510649,0.007952772638310584
310.0,200.0,0.35,0.8464285714285714,-0.0016695557905357244,0.019594351562163298,0.009063039270207369
310.0,200.0,0.35,0.9,-0.0008365936185199773,0.02089293343576428,0.01013658415014286
310.0,200.0,0.45,0.15,-0.017529256266123006,-0.006030461463788802,-0.011073866797000578
310.0,200.0,0.45,0.20357142857142857,-0.022586610709808795,-0.007040161739248461,-0.013862785652299309
310.0,200.0,0.45,0.2571428571428571,-0.02675472481093709,-0.007732130599839214,-0.016090115655968497
310.0,200.0,0.45,0.3107142857142857,-0.030078011548944877,-0.008228541505824204,-0.017828718524830957
310.0,200.0,0.45,0.36428571428571427,-0.03262217305613563,-0.00858355917029353,-0.019137124206152958
310.0,200.0,0.45,0.4178571428571428,-0.034448377228612256,-0.008801020094891086,-0.020044798987463606
310.0,200.0,0.45,0.4714285714285714,-0.03577072003190526,-0.008901144443938445,-0.020662495527137788
310.0,200.0,0.45,0.525,-0.036838928830738485,-0.008857247770929623,-0.021062318278024177
310.0,200.0,0.45,0.5785714285714285,-0.03771134836919301,-0.008712861218264208,-0.021324807122302353
310.0,200.0,0.45,0.6321428571428571,-0.03847488529785308,-0.008516584746524176,-0.021516563952936538
310.0,200.0,0.45,0.6857142857142857,-0.0391770908902282,-0.008272707905452916,-0.02166155780126513
310.0,200.0,0.45,0.7392857142857143,-0.0398180297271869,-0.008011463521617699,-0.021774932021375922
310.0,200.0,0.45,0.7928571428571428,-0.04039431716753253,-0.007716739157622233,-0.021845196539678532
310.0,200.0,0.45,0.8464285714285714,-0.040893879666024084,-0.007393629461103491,-0.02186828669571957
310.0,200.0,0.45,0.9,-0.041304161648002595,-0.007036500436533517,-0.021834243032788178
310.0,200.0,0.6,0.15,-0.012970359483983316,-0.003782835362606638,-0.006627644077866707
310.0,200.0,0.6,0.20357142857142857,-0.0168297415680243,-0.004166664969546561,-0.008019780717204043
310.0,200.0,0.6,0.2571428571428571,-0.020426080523606772,-0.004447152757233937,-0.009252627827725735
310.0,200.0,0.6,0.3107142857142857,-0.023790344389252982,-0.004706009475051197,-0.010395401935800928
310.0,200.0,0.6,0.36428571428571427,-0.026898622312965133,-0.0049814630550816886,-0.011479504414049838
