NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
6321.964731319356,-0.3663068808667469,-0.08992504816873881,-21.929805307428037,0.0,0.0,0.5038281345660347,0.0,44.59631959452664,0.0,0.0,18.249535286043823,1.3209217246320817,0.09222707748292018,0.15,2.062
