NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.3979895438075731,-0.1775434277684719,-0.1021844736939259,-0.3134295053829462,0.0,0.0,1.6318248177633612,0.0,5.685372034951256,0.0,0.0,5.258605494117144,4.424369005076546e-09,0.0,0.25,1.316
