NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
1.0308655928610273,-0.7510866142793562,-0.482985530867413,-0.818302367932145,0.0,0.0,2.2665173844938575,0.0,4.748488607470872,0.0,0.0,4.834558497139999,2.0459843680482557,0.00016752497248311504,0.25,1.51
