NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.2734910065807735,-0.34659701260388737,-1.1668453627964452,-0.1285851546948025,0.0,0.0,2.7913185228345614,0.0,1.3087549225294346,0.0,0.0,0.0545318799866467,1.3111847237805259,1.038815099036884,0.25,3.388
