NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.4405944308493856,-0.4943090687251389,-0.32897528993668246,-0.293261544069478,0.0,0.0,1.8792261901378777,0.0,3.343997262257071,0.0,0.0,2.909840382407134,2.822273155080283,0.12144222579592957,0.25,2.608
