NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.27134267666920786,-0.36165288795676526,-0.2614796219016061,-0.1595924673293581,0.0,0.0,1.9927234369248568,0.0,3.1504888776811315,0.0,0.0,2.246495970070238,0.0008436481323419011,0.0,0.25,1.452
