NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.11596577838452654,-0.1083634041739396,-0.18177877172756934,-0.1610020807546544,1.5005920391268734,0.0,1.458015290495959,0.0,6.650111338394255,1.4067157925956089,0.0,0.0,0.117573821730219,0.0,0.27,1.645
