,UP,DO,ST,UPb,DOb,STb,UP_min,DO_min,ST_min,UPb_min,DOb_min,STb_min,UP_max,DO_max,ST_max,UPb_max,DOb_max,STb_max,zs
58,5.581939452393577e-07,-6.137037066448483e-05,-0.0007916155715673852,-3.8558549746586227e-07,-1.058273840736124e-06,-3.0333560368942545e-05,5.741288478775868e-08,-8.327476090050851e-05,-0.0009904431526336563,-1.3717053339540847e-06,-3.764767818453383e-06,-0.00010791045521513822,2.6818709912735743e-06,-3.965365304705312e-05,-0.000557717939421477,-5.572511808101599e-08,-1.529425642941665e-07,-4.383829901503503e-06,0.6476767676767676
59,4.517835676119895e-07,-5.2216511589561515e-05,-0.0007377513243397797,-3.13091276080975e-07,-8.3938002253849e-07,-2.570655758453917e-05,4.3816118256263126e-08,-7.085369487911124e-05,-0.0009299503611786821,-1.1561899490250657e-06,-3.09967993237997e-06,-9.492970827967535e-05,2.264514333819367e-06,-3.373900811549355e-05,-0.0005160528127144936,-4.306443552235422e-08,-1.1545331863546461e-07,-3.5358327624394065e-06,0.655050505050505
60,3.643389047401021e-07,-4.426251267668086e-05,-0.0006846770891920901,-2.5332695956602054e-07,-6.622766968431219e-07,-2.166738541544347e-05,3.327643278449154e-08,-6.0060744624757386e-05,-0.0008694285596838406,-9.718699969415823e-07,-2.540775180178416e-06,-8.312530902164462e-05,1.9069508602831203e-06,-2.859963695294437e-05,-0.0004755417978423592,-3.312702806792395e-08,-8.660451600823948e-08,-2.833397937770059e-06,0.6624242424242424
61,2.9268399520422233e-07,-3.737754825932718e-05,-0.0006326811058495319,-2.0419347685024486e-07,-5.197313694931113e-07,-1.8160278755182937e-05,2.514097404867671e-08,-5.07183900087467e-05,-0.0008092745865790065,-8.145225372306524e-07,-2.0731950906950978e-06,-7.244088575530704e-05,1.6011691813268096e-06,-2.415100828586932e-05,-0.0004356297012638511,-2.535779474722072e-08,-6.454291094207619e-08,-2.255236691836024e-06,0.6697979797979798
62,2.341355797659541e-07,-3.143906981877084e-05,-0.0005820153051295918,-1.6391189243822562e-07,-4.0558652333587573e-07,-1.5131621459498825e-05,1.888863618159885e-08,-4.266034234021052e-05,-0.0007498488736778563,-6.804381400072263e-07,-1.6836883245348997e-06,-6.281504171562884e-05,1.3401199942059753e-06,-2.0313939010263656e-05,-0.0003972690320492169,-1.930821031842088e-08,-4.77765815426576e-08,-1.7824486390384617e-06,0.6771717171717172
63,1.8646247781724023e-07,-2.6338051935844616e-05,-0.0005329268410349359,-1.3099940543694126e-07,-3.146958062205428e-07,-1.2531204817963585e-05,1.4107336836632997e-08,-3.573866270962415e-05,-0.0006915145979499376,-5.664539291461619e-07,-1.36077469454817e-06,-5.418612536747502e-05,1.1177882026212109e-06,-1.7017983793988148e-05,-0.0003606422086394184,-1.4619509112713598e-08,-3.511999303682794e-08,-1.3984801107947438e-06,0.6845454545454546
64,1.4778849180918585e-07,-2.19740724659081e-05,-0.00048564435610173407,-1.0420525454187352e-07,-2.4273003462604715e-07,-1.0311942840229528e-05,1.047020411951284e-08,-2.98170861736037e-05,-0.000634619438168165,-4.6980868908403933e-07,-1.094346728198457e-06,-4.649132492384081e-05,9.289144726139407e-07,-1.4198256196913873e-05,-0.0003258562419436244,-1.1003475732553879e-08,-2.5630896036019156e-08,-1.088881873536934e-06,0.6919191919191919
65,1.165388730524816e-07,-1.8255574969837973e-05,-0.00044035212390758176,-8.247626912011022e-08,-1.860750519677629e-07,-8.429491758641622e-06,7.718890599153388e-09,-2.4771377853096868e-05,-0.0005794606298991169,-3.8809314219375566e-07,-8.755785436519872e-07,-3.9665081587813004e-05,7.689024391719478e-07,-1.1795598237234454e-05,-0.00029298525779738565,-8.229322490539179e-09,-1.8566208515767926e-08,-8.410783714304782e-07,0.6992929292929293
66,9.139533881447046e-08,-1.510020656814906e-05,-0.00039721383813070394,-6.492790424640333e-08,-1.4173861317104917e-07,-6.842956006941336e-06,5.650045151908147e-09,-2.048979137482381e-05,-0.000526314400280068,-3.1920896469605765e-07,-6.968380774479088e-07,-3.3642436603941566e-05,6.337424500230727e-07,-9.756798691436453e-06,-0.00026208757360796016,-6.112943188724923e-09,-1.3344648961332799e-08,-6.442623059975563e-07,0.7066666666666667
67,7.126182761854253e-08,-1.2434473989737013e-05,-0.0003563684086869614,-5.082243003507704e-08,-1.0725911404184996e-07,-5.5147933943187195e-06,4.104553582760754e-09,-1.687260215650246e-05,-0.00047542937689351144,-2.613488166850948e-07,-5.515683235567787e-07,-2.8359224989305253e-05,5.199764594219545e-07,-8.034370854745059e-06,-0.00023320360523822997,-4.5083361324841984e-09,-9.514699297915665e-09,-4.892041231722377e-07,0.714040404040404
68,5.522225438427982e-08,-1.0192593573590478e-05,-0.000317931556578224,-3.9541024466176485e-08,-8.06184079799605e-08,-4.410798321355721e-06,2.958023741859684e-09,-1.3830546949718865e-05,-0.00042702756803603516,-2.1293372691391894e-07,-4.341409536246079e-07,-2.375274130884829e-05,4.2457772231491065e-07,-6.585809484945418e-06,-0.0002063576356122518,-3.2997049319862488e-09,-6.727619276731359e-09,-3.680818383303134e-07,0.7214141414141414
69,4.25107801849801e-08,-8.31499720096227e-06,-0.0002819668978032763,-3.0564319280678403e-08,-6.016502807232325e-08,-3.4996494072493768e-06,2.1135841077429595e-09,-1.1282796507521194e-05,-0.000381264186354105,-1.7257586873930141e-07,-3.3971088614655973e-07,-1.976013374264284e-05,3.448799074483102e-07,-5.372625430222234e-06,-0.00018153984925491678,-2.3955014292987934e-09,-4.7154791643654555e-09,-2.74287645019146e-07,0.7287878787878788
70,3.2496699073760525e-08,-6.750212905390872e-06,-0.00024853294134340447,-2.3463126799885965e-08,-4.4572405889111655e-08,-2.753498543329081e-06,1.496581618231654e-09,-9.15950742414618e-06,-0.0003382892551991582,-1.3908715841425128e-07,-2.6422093405015866e-07,-1.6322474466245624e-05,2.7859724425067255e-07,-4.361560760443829e-06,-0.0001587377087965832,-1.7241341629151125e-09,-3.2753012150584144e-09,-2.023345373607127e-07,0.7361616161616161
