,UP,DO,ST,UPb,DOb,STb,UP_min,DO_min,ST_min,UPb_min,DOb_min,STb_min,UP_max,DO_max,ST_max,UPb_max,DOb_max,STb_max,zs
0,0.009203053588967575,0.008560718882896242,-0.00037195644271313894,-0.012828459813157878,-0.011933086893314099,-0.007788872873607695,0.005555107554431462,0.005167384246762376,-0.0010651008695125787,-0.016369300340677954,-0.015226791539520109,-0.01039020066409275,0.012591285756015558,0.011712466594857363,-7.615008806796409e-05,-0.008996814884074427,-0.008368874778296075,-0.005100965463013863,0.19221956458683565
1,0.008619637922395068,0.00783636014014898,-0.0003677535323737938,-0.011371059657769281,-0.010337756580457344,-0.006596955827538534,0.005538524905333773,0.005035231896529623,-0.0010044172000232036,-0.014509636654813073,-0.013191126976970294,-0.008822755306599504,0.011376085919911698,0.010342326099578842,-8.046164311484785e-05,-0.007974715614090055,-0.007250042766287643,-0.004325205750648833,0.20212072553075822
2,0.008156232415841356,0.007229752142312468,-0.0003668637038978182,-0.0102926383984902,-0.00912348014593157,-0.005685571170944357,0.005519351487728206,0.004892398991117058,-0.0009587281826439524,-0.013133555523950811,-0.01164169267676126,-0.007623306377574879,0.010614078492195584,0.009408407314213087,-8.540028956003047e-05,-0.007218400625533689,-0.0063984502556795365,-0.003731827274901997,0.2116705910492675
3,0.00777200616120571,0.006709709272657276,-0.0003686364960906196,-0.009471008432023293,-0.008176487740702391,-0.00497234803281731,0.005486971588856905,0.0047369988372279875,-0.0009243247494810118,-0.012085143798312234,-0.0104333166653528,-0.006684018974826946,0.0100114241447707,0.008643038106682602,-9.094671330581424e-05,-0.006642177694708496,-0.005734308535585233,-0.0032673257399868628,0.2209434705523342
4,0.0074363856852092914,0.006254962857086327,-0.00037271767770078796,-0.008824641001474556,-0.0074226652607772775,-0.004404138889531852,0.00543160622867554,0.004568683854343156,-0.0008988786777307694,-0.011260369604434939,-0.009471428273669768,-0.005935307454558676,0.009512822640587115,0.00800151509103009,-9.712135892870301e-05,-0.0061888693315504135,-0.005205640136875045,-0.0028971770991142783,0.22999185713712164
5,0.007126359792141747,0.005850030404912836,-0.0003789230559404042,-0.008297452682268528,-0.006811380829820298,-0.003945022097704725,0.005344974731492524,0.004387690995787454,-0.0008808604731949389,-0.010587669681071625,-0.008691420494898698,-0.005330129195091271,0.009079649304493865,0.007453486218280217,-0.00010397076698942992,-0.005819143286021694,-0.004776936072089663,-0.002598044640709155,0.23885436328995668
6,0.006824557802112168,0.00548341797993374,-0.00038721232126527394,-0.007849628980079019,-0.006307045516099622,-0.0035701796034742295,0.005177369438329773,0.004159929696560041,-0.0008693206105752509,-0.010016240157373417,-0.008047881337202138,-0.004835988393268378,0.008691256601479248,0.006983279224628922,-0.00011157202822451488,-0.005505076982819227,-0.0044232372241272125,-0.0023538062845735092,0.24756030448440192
7,0.0065197136510355734,0.005146405399856538,-0.0003976178431153479,-0.007454043929465327,-0.005883928954958775,-0.003261670410343632,0.004941792503731237,0.0039008565387121533,-0.0008636259438327395,-0.009511467908943711,-0.007507978482977551,-0.0044293876629380845,0.008309703559813954,0.006559352996222609,-0.00012002133233997654,-0.005227646525608127,-0.004126498454983165,-0.0021528059543661254,0.256132511554769
8,0.006204461139653858,0.004832296625934251,-0.0004102396575066933,-0.00709125983320015,-0.005522972937422234,-0.003006314680371876,0.0046859096801576535,0.0036495845533044548,-0.0008633910562942631,-0.009048550152870214,-0.007047393381812845,-0.004093065748448219,0.00792792573540997,0.006174603711679659,-0.00012943744924565312,-0.0049732199300135185,-0.003873353921783774,-0.001986480854577034,0.26458914126473776
9,0.005875203999926949,0.004536082706821183,-0.00042520953934245786,-0.006747984783271957,-0.005209932639219506,-0.0027940681434801295,0.004378088050551592,0.0033802008398847888,-0.0008683621584624488,-0.008610526222205338,-0.006647949431825959,-0.0038138606953074207,0.007546919991410137,0.005826768442972234,-0.00013995457316451945,-0.004732475357125846,-0.003653813489401026,-0.001848303701895176,0.2729448885311688
