,UP,DO,ST,UPb,DOb,STb,UP_min,DO_min,ST_min,UPb_min,DOb_min,STb_min,UP_max,DO_max,ST_max,UPb_max,DOb_max,STb_max,zs
0,0.008767204785220459,-0.0067738419323460355,-0.001886456869933147,-0.007095373168434993,-0.006600145753473869,-0.006571873674149389,0.004582913284476158,-0.014443000230028714,-0.0035793450714738115,-0.011476391755294708,-0.010675387539288216,-0.010629658942586929,0.012803941686710372,-0.0018401885884369322,-0.0006077956327671313,-0.003379567141298996,-0.0031436874688219223,-0.003130221314465691,0.19221956458683565
1,0.007633052340112701,-0.006214677818555411,-0.001729564227136413,-0.006176256428100563,-0.0056150119209482765,-0.005563335423578183,0.0040204265322539125,-0.012686464799511249,-0.003187065021178023,-0.009960695495522403,-0.00905555405598575,-0.008972213304096505,0.01102583757041311,-0.0017865483795878466,-0.0005860383833481401,-0.002983910151516239,-0.002712758329717696,-0.0026877920695093506,0.20212072553075822
2,0.006786032334500002,-0.0057905678463289765,-0.0016080636974036497,-0.005490274453823786,-0.004866624866810072,-0.004792293337240098,0.003601431387916681,-0.011512971338793119,-0.002883401955082939,-0.00882867892195022,-0.007825814309286604,-0.007706284909823943,0.00969553492096296,-0.0017548573510251218,-0.0005710931587204282,-0.002690381900070096,-0.002384776857007209,-0.0023483524116645347,0.2116705910492675
3,0.0061327267577377925,-0.005464155891451939,-0.0015126324907232223,-0.004961566451020824,-0.004283407363917366,-0.004188984794966212,0.003279389692128573,-0.010640195343386689,-0.0026437866344717112,-0.007955358921855544,-0.006868000927705149,-0.006716604098952499,0.008666812637873864,-0.001739924964028543,-0.0005613984054881261,-0.002465974090124165,-0.0021289186955651927,-0.0020819892407538793,0.2209434705523342
4,0.005611697880604979,-0.005210501398986907,-0.0014372817263830862,-0.004540259887412785,-0.0038189462138537057,-0.0037083986001704592,0.003023510271469075,-0.009949456182425796,-0.0024523417531754016,-0.007258751251179461,-0.006105549306736716,-0.0059288110474659626,0.007844288276449932,-0.0017382278201195781,-0.0005560135795433324,-0.0022887357877818034,-0.0019251230299597464,-0.0018693962024289765,0.22999185713712164
5,0.0051814248623204455,-0.00501191315860883,-0.0013779702964028975,-0.004192657336449211,-0.0034417533791452574,-0.0033201138367139785,0.0028128345781846683,-0.00939484815082857,-0.002298298537480827,-0.006683605067420403,-0.00548657294878007,-0.0052926647428495266,0.007164103371956259,-0.0017471329384572709,-0.0005543546793041263,-0.0021436293362152195,-0.0017597058188881186,-0.0016975137362362327,0.23885436328995668
6,0.00481309035605547,-0.0048554350897584055,-0.0013320015082542074,-0.003895371699932819,-0.0031298659689461316,-0.0030031122754856174,0.0026326869367299358,-0.008943413793651328,-0.0021742929757779484,-0.006191695697089013,-0.004974923869966841,-0.004773448796765703,0.006582434713227777,-0.0017645803829722025,-0.0005561123819236043,-0.0020200359254696054,-0.0016230650593074237,-0.0015573339727257204,0.24756030448440192
7,0.0044874201365574275,-0.004731225931732096,-0.0012974530497919382,-0.003632753899777424,-0.002867552976532162,-0.002742200711621808,0.002473185688952204,-0.008570721130741265,-0.002075000474249873,-0.005757503468544531,-0.0045447466754163215,-0.004346077533513949,0.006077848467219017,-0.0017888572225932607,-0.0005611204398934971,-0.001898323974609909,-0.0014984622448959539,-0.0014329584380552104,0.256132511554769
8,0.004190963329188369,-0.00463155580568156,-0.0012729764568991078,-0.0033938751281156307,-0.002643293424084576,-0.002526217945788335,0.0023273690707965736,-0.008258131683525592,-0.00199691518853525,-0.00536326280220461,-0.004177135799506014,-0.003992124114015637,0.005637830929642391,-0.0018184567157802105,-0.0005693325001007478,-0.0017808394802843216,-0.0013869930713094173,-0.0013255610427129864,0.26458914126473776
9,0.003914736306584844,-0.004550311267270938,-0.0012575595632751176,-0.003171425759509251,-0.002448570218813852,-0.0023466591138640953,0.0021905534873406644,-0.007991313345335368,-0.0019427794816069927,-0.004997116476945279,-0.0038581355873471813,-0.0036975574435261717,0.005230438266308756,-0.0018520478453294318,-0.0005807606891956379,-0.0016710239924258674,-0.0012901514627952518,-0.001236454509317764,0.2729448885311688
10,0.0036530066597656894,-0.004482504753774695,-0.001250433055257321,-0.0029607300716583793,-0.0022769710475223828,-0.0021969294142772902,0.0020597387288409093,-0.007758955652619027,-0.0019036944873947357,-0.004651483187187518,-0.0035772570578616325,-0.0034515068873619504,0.004847458489540815,-0.0018883978180039636,-0.0005954598412255729,-0.0015665051472370107,-0.001204732204464542,-0.0011623826395136708,0.2812118249476765
11,0.0034022562560595336,-0.004423966434642639,-0.0012510040105298988,-0.002758906968274081,-0.002123602205478817,-0.002071831576815746,0.0019330857807529794,-0.0075519474425927826,-0.0018780154367151027,-0.0043216815273703045,-0.003326510291371633,-0.0032454143457212765,0.004501565955538259,-0.0019263276887762726,-0.0006135155115214093,-0.0014658230483644754,-0.001128281995059734,-0.001100775964013634,0.289399995028857
12,0.003160560197484228,-0.0043714354823442825,-0.0012587806084441155,-0.0025643679150417985,-0.001984824769692247,-0.0019671650332434595,0.0018096074630218027,-0.007363322014131137,-0.0018643803333970295,-0.004005104088355878,-0.003099956817091458,-0.0030723753291795825,0.004190230304521358,-0.0019648184038496917,-0.0006350209067868957,-0.0013681818116507009,-0.0010589748582010548,-0.0010495527584835958,0.29751785031707956
13,0.0029270704803972566,-0.00432199071364825,-0.0012733297700982258,-0.002376399717418721,-0.0018577559994487087,-0.0018794727649746855,0.001688904403831476,-0.007187127778712663,-0.0018616190809899547,-0.003700537652940988,-0.0028929039065045655,-0.0029267213270083264,0.0038885552905959667,-0.0020028161203869458,-0.0006600638824269022,-0.0012732401880687877,-0.0009953584747490586,-0.00100699399987552,0.3055725719831282
14,0.0027016419680242747,-0.0042733540412819545,-0.0012942582069491123,-0.0021948624008278376,-0.001740253575642198,-0.0018058802282864253,0.0015709709916918594,-0.007018831926558654,-0.001868705990936441,-0.0034076736703885576,-0.0027018624435312015,-0.002803752300593367,0.003596405143400282,-0.0020394047611083247,-0.0006887224425736969,-0.0011809587570647236,-0.0009363537772995256,-0.0009716645877210872,0.3135703148997858
15,0.002484560355040054,-0.004223501243125617,-0.0013211834404434522,-0.002019969458109943,-0.0016306205038401252,-0.00174395611690589,0.0014560517231819654,-0.006854579748647339,-0.0018847033355430171,-0.0031267545943733377,-0.002524072892088239,-0.0026995075490018543,0.003314216854976557,-0.002073662528651407,-0.0007210529114286963,-0.001091487713290365,-0.0008811035423506733,-0.0009423442847009371,0.32151639524939335
16,0.002276323831685056,-0.00417133780330859,-0.0013537305197749206,-0.001852111247909426,-0.0015277732754865442,-0.0016916366887195211,0.0013445223340349058,-0.0066922224483885765,-0.001908746479481775,-0.002858292896269052,-0.0023577544304436097,-0.002610638608179094,0.003042714388356644,-0.00210502276926819,-0.0007570899026724326,-0.0010050751915417252,-0.000829068458617265,-0.0009179913306249345,0.32941543677300666
17,0.0020775285062169316,-0.004115286024114111,-0.0013915003722138996,-0.0016917623000750753,-0.0014306226464530513,-0.00164713093528042,0.0012368269729805597,-0.006528967331899717,-0.0019399914404347812,-0.002602924077457726,-0.0022011379092935733,-0.002534254824082916,0.002782758360823134,-0.00213260688429502,-0.000796829637965839,-0.0009220189613578611,-0.0007796965368711317,-0.0008976946430951088,0.33727148622452763
18,0.0018887522627759209,-0.004054572535811343,-0.001434073025211428,-0.00153938700650771,-0.0013385169146752616,-0.0016088867843306067,0.0011334113972671569,-0.0063634252712191355,-0.0019776147264316513,-0.002361259781742499,-0.002053145923957701,-0.0024678652224273223,0.0025382328770045645,-0.0021558773513670943,-0.0008402310603822133,-0.000842615989559771,-0.0007326655024588439,-0.0008806581607726348,0.3450881055544202
19,0.0017104834834604456,-0.003988488953371425,-0.0014810129391578334,-0.0013953814632747918,-0.0012509187654280035,-0.0015755647520915644,0.0010346800749857971,-0.006194381022668973,-0.0020208165433432757,-0.0021337988354031183,-0.001912888392963075,-0.002409332732015172,0.0023068289595312716,-0.002174289956770292,-0.0008872184162147255,-0.000767130562058446,-0.0006877101644736874,-0.0008661888563396059,0.35286844627337066
