,UP,DO,ST,UPb,DOb,STb,UP_min,DO_min,ST_min,UPb_min,DOb_min,STb_min,UP_max,DO_max,ST_max,UPb_max,DOb_max,STb_max,zs
0,0.006430121444501139,-0.012192582509844327,-0.0003442174685051707,-0.004125139972079692,-0.0038372224297277334,-0.0038207854810646175,0.005939870027622767,-0.013536318924089392,-0.0005604726772490195,-0.00443973105943619,-0.004129856373004137,-0.00411216591110565,0.006894041478112914,-0.010822446605767299,-0.00020743137905301134,-0.003855391231555299,-0.0035863010247483124,-0.0035709389114192574,0.19221956458683565
1,0.005551982310292799,-0.010700493628468772,-0.00033425639987800626,-0.0035698229380672487,-0.00324542845431803,-0.0032155598846078403,0.005128702462508146,-0.011879787918858969,-0.0005362869202541317,-0.0038422132541732715,-0.0034930663058048025,-0.0034609186569116543,0.005953074367251563,-0.009498030532576241,-0.00020513185493803112,-0.003336738070487313,-0.0030335243137937858,-0.0030056059561071285,0.20212072553075822
2,0.0048951545602558405,-0.009565793357797149,-0.0003278935954540406,-0.00315485606569393,-0.0027964906143844023,-0.002753777762976252,0.0045219681567703115,-0.010620033085569122,-0.0005188895961254982,-0.0033957140788164015,-0.003009989157288011,-0.0029640153861070604,0.005249259782460966,-0.008490841687802935,-0.00020467679237703008,-0.002949175067146765,-0.0026141732693083625,-0.002574245084378013,0.2116705910492675
3,0.0043874318198600425,-0.00868291469649031,-0.00032433164039353553,-0.002834473575554806,-0.002447050766368882,-0.002393108472282912,0.004052967573145273,-0.009639852953831385,-0.000506676379006026,-0.0030509895948642785,-0.002633972844440709,-0.0025759100777249565,0.004705225057721115,-0.007707176113782835,-0.0002057047369795842,-0.0026499574930267146,-0.0022877547951339517,-0.0022373239893444894,0.2209434705523342
4,0.0039816217309627975,-0.007982862135015922,-0.0003231000001338302,-0.002578720656864021,-0.002169037837772094,-0.002106250371406494,0.0036781073688176296,-0.00886264806486779,-0.0004986638314267861,-0.002775807529438353,-0.002334813406678328,-0.0022672272098453847,0.0042703980016711275,-0.0070857916399299755,-0.00020801910362246094,-0.0024111057122473242,-0.0020280519748474067,-0.001969345647580561,0.22999185713712164
5,0.003646059900835356,-0.007418251231283338,-0.00032391555128559235,-0.0023674613103902855,-0.0019434495383617984,-0.0018747635267442786,0.0033681378692479954,-0.008235811768720373,-0.0004942257777809919,-0.0025485002314781092,-0.0020920644306388113,-0.0020181260242376946,0.0039108439752747045,-0.006584628629243247,-0.00021151795014598423,-0.0022138097805559725,-0.001817316961911857,-0.001753088767922415,0.23885436328995668
6,0.0033589602429862082,-0.0069555744537908686,-0.0003266429792847804,-0.0021868072845667493,-0.0017570630552989355,-0.00168590530154466,0.0031029343130827575,-0.007722143691112426,-0.0004930050843080624,-0.0023541224438207073,-0.0018914979856155458,-0.0018148958696691492,0.0036032128488162666,-0.006173944943805989,-0.00021617949447738538,-0.002045094662393667,-0.0016431993350492608,-0.0015766528481147145,0.24756030448440192
7,0.0031058381898863272,-0.00657042095709864,-0.0003312230072583138,-0.002027505969030846,-0.0016004334278706155,-0.0015304720508137082,0.0028691166388295,-0.007294542683553547,-0.0004947869110296924,-0.00218271709413047,-0.0017229509823346275,-0.0016476338705906787,0.003331979315385238,-0.005832072895811997,-0.00022202244299380762,-0.0018963155226843895,-0.0014968768519802384,-0.0014314423490353195,0.256132511554769
8,0.002876669372889586,-0.006244536004865908,-0.00033766182176888553,-0.0018831350738011136,-0.0014666652040333744,-0.001401704375735575,0.0026574248446925427,-0.006932742167344431,-0.0004994725662264054,-0.0020273726647309976,-0.0015790035374188016,-0.0015090670738047466,0.0030863978993374737,-0.005542809116599171,-0.0002291032358347943,-0.0017614713260384542,-0.0013719083340040757,-0.001311144431321667,0.26458914126473776
9,0.0026647915094582166,-0.005964141804353548,-0.00034599687258603625,-0.001749415685160002,-0.001350675523197949,-0.001294459518469943,0.0024617046433043762,-0.006621445908366002,-0.0005070216042759403,-0.001883484194252906,-0.0014541861154485642,-0.0013936619317068582,0.002859326802962954,-0.00529392408660969,-0.0002374960153767434,-0.0016365635993364066,-0.0012635455452534431,-0.0012109559475846857,0.2729448885311688
