pt,max_up,min_up,max_do,min_do,max_st,min_st,max_sea,min_sea,ctr_up,ctr_do,ctr_st,ctr_sea
0.5959183673469388,0.0017251032782965312,0.0005552094402929564,-0.0015834231431566177,-0.005276923869895589,-0.0003381572266142033,-0.0011658586470428593,-0.0002575725534124582,-0.0009345293895273532,0.0011141261435354591,-0.003238333975421896,-0.0007199901814554453,-0.0005816303810532068
0.6142857142857143,0.001462113128947436,0.00044774528589202673,-0.001263375850761997,-0.004532964272557797,-0.0002723203144859021,-0.0009911019570865308,-0.00020698150858630828,-0.0007952626672989835,0.0009265156188783994,-0.0026930227109220268,-0.0005987492102471535,-0.00048368816725719347
0.6326530612244898,0.0012409465457993562,0.00035268469186954204,-0.0009993160666150833,-0.003868938367379985,-0.00021746948294532512,-0.0008368764413352592,-0.00016492717360604001,-0.0006761786791458983,0.000764806715199462,-0.0022229974449768488,-0.0004942468398662778,-0.0003992679139382898
0.6510204081632653,0.0010496414017105637,0.00027446648153333264,-0.0007836644054994427,-0.003281191754479661,-0.0001722248264248919,-0.000701935425200234,-0.00013031782577213269,-0.0005740463816248123,0.0006266909815265955,-0.0018215484030632834,-0.00040499126254590396,-0.00032716449255130585
0.6693877551020408,0.0008857325556711521,0.00021172601103956897,-0.0006088293383364903,-0.0027651715304123857,-0.00013488418236585104,-0.0005848522564814777,-0.00010211434497044796,-0.00048575216089236507,0.0005097748232989008,-0.0014817183311621874,-0.0003294356475324122,-0.00026612832527723025
0.6877551020408164,0.0007427617728774113,0.00016190491611808353,-0.00046446021179387886,-0.0023156980634051554,-0.00010365453770674265,-0.00048726845726710944,-7.935233894514054e-05,-0.00040850872295733676,0.0004116662193517696,-0.001196554548509156,-0.000266034180859992,-0.0002149106556897542
0.7061224489795919,0.0006190119113692501,0.00012273375484602787,-0.00035123005081090573,-0.0019272072582229057,-7.840677263545153e-05,-0.00040570815141568496,-6.115613057047084e-05,-0.00034144755553174375,0.0003300435378543113,-0.0009593089689202169,-0.00021328653679542685,-0.00017229947416653717
0.7244897959183674,0.0005127042399265519,9.223634519578899e-05,-0.0002632939861732567,-0.0015939601623792682,-5.8793346015885165e-05,-0.0003357120743545002,-4.6745894241291266e-05,-0.00028366037775705245,0.0002627074003930022,-0.0007635888496322198,-0.00016977139435793702,-0.000137146593572612
0.7428571428571429,0.0004220539536178874,6.87209177919944e-05,-0.00019566405743866997,-0.001310218639032184,-4.3704568534342414e-05,-0.00027608493077426545,-3.520642046196626e-05,-0.00023422867496402465,0.0002076171237622988,-0.0006034627134996645,-0.00013416998737371215,-0.00010838667372425171
0.7612244897959184,0.0003453153142487629,5.076194535783099e-05,-0.00014415033444594547,-0.0010703874171916026,-3.220795855606086e-05,-0.00022566000750637226,-2.5798793340477275e-05,-0.0001922479879320677,0.00016291364664143033,-0.00047352698798063,-0.00010528092055601112,-8.50491902776239e-05
