had1,z1,pt,conv
300.0,0.25,0.01,-0.003762493290477753
300.0,0.25,0.07263157894736841,-0.02558977865639716
300.0,0.25,0.13526315789473686,-0.04040044098094749
300.0,0.25,0.19789473684210526,-0.045423988924238316
300.0,0.25,0.2605263157894737,-0.041786575920480136
300.0,0.25,0.3231578947368421,-0.033083296316141826
300.0,0.25,0.3857894736842105,-0.02344678898663096
300.0,0.25,0.4484210526315789,-0.015275341940584445
300.0,0.25,0.5110526315789473,-0.00943346198088863
300.0,0.25,0.5736842105263157,-0.005794880639630368
300.0,0.25,0.6363157894736842,-0.003719178029351268
300.0,0.25,0.6989473684210525,-0.002567994659701548
300.0,0.25,0.7615789473684209,-0.0019027910944229354
300.0,0.25,0.8242105263157894,-0.001479598967811032
300.0,0.25,0.8868421052631578,-0.0011801925924690066
300.0,0.25,0.9494736842105262,-0.0009503641812777176
300.0,0.25,1.0121052631578946,-0.0007645836203956913
300.0,0.25,1.0747368421052628,-0.0006093806060833059
300.0,0.25,1.1373684210526314,-0.00047664970928409304
300.0,0.25,1.2,-0.00036037030884928566
300.0,0.35,0.01,-0.009194351080750755
300.0,0.35,0.07263157894736841,-0.0625505466957296
300.0,0.35,0.13526315789473686,-0.09885858876166496
300.0,0.35,0.19789473684210526,-0.1113778163484637
300.0,0.35,0.2605263157894737,-0.10285463382577018
300.0,0.35,0.3231578947368421,-0.08253063385941661
300.0,0.35,0.3857894736842105,-0.05914958254393825
300.0,0.35,0.4484210526315789,-0.03916758099974002
300.0,0.35,0.5110526315789473,-0.0250059247927962
300.0,0.35,0.5736842105263157,-0.01619727714098442
300.0,0.35,0.6363157894736842,-0.011155378291713494
300.0,0.35,0.6989473684210525,-0.008347413188324502
300.0,0.35,0.7615789473684209,-0.006729766853303663
300.0,0.35,0.8242105263157894,-0.005717174592634275
300.0,0.35,0.8868421052631578,-0.005017191794558863
300.0,0.35,0.9494736842105262,-0.004493546364555356
300.0,0.35,1.0121052631578946,-0.004080285826793056
300.0,0.35,1.0747368421052628,-0.0037426164617664773
300.0,0.35,1.1373684210526314,-0.00345945179998285
300.0,0.35,1.2,-0.003217066930768258
300.0,0.45,0.01,-0.02219460583505013
300.0,0.45,0.07263157894736841,-0.15125424789837125
300.0,0.45,0.13526315789473686,-0.24008923035211432
300.0,0.45,0.19789473684210526,-0.27246090433063186
300.0,0.45,0.2605263157894737,-0.2545443504955658
300.0,0.45,0.3231578947368421,-0.2021692213605494
300.0,0.45,0.3857894736842105,-0.1438240143872961
300.0,0.45,0.4484210526315789,-0.0954986993958686
300.0,0.45,0.5110526315789473,-0.06169279233116886
300.0,0.45,0.5736842105263157,-0.04064833829249245
300.0,0.45,0.6363157894736842,-0.02846009007327108
300.0,0.45,0.6989473684210525,-0.0215322198395196
300.0,0.45,0.7615789473684209,-0.01745284258986918
300.0,0.45,0.8242105263157894,-0.014890272389204262
300.0,0.45,0.8868421052631578,-0.013122802831060204
300.0,0.45,0.9494736842105262,-0.01181859199319955
300.0,0.45,1.0121052631578946,-0.010809665932644463
300.0,0.45,1.0747368421052628,-0.01000337157405467
300.0,0.45,1.1373684210526314,-0.009343171092703967
300.0,0.45,1.2,-0.008792133281361969
300.0,0.6,0.01,-0.05096427288421887
300.0,0.6,0.07263157894736841,-0.34804278671369243
300.0,0.6,0.13526315789473686,-0.5554576411794039
300.0,0.6,0.19789473684210526,-0.6361917510179239
300.0,0.6,0.2605263157894737,-0.6043606976274483
300.0,0.6,0.3231578947368421,-0.4747338363910313
300.0,0.6,0.3857894736842105,-0.3338917551010579
300.0,0.6,0.4484210526315789,-0.22180913357051157
300.0,0.6,0.5110526315789473,-0.1445789564073668
300.0,0.6,0.5736842105263157,-0.09641199522345974
300.0,0.6,0.6363157894736842,-0.06819022691234464
300.0,0.6,0.6989473684210525,-0.05179390906464544
300.0,0.6,0.7615789473684209,-0.04185236531284097
300.0,0.6,0.8242105263157894,-0.03555866624887407
300.0,0.6,0.8868421052631578,-0.031209821821027266
300.0,0.6,0.9494736842105262,-0.027999254813292664
300.0,0.6,1.0121052631578946,-0.025529623318087464
300.0,0.6,1.0747368421052628,-0.02357360307094243
300.0,0.6,1.1373684210526314,-0.02198992836463556
300.0,0.6,1.2,-0.020684570393013732
310.0,0.25,0.01,-0.003762493290477753
310.0,0.25,0.07263157894736841,-0.02558977865639716
310.0,0.25,0.13526315789473686,-0.04040044098094749
310.0,0.25,0.19789473684210526,-0.045423988924238316
310.0,0.25,0.2605263157894737,-0.041786575920480136
310.0,0.25,0.3231578947368421,-0.033083296316141826
310.0,0.25,0.3857894736842105,-0.02344678898663096
310.0,0.25,0.4484210526315789,-0.015275341940584445
310.0,0.25,0.5110526315789473,-0.00943346198088863
310.0,0.25,0.5736842105263157,-0.005794880639630368
310.0,0.25,0.6363157894736842,-0.003719178029351268
310.0,0.25,0.6989473684210525,-0.002567994659701548
310.0,0.25,0.7615789473684209,-0.0019027910944229354
310.0,0.25,0.8242105263157894,-0.001479598967811032
310.0,0.25,0.8868421052631578,-0.0011801925924690066
310.0,0.25,0.9494736842105262,-0.0009503641812777176
310.0,0.25,1.0121052631578946,-0.0007645836203956913
310.0,0.25,1.0747368421052628,-0.0006093806060833059
310.0,0.25,1.1373684210526314,-0.00047664970928409304
310.0,0.25,1.2,-0.00036037030884928566
310.0,0.35,0.01,-0.009194351080750755
310.0,0.35,0.07263157894736841,-0.0625505466957296
310.0,0.35,0.13526315789473686,-0.09885858876166496
310.0,0.35,0.19789473684210526,-0.1113778163484637
310.0,0.35,0.2605263157894737,-0.10285463382577018
310.0,0.35,0.3231578947368421,-0.08253063385941661
310.0,0.35,0.3857894736842105,-0.05914958254393825
310.0,0.35,0.4484210526315789,-0.03916758099974002
310.0,0.35,0.5110526315789473,-0.0250059247927962
310.0,0.35,0.5736842105263157,-0.01619727714098442
310.0,0.35,0.6363157894736842,-0.011155378291713494
310.0,0.35,0.6989473684210525,-0.008347413188324502
310.0,0.35,0.7615789473684209,-0.006729766853303663
310.0,0.35,0.8242105263157894,-0.005717174592634275
310.0,0.35,0.8868421052631578,-0.005017191794558863
310.0,0.35,0.9494736842105262,-0.004493546364555356
310.0,0.35,1.0121052631578946,-0.004080285826793056
310.0,0.35,1.0747368421052628,-0.0037426164617664773
310.0,0.35,1.1373684210526314,-0.00345945179998285
310.0,0.35,1.2,-0.003217066930768258
310.0,0.45,0.01,-0.02219460583505013
310.0,0.45,0.07263157894736841,-0.15125424789837125
310.0,0.45,0.13526315789473686,-0.24008923035211432
310.0,0.45,0.19789473684210526,-0.27246090433063186
310.0,0.45,0.2605263157894737,-0.2545443504955658
310.0,0.45,0.3231578947368421,-0.2021692213605494
310.0,0.45,0.3857894736842105,-0.1438240143872961
310.0,0.45,0.4484210526315789,-0.0954986993958686
310.0,0.45,0.5110526315789473,-0.06169279233116886
310.0,0.45,0.5736842105263157,-0.04064833829249245
310.0,0.45,0.6363157894736842,-0.02846009007327108
310.0,0.45,0.6989473684210525,-0.0215322198395196
310.0,0.45,0.7615789473684209,-0.01745284258986918
310.0,0.45,0.8242105263157894,-0.014890272389204262
310.0,0.45,0.8868421052631578,-0.013122802831060204
310.0,0.45,0.9494736842105262,-0.01181859199319955
310.0,0.45,1.0121052631578946,-0.010809665932644463
310.0,0.45,1.0747368421052628,-0.01000337157405467
310.0,0.45,1.1373684210526314,-0.009343171092703967
310.0,0.45,1.2,-0.008792133281361969
310.0,0.6,0.01,-0.05096427288421887
310.0,0.6,0.07263157894736841,-0.34804278671369243
310.0,0.6,0.13526315789473686,-0.5554576411794039
310.0,0.6,0.19789473684210526,-0.6361917510179239
310.0,0.6,0.2605263157894737,-0.6043606976274483
310.0,0.6,0.3231578947368421,-0.4747338363910313
310.0,0.6,0.3857894736842105,-0.3338917551010579
310.0,0.6,0.4484210526315789,-0.22180913357051157
310.0,0.6,0.5110526315789473,-0.1445789564073668
310.0,0.6,0.5736842105263157,-0.09641199522345974
310.0,0.6,0.6363157894736842,-0.06819022691234464
310.0,0.6,0.6989473684210525,-0.05179390906464544
310.0,0.6,0.7615789473684209,-0.04185236531284097
310.0,0.6,0.8242105263157894,-0.03555866624887407
310.0,0.6,0.8868421052631578,-0.031209821821027266
310.0,0.6,0.9494736842105262,-0.027999254813292664
310.0,0.6,1.0121052631578946,-0.025529623318087464
310.0,0.6,1.0747368421052628,-0.02357360307094243
310.0,0.6,1.1373684210526314,-0.02198992836463556
310.0,0.6,1.2,-0.020684570393013732
