,Unnamed: 0,had1,had2,z1,z2,mins,maxx,fit_line,conv
65,65,300.0,205.0,0.45,0.511,0.0,0.0,,-0.022217753185144302
66,66,300.0,205.0,0.45,0.583,0.0,0.0,,-0.022153630999489863
67,67,300.0,205.0,0.45,0.6559999999999999,0.0,0.0,,-0.022036348825110453
68,68,300.0,205.0,0.45,0.728,0.0,0.0,,-0.02191256622351066
69,69,300.0,205.0,0.45,0.8,0.0,0.0,,-0.021828389326303356
70,70,300.0,205.0,0.6,0.15,0.0,0.0,,-0.00570855192331819
71,71,300.0,205.0,0.6,0.222,0.0,0.0,,-0.009707840609778116
72,72,300.0,205.0,0.6,0.294,0.0,0.0,,-0.012367433265323462
73,73,300.0,205.0,0.6,0.3670000000000001,0.0,0.0,,-0.014004329984387909
74,74,300.0,205.0,0.6,0.439,0.0,0.0,,-0.014992498772484259
75,75,300.0,205.0,0.6,0.511,0.0,0.0,,-0.01558030881515219
76,76,300.0,205.0,0.6,0.583,0.0,0.0,,-0.015879900335883438
77,77,300.0,205.0,0.6,0.6559999999999999,0.0,0.0,,-0.0159984525426149
78,78,300.0,205.0,0.6,0.728,0.0,0.0,,-0.015917686196578466
79,79,300.0,205.0,0.6,0.8,0.0,0.0,,-0.015747581384019126
80,80,310.0,200.0,0.25,0.15,0.0,0.0,,-0.010665293793996371
81,81,310.0,200.0,0.25,0.222,0.0,0.0,,-0.01138694210348523
82,82,310.0,200.0,0.25,0.294,0.0,0.0,,-0.004122093425893186
83,83,310.0,200.0,0.25,0.3670000000000001,0.0,0.0,,0.005212515551685918
84,84,310.0,200.0,0.25,0.439,0.0,0.0,,0.015307009633466966
85,85,310.0,200.0,0.25,0.511,0.0,0.0,,0.024708239202668156
86,86,310.0,200.0,0.25,0.583,0.0,0.0,,0.03269936828746689
87,87,310.0,200.0,0.25,0.6559999999999999,0.0,0.0,,0.03919200391047911
88,88,310.0,200.0,0.25,0.728,0.0,0.0,,0.04476623114034108
89,89,310.0,200.0,0.25,0.8,0.0,0.0,,0.04925981886844601
90,90,310.0,200.0,0.35,0.15,0.0,0.0,,-0.007552497921293418
91,91,310.0,200.0,0.35,0.222,0.0,0.0,,-0.011528926761913838
92,92,310.0,200.0,0.35,0.294,0.0,0.0,,-0.01199019164638615
93,93,310.0,200.0,0.35,0.3670000000000001,0.0,0.0,,-0.01025811948344055
94,94,310.0,200.0,0.35,0.439,0.0,0.0,,-0.006472655014555889
95,95,310.0,200.0,0.35,0.511,0.0,0.0,,-0.0031708369386245078
96,96,310.0,200.0,0.35,0.583,0.0,0.0,,-0.0001882377088733832
97,97,310.0,200.0,0.35,0.6559999999999999,0.0,0.0,,0.002285057850534553
98,98,310.0,200.0,0.35,0.728,0.0,0.0,,0.0043911888140922214
99,99,310.0,200.0,0.35,0.8,0.0,0.0,,0.006072601679685948
100,100,310.0,200.0,0.45,0.15,0.0,0.0,,-0.008193258735231428
101,101,310.0,200.0,0.45,0.222,0.0,0.0,,-0.014683991296849063
102,102,310.0,200.0,0.45,0.294,0.0,0.0,,-0.018966335357618824
103,103,310.0,200.0,0.45,0.3670000000000001,0.0,0.0,,-0.021161533046157813
104,104,310.0,200.0,0.45,0.439,0.0,0.0,,-0.022015213221109872
105,105,310.0,200.0,0.45,0.511,0.0,0.0,,-0.022217753185144302
106,106,310.0,200.0,0.45,0.583,0.0,0.0,,-0.022153630999489863
107,107,310.0,200.0,0.45,0.6559999999999999,0.0,0.0,,-0.022036348825110453
108,108,310.0,200.0,0.45,0.728,0.0,0.0,,-0.02191256622351066
109,109,310.0,200.0,0.45,0.8,0.0,0.0,,-0.021828389326303356
110,110,310.0,200.0,0.6,0.15,0.0,0.0,,-0.00570855192331819
111,111,310.0,200.0,0.6,0.222,0.0,0.0,,-0.009707840609778116
112,112,310.0,200.0,0.6,0.294,0.0,0.0,,-0.012367433265323462
113,113,310.0,200.0,0.6,0.3670000000000001,0.0,0.0,,-0.014004329984387909
114,114,310.0,200.0,0.6,0.439,0.0,0.0,,-0.014992498772484259
115,115,310.0,200.0,0.6,0.511,0.0,0.0,,-0.01558030881515219
116,116,310.0,200.0,0.6,0.583,0.0,0.0,,-0.015879900335883438
117,117,310.0,200.0,0.6,0.6559999999999999,0.0,0.0,,-0.0159984525426149
118,118,310.0,200.0,0.6,0.728,0.0,0.0,,-0.015917686196578466
119,119,310.0,200.0,0.6,0.8,0.0,0.0,,-0.015747581384019126
120,120,310.0,205.0,0.25,0.15,0.0,0.0,,-0.010553439358117098
121,121,310.0,205.0,0.25,0.222,0.0,0.0,,-0.02303320935380575
122,122,310.0,205.0,0.25,0.294,0.0,0.0,,-0.035338194863314326
123,123,310.0,205.0,0.25,0.3670000000000001,0.0,0.0,,-0.0454857892061974
124,124,310.0,205.0,0.25,0.439,0.0,0.0,,-0.05345731293232758
125,125,310.0,205.0,0.25,0.511,0.0,0.0,,-0.05985638632524691
126,126,310.0,205.0,0.25,0.583,0.0,0.0,,-0.06504587809076508
127,127,310.0,205.0,0.25,0.6559999999999999,0.0,0.0,,-0.06934331488192567
128,128,310.0,205.0,0.25,0.728,0.0,0.0,,-0.07318240924553734
129,129,310.0,205.0,0.25,0.8,0.0,0.0,,-0.07649622776404014
130,130,310.0,205.0,0.35,0.15,0.0,0.0,,-0.007539964521739834
131,131,310.0,205.0,0.35,0.222,0.0,0.0,,-0.015546025041490087
132,132,310.0,205.0,0.35,0.294,0.0,0.0,,-0.022597660791201155
133,133,310.0,205.0,0.35,0.3670000000000001,0.0,0.0,,-0.027928291642967663
134,134,310.0,205.0,0.35,0.439,0.0,0.0,,-0.03181113297910493
135,135,310.0,205.0,0.35,0.511,0.0,0.0,,-0.034791629872526736
136,136,310.0,205.0,0.35,0.583,0.0,0.0,,-0.03720169237057007
137,137,310.0,205.0,0.35,0.6559999999999999,0.0,0.0,,-0.03921552154148874
138,138,310.0,205.0,0.35,0.728,0.0,0.0,,-0.04101630431206235
139,139,310.0,205.0,0.35,0.8,0.0,0.0,,-0.04259461659081633
140,140,310.0,205.0,0.45,0.15,0.0,0.0,,-0.010041993039917436
141,141,310.0,205.0,0.45,0.222,0.0,0.0,,-0.019427648617681585
142,142,310.0,205.0,0.45,0.294,0.0,0.0,,-0.026821612724336284
143,143,310.0,205.0,0.45,0.3670000000000001,0.0,0.0,,-0.0317776449140929
144,144,310.0,205.0,0.45,0.439,0.0,0.0,,-0.035002603733482913
145,145,310.0,205.0,0.45,0.511,0.0,0.0,,-0.03724816685547906
146,146,310.0,205.0,0.45,0.583,0.0,0.0,,-0.03892787689743039
147,147,310.0,205.0,0.45,0.6559999999999999,0.0,0.0,,-0.04032796544393785
148,148,310.0,205.0,0.45,0.728,0.0,0.0,,-0.04148054364695602
149,149,310.0,205.0,0.45,0.8,0.0,0.0,,-0.042494526815360506
150,150,310.0,205.0,0.6,0.15,0.0,0.0,,-0.01677301439954265
151,151,310.0,205.0,0.6,0.222,0.0,0.0,,-0.03206507097443965
152,152,310.0,205.0,0.6,0.294,0.0,0.0,,-0.04401489321839805
153,153,310.0,205.0,0.6,0.3670000000000001,0.0,0.0,,-0.05200442553160392
154,154,310.0,205.0,0.6,0.439,0.0,0.0,,-0.057140164544930476
155,155,310.0,205.0,0.6,0.511,0.0,0.0,,-0.06076251033640712
156,156,310.0,205.0,0.6,0.583,0.0,0.0,,-0.0635196336540705
157,157,310.0,205.0,0.6,0.6559999999999999,0.0,0.0,,-0.06591117363833891
158,158,310.0,205.0,0.6,0.728,0.0,0.0,,-0.0678891977425172
159,159,310.0,205.0,0.6,0.8,0.0,0.0,,-0.06953372239479794
