,NUP,NDO,NST,NSEA,AST,BUP,BSEA,PP2,chi
0,0.050428539455017775,-0.08258323691303962,-0.08779208304696803,-0.03231929117280194,1.8924825727407248,2.643106217694239,1.2693941819093375,0.05230946072846993,131.07442740550334
1,0.09171016656073355,-0.0956091839830479,-0.133957330919696,-0.05050307204275595,2.5790528973380997,3.45260699960149,1.8558267273595086,0.06233661597654342,109.59689655559123
2,0.07753097186091479,-0.09173657725124046,-0.090072860273277,-0.042384730771516804,1.8296430464537963,2.6541882998429016,1.4032536495554138,0.06431625655844829,116.07239920674385
3,0.07330208372871971,-0.08937993734120189,-0.13138933629069457,-0.04646010325612397,2.391396456669131,2.8617070331335857,1.922390430142805,0.06533112659033151,112.71087892519999
4,0.1319103247372566,-0.11842426818707896,-0.14369017997715808,-0.08700821510299211,2.440278163443232,3.9513014759559573,3.4519069309614423,0.08805094992452486,112.88874382730097
5,0.06727129402597007,-0.09482871732420858,-0.12225228688340702,-0.043686649304377566,2.325277244561854,2.2944793757705795,1.4078878901444076,0.06070753339215253,109.87897640020577
6,0.07641598440802014,-0.08602482612241508,-0.16185257539205786,-0.0437375057177941,2.69855936971809,3.129746046638119,1.7571592062048254,0.05641673044354356,109.12085068194241
7,0.08747620535393985,-0.1069023285370357,-0.11490640373395528,-0.04299840556445462,2.0242796139292754,3.5933595457307748,1.9714779236486246,0.05811246760883475,115.15595641714356
8,0.08978242671797193,-0.10686480038779023,-0.1310630430543017,-0.059454282555693766,2.3680992646622725,2.838353756695693,1.9925747220153938,0.07945250176839579,109.55470143150256
9,0.12791906655682198,-0.10138790481487235,-0.1082325747147205,-0.08629408587574683,1.9837971203106284,3.9688850960150592,3.442509050768906,0.0880515204179038,118.91279702136768
10,0.07002546795570394,-0.08173303490923375,-0.1091371190053973,-0.03845648858458307,2.0049042002491935,2.903520996286764,1.373040447210462,0.053506408046464254,110.63674320965588
11,0.11388038088859029,-0.11534611200702485,-0.11983421773001411,-0.0636370090074575,2.3218059433217784,4.266677759626777,3.074585288703874,0.07093936616717113,110.55146693521596
12,0.08084533800561919,-0.0904397184998852,-0.1682226112313024,-0.05943437734613209,2.706695122671557,2.4876143064457206,1.5414529966838413,0.08459035057789259,128.21940790589628
13,0.08345844959883474,-0.0894420893851095,-0.0913156884633578,-0.05078096968786799,1.7668478928969946,2.8527975871691598,1.6849979928898071,0.062078511852795754,119.2086721953263
14,0.09058570345056526,-0.12004591473682118,-0.11123655832088156,-0.0476369561167009,2.035288103660362,3.673953552661691,2.5896445833317348,0.06256250727966987,115.59859903766875
15,0.07794003015494606,-0.09511620999723244,-0.13571697693600332,-0.04709320057092597,2.536266889409876,2.9876047191423725,1.73220986801307,0.061258680944629586,109.05470787221265
16,0.07825611622680043,-0.1011903412058546,-0.10311474060499401,-0.04404819615734877,2.0986283940397152,3.2597336744189556,2.1587431727955098,0.05961418270083087,108.64141591394517
17,0.08852429784052239,-0.09473089996517968,-0.14390040929870743,-0.04837437309428633,2.544622835628425,3.3089023593203812,1.9380129061122628,0.06505313813313113,110.27490367658771
18,0.10858988945521439,-0.12206053174435938,-0.12377134365966333,-0.05994937570625185,2.357549426723095,3.5263381872145327,2.3002412532929863,0.07545192369638166,113.81300992698195
19,0.06223849387499353,-0.09276374172033484,-0.14507008201650076,-0.039483151931169,2.4537172009483497,2.5545069172114685,1.7585269301679847,0.057901776376293304,112.57068607020989
