NUP,NDO,NST,NSEA,AST,BUP,BSEA,PP,MSS,chi
0.1201476301694339,-0.1012689618078971,-0.102040534421324,-0.07053140634748581,2.0590058166706506,4.261037154053956,2.7775141484152948,3.214781251866054,0.3868942905139944,111.28838806663639
0.07813841032231947,-0.1020584718368493,-0.1392686845006437,-0.04134895558470896,2.4508601922886957,3.3870109173875136,2.014835235456015,2.701154889327678,0.2678168073667812,111.04453358478835
0.0287996843605252,-0.1003226814031491,-0.09762883619555893,-0.02170693813631943,1.939600769482068,1.5093851103789184,0.6948861640151611,2.6642079533359317,0.276063756554335,182.37536680244582
0.06400192287987494,-0.09600108592974918,-0.1074995365435107,-0.030889030933599564,2.044577900822024,2.834611108085658,1.253462479849756,2.604157762775799,0.2643187295929145,117.34739313835725
0.06651307467805402,-0.1197147856366033,-0.07236250399820761,-0.03224335878113628,1.6419243083780368,2.29491086800506,1.077157680884369,2.342607593663744,0.2682125542046765,126.77432409450589
0.09775531452325137,-0.1118305852958745,-0.08212283142718496,-0.04645444401932862,1.598868943386521,3.708080747869604,1.721175227880721,2.5962571968450363,0.2942987978464439,115.65680691613865
0.1070903151241263,-0.1219847074629437,-0.09474850964940712,-0.05655398670926112,1.8512870500078082,3.5448037948971405,2.2879838743389236,2.554330056725708,0.3090667770105026,110.138968662287
0.08925869496884252,-0.1007108041126672,-0.09683012512883007,-0.050961469526506736,1.895244832973405,3.440658302054862,2.245941141944455,3.5903061645166163,0.3984400076266568,110.14569412930439
0.09091010832175356,-0.1012416366631159,-0.1097112264123985,-0.059858873308772015,2.167664323216531,2.831108129659695,1.8675267558622732,3.5872412449817137,0.4260898735200281,110.36809516393205
0.1470382501084396,-0.1096142544310589,-0.09242373168878423,-0.08973798810707284,1.7943995860065838,4.881314851705148,3.6651826490071135,3.134054578373536,0.4140884984789527,115.8811001396715
0.08789336369027104,-0.1109613939742706,-0.098931887497075,-0.05072296777195758,1.9697970607309818,2.4951280378595593,1.23668204180223,2.258073032764465,0.298476701042124,118.69329761549997
0.06946228984334707,-0.1127902714676076,-0.1012417891429767,-0.04749286094886887,1.929606905820992,2.5349790587999,1.9532556554512701,3.261987151695044,0.366097753973569,112.57622449996933
