,Unnamed: 0,had1,had2,z1,z2,mins,maxx,fit_line,conv
65,65,300.0,105.0,0.45,0.511,0.0,0.0,,-0.01636122135959129
66,66,300.0,105.0,0.45,0.583,0.0,0.0,,-0.01355529047355442
67,67,300.0,105.0,0.45,0.6559999999999999,0.0,0.0,,-0.009674278717755157
68,68,300.0,105.0,0.45,0.728,0.0,0.0,,-0.004724835505043439
69,69,300.0,105.0,0.45,0.8,0.0,0.0,,0.00023706592433559034
70,70,300.0,105.0,0.6,0.15,0.0,0.0,,-0.011802476081244209
71,71,300.0,105.0,0.6,0.222,0.0,0.0,,-0.021442465122475437
72,72,300.0,105.0,0.6,0.294,0.0,0.0,,-0.028577332404174663
73,73,300.0,105.0,0.6,0.3670000000000001,0.0,0.0,,-0.03304022670711209
74,74,300.0,105.0,0.6,0.439,0.0,0.0,,-0.0354865121330997
75,75,300.0,105.0,0.6,0.511,0.0,0.0,,-0.036642586283535804
76,76,300.0,105.0,0.6,0.583,0.0,0.0,,-0.036482898552261236
77,77,300.0,105.0,0.6,0.6559999999999999,0.0,0.0,,-0.034981142948114795
78,78,300.0,105.0,0.6,0.728,0.0,0.0,,-0.031943256267808015
79,79,300.0,105.0,0.6,0.8,0.0,0.0,,-0.027765130761846283
80,80,310.0,100.0,0.25,0.15,0.0,0.0,,-0.0016960171968606838
81,81,310.0,100.0,0.25,0.222,0.0,0.0,,0.0025180521930663192
82,82,310.0,100.0,0.25,0.294,0.0,0.0,,0.009593273050436715
83,83,310.0,100.0,0.25,0.3670000000000001,0.0,0.0,,0.017438673690240446
84,84,310.0,100.0,0.25,0.439,0.0,0.0,,0.0257307712016771
85,85,310.0,100.0,0.25,0.511,0.0,0.0,,0.03510080724391309
86,86,310.0,100.0,0.25,0.583,0.0,0.0,,0.04605329972007845
87,87,310.0,100.0,0.25,0.6559999999999999,0.0,0.0,,0.058269606130980325
88,88,310.0,100.0,0.25,0.728,0.0,0.0,,0.07178542190901525
89,89,310.0,100.0,0.25,0.8,0.0,0.0,,0.0842228975382931
90,90,310.0,100.0,0.35,0.15,0.0,0.0,,-0.004175393792699647
91,91,310.0,100.0,0.35,0.222,0.0,0.0,,-0.005362827117178961
92,92,310.0,100.0,0.35,0.294,0.0,0.0,,-0.004437016268379358
93,93,310.0,100.0,0.35,0.3670000000000001,0.0,0.0,,-0.0017095640479111494
94,94,310.0,100.0,0.35,0.439,0.0,0.0,,0.0016098885332830894
95,95,310.0,100.0,0.35,0.511,0.0,0.0,,0.005909281235345156
96,96,310.0,100.0,0.35,0.583,0.0,0.0,,0.01130517686886075
97,97,310.0,100.0,0.35,0.6559999999999999,0.0,0.0,,0.01756545798969853
98,98,310.0,100.0,0.35,0.728,0.0,0.0,,0.02463798289622905
99,99,310.0,100.0,0.35,0.8,0.0,0.0,,0.03121170147383685
100,100,310.0,100.0,0.45,0.15,0.0,0.0,,-0.007924527045432223
101,101,310.0,100.0,0.45,0.222,0.0,0.0,,-0.013622717199281124
102,102,310.0,100.0,0.45,0.294,0.0,0.0,,-0.016970148843020557
103,103,310.0,100.0,0.45,0.3670000000000001,0.0,0.0,,-0.01823840445883633
104,104,310.0,100.0,0.45,0.439,0.0,0.0,,-0.017943823252969792
105,105,310.0,100.0,0.45,0.511,0.0,0.0,,-0.01636122135959129
106,106,310.0,100.0,0.45,0.583,0.0,0.0,,-0.01355529047355442
107,107,310.0,100.0,0.45,0.6559999999999999,0.0,0.0,,-0.009674278717755157
108,108,310.0,100.0,0.45,0.728,0.0,0.0,,-0.004724835505043439
109,109,310.0,100.0,0.45,0.8,0.0,0.0,,0.00023706592433559034
110,110,310.0,100.0,0.6,0.15,0.0,0.0,,-0.011802476081244209
111,111,310.0,100.0,0.6,0.222,0.0,0.0,,-0.021442465122475437
112,112,310.0,100.0,0.6,0.294,0.0,0.0,,-0.028577332404174663
113,113,310.0,100.0,0.6,0.3670000000000001,0.0,0.0,,-0.03304022670711209
114,114,310.0,100.0,0.6,0.439,0.0,0.0,,-0.0354865121330997
115,115,310.0,100.0,0.6,0.511,0.0,0.0,,-0.036642586283535804
116,116,310.0,100.0,0.6,0.583,0.0,0.0,,-0.036482898552261236
117,117,310.0,100.0,0.6,0.6559999999999999,0.0,0.0,,-0.034981142948114795
118,118,310.0,100.0,0.6,0.728,0.0,0.0,,-0.031943256267808015
119,119,310.0,100.0,0.6,0.8,0.0,0.0,,-0.027765130761846283
120,120,310.0,105.0,0.25,0.15,0.0,0.0,,-0.013264811376060507
121,121,310.0,105.0,0.25,0.222,0.0,0.0,,-0.028411882820320287
122,122,310.0,105.0,0.25,0.294,0.0,0.0,,-0.04322263212115403
123,123,310.0,105.0,0.25,0.3670000000000001,0.0,0.0,,-0.056038924285563535
124,124,310.0,105.0,0.25,0.439,0.0,0.0,,-0.06747864485608124
125,125,310.0,105.0,0.25,0.511,0.0,0.0,,-0.07908649708466621
126,126,310.0,105.0,0.25,0.583,0.0,0.0,,-0.09176388208534143
127,127,310.0,105.0,0.25,0.6559999999999999,0.0,0.0,,-0.10557780142580038
128,128,310.0,105.0,0.25,0.728,0.0,0.0,,-0.12072331654156016
129,129,310.0,105.0,0.25,0.8,0.0,0.0,,-0.13479724927122194
130,130,310.0,105.0,0.35,0.15,0.0,0.0,,-0.00891994656238228
131,131,310.0,105.0,0.35,0.222,0.0,0.0,,-0.01976239740048113
132,132,310.0,105.0,0.35,0.294,0.0,0.0,,-0.030442029705512182
133,133,310.0,105.0,0.35,0.3670000000000001,0.0,0.0,,-0.03963322030268246
134,134,310.0,105.0,0.35,0.439,0.0,0.0,,-0.047599098279696064
135,135,310.0,105.0,0.35,0.511,0.0,0.0,,-0.0554041303460357
136,136,310.0,105.0,0.35,0.583,0.0,0.0,,-0.06377547181550873
137,137,310.0,105.0,0.35,0.6559999999999999,0.0,0.0,,-0.07277105481261101
138,138,310.0,105.0,0.35,0.728,0.0,0.0,,-0.08281407892687716
139,139,310.0,105.0,0.35,0.8,0.0,0.0,,-0.09229968628830193
140,140,310.0,105.0,0.45,0.15,0.0,0.0,,-0.010660377338150749
141,141,310.0,105.0,0.45,0.222,0.0,0.0,,-0.021884997915905414
142,142,310.0,105.0,0.45,0.294,0.0,0.0,,-0.03212107409412733
143,143,310.0,105.0,0.45,0.3670000000000001,0.0,0.0,,-0.04045415507333172
144,144,310.0,105.0,0.45,0.439,0.0,0.0,,-0.04744030992191662
145,145,310.0,105.0,0.45,0.511,0.0,0.0,,-0.05415705642879263
146,146,310.0,105.0,0.45,0.583,0.0,0.0,,-0.06129574601349778
147,147,310.0,105.0,0.45,0.6559999999999999,0.0,0.0,,-0.06924496904242024
148,148,310.0,105.0,0.45,0.728,0.0,0.0,,-0.07812624893845528
149,149,310.0,105.0,0.45,0.8,0.0,0.0,,-0.08692149529051729
150,150,310.0,105.0,0.6,0.15,0.0,0.0,,-0.012715643591705407
151,151,310.0,105.0,0.6,0.222,0.0,0.0,,-0.024205123673824654
152,152,310.0,105.0,0.6,0.294,0.0,0.0,,-0.03378100639173976
153,153,310.0,105.0,0.6,0.3670000000000001,0.0,0.0,,-0.04092249257119844
154,154,310.0,105.0,0.6,0.439,0.0,0.0,,-0.04634022762376156
155,155,310.0,105.0,0.6,0.511,0.0,0.0,,-0.05129618078097768
156,156,310.0,105.0,0.6,0.583,0.0,0.0,,-0.05628878576942326
157,157,310.0,105.0,0.6,0.6559999999999999,0.0,0.0,,-0.061883128255699416
158,158,310.0,105.0,0.6,0.728,0.0,0.0,,-0.06916316938059873
159,159,310.0,105.0,0.6,0.8,0.0,0.0,,-0.07739680654764018
