,NUP,NDO,NST,NSEA,AST,BUP,BSEA,PP2,chi
0,0.13286055207737224,-0.1083344714079857,-0.16364497370937958,-0.08893886130931555,2.7907521074712824,4.3542355200834795,3.6035189164866566,0.0845334691927119,114.73681117833314
1,0.13910588222136339,-0.11005503735103236,-0.12471987010244437,-0.08880321482817245,2.1145419987021503,4.6757996568235205,3.9771885549616233,0.08007256958468134,111.13093929385889
2,0.14247466154096297,-0.1352617246554388,-0.09042160046527932,-0.07823156957993876,1.7666265109492052,4.767223711487248,3.974327354112404,0.08563836546160715,124.79240370047494
3,0.028797794880282487,-0.0941135356819418,-0.11235420187902363,-0.006835934435762664,2.1864331181264833,1.5812494779418174,0.11804712193289824,0.04271390950966833,273.3334550694284
4,0.09711555204400486,-0.10012458971703495,-0.13166489889286603,-0.0676769443659998,2.2513036037714413,3.0925069707757507,2.464935942947095,0.07756077618223556,109.37496789223187
5,0.05898500425960059,-0.09312497728101173,-0.13192051208547112,-0.03404971333754785,2.456491540879817,2.498712958315878,1.1742067625290948,0.05289691451006732,110.59828738010197
6,0.07599138194324619,-0.09128687457143037,-0.12162851367624956,-0.04339476536297687,2.3047219593229635,2.8644895120178844,1.5757538141610736,0.06077728020173339,106.44370059224923
7,0.07835263020155686,-0.10049546457947003,-0.11241811604921345,-0.03629145297517347,2.3509753906455586,3.0050257563309355,1.2048660251644545,0.0596035573598289,115.07911495076202
8,0.11601823171730344,-0.09121953581842242,-0.11843150572716635,-0.07897554063853368,2.1426822759451256,4.177444660041492,3.3518536093631606,0.07250864532127065,110.28727430743677
9,0.1563215753222466,-0.13926660957284298,-0.09236609478331298,-0.09873720046017206,1.7031656790154448,4.376375360934821,4.085656145929021,0.10114124445768868,128.7525781292654
10,0.16146732608105271,-0.11861825965398941,-0.12836625078735614,-0.11642340657866326,2.4526894638368986,4.879951571973972,4.649630401172307,0.10140316591531198,134.74376509376745
11,0.06165048781201261,-0.08549684220363407,-0.13081530467050284,-0.030194787847006875,2.3429590062965233,2.5488149868608554,1.076249667483894,0.05325513391279289,124.8178183972808
12,0.10744230836329963,-0.09782981765482848,-0.13569567995395349,-0.07819336373828073,2.3576126682412717,3.349374726809919,2.8394065714791656,0.0832622765990814,110.85967509907576
13,0.015788043030516535,-0.08112619427724782,-0.09158813948631878,-0.012216194100991416,1.9724265881871474,0.9948772228176468,-0.05315458382011373,0.044164773574220204,
14,0.09479379509079142,-0.09072031079168363,-0.14327531173648697,-0.05357912475907594,2.4811154084334373,3.646076715554631,1.8145055193827129,0.07031881884478496,115.113876322321
15,0.08781321363083845,-0.10974471800708104,-0.12219457141769231,-0.0560345294428394,2.233384344736082,2.4926306340000743,2.0678455079498264,0.06892308714395277,122.65266672198949
16,0.08021175964821156,-0.07959569193662921,-0.12043240337533624,-0.03904783244771137,2.091067501363632,3.8594357913256254,2.3152218939079683,0.04208402133427566,124.70380156593001
17,0.03148286123616064,-0.09571712570962651,-0.11810624569846395,-0.010648149002804648,2.2701755172282043,1.7789189779731467,0.40789932837374065,0.0398843648503624,189.73445549165808
18,-0.03509740802051743,-0.06372388825325345,-0.120089453207675,0.039061114789646294,2.3710547260563106,0.3342194087711423,-1.8533991062692854,0.014465749469218386,
19,0.12275331085831566,-0.11311986200446794,-0.17917707208299316,-0.08139895534553884,2.881842369190539,4.087439490122984,3.586882756890383,0.08004290612478325,117.94737979969543
20,0.0870443823182607,-0.10233014838062546,-0.12559341305577887,-0.049674088785542504,2.4002803297427167,2.6879591355582573,1.6323352245693745,0.07517568074673238,119.24634218346061
21,0.055994651292314845,-0.096182174646591,-0.06883054135844324,-0.014997738279011338,1.6802428281111395,2.9250185207848394,0.5193191878347314,0.04701545349103521,197.99273393718596
22,0.10134511619488526,-0.09900389839996367,-0.10638816824421615,-0.05833475837644763,2.0901943296877437,3.5311128705908224,2.230587633353474,0.0705786791268267,106.0576137647061
23,0.10901446649979038,-0.10312052404401499,-0.10673559276498745,-0.05473462189710646,2.0084134369046955,4.342329965523818,2.5762134193418538,0.07519699625012131,114.94979828996468
24,0.08887147910414028,-0.09973134438449563,-0.13792110438913385,-0.048329822611020375,2.5182777857151946,3.4071957414869285,1.891782611795452,0.06351969542856037,106.7101208991098
25,0.10599944419548507,-0.1073298924691188,-0.12778659989079685,-0.060451549546405345,2.2994667919550347,3.098215152355826,2.0547266504008475,0.08179430849412471,119.87126226954837
26,0.1520032038748415,-0.11820769092183014,-0.1150139194792106,-0.09873754934863363,2.140892070414781,4.628804517298992,3.942031087323008,0.09915403362164191,119.90559842352468
27,0.16971642932790648,-0.09663915436158796,-0.09894957091624054,-0.09075498476687655,1.965923316588151,5.950079375267233,3.922402523412183,0.08011939830358603,118.14328823712916
28,0.03097341412847191,-0.07654828568840875,-0.12865196132731724,-0.008351123162524968,2.4410293765233164,2.551764211706835,0.861528440730162,0.02944767227526441,270.181502584168
29,0.07932699746892798,-0.07937463335929368,-0.1306876083152758,-0.04160920703502815,2.4733525091233473,3.4144414164841383,1.843423937864783,0.051864045514844886,116.52927496055128
30,0.1600657215949688,-0.12014465839142234,-0.08711258650695125,-0.09933820187918557,1.564004819658884,4.708689353900839,4.255249301067638,0.09016460044905035,126.58012233572482
31,0.1320300467157005,-0.10248367132380064,-0.1479751451255084,-0.07952648385850591,2.6457422927942393,4.4141141928288175,3.1319716260386934,0.08117048719503933,110.66983996189896
32,0.06477384987187854,-0.09423102956571493,-0.09533255576434606,-0.03826992352588015,1.8024785707817887,2.7651678355267593,1.8241898129332919,0.05706121622846558,110.66870812564493
33,0.08362877481463413,-0.0826177858253501,-0.09812693141083663,-0.03435351879886227,1.927286061528694,3.505210485186415,0.9849320971330893,0.06112692153261122,124.513060970378
34,0.04366897841943535,-0.08786498236235067,-0.1435476146686401,-0.022264172082529114,2.424267485462857,2.820823947760809,1.6540640221549006,0.041427856007013264,143.4200445933042
35,0.13998443485338707,-0.11792233534046322,-0.0712993971249069,-0.08378214340172246,1.6583073245951554,4.661610944832267,3.4335898160340976,0.0874553405006294,119.38392033757691
36,0.14383681256567546,-0.12410308180833536,-0.0857825079453092,-0.09591359374776348,1.8759752389507993,4.450545139268851,4.188281185292314,0.08925414115028442,122.21303408826277
37,0.13128786592963798,-0.11944981678653517,-0.12273006740138663,-0.095054735815408,2.262245588436155,3.80268008618595,3.8922460894687694,0.08925313680105727,125.19910814746713
38,0.17822285349308947,-0.10204595866842844,-0.12572809976727983,-0.12472966832897259,2.2804996950492793,5.078548454713261,4.691931371995809,0.10793648625740251,156.187006120527
39,0.08560096799682505,-0.07735127243513368,-0.11634892571283874,-0.03798615067546213,2.1867970280619673,3.5650081240713085,1.4660057467536853,0.0458644902292511,123.31229584690932
40,0.086763125088507,-0.09953282934986721,-0.1267784545320655,-0.047439313166017724,2.3837059372566323,3.805251727064374,2.511720134325948,0.05837816313444835,110.32036404105146
41,0.09135945470127785,-0.115704482562863,-0.1268485482728493,-0.0646277445730255,2.254285554827405,2.5517929287029366,2.417378963837635,0.07781381304959709,116.71017757303026
42,0.04336517318958538,-0.10038617886885452,-0.0843280762488812,-0.005085078910538235,1.9530538474167685,2.6681584867909836,0.7454512555359611,0.03571877184251239,396.5938891383874
43,0.14921413397953498,-0.12253889956683477,-0.11362402427298214,-0.0940478089191662,2.1338425230946556,4.765374459640072,4.248588502323102,0.08623391013192734,116.61857736018564
44,0.06998425860172075,-0.08922522069442779,-0.11005101888330468,-0.03097849134250884,2.086174993092698,3.3039624213272214,1.0928406948738778,0.05488641306513384,112.84921939730008
45,0.0905194428630952,-0.09326588731104299,-0.08654287222393227,-0.04679506021109284,1.8921885915462375,4.0179357077496185,1.8322202670699852,0.05922543567116814,127.99491462659998
46,0.15452226479571246,-0.1235204725511016,-0.16414003974784735,-0.10644055813920701,2.6581401348391944,4.5168088345872635,4.307523473062876,0.10720296614285581,148.36019480250042
47,0.07455527901294476,-0.08879953109704469,-0.10534400010881226,-0.034785389997210966,1.9529406886241503,3.072479140357793,1.1939121532498094,0.05784974710896415,115.31605841743512
48,0.11375564460477776,-0.09661445105671039,-0.09295821702402629,-0.07506250693854866,1.871726387064646,3.7551080925036993,3.075394965562195,0.07670693804000955,112.99156690450116
49,0.07471367131084525,-0.09707585577389725,-0.14528601966665625,-0.04428403627470451,2.5300339755402423,3.05507303179184,1.9170349571247782,0.059467933923409065,107.68087072092969
50,0.13137531092773969,-0.10764390001972551,-0.057669845873091374,-0.07948721180193044,1.4277864497289356,4.459533036794641,3.2319889602201104,0.08597980045293327,125.343667399195
51,0.1086825359351991,-0.10352855804259095,-0.09901202046715858,-0.05639861317759073,1.9981001171790949,4.050050254539634,2.161139978044902,0.07145698266173656,112.89911181035542
52,0.160740915079357,-0.10980184399238421,-0.15094341523293098,-0.10046312936870211,2.627387860027866,4.762394287201412,3.6067926971443782,0.09520364160422232,113.32737452701906
53,0.11293489701235615,-0.1125552168639962,-0.1118344796306876,-0.05956717199090996,2.25665319590836,4.167331240968268,2.784173352264961,0.06882267422449846,110.90300824045403
54,0.08922123056842017,-0.09287281444500148,-0.13003610602818896,-0.049812885504643016,2.3716807504557056,3.8962971752669073,2.5154125566602095,0.06204376141233783,110.97258308457126
55,0.1259464609358137,-0.09429705798789065,-0.10316514263061688,-0.07383763370237578,2.0027474887026964,4.4437206315781355,2.9404108199162318,0.0786552835778339,109.48794612530051
56,0.09936802314007287,-0.10135943690143051,-0.1435726504479328,-0.05557727759981683,2.423876941309453,4.224853586172546,2.8815103201398715,0.06039346065715532,109.86964642731768
57,0.09557034024560408,-0.09781136927587665,-0.08133854209394484,-0.050852912262315614,1.8610341916985316,3.4390654656964585,1.5726112400525425,0.07537505024060068,119.31639193062846
58,0.0546300554680606,-0.08953380513723434,-0.1430873446500413,-0.031390566317125355,2.55222682953635,2.704950411388133,1.3505771803261957,0.05177983360060405,118.05124423579025
59,0.08532185471264864,-0.08330387276653171,-0.0781854395700105,-0.037765349827537494,1.8020628793637843,3.414366059648851,1.3219023716806964,0.05463870985479895,123.1270883321883
60,0.16080245376890628,-0.12149345144613634,-0.1341973168071433,-0.11117865021381029,2.3410429483801467,5.043030475705474,4.933240326824464,0.10174772392966966,147.95605316388588
61,0.05408737955745677,-0.09270317911465066,-0.09191249204908473,-0.03845759172392127,1.886125449894341,2.162694521988212,1.4410161739588379,0.06300078313402144,120.0330027449456
62,0.013016143772207597,-0.07560382075834546,-0.09171722532465613,0.0026202237011092797,1.9106931125660886,1.7000590658830301,-0.05551699265994303,0.03296167906675449,
63,0.0879841298139664,-0.08470233075921085,-0.1451754462181687,-0.054872390825999345,2.550304296226061,3.2309506077857444,1.8833785836774561,0.0719908754991174,112.48107263832672
64,0.09680461156162544,-0.08004737228129699,-0.12143091225835567,-0.048865362193568,2.454818941797706,4.1917896997763995,2.0074115026168418,0.0506752231108267,118.21485985176591
65,0.09151381039071795,-0.10366580061594757,-0.1351209742993044,-0.05550338049501269,2.403849938756024,4.01396296070742,2.9054373722458573,0.05456870434719751,119.58541116172994
66,0.09104900122953455,-0.08503912912013809,-0.1310425374689104,-0.0394167303641552,2.3131799872518193,3.6577434502457837,1.4133063031850934,0.05313537838190688,117.04693235904732
67,0.09182219595108822,-0.10080469328321846,-0.10487617680217136,-0.04704196391944084,1.871010640917074,2.8484466941474373,1.572184709104297,0.07406257858579011,133.51221827556301
68,0.096539682109045,-0.09688486934205795,-0.06937079407072086,-0.05893530393919141,1.6795156084146246,3.434423983301017,2.343043990019795,0.0678736076368736,117.01845869402436
69,0.11868500104458184,-0.10450364162890341,-0.14141537699510717,-0.07685625104387643,2.462612386304288,3.9108398602799386,3.3110794546848914,0.07373002272115951,112.0728243125545
70,0.1036832424798218,-0.12197185894247267,-0.1352791899732698,-0.06668525364001539,2.444583517784152,3.6703975007847953,3.3543040583879193,0.07319838840905499,116.26898189558747
71,0.10043576696371573,-0.11828442233800347,-0.09388071883097295,-0.06153718647891682,1.9936007183158233,3.3941785535634397,2.4429360688492117,0.06941309343445992,117.53854993428153
72,0.1565471136010942,-0.10404364019866921,-0.16230066872316332,-0.09020497491861883,2.6403557414736953,5.41002060467442,3.8848195946213395,0.08640310092557511,120.19576400509341
73,0.09697861686202647,-0.09544854771898015,-0.14392895790625213,-0.056155115118670405,2.5638918299316353,3.6633376306602323,2.2933388134289716,0.06981388130454849,108.30240436824266
74,0.05701211995280994,-0.09218544691868986,-0.11578855893846803,-0.03708721644983952,2.312846927385621,2.2520745146436276,1.2030935231336604,0.0582419859651881,115.48750820586754
75,0.17712857956232736,-0.11797605333972608,-0.1150401506798024,-0.12312501646657725,2.040057376252078,5.239399346042269,5.133131170091485,0.10314209994994032,143.04508800734095
76,0.12336122574563037,-0.11119678417174447,-0.10455834099646959,-0.0747511822395514,1.8563981018223275,4.509123844839445,3.58033522709899,0.07759745741284685,111.60418838217947
77,0.09246982277830917,-0.09445112898498813,-0.12898610287217585,-0.05875031239323404,2.1777287207952156,3.587847213717881,2.895857041694553,0.061188417037042905,112.42040374921699
78,0.12687097567356417,-0.09832090829016632,-0.14648506205347625,-0.08318534702028632,2.657341703001574,4.206933396569482,3.2836128542423464,0.08350114741845581,116.90369625036314
