,Unnamed: 0,had1,had2,z1,z2,mins,maxx,fit_line,conv
65,65,300.0,205.0,0.45,0.511,0.0,0.0,,-0.021873433238166182
66,66,300.0,205.0,0.45,0.583,0.0,0.0,,-0.02178512427732341
67,67,300.0,205.0,0.45,0.6559999999999999,0.0,0.0,,-0.021646486112743932
68,68,300.0,205.0,0.45,0.728,0.0,0.0,,-0.0214976091262906
69,69,300.0,205.0,0.45,0.8,0.0,0.0,,-0.021387982051834408
70,70,300.0,205.0,0.6,0.15,0.0,0.0,,-0.005474652502404701
71,71,300.0,205.0,0.6,0.222,0.0,0.0,,-0.009348676368029359
72,72,300.0,205.0,0.6,0.294,0.0,0.0,,-0.01193719600161024
73,73,300.0,205.0,0.6,0.3670000000000001,0.0,0.0,,-0.01350882324538433
74,74,300.0,205.0,0.6,0.439,0.0,0.0,,-0.014451731829194337
75,75,300.0,205.0,0.6,0.511,0.0,0.0,,-0.015029583258835232
76,76,300.0,205.0,0.6,0.583,0.0,0.0,,-0.015322521859922956
77,77,300.0,205.0,0.6,0.6559999999999999,0.0,0.0,,-0.015431981775624697
78,78,300.0,205.0,0.6,0.728,0.0,0.0,,-0.01533792905393972
79,79,300.0,205.0,0.6,0.8,0.0,0.0,,-0.015152796703847143
80,80,310.0,200.0,0.25,0.15,0.0,0.0,,-0.010988658748361314
81,81,310.0,200.0,0.25,0.222,0.0,0.0,,-0.01164599470134082
82,82,310.0,200.0,0.25,0.294,0.0,0.0,,-0.004189694417840406
83,83,310.0,200.0,0.25,0.3670000000000001,0.0,0.0,,0.005192686146643825
84,84,310.0,200.0,0.25,0.439,0.0,0.0,,0.015202365521458644
85,85,310.0,200.0,0.25,0.511,0.0,0.0,,0.02447622411137512
86,86,310.0,200.0,0.25,0.583,0.0,0.0,,0.03235432768462684
87,87,310.0,200.0,0.25,0.6559999999999999,0.0,0.0,,0.03874830469856165
88,88,310.0,200.0,0.25,0.728,0.0,0.0,,0.04420202600400912
89,89,310.0,200.0,0.25,0.8,0.0,0.0,,0.048644195501970584
90,90,310.0,200.0,0.35,0.15,0.0,0.0,,-0.007440646698243625
91,91,310.0,200.0,0.35,0.222,0.0,0.0,,-0.011542583357651086
92,92,310.0,200.0,0.35,0.294,0.0,0.0,,-0.01203467403609292
93,93,310.0,200.0,0.35,0.3670000000000001,0.0,0.0,,-0.01026186918429473
94,94,310.0,200.0,0.35,0.439,0.0,0.0,,-0.006342180304983772
95,95,310.0,200.0,0.35,0.511,0.0,0.0,,-0.0029278420790872593
96,96,310.0,200.0,0.35,0.583,0.0,0.0,,0.00014929543250220706
97,97,310.0,200.0,0.35,0.6559999999999999,0.0,0.0,,0.0026924356307164387
98,98,310.0,200.0,0.35,0.728,0.0,0.0,,0.0048497096581218094
99,99,310.0,200.0,0.35,0.8,0.0,0.0,,0.006565436789735982
100,100,310.0,200.0,0.45,0.15,0.0,0.0,,-0.007908551801171722
101,101,310.0,200.0,0.45,0.222,0.0,0.0,,-0.014372735342647831
102,102,310.0,200.0,0.45,0.294,0.0,0.0,,-0.01864777932855605
103,103,310.0,200.0,0.45,0.3670000000000001,0.0,0.0,,-0.020838422708061285
104,104,310.0,200.0,0.45,0.439,0.0,0.0,,-0.02169186033391684
105,105,310.0,200.0,0.45,0.511,0.0,0.0,,-0.021873433238166182
106,106,310.0,200.0,0.45,0.583,0.0,0.0,,-0.02178512427732341
107,107,310.0,200.0,0.45,0.6559999999999999,0.0,0.0,,-0.021646486112743932
108,108,310.0,200.0,0.45,0.728,0.0,0.0,,-0.0214976091262906
109,109,310.0,200.0,0.45,0.8,0.0,0.0,,-0.021387982051834408
110,110,310.0,200.0,0.6,0.15,0.0,0.0,,-0.005474652502404701
111,111,310.0,200.0,0.6,0.222,0.0,0.0,,-0.009348676368029359
112,112,310.0,200.0,0.6,0.294,0.0,0.0,,-0.01193719600161024
113,113,310.0,200.0,0.6,0.3670000000000001,0.0,0.0,,-0.01350882324538433
114,114,310.0,200.0,0.6,0.439,0.0,0.0,,-0.014451731829194337
115,115,310.0,200.0,0.6,0.511,0.0,0.0,,-0.015029583258835232
116,116,310.0,200.0,0.6,0.583,0.0,0.0,,-0.015322521859922956
117,117,310.0,200.0,0.6,0.6559999999999999,0.0,0.0,,-0.015431981775624697
118,118,310.0,200.0,0.6,0.728,0.0,0.0,,-0.01533792905393972
119,119,310.0,200.0,0.6,0.8,0.0,0.0,,-0.015152796703847143
120,120,310.0,205.0,0.25,0.15,0.0,0.0,,-0.010766465843826132
121,121,310.0,205.0,0.25,0.222,0.0,0.0,,-0.023279191063894044
122,122,310.0,205.0,0.25,0.294,0.0,0.0,,-0.035371548736102154
123,123,310.0,205.0,0.25,0.3670000000000001,0.0,0.0,,-0.045260336044371005
124,124,310.0,205.0,0.25,0.439,0.0,0.0,,-0.0529820917240666
125,125,310.0,205.0,0.25,0.511,0.0,0.0,,-0.05918996041329756
126,126,310.0,205.0,0.25,0.583,0.0,0.0,,-0.06423184074139954
127,127,310.0,205.0,0.25,0.6559999999999999,0.0,0.0,,-0.06842069405444452
128,128,310.0,205.0,0.25,0.728,0.0,0.0,,-0.07217095749360697
129,129,310.0,205.0,0.25,0.8,0.0,0.0,,-0.07545629601967087
130,130,310.0,205.0,0.35,0.15,0.0,0.0,,-0.007437040928287167
131,131,310.0,205.0,0.35,0.222,0.0,0.0,,-0.015650772608340833
132,132,310.0,205.0,0.35,0.294,0.0,0.0,,-0.02293149812148858
133,133,310.0,205.0,0.35,0.3670000000000001,0.0,0.0,,-0.028432613585520364
134,134,310.0,205.0,0.35,0.439,0.0,0.0,,-0.032421927805310786
135,135,310.0,205.0,0.35,0.511,0.0,0.0,,-0.035459572714431835
136,136,310.0,205.0,0.35,0.583,0.0,0.0,,-0.037871042407754484
137,137,310.0,205.0,0.35,0.6559999999999999,0.0,0.0,,-0.03985841215469873
138,138,310.0,205.0,0.35,0.728,0.0,0.0,,-0.041617753260913715
139,139,310.0,205.0,0.35,0.8,0.0,0.0,,-0.04312380519338533
140,140,310.0,205.0,0.45,0.15,0.0,0.0,,-0.009878543184652169
141,141,310.0,205.0,0.45,0.222,0.0,0.0,,-0.019408038634558544
142,142,310.0,205.0,0.45,0.294,0.0,0.0,,-0.02696999102052048
