NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.16183446938345683,-0.14171559272151713,-0.1829117551548943,-0.10684910549890447,0.0,0.0,2.319373007149783,0.0,3.7908816963690892,0.0,0.0,2.944864975141319,0.10500677854386514,0.0,0.27,1.186
