NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.14927970840957663,-0.050820526731670417,-0.14553209164752207,-0.1303187780319708,0.0,0.0,1.3170414228402645,0.0,2.2582628438430605,0.0,0.0,0.0,0.11008901284355609,0.0,0.27,1.687
