NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.16665672700770515,-0.0654885755642297,-0.19795347760427992,-0.13573602171978505,0.0,0.0,1.917960751725439,0.0,2.453288986432794,0.0,0.0,0.0,0.10335274106825935,0.0,0.27,1.503
